N	2gram	Losev_Prob	Istorich
273	это и	4	9
274	здесь нет	4	9
275	тогда когда	4	9
276	по этому	5	9
277	но эти	2	9
278	но для	2	9
279	жизни и	7	9
280	но по	3	9
281	не будет	4	9
282	том чтобы	3	9
283	является и	2	9
284	или же	2	9
285	и хотя	2	9
286	же не	4	9
287	только на	2	9
288	в чем	3	9
289	себе в	2	9
290	и вместе	3	9
291	на небе	2	9
292	с его	3	9
293	и так	3	9
294	ему в	3	9
295	тем самым	2	8
296	должен быть	2	8
297	доказывает что	2	8
298	только тогда	3	8
299	одно из	2	8
300	здесь в	7	8
301	для этого	2	8
302	только что	2	8
303	именно в	11	8
304	во всяком	7	8
305	или даже	4	8
306	именно на	2	8
307	мы будем	2	8
308	он говорит	2	8
309	солнца и	5	8
310	это значит	3	8
311	на это	2	8
312	в жизни	4	8
313	большинстве случаев	2	8
314	же самое	2	8
315	и потому	4	8
316	и другое	6	8
317	оказывается что	5	8
318	а он	2	8
319	что его	4	8
320	не так	4	8
321	тут же	7	8
322	видели выше	2	8
323	в целях	3	8
324	меня в	4	8
325	за это	6	8
326	которые в	3	8
327	его с	2	8
328	он был	5	8
329	и сам	5	8
330	можно сказать	10	8
331	значит что	3	8
332	она и	2	8
333	конечно не	2	8
334	на самом	2	7
335	в конце	10	7
336	и о	9	7
337	с самого	3	7
338	а только	5	7
339	однако в	4	7
340	не то	4	7
341	того чтобы	3	7
342	под влиянием	3	7
343	если в	2	7
344	еще в	6	7
345	о которых	2	7
346	в европе	2	7
347	вплоть до	2	7
348	но эта	2	7
349	тому что	2	7
350	а то	2	7
351	в начале	6	7
352	где он	2	7
353	по всему	2	7
354	в какой	5	7
355	того же	7	7
356	если мы	2	7
357	будто бы	5	7
358	всяком случае	6	7
359	землю и	2	7
360	по его	2	7
361	это мы	2	7
362	между тем	2	7
363	и при	2	7
364	всякого рода	2	7
365	был бы	2	7
366	уже и	4	7
367	из земли	4	7
368	то он	2	7
369	не есть	3	7
370	земли и	2	7
371	в области	3	7
372	самом деле	3	7
373	что оно	2	7
374	небо и	2	7
375	уже давно	2	7
376	об этой	2	7
377	для него	2	7
378	в каких	3	7
379	он все	3	6
380	для того	4	6
381	почему в	2	6
382	можно ли	2	6
383	а после	2	6
384	нет ничего	3	6
385	борьбы с	2	6
386	равно как	2	6
387	доходит до	2	6
388	и за	2	6
389	этой точки	2	6
390	его за	2	6
391	в середине	2	6
392	этот миф	3	6
393	в роли	2	6
394	и уже	2	6
395	на эту	2	6
396	уже на	2	6
397	самого начала	3	6
398	до того	3	6
399	то в	4	6
400	его как	2	6
401	в материалах	2	6
402	но тем	2	6
403	также и	21	6
404	они и	2	6
405	мог бы	2	6
406	мы читаем	8	6
407	только по	2	6
408	только о	3	6
409	и тогда	4	6
410	тому же	5	6
411	это конечно	2	6
412	же и	2	6
413	такого рода	4	5
414	это уже	4	5
415	тоже не	2	5
416	видит в	3	5
417	тут и	4	5
418	никак не	10	5
419	это было	2	5
420	только для	5	5
421	мы сейчас	3	5
422	в своих	3	5
423	это можно	2	5
424	это время	3	5
425	художественного творчества	10	5
426	говорится что	4	5
427	по своей	3	5
428	в одно	6	5
429	с неба	3	5
430	по своему	3	5
431	том числе	2	5
432	мира и	5	5
433	для них	3	5
434	в ряд	3	5
435	от солнца	2	5
436	это в	2	5
437	бы в	2	5
438	здесь он	2	5
439	на тот	2	5
440	о котором	4	5
441	несмотря на	7	5
442	что во	2	5
443	с наступлением	2	5
444	но даже	6	5
445	в виду	3	5
446	знает что	3	5
447	что от	3	5
448	в нашей	3	5
449	за что	5	5
450	античности и	3	5
451	еще более	4	5
452	или иначе	3	5
453	мы и	2	5
454	без всякого	3	5
455	во все	3	5
456	ясно и	2	5
457	чтобы они	2	5
458	подобного рода	9	5
459	нас не	3	5
460	и очень	3	5
461	нем и	2	5
462	не сам	2	5
463	да и	5	5
464	он как	2	5
465	к другой	2	5
466	как о	6	5
467	в таком	4	5
468	можно назвать	2	5
469	однако не	2	5
470	всем мире	2	4
471	здесь как	5	4
472	людей и	13	4
473	нисколько не	7	4
474	и под	2	4
475	и во	2	4
476	в который	2	4
477	и вообще	11	4
478	все время	5	4
479	время в	2	4
480	тем более	2	4
481	мифа о	20	4
482	быть только	6	4
483	ни с	4	4
484	такую же	2	4
485	входить в	3	4
486	правда в	3	4
487	так называемая	2	4
488	эти мифы	2	4
489	в мир	3	4
490	в результате	11	4
491	на стадии	2	4
492	силы и	2	4
493	что касается	5	4
494	в человека	3	4
495	как раз	7	4
496	он сам	3	4
497	человека и	4	4
498	огонь в	2	4
499	а его	5	4
500	на месте	2	4
501	так или	3	4
502	стороны он	2	4
503	и знает	3	4
504	который в	10	4
505	в литературе	5	4
506	в свои	2	4
507	в глаза	3	4
508	вместе со	2	4
509	нас в	5	4
510	и сейчас	2	4
511	отнюдь не	14	4
512	с точки	13	4
513	от нее	2	4
514	за то	4	4
515	все в	3	4
516	на одну	2	4
517	не раз	4	4
518	еще и	6	4
519	находит в	4	4
520	среди этих	2	4
521	под названием	5	4
522	дело в	4	4
523	уже у	6	4
524	ни к	2	4
525	и которые	3	4
526	есть в	6	4
527	выше в	2	4
528	в самом	7	4
529	перейти к	3	4
530	по содержанию	2	4
531	что именно	2	4
532	хотелось бы	5	3
533	и поэтому	2	3
534	мотив не	3	3
535	которого он	2	3
536	в такой	3	3
537	из всех	2	3
538	рассказ о	2	3
539	бросается в	3	3
540	не могли	2	3
541	этом же	2	3
542	только один	2	3
543	еще до	2	3
544	хотели бы	3	3
545	и весь	2	3
546	нет ни	4	3
547	идет речь	2	3
548	здесь перед	6	3
549	духа и	2	3
550	о себе	3	3
551	и после	4	3
552	сам в	2	3
553	в античной	3	3
554	том смысле	2	3
555	была бы	3	3
556	мы находим	9	3
557	мы хотели	2	3
558	совсем не	4	3
559	с теми	3	3
560	бы то	4	3
561	нет у	2	3
562	в противоположность	3	3
563	на одном	2	3
564	ни было	2	3
565	здесь говорится	4	3
566	которую мы	2	3
567	к другому	5	3
568	тем же	4	3
569	доказать что	2	3
570	мог быть	2	3
571	этому поводу	4	3
572	при анализе	2	3
573	могли бы	2	3
574	то ни	4	3
575	и нет	4	3
576	в обоих	2	3
577	борьбе с	3	3
578	а еще	2	3
579	остановиться на	2	3
580	и хочет	3	3
581	внимание на	4	3
582	которая была	2	3
583	раз и	2	3
584	является не	2	3
585	но еще	2	3
586	и делает	2	3
587	бы с	2	3
588	к его	5	3
589	для всех	2	3
590	в науке	2	3
591	едва ли	13	3
592	с начала	2	3
593	и каждый	2	3
594	это все	2	3
595	в эпоху	5	3
596	тем как	2	3
597	в борьбе	2	3
598	даже и	11	3
599	достаточно указать	2	3
600	он с	2	3
601	и до	2	3
602	никому не	2	3
603	больше чем	2	3
604	бы на	3	3
605	даже если	2	3
606	бы не	4	3
607	и вполне	7	3
608	этот образ	3	3
609	этого дерева	2	3
610	заметим что	4	3
611	это ясно	3	3
612	с которым	2	3
613	рода и	2	3
614	этого мифа	2	3
615	которые были	2	3
616	не о	2	2
617	для всего	2	2
618	в каждом	2	2
619	в новой	3	2
620	богов и	4	2
621	свою очередь	2	2
622	особенно ярко	2	2
623	и исторически	2	2
624	на горе	3	2
625	совсем другое	2	2
626	не мешает	2	2
627	свидетельствует о	4	2
628	не дается	2	2
629	от своих	3	2
630	у того	2	2
631	этот же	2	2
632	значение и	2	2
633	человека а	2	2
634	и наиболее	3	2
635	и другой	2	2
636	весь этот	3	2
637	тебя за	2	2
638	дело здесь	2	2
639	в нашем	5	2
640	был в	3	2
641	и всякий	2	2
642	с помощью	2	2
643	но я	2	2
644	не находит	2	2
645	жизнь в	3	2
646	не за	2	2
647	то чтобы	2	2
648	сама по	2	2
649	со всей	2	2
650	здесь тоже	4	2
651	жизнь и	6	2
652	при всем	3	2
653	как с	2	2
654	и можно	6	2
655	не к	3	2
656	читаем в	2	2
657	и этого	2	2
658	к скале	12	2
659	все того	2	2
660	который является	2	2
661	всего мира	2	2
662	и прежде	2	2
663	таком случае	2	2
664	людей а	2	2
665	однако как	2	2
666	для людей	4	2
667	после его	3	2
668	здесь конечно	3	2
669	общего с	2	2
670	участие в	2	2
671	ли в	2	2
672	и прочие	3	2
673	теперь уже	3	2
674	с небом	2	2
675	обстоятельство что	2	2
676	с такой	2	2
677	по одному	2	2
678	себе а	3	2
679	а может	3	2
680	которого не	2	2
681	о похищении	3	2
682	сказать о	2	2
683	боги и	3	2
684	в самой	5	2
685	себе но	2	2
686	или иных	2	2
687	говорит не	2	2
688	с некоторым	2	2
689	сам по	3	2
690	и жизни	2	2
691	еще больше	2	2
692	и об	2	2
693	и земли	2	2
694	что для	2	2
695	духа в	2	2
696	своего сына	3	2
697	он хочет	2	2
698	с полным	2	2
699	ни за	2	2
700	того или	3	2
701	такого же	3	2
702	нет никакого	6	2
703	на свое	2	2
704	борьбу с	3	2
705	он пишет	2	2
706	не входит	2	2
707	о сотворении	2	2
708	мы приведем	3	2
709	человек и	2	2
710	случае не	2	2
711	в сознании	3	2
712	гораздо больше	2	2
713	по мнению	3	2
714	мотив о	2	2
715	ничего общего	6	2
716	от одного	4	2
717	нет и	3	2
718	всей своей	2	2
719	него не	2	2
720	на первом	3	2
721	которые как	3	2
722	не для	2	2
723	будем приводить	2	2
724	он дал	2	2
725	природы и	2	2
726	в большей	2	2
727	учение о	4	2
