N	2gram	Losev_Prob	Problemy
137	ну так	4	9
138	что у	6	9
139	ни в	17	9
140	всяком случае	6	9
141	в той	5	9
142	но он	5	9
143	но как	3	8
144	уже в	4	8
145	никак не	10	8
146	это и	4	8
147	и о	9	8
148	того что	8	8
149	здесь не	12	8
150	несмотря на	7	8
151	же не	4	8
152	и до	2	8
153	и от	7	8
154	что это	4	8
155	все время	5	8
156	и он	5	8
157	то перед	2	8
158	был бы	2	8
159	ни было	2	8
160	в результате	11	8
161	о том	17	8
162	и у	8	8
163	и так	3	8
164	из них	4	8
165	же и	2	8
166	не о	2	7
167	вопрос о	2	7
168	его к	2	7
169	в этих	3	7
170	но эта	2	7
171	с которым	2	7
172	в их	4	7
173	в виде	25	7
174	к своему	3	7
175	в виду	3	7
176	тем как	2	7
177	он в	5	7
178	только на	2	7
179	мира и	5	7
180	не входит	2	7
181	он с	2	7
182	то ни	4	7
183	что они	4	7
184	и ее	2	7
185	тот же	6	7
186	бы то	4	7
187	сказать что	13	7
188	в жизни	4	7
189	его с	2	7
190	что она	2	7
191	сама по	2	7
192	и их	7	7
193	во всех	2	7
194	не было	4	7
195	он все	3	6
196	как он	2	6
197	знает что	3	6
198	а с	4	6
199	по существу	2	6
200	не менее	8	6
201	но эти	2	6
202	в художественном	2	6
203	на его	4	6
204	и во	2	6
205	для этого	2	6
206	и нет	4	6
207	с этим	3	6
208	в начале	6	6
209	можно было	4	6
210	во всем	5	6
211	и самое	2	6
212	кроме того	5	6
213	в драме	2	6
214	человек и	2	6
215	но для	2	6
216	я вас	2	6
217	и только	4	6
218	в этой	14	6
219	на то	2	6
220	я в	4	6
221	в своих	3	6
222	жизни и	7	6
223	конечно не	2	6
224	на фоне	2	6
225	не мог	5	6
226	нисколько не	7	5
227	и то	6	5
228	или иной	4	5
229	другого как	2	5
230	крайней мере	8	5
231	он как	2	5
232	том же	2	5
233	но именно	2	5
234	слова но	2	5
235	была бы	3	5
236	со всеми	5	5
237	здесь мы	2	5
238	по своему	3	5
239	с тем	7	5
240	но так	2	5
241	тому что	2	5
242	они не	3	5
243	того же	7	5
244	на себя	2	5
245	в чем	3	5
246	однако в	4	5
247	один из	2	5
248	в такой	3	5
249	мы не	7	5
250	и самого	3	5
251	той или	5	5
252	в ее	6	5
253	в мир	3	5
254	его как	2	5
255	в глаза	3	5
256	то есть	38	5
257	мира в	3	5
258	где он	2	5
259	между собою	2	5
260	этот мир	3	5
261	по крайней	8	5
262	нет и	3	5
263	ни на	2	5
264	него не	2	5
265	тому же	5	5
266	мир и	2	5
267	именно в	11	5
268	когда он	3	5
269	тотчас же	2	5
270	поэтому и	4	5
271	сам по	3	5
272	в ней	4	5
273	художественного творчества	10	5
274	вместе с	15	5
275	бы с	2	4
276	тем не	8	4
277	нет ни	4	4
278	в каждой	2	4
279	мысли в	2	4
280	в духе	4	4
281	и прежде	2	4
282	под влиянием	3	4
283	которого он	2	4
284	он должен	2	4
285	в одно	6	4
286	из которых	2	4
287	он хочет	2	4
288	не то	4	4
289	мы видели	2	4
290	от них	2	4
291	но только	5	4
292	а то	2	4
293	тоже не	2	4
294	и говорит	2	4
295	даже и	11	4
296	и без	5	4
297	что оно	2	4
298	здесь в	7	4
299	связи с	11	4
300	он был	5	4
301	уже и	4	4
302	в первой	2	4
303	время как	4	4
304	то в	4	4
305	то и	7	4
306	в литературе	5	4
307	это в	2	4
308	него и	2	4
309	всех этих	3	4
310	в которой	7	4
311	о своем	2	4
312	это было	2	4
313	его за	2	4
314	только что	2	4
315	об этом	11	4
316	бы не	4	4
317	этом отношении	4	4
318	с этой	4	4
319	образом как	2	4
320	в рассказе	2	4
321	другому и	2	4
322	жизнь и	6	4
323	то он	2	4
324	также и	21	4
325	себе но	2	4
326	все что	2	4
327	еще более	4	4
328	и если	2	4
329	не есть	3	4
330	если не	6	4
331	еще в	6	4
332	все в	3	4
333	здесь нет	4	4
334	мы и	2	4
335	он тоже	2	4
336	данном случае	5	3
337	или даже	4	3
338	не для	2	3
339	или к	4	3
340	тут и	4	3
341	о чем	2	3
342	в настоящее	7	3
343	есть только	4	3
344	человека и	4	3
345	которые в	3	3
346	по своей	3	3
347	человека но	2	3
348	том или	3	3
349	это все	2	3
350	этого не	2	3
351	а его	5	3
352	совсем другое	2	3
353	никому не	2	3
354	здесь конечно	3	3
355	он говорит	2	3
356	могли бы	2	3
357	что этот	6	3
358	настоящее время	7	3
359	является для	3	3
360	нуждается в	2	3
361	совсем не	4	3
362	того чтобы	3	3
363	и по	2	3
364	же в	4	3
365	можно сказать	10	3
366	в других	5	3
367	не за	2	3
368	ее в	2	3
369	того как	5	3
370	и вообще	11	3
371	одной из	5	3
372	того или	3	3
373	в сознании	3	3
374	в данном	6	3
375	из этих	2	3
376	себе а	3	3
377	дело в	4	3
378	на одном	2	3
379	то время	4	3
380	мог бы	2	3
381	по преимуществу	2	3
382	и уже	2	3
383	сказать о	2	3
384	а может	3	3
385	не является	2	3
386	если и	4	3
387	и при	2	3
388	она в	2	3
389	мы здесь	2	3
390	и есть	4	3
391	у нас	17	3
392	что его	4	3
393	по всему	2	3
394	мы можем	5	3
395	а он	2	3
396	из тех	3	3
397	есть в	6	3
398	он теперь	2	3
399	но уже	3	3
400	точке зрения	2	3
401	раз в	2	3
402	как символ	15	3
403	в смысле	8	3
404	если мы	2	3
405	все еще	4	3
406	жизнь в	3	3
407	правда в	3	3
408	говорит о	9	3
409	и делает	2	3
410	в таком	4	3
411	нового времени	4	3
412	именно на	2	3
413	будто бы	5	3
414	в большей	2	3
415	сам в	2	3
416	однако не	2	3
417	мы будем	2	3
418	без всякого	3	3
419	тем же	4	3
420	художественный образ	4	2
421	еще и	6	2
422	во все	3	2
423	в силах	3	2
424	ясно и	2	2
425	из всех	2	2
426	указывает на	4	2
427	которые были	2	2
428	и об	2	2
429	его на	3	2
430	и сама	4	2
431	для всего	2	2
432	этой точки	2	2
433	вот что	4	2
434	и земли	2	2
435	что же?	4	2
436	не раз	4	2
437	к этому	2	2
438	очень важно	2	2
439	этом произведении	2	2
440	с начала	2	2
441	или же	2	2
442	должен быть	2	2
443	не всегда	5	2
444	здесь как	5	2
445	свою очередь	2	2
446	тогда когда	4	2
447	и был	2	2
448	в образе	2	2
449	и ни	4	2
450	разобраться в	2	2
451	человека а	2	2
452	себе в	2	2
453	одно из	2	2
454	чем не	2	2
455	они и	2	2
456	не так	4	2
457	такого же	3	2
458	от этого	4	2
459	нем и	2	2
460	здесь он	2	2
461	это уже	4	2
462	он пишет	2	2
463	на одну	2	2
464	в значительной	3	2
465	мы его	3	2
466	отнюдь не	14	2
467	и совершенно	2	2
468	смысле слова	12	2
469	человеческого духа	4	2
470	для них	3	2
471	что такой	2	2
472	и очень	3	2
473	с теми	3	2
474	почти всегда	3	2
475	до того	3	2
476	случае не	2	2
477	в корне	2	2
478	и свое	2	2
479	в противоположность	3	2
480	к его	5	2
481	можно найти	6	2
482	в россии	2	2
483	и весь	2	2
484	не все	3	2
485	но даже	6	2
486	с ней	3	2
487	мыслить и	2	2
488	еще до	2	2
489	в этот	4	2
490	вообще нет	2	2
491	что здесь	8	2
492	иной раз	4	2
493	и вполне	7	2
494	в заключение	3	2
495	я с	2	2
496	в качестве	9	2
497	для того	4	2
498	и каждое	2	2
499	и другие	4	2
500	а именно	12	2
501	для нас	14	2
502	и хочет	3	2
503	от одного	4	2
504	силы и	2	2
505	к ней	2	2
506	она и	2	2
507	с одной	5	2
508	в какой	5	2
509	после того	3	2
510	человеком а	2	2
511	у которого	2	2
512	но тем	2	2
513	не имеет	3	2
514	и является	6	2
515	всей своей	2	2
516	данте и	4	2
517	прежде чем	2	2
518	не к	3	2
519	в нашем	5	2
520	что для	2	2
521	и они	3	2
522	не кто	2	2
523	только и	9	2
524	как с	2	2
525	в свою	4	2
526	весь этот	3	2
527	вся эта	3	2
528	но я	2	2
529	на первом	3	2
530	себе все	2	2
531	от нее	2	2
532	из этого	6	2
533	но к	2	2
534	является не	2	2
535	начала и	2	2
536	же самое	2	2
537	дело здесь	2	2
538	и речи	2	2
539	меня в	4	2
540	с такою	2	2
541	что касается	5	2
542	во втором	2	2
543	и тут	4	2
544	свой собственный	2	2
545	с помощью	2	2
