N	2gram	Bakhtin_Fr	Vladivir
135	можно было	5	10
136	еще не	5	10
137	но не	6	10
138	в самом	7	10
139	он и	6	10
140	с точки	5	10
141	здесь не	7	10
142	с ним	6	10
143	это не	5	9
144	о чем	5	9
145	и притом	2	9
146	своей жизни	2	9
147	в целом	2	9
148	в начале	2	9
149	по существу	4	9
150	с этим	6	9
151	и сам	2	9
152	ни с	2	9
153	с другой	3	9
154	не будет	2	9
155	именно в	5	9
156	из этого	5	9
157	же время	14	9
158	это время	2	9
159	мы будем	2	9
160	но он	5	9
161	конце жизни	2	8
162	не столько	5	8
163	в чем	6	8
164	как бы	18	8
165	тот же	4	8
166	из этих	4	8
167	и он	4	8
168	в этот	3	8
169	тем что	3	8
170	как в	4	8
171	и для	4	8
172	когда он	2	8
173	конечно не	5	8
174	другими словами	3	7
175	в доме	4	7
176	как он	3	7
177	и ни	3	7
178	не имеет	4	7
179	на его	2	7
180	нисколько не	4	7
181	того чтобы	9	7
182	из его	2	7
183	бы и	2	7
184	мы видели	11	7
185	за пределы	4	7
186	к концу	2	7
187	если бы	2	7
188	и вот	4	7
189	к ней	2	7
190	но все	2	7
191	был в	3	7
192	в одном	7	7
193	на первый	4	7
194	в таком	2	7
195	и есть	5	7
196	первый план	3	7
197	в нашем	3	7
198	в них	12	7
199	данном случае	4	6
200	его в	10	6
201	в отличие	3	6
202	что здесь	3	6
203	от того	3	6
204	есть и	8	6
205	том же	3	6
206	к своему	2	6
207	в виду	2	6
208	отличие от	3	6
209	что на	3	6
210	в общем	5	6
211	жизнь и	5	6
212	здесь в	9	6
213	можно говорить	2	6
214	по своему	5	6
215	другой стороны	2	6
216	тем более	3	6
217	что она	4	6
218	на него	2	6
219	мысли и	6	6
220	и наконец	5	6
221	для того	8	6
222	же и	2	6
223	такой же	5	6
224	мы не	6	6
225	в жизни	4	6
226	если мы	3	6
227	но на	3	6
228	той же	6	6
229	ко всему	3	6
230	в период	2	6
231	и речи	2	6
232	начиная с	2	5
233	но она	5	5
234	но мы	3	5
235	на эту	3	5
236	и прежде	4	5
237	подобного рода	2	5
238	тех кто	2	5
239	на все	4	5
240	в их	4	5
241	в частности	4	5
242	с самого	3	5
243	он в	4	5
244	заметить что	2	5
245	и за	2	5
246	и без	3	5
247	мы находим	5	5
248	один из	6	5
249	место в	3	5
250	эти последние	3	5
251	и до	3	5
252	что они	3	5
253	во время	15	5
254	в области	2	5
255	и больше	2	5
256	все то	6	5
257	церкви и	4	5
258	во всех	20	5
259	по преимуществу	2	5
260	жизни в	3	5
261	где он	2	5
262	свидетельствуют о	2	5
263	далеко не	6	5
264	него не	2	5
265	что у	2	5
266	им в	3	5
267	из них	5	5
268	это был	2	5
269	и только	2	5
270	как на	6	5
271	всего существующего	2	5
272	но его	3	5
273	на самом	8	4
274	перед нами	6	4
275	всех этих	9	4
276	не могут	3	4
277	вплоть до	2	4
278	не будем	3	4
279	в духе	4	4
280	как к	2	4
281	это и	10	4
282	есть нечто	2	4
283	и других	2	4
284	были в	3	4
285	как у	2	4
286	у них	2	4
287	что даже	2	4
288	одной из	6	4
289	года и	2	4
290	так в	3	4
291	одной стороны	2	4
292	с которой	2	4
293	уже сказали	3	4
294	и во	4	4
295	себя и	2	4
296	нужно сказать	4	4
297	в сущности	13	4
298	на этих	2	4
299	больше чем	2	4
300	уже и	3	4
301	кажется что	2	4
302	и эта	2	4
303	независимо от	3	4
304	не все	2	4
305	но этот	5	4
306	мы можем	5	4
307	и вовсе	3	4
308	во второй	3	4
309	лишь в	3	4
310	в особенности	7	4
311	этом отношении	7	4
312	и другие	5	4
313	нас в	4	4
314	об этой	4	4
315	с одной	2	4
316	это конечно	4	4
317	эту тему	2	4
318	нет и	4	4
319	всей своей	2	4
320	и сейчас	2	4
321	их в	2	4
322	на этом	7	4
323	ровно ничего	2	4
324	же самое	3	4
325	в книге	2	3
326	так сказать	2	3
327	следовательно и	2	3
328	ни о	2	3
329	время и	2	3
330	от него	2	3
331	и ее	2	3
332	не как	3	3
333	в другом	4	3
334	не хочет	3	3
335	роль в	5	3
336	но эта	3	3
337	между ними	4	3
338	казалось бы	2	3
339	и при	2	3
340	и вся	2	3
341	самом деле	6	3
342	я вижу	2	3
343	здесь нет	4	3
344	его не	5	3
345	на котором	2	3
346	так например	3	3
347	которая в	2	3
348	что не	4	3
349	в трех	2	3
350	и она	3	3
351	здесь же	4	3
352	вот это	3	3
353	для них	2	3
354	тогда и	2	3
355	и др	11	3
356	ли он	2	3
357	отметить что	3	3
358	в разных	2	3
359	же как	4	3
360	о своей	2	3
361	самого начала	3	3
362	находится в	2	3
363	когда в	2	3
364	при дворе	2	3
365	и этот	2	3
366	в париж	2	3
367	нет ни	2	3
368	мы сказали	2	3
369	правда в	3	3
370	он стал	2	3
371	том числе	6	3
372	очень часто	4	3
373	борьба с	3	3
374	бы он	2	3
375	очень важно	2	3
376	в литературе	4	3
377	это в	3	3
378	особенно в	4	3
379	самом же	4	3
380	бы в	5	3
381	что человек	2	3
382	в заключение	3	3
383	на земле	2	3
384	кто не	3	3
385	одним из	7	3
386	не могло	3	3
387	как известно	2	3
388	что по	3	3
389	думать что	2	3
390	а за	2	3
391	мир и	5	3
392	все что	3	3
393	в которых	3	3
394	в сторону	2	3
395	же деле	4	3
396	в новом	3	3
397	только о	2	3
398	как будто	2	3
399	г в	2	3
400	притом в	2	3
401	здесь с	2	2
402	всего этого	3	2
403	не подлежит	2	2
404	что дело	3	2
405	том как	2	2
406	это очень	2	2
407	для всего	3	2
408	и любви	3	2
409	только для	4	2
410	чем мы	2	2
411	он дает	2	2
412	этот путь	2	2
413	по адресу	2	2
414	у вас	2	2
415	есть о	2	2
416	на всех	2	2
417	почти не	2	2
418	но именно	2	2
419	в одно	2	2
420	в эпоху	17	2
421	в атмосфере	12	2
422	своего времени	3	2
423	со всеми	6	2
424	образом в	4	2
425	на этой	3	2
426	для всех	4	2
427	на том	2	2
428	они не	5	2
429	но оно	4	2
430	в церкви	2	2
431	рядом с	6	2
432	свобода и	3	2
433	и само	2	2
434	времени в	2	2
435	мира и	10	2
436	которые были	2	2
437	же не	2	2
438	в ее	2	2
439	несколько слов	2	2
440	было в	2	2
441	почти всегда	3	2
442	известной степени	4	2
443	например в	6	2
444	и другим	2	2
445	совершенно так	2	2
446	в основе	6	2
447	почти все	6	2
448	литературы и	3	2
449	этот момент	3	2
450	еще один	2	2
451	если в	3	2
452	они были	2	2
453	с другими	3	2
454	но дело	2	2
455	в первой	5	2
456	его как	4	2
457	менее всего	4	2
458	поэтому и	8	2
459	с ее	7	2
460	а главное	2	2
461	от этого	2	2
462	и тот	2	2
463	народа и	2	2
464	та же	2	2
465	все они	7	2
466	нам в	2	2
467	со всей	2	2
468	и их	6	2
469	эта книга	2	2
470	его и	2	2
471	чем не	3	2
472	второй половины	3	2
473	здесь все	4	2
474	ранней юности	2	2
475	сих пор	3	2
476	у этого	2	2
477	или на	2	2
478	в г	2	2
479	ссылается на	2	2
480	человека с	5	2
481	своего отца	3	2
482	поэтому в	4	2
483	в самой	8	2
484	в третьей	3	2
485	здесь перед	3	2
486	тогда когда	3	2
487	единство и	3	2
488	и поэтому	2	2
489	в той	2	2
490	здесь и	12	2
491	что эта	3	2
492	представлений о	3	2
493	говорить о	5	2
494	дается в	4	2
495	также было	2	2
496	и жизни	2	2
497	в себя	6	2
498	относится к	3	2
499	представлением о	2	2
500	и почти	2	2
501	до сих	3	2
