N	2gram	Vygotskiy_	DiskursI
111	ни в	3	7
112	той же	13	7
113	и его	14	7
114	таким образом	38	7
115	тому же	2	7
116	никогда не	7	6
117	к его	3	6
118	в одной	6	6
119	в ситуации	7	6
120	отношение к	8	6
121	что он	13	6
122	не знает	3	6
123	одно из	6	6
124	одновременно и	3	6
125	именно в	9	6
126	тому как	2	6
127	одного из	2	6
128	что же	3	6
129	и может	2	6
130	в сущности	16	6
131	в ее	7	6
132	имеет место	4	6
133	и то	10	6
134	одна из	2	6
135	то в	4	6
136	во всех	9	6
137	конечном счете	2	6
138	в конечном	2	6
139	в которых	3	6
140	с точки	31	6
141	и того	3	6
142	в период	2	6
143	в первую	3	5
144	ничего не	2	5
145	в другом	3	5
146	в виду	5	5
147	в их	4	5
148	свою очередь	3	5
149	и потому	3	5
150	того что	27	5
151	стороны и	6	5
152	во втором	5	5
153	несмотря на	2	5
154	один из	3	5
155	здесь в	2	5
156	в ряду	3	5
157	представляют собой	2	5
158	первую очередь	3	5
159	принадлежит к	2	5
160	того как	6	5
161	сказать что	18	5
162	из этих	6	5
163	для данного	3	5
164	за пределы	2	5
165	с ее	2	5
166	переход от	5	5
167	во второй	5	5
168	из двух	3	5
169	в значительной	3	5
170	одного и	3	5
171	известной степени	2	5
172	в свою	3	5
173	внутренней речи	78	5
174	подобно тому	2	5
175	можно говорить	2	5
176	и состоит	3	5
177	оно не	3	5
178	на этом	4	5
179	в той	7	5
180	как раз	6	5
181	же самое	12	5
182	по своим	2	5
183	своей природе	8	5
184	в ней	5	5
185	при котором	2	5
186	тем что	14	5
187	до конца	8	4
188	между которыми	2	4
189	не могут	9	4
190	из того	7	4
191	одну из	2	4
192	который по	2	4
193	с той	3	4
194	подобного рода	2	4
195	и тем	10	4
196	у них	2	4
197	и составляет	2	4
198	может и	3	4
199	по своему	11	4
200	как это	7	4
201	и это	2	4
202	более того	2	4
203	только на	5	4
204	на его	3	4
205	что не	2	4
206	между двумя	5	4
207	и до	3	4
208	и во	5	4
209	по выражению	2	4
210	того и	2	4
211	что они	11	4
212	в первом	6	4
213	должны быть	5	4
214	во всяком	2	4
215	об одном	4	4
216	мы имеем	3	4
217	до известной	2	4
218	с ней	3	4
219	это в	2	4
220	в равной	2	4
221	в результате	3	4
222	этом случае	15	4
223	отличается от	6	4
224	по мере	10	4
225	тем не	4	4
226	я не	3	4
227	связи с	4	4
228	оказывается не	3	4
229	одним из	3	4
230	опирается на	2	4
231	в какой	6	4
232	есть в	5	4
233	в самом	15	4
234	сути дела	2	4
235	человеческого сознания	2	4
236	не есть	4	4
237	и к	11	4
238	а по	4	4
239	зависит от	3	4
240	по себе	5	4
241	не для	2	4
242	привело к	3	4
243	к другому	5	4
244	точка зрения	2	4
245	или в	2	4
246	и есть	4	4
247	с ним	5	4
248	самому себе	2	3
249	вопрос о	9	3
250	и притом	4	3
251	идет о	3	3
252	речи как	9	3
253	к другим	11	3
254	он мог	2	3
255	ли не	3	3
256	к которому	3	3
257	как показывает	7	3
258	и столь	3	3
259	это и	7	3
260	в новом	2	3
261	языка и	6	3
262	в области	5	3
263	здесь как	2	3
264	в действительности	3	3
265	на основании	2	3
266	в момент	4	3
267	в каждой	4	3
268	тенденция к	6	3
269	как на	8	3
270	мере в	2	3
271	в структуре	2	3
272	они и	2	3
273	но как	3	3
274	значение для	2	3
275	но так	2	3
276	она не	7	3
277	на том	2	3
278	они не	2	3
279	об этом	4	3
280	своей собственной	2	3
281	что на	5	3
282	этого термина	2	3
283	между собой	15	3
284	и он	4	3
285	в сферу	3	3
286	для этого	4	3
287	о его	3	3
288	числе и	2	3
289	все эти	7	3
290	было бы	12	3
291	мы не	10	3
292	том числе	2	3
293	как мы	24	3
294	одно и	3	3
295	содержит в	4	3
296	и от	6	3
297	с этим	5	3
298	в начале	6	3
299	с их	2	3
300	из важнейших	4	3
301	в которой	16	3
302	к ней	2	3
303	и по	6	3
304	но также	3	3
305	и наконец	4	3
306	в пределе	3	3
307	заключается в	14	3
308	дело с	3	3
309	и более	2	3
310	но все	2	3
311	отношения к	5	3
312	не имеет	6	3
313	речи в	31	3
314	является в	7	3
315	их в	2	3
316	когда он	2	3
317	входит в	3	3
318	уже в	3	3
319	ближе к	2	3
320	слова в	7	3
321	момент в	3	3
322	в большинстве	2	3
323	слова и	10	3
324	и что	14	3
325	однако не	2	3
326	имеем дело	2	3
327	и без	2	3
328	тем же	8	3
329	вместе с	19	3
330	и развития	3	2
331	от его	2	2
332	в отношении	9	2
333	что является	2	2
334	своем значении	2	2
335	очевидно что	6	2
336	о природе	9	2
337	заключать в	2	2
338	его к	2	2
339	мы должны	7	2
340	для всех	2	2
341	остается в	2	2
342	той мере	2	2
343	не совпадает	5	2
344	включает в	2	2
345	вопроса о	2	2
346	в каждом	3	2
347	должно было	2	2
348	как к	4	2
349	едва ли	5	2
350	мышления и	16	2
351	друг друга	9	2
352	за счет	4	2
353	есть не	3	2
354	было сказано	3	2
355	при переходе	9	2
356	вспомнить о	2	2
357	ситуации и	3	2
358	к предмету	6	2
359	в любви	2	2
360	к мысли	5	2
361	и при	2	2
362	о которых	3	2
363	в современной	2	2
364	возникает в	3	2
365	в основном	4	2
366	самом деле	6	2
367	с таким	3	2
368	одной и	5	2
369	просто как	2	2
370	зрения как	2	2
371	представления о	2	2
372	в чем	5	2
373	всего в	2	2
374	этого понятия	3	2
375	по существу	2	2
376	мы видели	10	2
377	в центр	2	2
378	развития в	5	2
379	от ее	3	2
380	к нему	5	2
381	только с	2	2
382	с самого	13	2
383	что делает	2	2
384	а только	2	2
385	переходе от	8	2
386	своей внутренней	2	2
387	самим собой	2	2
388	возможно только	4	2
389	ответ на	3	2
390	большинстве случаев	2	2
391	на ее	2	2
392	не могло	3	2
393	и другого	2	2
394	не представляет	3	2
395	мышления но	2	2
396	перехода от	10	2
397	самого начала	13	2
398	что с	7	2
399	в собственном	4	2
400	себя и	2	2
401	всегда в	2	2
402	обстоит дело	2	2
403	в значении	2	2
404	в памяти	2	2
405	все это	5	2
406	значение не	2	2
407	этого слова	5	2
408	своего развития	4	2
409	же как	14	2
410	проявляется не	2	2
411	интерес к	2	2
412	вовсе не	3	2
413	по поводу	3	2
414	представление о	8	2
415	и вообще	3	2
416	речи не	7	2
417	не могли	5	2
418	слово не	4	2
419	ключом к	2	2
420	к которой	3	2
421	с другими	5	2
422	его с	3	2
423	время в	3	2
424	необходимо чтобы	2	2
425	в первой	3	2
426	должно быть	3	2
427	что она	8	2
428	это было	2	2
429	мысли и	13	2
430	могли быть	2	2
431	мы можем	7	2
432	за ним	3	2
433	переходит к	4	2
434	целый ряд	6	2
435	на деле	2	2
436	если бы	8	2
437	и той	5	2
438	в меру	9	2
439	что как	2	2
440	не удивительно	3	2
441	и делает	2	2
442	чем у	3	2
443	для того	24	2
444	и их	7	2
445	с этой	5	2
446	такой же	4	2
447	не по	7	2
448	себе и	2	2
449	отношении к	4	2
450	нас в	4	2
451	заключает в	2	2
452	на фоне	3	2
453	том и	3	2
454	языка с	2	2
455	речи и	36	2
456	на этот	2	2
457	у него	2	2
458	значение в	3	2
459	ее в	11	2
460	поэтому в	2	2
461	речевой деятельности	7	2
462	на то	5	2
463	в самой	3	2
464	и другой	3	2
465	отношения между	8	2
466	и с	5	2
467	но для	2	2
468	но на	3	2
469	деятельности в	3	2
470	из которых	3	2
471	всякий раз	3	2
472	к общему	4	2
473	из той	2	2
474	которое было	2	2
475	в случае	5	2
476	он сам	2	2
477	в любой	2	2
478	и собственно	2	2
479	что было	2	2
480	является не	4	2
481	только о	3	2
482	и только	7	2
483	нельзя не	2	2
484	речи это	4	2
485	из ее	3	2
486	во всем	4	2
487	в нашем	6	2
488	этих двух	4	2
489	одним и	2	2
490	на основе	5	2
491	с помощью	18	2
