N	2gram	Vygotskiy_	Problema
102	вместе с	10	26
103	это не	7	26
104	другой стороны	5	26
105	и его	8	26
106	тем самым	4	25
107	с точки	11	25
108	и на	7	25
109	мы можем	12	25
110	всяком случае	6	25
111	на самом	3	24
112	тем более	2	24
113	не имеет	8	24
114	с тем	14	24
115	на то	25	23
116	есть не	2	23
117	при этом	10	23
118	в качестве	2	23
119	по своему	6	23
120	то и	3	23
121	никогда не	9	22
122	и если	13	22
123	сам по	2	22
124	его в	5	22
125	и есть	3	22
126	только на	3	22
127	значит что	2	22
128	что и	7	22
129	всех этих	2	22
130	есть в	3	22
131	и к	5	22
132	мы должны	3	21
133	и ее	4	21
134	и без	2	21
135	что всякий	2	21
136	в самом	41	21
137	говорить о	3	21
138	и только	8	21
139	но как	3	20
140	для того	18	20
141	именно в	3	20
142	можно было	7	20
143	несмотря на	7	20
144	или в	6	20
145	тем что	7	20
146	в каком	8	19
147	но если	6	19
148	того или	2	19
149	если бы	22	19
150	кроме того	2	19
151	это значит	4	19
152	но только	10	19
153	то это	5	19
154	он не	11	19
155	с ним	6	19
156	самом деле	33	19
157	в них	4	19
158	это есть	3	19
159	как в	8	19
160	жизни и	6	19
161	того же	4	18
162	не будет	2	18
163	того чтобы	21	18
164	в ее	9	18
165	в этих	3	18
166	не было	4	18
167	в ней	23	18
168	что здесь	2	17
169	мы уже	12	17
170	гораздо более	2	17
171	и здесь	9	17
172	это и	4	17
173	совсем не	3	17
174	что они	9	17
175	есть именно	2	17
176	совершенно не	8	17
177	во всех	4	17
178	к тому	18	16
179	но все	2	16
180	художественного произведения	2	16
181	же в	2	16
182	далеко не	3	16
183	для этого	9	16
184	как это	13	16
185	точно так	3	16
186	что она	34	16
187	будто бы	3	16
188	в чем	3	15
189	общего с	2	15
190	здесь в	4	15
191	и более	4	15
192	казалось бы	7	15
193	в частности	3	15
194	у него	6	15
195	что не	5	15
196	с этим	11	15
197	в той	8	15
198	не так	4	14
199	что все	10	14
200	говорит о	6	14
201	сих пор	6	14
202	в котором	7	14
203	до сих	7	14
204	из этого	10	13
205	в их	3	13
206	бы и	2	13
207	тому что	10	13
208	мы имеем	2	13
209	или иного	2	13
210	мы в	4	13
211	уже давно	3	13
212	сами по	3	13
213	из них	10	13
214	нисколько не	3	12
215	что этот	5	12
216	в басне	47	12
217	в которой	8	12
218	в другом	6	12
219	с одной	7	12
220	в самой	9	12
221	и очень	3	12
222	в целом	8	12
223	что это	19	12
224	каждый раз	2	12
225	время как	6	12
226	или иначе	2	12
227	то время	4	12
228	и следовательно	2	11
229	оказывается что	2	11
230	никак нельзя	2	11
231	могли бы	6	11
232	как именно	2	11
233	и во	3	11
234	в нашей	2	11
235	в истории	3	11
236	только не	3	11
237	тот же	5	11
238	о которых	10	11
239	не могут	2	11
240	одной стороны	6	11
241	нет никакого	2	11
242	и другое	6	11
243	и их	2	11
244	без всякой	2	11
245	к нему	2	11
246	что его	3	11
247	заключается в	13	11
248	в искусстве	2	11
249	не имеют	4	10
250	не то	7	10
251	один из	7	10
252	все время	36	10
253	отличается от	2	10
254	слова и	3	10
255	что у	7	10
256	что для	6	10
257	в одном	9	10
258	и всякий	2	10
259	которые мы	2	10
260	он в	3	10
261	это будет	3	10
262	что оно	5	10
263	внимание на	4	10
264	мы читаем	4	10
265	относится к	2	10
266	только то	3	10
267	бы не	5	10
268	и которые	3	10
269	художественное произведение	2	10
270	со всеми	2	10
271	из которых	6	10
272	но он	5	10
273	как же	2	9
274	или как	2	9
275	само собой	3	9
276	тогда когда	2	9
277	в трагедии	5	9
278	здесь мы	6	9
279	она не	10	9
280	представить себе	2	9
281	в тех	5	9
282	был бы	4	9
283	и до	4	9
284	только для	3	9
285	и наконец	2	9
286	в своих	6	9
287	их в	4	9
288	мы говорили	3	9
289	но эта	3	9
290	однако не	3	9
291	именно как	3	9
292	в которых	9	9
293	что даже	2	9
294	того как	4	9
295	что если	6	9
296	бы в	3	9
297	это было	4	9
298	о котором	5	9
299	и другие	3	9
300	жизнь и	2	9
301	в жизни	6	9
302	и тут	2	8
303	были бы	5	8
304	как он	2	8
305	между собой	2	8
306	от этого	4	8
307	на его	2	8
308	и по	2	8
309	для него	4	8
310	если в	2	8
311	только что	10	8
312	с этой	5	8
313	в силу	2	8
314	мы сейчас	2	8
315	если же	3	8
316	к его	2	8
317	это то	4	8
318	для всех	2	8
319	том как	5	8
320	из этих	6	8
321	или вернее	2	8
322	и больше	2	8
323	и самый	2	8
324	почти всегда	3	8
325	он был	3	8
326	во всей	3	8
327	с самого	10	8
328	и он	5	8
329	и этот	6	8
330	которые не	2	8
331	с ее	5	8
332	которое мы	4	8
333	как они	2	8
334	во всем	2	8
335	мы будем	4	8
336	конечно не	6	8
337	как только	4	8
338	что при	5	8
339	находятся в	2	7
340	что на	4	7
341	и поэтому	3	7
342	это только	4	7
343	самого начала	10	7
344	и значение	4	7
345	а с	4	7
346	в основе	5	7
347	однако и	3	7
348	и так	4	7
349	все они	3	7
350	нашего исследования	2	7
351	есть по	2	7
352	еще более	2	7
353	в какой	8	7
354	в такой	5	7
355	уже с	2	7
356	даже в	2	7
357	из себя	3	7
358	но что	3	7
359	была бы	5	7
360	для чего	2	7
361	же как	3	7
362	по преимуществу	2	7
363	что касается	2	7
364	это в	3	7
365	на этот	2	7
366	ее в	7	7
367	перейти к	3	7
368	не можем	4	7
369	и который	2	7
370	мы все	6	7
371	большей частью	4	7
372	тому же	2	7
373	мы могли	5	7
374	без всяких	3	6
375	с той	8	6
376	то мы	2	6
377	этой трагедии	2	6
378	имеет никакого	3	6
379	или не	3	6
380	на него	3	6
381	и ничего	2	6
382	этого слова	5	6
383	когда он	8	6
384	имеем в	3	6
385	этот вопрос	5	6
386	том смысле	2	6
387	если он	5	6
388	в порядке	4	6
389	которую мы	5	6
390	факт что	3	6
391	именно на	3	6
392	что именно	3	6
393	но с	2	6
394	заставляет нас	2	6
395	до конца	5	6
396	чтобы не	2	6
397	и всегда	2	6
398	в действительности	3	6
399	что под	4	6
400	после этого	5	6
401	только как	2	6
402	в отдельности	2	6
403	по существу	4	6
404	который мы	4	6
405	в общем	4	6
406	же мы	2	6
407	и может	5	6
408	но когда	2	6
409	во время	4	6
410	бы быть	2	6
411	с его	2	6
412	под этим	2	6
413	с которыми	2	6
414	и уже	5	6
415	и той	4	6
416	независимо от	2	6
417	одновременно и	3	6
418	к другой	2	6
419	дело не	3	6
420	в поэме	4	6
421	все другие	2	6
422	на свете	2	6
423	к ней	3	6
424	с самой	2	6
425	к своему	2	6
426	можно найти	2	6
427	не к	5	6
428	это совершенно	2	6
429	как на	9	6
430	не мог	4	6
431	отношения к	3	6
432	в нее	3	5
433	одна из	6	5
434	отношение к	2	5
435	и прежде	2	5
436	бы его	2	5
437	он должен	2	5
438	а вовсе	2	5
439	но по	2	5
440	что ни	3	5
441	нами в	3	5
442	из всех	3	5
443	нам кажется	2	5
444	нам в	3	5
445	сама собой	3	5
446	все прочие	2	5
447	к самому	4	5
448	ли он	4	5
449	по одному	2	5
450	только один	2	5
451	одно и	4	5
452	то чтобы	2	5
453	о самом	2	5
454	себе что	2	5
455	том чтобы	2	5
456	есть как	2	5
457	все что	2	5
458	образом и	3	5
459	какой мере	3	5
460	не знаем	2	5
461	я не	9	5
462	что эта	8	5
463	на одну	2	5
464	ясно и	3	5
465	между тем	10	5
466	и вся	2	5
467	ничем не	3	5
468	мы видели	7	5
469	о нем	2	5
470	утверждать что	2	5
471	том виде	2	5
472	он говорит	9	5
473	тех пор	2	5
474	в отвлеченном	2	5
475	с теми	4	5
476	там где	7	5
477	когда в	4	5
478	и когда	8	5
479	о его	2	5
480	что с	4	5
481	к этому	5	5
482	с этими	2	5
483	и еще	2	5
484	больше чем	5	5
485	это же	2	5
486	по мнению	2	5
487	это является	2	5
488	слова как	3	5
489	одним из	2	5
490	они не	2	5
491	раз в	7	5
492	по его	3	5
493	очень трудно	2	4
494	от него	2	4
495	для нее	2	4
496	на эту	2	4
497	трагедии и	4	4
498	на всю	2	4
499	должны были	2	4
500	наряду с	4	4
501	на свою	2	4
502	должен быть	4	4
503	начала и	2	4
504	это понятие	2	4
505	у них	2	4
506	при таком	4	4
507	одно из	4	4
508	так например	5	4
509	в эту	2	4
510	бросается в	2	4
511	могло бы	4	4
512	или его	3	4
513	указывают на	2	4
514	она и	2	4
515	и она	4	4
516	с такой	7	4
517	у древних	2	4
518	со всем	2	4
519	ее не	3	4
520	это можно	2	4
521	в одну	2	4
522	кажется что	2	4
523	смысла и	3	4
524	не могли	5	4
525	эти два	4	4
526	нам о	3	4
527	и часто	2	4
528	исследования мы	2	4
529	для нашей	3	4
530	от одной	2	4
531	свой смысл	2	4
532	бы нам	2	4
533	он с	2	4
534	которых мы	6	4
535	он будет	2	4
536	всю свою	2	4
537	своим собственным	2	4
538	всей этой	3	4
539	действительность и	4	4
540	и никогда	2	4
541	только после	4	4
542	на нас	5	4
543	она в	4	4
544	той же	6	4
545	и всю	2	4
546	тем и	2	4
547	совершенно правильно	2	4
548	на который	2	4
549	и которая	4	4
550	в глаза	3	4
551	остановиться на	3	4
552	и каждый	2	4
553	это все	2	4
554	бы на	2	4
555	дело с	5	4
556	к этой	3	4
557	но мы	4	4
558	одного из	2	4
559	этой точки	2	4
560	и вместе	3	4
561	и те	2	4
562	можно назвать	2	4
563	в сущности	16	4
564	например в	5	4
565	что эти	5	4
566	тем больше	2	4
567	очень часто	2	4
568	он как	2	4
569	если она	2	4
570	из него	4	4
571	к ним	3	4
572	что только	3	4
573	на это	6	4
574	до тех	2	4
575	перед собой	2	4
576	мы увидим	14	4
577	человек и	2	4
578	смысл и	8	4
579	бы что	2	4
580	в свою	6	4
581	но они	2	4
582	в русской	4	4
583	с которым	2	4
584	больше и	3	4
585	это мы	2	4
586	он все	4	3
587	деле если	2	3
588	все дело	2	3
589	ничего подобного	2	3
590	бы для	2	3
591	еще раз	3	3
592	одного и	2	3
593	заключается не	2	3
594	по самому	3	3
595	от своего	2	3
596	от других	2	3
597	однако мы	3	3
598	рассказ о	2	3
599	на которую	2	3
600	но так	2	3
601	мы хотим	4	3
602	и та	3	3
603	видит в	3	3
604	что такой	2	3
605	в первом	3	3
606	должна быть	5	3
607	развития и	2	3
608	когда она	4	3
609	самый этот	3	3
610	то как	4	3
611	говорил о	3	3
612	ли это	3	3
613	указать на	3	3
614	всего этого	3	3
615	вместо этого	2	3
616	так то	2	3
617	точном смысле	3	3
618	думать что	3	3
619	что всякое	2	3
620	он может	2	3
621	столь же	5	3
622	говорит не	2	3
623	представляет собой	3	3
624	заметить что	2	3
625	однако он	2	3
626	увидим ниже	2	3
627	как она	8	3
628	совершенно ясно	19	3
629	весь этот	3	3
630	он видит	2	3
631	это был	2	3
632	друг другу	2	3
633	и других	5	3
634	она должна	3	3
635	оно есть	2	3
636	тот факт	3	3
637	сущности говоря	10	3
638	его к	2	3
639	однако уже	3	3
640	в одной	2	3
641	каждый из	3	3
642	как показывает	2	3
643	отражение в	2	3
644	со стороны	4	3
645	оно является	2	3
646	здесь совершенно	4	3
647	он хочет	3	3
648	в романе	2	3
649	и такие	2	3
650	и где	2	3
651	со всей	3	3
652	одной и	4	3
653	от которых	2	3
654	борьбу с	4	3
655	время в	5	3
656	на ее	2	3
657	которое имеет	3	3
658	мы видим	15	3
659	и смерти	3	3
660	эти слова	5	3
661	в первой	2	3
662	которых она	2	3
663	от той	2	3
664	конечно в	3	3
665	мы сразу	2	3
666	образом что	2	3
667	и действительно	2	3
668	и мы	19	3
669	что поэт	4	3
670	но при	2	3
671	с такими	2	3
672	говорит что	17	3
673	а к	2	3
674	который не	7	3
675	из нее	3	3
676	должен был	4	3
677	на основании	2	3
678	где он	3	3
679	мысли и	2	3
680	это конечно	3	3
681	с историей	2	3
682	уже как	2	3
683	речь идет	7	3
684	знаем что	4	3
685	который как	2	3
686	это одно	3	3
687	на этом	6	3
688	сейчас же	9	3
689	что смысл	2	3
690	место в	6	3
691	в совершенно	3	3
692	мы совершенно	2	3
693	и поэтический	2	3
694	все более	4	2
695	в плане	4	2
696	к действительности	3	2
697	тому чтобы	4	2
698	действия и	3	2
699	этой жизни	4	2
700	не совпадает	2	2
701	она может	4	2
702	за этим	3	2
703	все те	5	2
704	евгении онегине	2	2
705	с другим	2	2
706	при такой	2	2
707	нас на	2	2
708	здравого смысла	2	2
709	бы она	2	2
710	доказать что	2	2
711	по словам	2	2
712	слов в	2	2
713	и начал	2	2
714	и эти	2	2
715	что за	4	2
716	которое он	2	2
717	действий и	2	2
718	такое же	3	2
719	в один	4	2
720	такой же	2	2
721	соловья и	2	2
722	всего того	3	2
723	отказаться от	2	2
724	слова а	2	2
725	при анализе	2	2
726	с и	6	2
727	и говорит	4	2
728	к своим	2	2
729	что до	2	2
730	деле здесь	2	2
731	к каким	2	2
732	ли что	2	2
733	что благодаря	2	2
734	на возможность	2	2
735	небе в	3	2
736	и дальше	3	2
737	в нас	7	2
738	которой мы	4	2
739	что чем	3	2
740	и эта	3	2
741	сам собой	3	2
742	тем в	3	2
743	а я	5	2
744	бы это	5	2
745	вовсе нет	2	2
746	и вот	6	2
747	то здесь	2	2
748	как у	2	2
749	в рассказе	9	2
750	с с	2	2
751	том и	3	2
752	всех прочих	2	2
753	формы в	2	2
754	говоря мы	4	2
755	видели что	2	2
756	нас от	2	2
757	более и	4	2
758	басня и	3	2
759	уже это	3	2
760	при построении	2	2
761	и ясно	2	2
762	со своей	3	2
763	роль в	2	2
764	в предисловии	2	2
765	момент который	3	2
766	у меня	2	2
767	и остается	2	2
768	поэзии в	2	2
769	утверждает что	3	2
770	такой степени	3	2
771	здесь с	3	2
772	собой все	2	2
773	слишком много	3	2
774	вслед за	4	2
775	наше внимание	3	2
776	роль и	2	2
777	другое и	2	2
778	свою очередь	3	2
779	или же	2	2
780	слово в	2	2
781	к которым	7	2
782	пение соловья	2	2
783	а на	2	2
784	на все	2	2
785	и чем	3	2
786	и вдруг	2	2
787	т п	7	2
788	и дает	3	2
789	чтобы он	3	2
790	к самой	2	2
791	предисловии к	2	2
792	в прямом	2	2
793	ее на	2	2
794	и совершенно	9	2
795	воли и	2	2
796	и я	3	2
797	если взять	3	2
798	признать что	2	2
799	в обычном	2	2
800	до такой	3	2
801	имеет в	2	2
802	и между	4	2
803	для иллюстрации	2	2
804	мы нашли	2	2
805	том случае	4	2
806	имеет дело	2	2
807	наша мысль	2	2
808	и там	2	2
809	случае если	4	2
810	и конечно	3	2
811	чтобы при	2	2
812	либо в	6	2
813	что ее	3	2
814	из двух	4	2
815	в драме	2	2
816	для своей	2	2
817	действующих лиц	6	2
818	поэмы и	2	2
819	силы и	3	2
820	не с	2	2
821	что по	3	2
822	он считает	2	2
823	и вместо	3	2
824	и формулировать	2	2
825	бы совершенно	6	2
826	ним в	2	2
827	утверждал что	2	2
828	и сейчас	2	2
829	зависит от	2	2
830	как с	2	2
831	чувства и	3	2
832	все больше	2	2
833	смысл этого	3	2
834	который говорит	6	2
835	автора в	2	2
836	был не	2	2
837	совпадает с	2	2
838	бы ее	2	2
839	только одно	3	2
840	нам не	2	2
841	своих героев	4	2
842	до самого	2	2
