N	2gram	Propp_Isto	Dialekti
143	и тем	4	11
144	только на	2	11
145	ничем не	2	11
146	его не	4	11
147	в них	4	11
148	что если	2	11
149	в данном	8	11
150	мы имеем	27	11
151	как только	5	11
152	что я	2	11
153	из них	2	11
154	или в	11	11
155	а потом	4	10
156	от этого	2	10
157	к тому	4	10
158	в ее	3	10
159	е в	2	10
160	как мы	6	10
161	в его	4	10
162	нет ни	2	10
163	для того	2	10
164	с этой	7	10
165	себе и	3	10
166	оно не	2	10
167	в их	4	10
168	в частности	3	10
169	можно ли	2	10
170	мы видим	14	10
171	во всяком	3	10
172	то и	6	10
173	как будто	4	10
174	в жизни	2	10
175	во всем	2	10
176	только о	2	10
177	как он	11	9
178	а если	3	9
179	и по	7	9
180	превращается в	10	9
181	имеется в	4	9
182	в этих	16	9
183	и более	2	9
184	в котором	3	9
185	в одном	2	9
186	и от	5	9
187	утверждать что	3	9
188	тому что	2	9
189	же как	6	9
190	с ними	2	9
191	при этом	7	9
192	и когда	2	9
193	и он	8	9
194	то время	4	9
195	всех этих	6	9
196	мы можем	11	9
197	и на	12	9
198	от него	6	8
199	не будет	6	8
200	в дальнейшем	3	8
201	в этой	2	8
202	все время	2	8
203	у нас	4	8
204	и из	2	8
205	с одной	12	8
206	но вот	2	8
207	но все	5	8
208	даже в	2	8
209	в одной	3	8
210	при помощи	6	8
211	один из	7	8
212	но она	2	8
213	когда мы	2	8
214	миф о	2	8
215	или иначе	2	8
216	есть явление	2	7
217	тем самым	3	7
218	что здесь	10	7
219	в конце	4	7
220	из этих	6	7
221	и при	2	7
222	что этот	4	7
223	связи с	3	7
224	его с	2	7
225	его как	2	7
226	на первый	6	7
227	тем что	11	7
228	в связи	3	7
229	думать что	3	7
230	очень много	2	7
231	все что	4	7
232	без всякого	2	7
233	со стороны	3	7
234	не всегда	6	7
235	не знает	2	7
236	мира и	2	7
237	точно так	2	7
238	и больше	3	7
239	с его	4	7
240	зависимости от	4	7
241	как в	17	7
242	это конечно	2	7
243	так или	2	7
244	но для	3	7
245	из которых	3	7
246	как на	3	7
247	отношения к	2	7
248	но он	4	7
249	оказывается что	3	6
250	в другом	2	6
251	отношение к	6	6
252	это как	2	6
253	в один	2	6
254	с тем	8	6
255	они не	4	6
256	более или	3	6
257	в зависимости	3	6
258	никто не	2	6
259	и они	2	6
260	одна из	7	6
261	тут же	2	6
262	то не	5	6
263	в которой	2	6
264	а я	2	6
265	но они	4	6
266	быть только	2	6
267	вообще не	4	6
268	она в	4	6
269	но с	2	6
270	вместе с	17	6
271	его в	7	6
272	о чем	2	6
273	или менее	3	6
274	по существу	5	6
275	одной стороны	12	6
276	этой точки	3	6
277	когда она	2	6
278	можно было	3	6
279	того как	5	6
280	показывает что	12	6
281	а она	5	6
282	во всех	8	6
283	дело не	5	6
284	стороны и	4	6
285	она и	3	6
286	не с	2	6
287	и часто	2	6
288	ее в	3	6
289	того кто	3	6
290	уже в	4	6
291	всяком случае	3	6
292	но мы	3	5
293	с целью	2	5
294	от отца	5	5
295	же мы	6	5
296	тот кто	5	5
297	но так	4	5
298	чаще всего	8	5
299	же не	2	5
300	для нее	2	5
301	что под	2	5
302	если в	3	5
303	мы еще	2	5
304	и наконец	6	5
305	в целях	2	5
306	сих пор	5	5
307	например в	6	5
308	что у	6	5
309	он может	4	5
310	их в	3	5
311	если это	2	5
312	когда он	5	5
313	если он	5	5
314	же что	2	5
315	от нее	2	5
316	из этого	2	5
317	и становится	4	5
318	все в	2	5
319	на другую	2	5
320	я могу	2	5
321	вплоть до	2	5
322	в это	3	5
323	и у	3	5
324	в области	3	5
325	в одно	2	5
326	после этого	8	5
327	по которому	2	5
328	в него	4	5
329	и она	3	5
330	все его	3	5
331	есть еще	4	5
332	но тут	2	5
333	в качестве	5	5
334	также не	3	5
335	независимо от	3	5
336	к этому	5	5
337	к ней	3	5
338	обе стороны	2	5
339	в свете	4	5
340	и другое	4	5
341	что его	2	5
342	что по	2	5
343	и так	2	5
344	их не	3	5
345	он и	3	5
346	известно что	3	5
347	солнце и	3	5
348	до сих	4	5
349	данном случае	7	4
350	его на	2	4
351	он будет	2	4
352	и эти	5	4
353	а как	2	4
354	же можно	4	4
355	у них	3	4
356	что ни	2	4
357	мы знаем	4	4
358	чтобы все	2	4
359	видим что	4	4
360	тоже не	3	4
361	об этой	2	4
362	из самых	2	4
363	на ту	2	4
364	в состоянии	4	4
365	не знаю	3	4
366	и эта	5	4
367	то он	2	4
368	связанные с	3	4
369	только одна	2	4
370	уже знаем	5	4
371	стороны не	2	4
372	д но	2	4
373	если не	4	4
374	главным образом	3	4
375	не содержит	2	4
376	его самого	2	4
377	в каких	2	4
378	с тех	2	4
379	том как	3	4
380	из всего	3	4
381	но эта	2	4
382	дальше и	2	4
383	меня и	2	4
384	на себя	3	4
385	и вместе	3	4
386	о ней	2	4
387	почти всегда	6	4
388	в другое	2	4
389	что эти	4	4
390	и миф	2	4
391	к ним	3	4
392	на небо	10	4
393	есть та	2	4
394	у него	16	4
395	такой же	3	4
396	не по	2	4
397	и здесь	13	4
398	и этим	7	4
399	по воздуху	2	4
400	видно что	7	4
401	не можем	3	4
402	то самое	2	4
403	друг друга	2	4
404	представление о	9	4
405	в первую	8	3
406	возможно что	4	3
407	для нас	8	3
408	от его	2	3
409	этой стороны	4	3
410	должен быть	2	3
411	нас к	5	3
412	от своего	2	3
413	нами выше	3	3
414	к своему	4	3
415	отца и	2	3
416	а с	3	3
417	много но	2	3
418	одной из	4	3
419	не так	4	3
420	такое же	3	3
421	сюда же	2	3
422	тот же	2	3
423	тех же	2	3
424	здесь не	4	3
425	на него	3	3
426	если я	2	3
427	чтобы получить	2	3
428	как у	2	3
429	далеко не	3	3
430	или наоборот	2	3
431	д в	3	3
432	мифе о	4	3
433	образом и	3	3
434	в которых	2	3
435	мир не	2	3
436	совершенно ясно	8	3
437	или она	3	3
438	и делает	2	3
439	в очень	3	3
440	вслед за	2	3
441	этот обряд	2	3
442	не дают	2	3
443	но есть	5	3
444	в свое	3	3
445	что вы	2	3
446	этого не	2	3
447	в современной	2	3
448	нас не	2	3
449	в отдельности	3	3
450	происходит в	3	3
451	только через	3	3
452	и оно	2	3
453	к этой	2	3
454	солнца и	4	3
455	так в	10	3
456	лежит в	2	3
457	к другому	2	3
458	во время	7	3
459	не от	3	3
460	на ней	5	3
461	ее на	5	3
462	больше чем	2	3
463	этот миф	2	3
464	на земле	6	3
465	ее с	2	3
466	явление и	2	3
467	нами как	2	3
468	знаем что	5	3
469	в царство	10	3
470	к самому	2	3
471	в некоторых	2	3
472	по его	2	3
473	можно найти	3	3
474	ее и	2	2
475	не ясно	2	2
476	указать что	2	2
477	становится ясным	2	2
478	не имеют	3	2
479	первый взгляд	5	2
480	в тех	8	2
481	этого мы	2	2
482	должно было	2	2
483	и формы	3	2
484	наряду с	2	2
485	он также	3	2
486	и других	2	2
487	ни одной	2	2
488	они должны	3	2
489	представления о	13	2
490	знает что	2	2
491	и др	4	2
492	ноги и	2	2
493	совсем другое	2	2
494	именно он	2	2
495	больше и	3	2
496	на его	6	2
497	те же	2	2
498	такое положение	2	2
499	однако все	2	2
500	однако в	2	2
501	в образе	4	2
502	ли он	5	2
503	на землю	4	2
504	ответить на	2	2
505	не стоит	2	2
506	становится и	2	2
507	относится к	2	2
508	дает нам	3	2
509	у нее	3	2
510	и до	2	2
511	он был	2	2
512	вот и	2	2
513	в воде	2	2
514	он дает	3	2
515	не видят	2	2
516	но тем	2	2
517	силу и	3	2
518	все еще	2	2
519	еще нет	4	2
520	такое понимание	2	2
521	ему все	2	2
522	не вполне	5	2
523	был в	2	2
524	имеем в	8	2
525	этот вопрос	3	2
526	земли и	3	2
527	еще в	3	2
528	выше в	4	2
529	эта связь	7	2
530	находится в	2	2
531	на своем	4	2
532	в других	6	2
533	он на	3	2
534	только после	3	2
535	из него	3	2
536	где это	2	2
537	меня в	2	2
538	за это	2	2
539	что там	2	2
540	можно указать	4	2
541	этого вопроса	2	2
542	в различных	3	2
543	которые в	3	2
544	имеем и	2	2
545	смерти и	2	2
546	он имеет	2	2
547	случае в	2	2
548	или с	2	2
549	доходит до	3	2
550	превратился в	4	2
551	сам себя	2	2
552	во многих	2	2
553	связано с	7	2
554	ни за	2	2
555	на котором	3	2
556	себе в	3	2
557	только он	2	2
558	от них	2	2
559	эти три	3	2
560	но конечно	2	2
561	на том	10	2
562	представление об	6	2
563	здесь же	3	2
564	и говорит	5	2
565	пришли к	3	2
566	заметил что	2	2
567	там где	7	2
568	еще одно	2	2
569	когда в	3	2
570	на небе	7	2
571	он как	3	2
572	нет в	2	2
573	но при	2	2
574	идти дальше	3	2
575	небо и	5	2
576	в целом	2	2
577	него и	5	2
578	с ней	4	2
579	этого он	2	2
580	которые не	2	2
581	новые и	3	2
582	мы увидим	6	2
583	связана с	4	2
584	начиная от	2	2
585	же должны	2	2
586	не видел	2	2
587	на тот	2	2
588	на этот	4	2
589	ее к	2	2
590	выше и	3	2
591	к отцу	2	2
592	в другой	3	2
593	из другого	2	2
594	именно на	2	2
595	и сам	3	2
596	бы что	2	2
597	как его	2	2
598	но оно	3	2
