N	2gram	Ircho_Kome	Psycholo
660	чтобы у	2	2
661	над его	2	2
662	там и	3	2
663	от них	2	2
664	на которые	3	2
665	в начале	5	2
666	бы к	2	2
667	на свете	2	2
668	а о	2	2
669	его за	3	2
670	остается только	2	2
671	к вопросу	2	2
672	все его	2	2
673	как о	3	2
674	а для	2	2
675	того кто	2	2
676	в достаточной	3	2
677	пор не	3	2
678	роль играет	2	2
679	более чем	6	2
680	друг друга	7	2
681	в изображении	3	2
682	человека который	3	2
683	так или	3	2
684	таким же	2	2
685	умер и	2	2
686	чем же	2	2
687	является ли	3	2
