N	2gram	Propp_Isto	Vladivir
104	и по	4	12
105	связи с	10	12
106	и это	2	12
107	мы сейчас	2	12
108	по себе	4	12
109	мы должны	17	11
110	всякого рода	3	11
111	еще в	2	11
112	или менее	5	11
113	я не	5	11
114	при этом	6	11
115	все это	6	11
116	хотя бы	5	11
117	в которой	2	11
118	и здесь	15	11
119	то он	2	11
120	на то	6	11
121	более или	5	11
122	но что	2	11
123	в основном	4	11
124	даже в	5	10
125	о нем	5	10
126	к нему	3	10
127	в ней	10	10
128	в качестве	8	10
129	в истории	2	10
130	можно было	8	10
131	еще не	14	10
132	но не	7	10
133	отнюдь не	2	10
134	он и	3	10
135	здесь не	5	10
136	с ним	3	10
137	это не	8	9
138	но как	2	9
139	можно судить	2	9
140	мы знаем	10	9
141	а с	4	9
142	а только	3	9
143	в целом	3	9
144	в начале	3	9
145	по существу	7	9
146	что если	2	9
147	с этим	5	9
148	с другой	8	9
149	именно в	5	9
150	что мы	9	9
151	из этого	3	9
152	отношения к	2	9
153	это время	3	9
154	мы будем	5	9
155	но он	5	9
156	xix века	2	8
157	тоже не	2	8
158	себя в	2	8
159	как бы	6	8
160	тот же	3	8
161	из этих	2	8
162	и он	4	8
163	должно быть	2	8
164	тем что	7	8
165	в этих	17	8
166	как в	7	8
167	и для	5	8
168	когда он	9	8
169	со стороны	3	8
170	в это	2	8
171	значит что	2	8
172	конечно не	2	8
173	в каком	2	7
174	другими словами	8	7
175	в доме	4	7
176	как он	5	7
177	при помощи	2	7
178	к этой	5	7
179	по этому	2	7
180	на его	2	7
181	нисколько не	3	7
182	точно так	8	7
183	того чтобы	3	7
184	здесь мы	9	7
185	мы видели	4	7
186	и мы	2	7
187	то и	2	7
188	даже не	2	7
189	если бы	8	7
190	и вот	2	7
191	к ней	3	7
192	но если	4	7
193	но все	9	7
194	в одном	8	7
195	что этот	5	7
196	на первый	2	7
197	и есть	5	7
198	в них	2	7
199	выше мы	6	7
200	его в	15	6
201	на себя	2	6
202	в отличие	3	6
203	что здесь	9	6
204	есть и	2	6
205	есть не	2	6
206	уже на	2	6
207	к своему	3	6
208	в виду	2	6
209	само по	2	6
210	отличие от	3	6
211	здесь в	4	6
212	можно говорить	2	6
213	время как	3	6
214	другой стороны	7	6
215	что она	10	6
216	на него	7	6
217	и вполне	2	6
218	должен был	6	6
219	и наконец	5	6
220	же и	3	6
221	такой же	2	6
222	мы не	12	6
223	и из	2	6
224	не с	3	6
225	в жизни	2	6
226	если мы	4	6
227	видно что	9	6
228	главным образом	2	6
229	по своей	2	6
230	по его	3	6
231	чем в	2	6
232	в очень	4	5
233	но она	2	5
234	но мы	2	5
235	на эту	3	5
236	вопрос о	8	5
237	друг друга	2	5
238	подобного рода	2	5
239	и тем	2	5
240	в их	6	5
241	в частности	3	5
242	говорит в	2	5
243	она не	6	5
244	с самого	4	5
245	а то	2	5
246	он в	5	5
247	заметить что	2	5
248	этого не	6	5
249	не содержит	2	5
250	один из	10	5
251	то ни	2	5
252	что они	13	5
253	во время	5	5
254	в области	2	5
255	ее в	7	5
256	бы то	2	5
257	увидим ниже	5	5
258	мы имеем	25	5
259	нет ничего	2	5
260	во всех	3	5
261	и часто	4	5
262	и так	3	5
263	но уже	3	5
264	что у	3	5
265	не вполне	3	5
266	из них	5	5
267	говорит о	2	5
268	и только	4	5
269	но его	3	5
270	в каких	3	5
271	на самом	3	4
272	перед нами	5	4
273	всех этих	4	4
274	тем самым	2	4
275	очень мало	2	4
276	не могут	3	4
277	в тех	4	4
278	вплоть до	2	4
279	не будем	7	4
280	ясно что	2	4
281	иное как	3	4
282	не что	3	4
283	наряду с	6	4
284	то мы	6	4
285	и вместе	2	4
286	у них	2	4
287	после этого	5	4
288	которые можно	2	4
289	одной из	6	4
290	и т	39	4
291	только с	4	4
292	это тоже	6	4
293	мог бы	3	4
294	в более	2	4
295	так в	7	4
296	одной стороны	7	4
297	не то	4	4
298	с которой	2	4
299	в такой	2	4
300	себя и	2	4
301	в сущности	2	4
302	что иное	3	4
303	представление о	3	4
304	когда мы	4	4
305	время в	2	4
306	с ней	2	4
307	не все	5	4
308	не так	2	4
309	мы можем	7	4
310	в глаза	2	4
311	т д	35	4
312	мы увидим	17	4
313	ни к	3	4
314	в особенности	3	4
315	не на	2	4
316	и другие	7	4
317	нас в	2	4
318	об этой	2	4
319	с одной	8	4
320	это конечно	3	4
321	и более	3	4
322	можно найти	2	4
323	том чтобы	2	4
324	их в	7	4
325	знаем что	9	4
326	на этом	3	4
327	ему в	3	4
328	же самое	3	4
329	но с	3	4
330	в книге	4	3
331	так сказать	3	3
332	что их	3	3
333	ясно и	2	3
334	как можно	2	3
335	возможно что	3	3
336	которые в	3	3
337	указывает на	2	3
338	и ее	3	3
339	именно так	2	3
340	бы мы	2	3
341	я его	2	3
342	не как	3	3
343	в другом	6	3
344	в силу	7	3
345	который в	2	3
346	роль в	3	3
347	бы его	2	3
348	между ними	2	3
349	мы здесь	8	3
350	точка зрения	2	3
351	самом деле	2	3
352	на вопрос	4	3
353	здесь нет	2	3
354	его не	3	3
355	на котором	5	3
356	также что	2	3
357	так например	7	3
358	к которой	2	3
359	связи со	2	3
360	с того	3	3
361	а если	2	3
362	пока не	5	3
363	что не	2	3
364	не могла	2	3
365	если это	3	3
366	из своего	2	3
367	этому поводу	2	3
368	и она	4	3
369	здесь же	2	3
370	не говорится	2	3
371	тогда и	3	3
372	всегда есть	2	3
373	и др	11	3
374	ли он	3	3
375	в разных	2	3
376	же как	7	3
377	самого начала	4	3
378	находится в	6	3
379	иметь в	2	3
380	по одному	2	3
381	был бы	4	3
382	все еще	3	3
383	он стал	2	3
384	того как	6	3
385	некоторое время	3	3
386	очень часто	7	3
387	во многих	2	3
388	три года	2	3
389	с ними	2	3
390	ее на	2	3
391	дело не	8	3
392	бы в	2	3
393	очень много	10	3
394	является не	2	3
395	это делает	2	3
396	как о	2	3
397	одним из	2	3
398	себе не	2	3
399	в тот	3	3
400	она всегда	2	3
401	что такое	3	3
402	в состоянии	2	3
403	в какой	4	3
404	будто бы	4	3
405	в которых	2	3
406	а по	3	3
407	у меня	4	3
408	не существует	2	3
409	так у	2	3
410	к жизни	2	3
411	только о	2	3
412	как будто	7	3
413	была бы	2	3
414	один и	2	3
415	его но	3	2
416	но можно	2	2
417	дать ему	2	2
418	в действительности	2	2
419	путь к	2	2
420	на ступени	3	2
421	утверждать что	3	2
422	том как	3	2
423	тот кто	3	2
424	приходит к	2	2
425	было ему	2	2
426	пять лет	2	2
427	только для	3	2
428	одна из	4	2
429	к себе	2	2
430	с той	2	2
431	ни было	2	2
432	он дает	2	2
433	не по	2	2
434	на пути	2	2
435	уже с	2	2
436	у вас	2	2
437	к чему	4	2
438	не всегда	9	2
439	для изучения	6	2
440	он очень	2	2
441	почти не	4	2
442	в эпоху	2	2
443	но по	3	2
444	видно из	2	2
445	нужно было	2	2
446	подойти к	2	2
447	образом в	2	2
448	как уже	2	2
449	чтобы понять	3	2
450	его по	2	2
451	но так	3	2
452	на этой	2	2
453	для всех	2	2
454	они не	8	2
455	но оно	4	2
456	ответ на	3	2
457	однако в	2	2
458	же не	3	2
459	то чего	4	2
460	в ее	2	2
461	видно по	2	2
462	на более	6	2
463	то не	3	2
464	а может	2	2
465	религии но	2	2
466	а есть	2	2
467	должна быть	5	2
468	например в	7	2
469	что эти	5	2
470	с чего	2	2
471	этом случае	3	2
472	в основе	4	2
473	стоит на	2	2
474	этот момент	3	2
475	в которую	3	2
476	еще один	3	2
477	приведем еще	2	2
478	и должно	3	2
479	с такими	2	2
480	с другими	2	2
481	в нашей	2	2
482	но дело	2	2
483	хотя в	3	2
484	его как	2	2
485	на это	3	2
486	это за	5	2
487	с ее	2	2
488	еще до	2	2
489	от этого	2	2
490	и тот	3	2
491	дело с	2	2
492	к делу	2	2
493	них не	2	2
494	нигде не	2	2
495	то здесь	2	2
496	и их	4	2
497	легко может	2	2
498	его и	6	2
499	сих пор	12	2
500	во всей	2	2
501	после того	2	2
502	и пр	11	2
503	или на	7	2
504	имеет свою	2	2
505	за то	3	2
506	своего отца	3	2
507	поэтому в	2	2
508	здесь можно	5	2
509	из которых	3	2
510	в русской	7	2
511	уже знаем	3	2
512	в другой	4	2
513	очень долго	2	2
514	должны быть	4	2
515	тогда когда	2	2
516	не можем	4	2
517	этим в	2	2
518	в русском	2	2
519	которая была	2	2
520	можно назвать	3	2
521	что эта	3	2
522	только после	3	2
523	представлений о	4	2
524	в некоторых	4	2
525	чем это	5	2
526	а пока	2	2
527	уже видели	4	2
528	в себя	2	2
529	в работе	3	2
530	относится к	2	2
531	все в	2	2
532	а так	2	2
533	до сих	11	2
