N	2gram	Bakhtin_Pr	Marksizm
153	смысле этого	2	8
154	с этим	2	8
155	тому что	3	8
156	что не	6	8
157	что и	10	8
158	этого слова	3	8
159	другой стороны	3	8
160	за пределы	10	8
161	мысли и	5	8
162	и даже	4	8
163	мы можем	3	8
164	кроме того	3	8
165	и их	7	8
166	у нас	2	8
167	и с	10	8
168	не было	5	8
169	к другому	2	8
170	у него	9	8
171	чем же	2	8
172	до конца	11	7
173	от него	3	7
174	является лишь	5	7
175	бы он	3	7
176	того что	4	7
177	по себе	13	7
178	те же	3	7
179	место в	2	7
180	могут быть	5	7
181	там где	12	7
182	с ними	3	7
183	в этой	5	7
184	конечно в	2	7
185	в начале	3	7
186	бы в	7	7
187	в этих	5	7
188	далеко не	3	7
189	о том	5	7
190	в котором	6	7
191	оно может	2	7
192	той же	7	7
193	он сам	9	7
194	как раз	9	7
195	как ее	2	6
196	не есть	2	6
197	вопрос о	4	6
198	для понимания	5	6
199	мы должны	6	6
200	то есть	64	6
201	слово в	3	6
202	характерно что	2	6
203	он и	9	6
204	что же	5	6
205	в какой	2	6
206	все это	12	6
207	с ее	5	6
208	должна быть	4	6
209	тот же	4	6
210	с другими	11	6
211	из этих	2	6
212	сознания и	9	6
213	же в	3	6
214	зависимости от	5	6
215	из одного	4	6
216	в разрезе	5	6
217	лишь как	6	6
218	между ними	4	6
219	входит в	11	6
220	уже не	14	6
221	этот вопрос	3	6
222	в единстве	7	6
223	всяком случае	3	6
224	в той	9	6
225	этом отношении	7	5
226	как же	5	5
227	но как	4	5
228	в конце	9	5
229	от того	4	5
230	и у	6	5
231	для других	2	5
232	в виду	2	5
233	и тем	2	5
234	точку зрения	9	5
235	и вот	4	5
236	в особенности	2	5
237	от этого	2	5
238	не менее	3	5
239	вне его	2	5
240	или в	2	5
241	дело идет	12	5
242	понимания и	2	5
243	как слово	4	5
244	той или	3	5
245	был бы	6	5
246	в первом	3	5
247	да и	3	5
248	себя в	5	5
249	все время	4	5
250	тем более	2	5
251	должно быть	4	5
252	менее всего	4	5
253	ее в	2	5
254	по преимуществу	3	5
255	оно ни	2	5
256	со всею	3	5
257	жизни в	3	5
258	в условиях	4	5
259	нами в	5	5
260	она не	9	5
261	она является	2	5
262	но не	13	5
263	для себя	5	5
264	в одном	14	5
265	авторской речи	2	5
266	как на	4	5
267	вместе с	2	5
268	другими словами	2	4
269	следовательно и	2	4
270	слова но	2	4
271	не могут	6	4
272	к этим	2	4
273	его к	4	4
274	или даже	2	4
275	в одной	9	4
276	как он	5	4
277	все те	2	4
278	о слове	2	4
279	но именно	5	4
280	в рамки	2	4
281	из всего	2	4
282	и прежде	2	4
283	в области	3	4
284	так что	3	4
285	оценки и	2	4
286	и к	5	4
287	лишь там	2	4
288	что все	5	4
289	можно сказать	3	4
290	он ни	2	4
291	находит свое	2	4
292	и вне	2	4
293	и он	3	4
294	в них	5	4
295	в единство	8	4
296	в зависимости	5	4
297	и до	5	4
298	и самого	4	4
299	войти в	2	4
300	что они	3	4
301	нет и	4	4
302	во всей	2	4
303	мы сказали	2	4
304	бы и	6	4
305	относится к	2	4
306	какой бы	2	4
307	в которой	6	4
308	что она	6	4
309	только с	2	4
310	исходит из	3	4
311	только что	3	4
312	разрезе данного	2	4
313	но ведь	4	4
314	одним из	11	4
315	же и	2	4
316	не знает	5	4
317	она и	3	4
318	но все	8	4
319	для его	4	4
320	автора и	7	4
321	только при	3	4
322	но для	2	4
323	точке зрения	5	4
324	идеологическое творчество	2	4
325	в устах	2	4
326	из них	8	4
327	разобранные нами	2	4
328	как она	2	4
329	уже в	9	4
330	подхода к	2	4
331	несмотря на	7	4
332	жизни и	21	4
333	перед ним	2	4
334	и особенно	2	4
335	это и	10	4
336	именно на	2	4
337	переходим к	2	4
338	если же	3	4
339	не дает	4	4
340	тем что	5	4
341	в чужую	2	4
342	даже в	7	3
343	не о	3	3
344	от автора	6	3
345	были бы	5	3
346	неотделим от	2	3
347	к себе	2	3
348	не все	2	3
349	как к	3	3
350	социальной жизни	2	3
351	роль в	2	3
352	на пути	2	3
353	конце концов	7	3
354	ведь это	3	3
355	он еще	2	3
356	тогда когда	2	3
357	в целом	8	3
358	ко всем	2	3
359	они и	3	3
360	не так	3	3
361	как это	2	3
362	говорить об	2	3
363	они не	5	3
364	все его	4	3
365	потому что	20	3
366	даже и	2	3
367	благодаря этому	2	3
368	ответ на	2	3
369	что оно	2	3
370	с героем	2	3
371	мы видим	5	3
372	и по	4	3
373	имеет значение	2	3
374	не на	6	3
375	есть только	5	3
376	себе самому	3	3
377	в авторском	4	3
378	в мир	4	3
379	все то	5	3
380	чужих слов	2	3
381	мысли в	2	3
382	не становится	5	3
383	по нашему	5	3
384	лежит в	3	3
385	здесь не	2	3
386	подход к	2	3
387	но это	7	3
388	можно было	5	3
389	с их	9	3
390	дано в	3	3
391	поэтому и	3	3
392	в этот	2	3
393	друг с	4	3
394	себя самого	5	3
395	человека в	8	3
396	дана как	2	3
397	его и	4	3
398	и о	5	3
399	или как	5	3
400	понять и	3	3
401	всем этим	2	3
402	поэтому не	2	3
403	но они	4	3
404	на протяжении	3	3
405	на этот	2	3
406	то он	3	3
407	в дальнейшем	2	3
408	со своими	6	3
409	этой формы	2	3
410	он может	4	3
411	с другом	4	3
412	со стороны	6	3
413	является для	2	3
414	в своих	5	3
415	в русской	3	3
416	в другой	4	3
417	в которых	2	3
418	в диалоге	3	3
419	приводит к	4	3
420	из которых	3	3
421	самого героя	10	3
422	здесь нет	3	3
423	совпадает с	3	3
424	или точнее	2	3
425	однако не	2	3
426	находится в	2	3
427	форму и	2	3
428	нам важно	3	3
429	говорить о	3	3
430	что было	4	3
431	и есть	6	3
432	и только	2	3
433	мы остановимся	3	3
434	с ним	13	3
435	и других	8	3
436	в художественной	4	2
437	точкой зрения	3	2
438	тем самым	3	2
439	во все	5	2
440	ее и	2	2
441	также не	2	2
442	идет о	5	2
443	или к	2	2
444	остается в	2	2
445	вступает в	5	2
446	его на	2	2
447	не совпадает	2	2
448	образом в	2	2
449	крайней мере	3	2
450	ни одной	3	2
451	иной степени	2	2
452	в духе	3	2
453	как их	3	2
454	можем сказать	2	2
455	и притом	3	2
456	есть и	2	2
457	к более	2	2
458	и могут	2	2
459	в кругозор	8	2
460	сами по	4	2
461	от себя	2	2
462	друг от	2	2
463	в частности	2	2
464	тем как	4	2
465	например у	2	2
466	была бы	5	2
467	же мы	2	2
468	сознание не	2	2
469	всего в	2	2
470	а с	4	2
471	всею совокупностью	2	2
472	со всех	2	2
473	о нем	16	2
474	самое слово	2	2
475	от них	3	2
476	к ним	3	2
477	эти три	2	2
478	является одним	2	2
479	они могут	2	2
480	своим героем	2	2
481	а только	3	2
482	могли бы	3	2
483	в лучшем	3	2
484	ведь он	2	2
485	мира и	8	2
486	а потому	4	2
487	смысловая позиция	2	2
488	и вы	2	2
489	которую он	2	2
490	новой формы	3	2
491	быть в	2	2
492	мы его	2	2
493	искать в	2	2
494	но здесь	2	2
495	на его	7	2
496	у достоевского	35	2
497	в романе	12	2
498	бы во	2	2
499	для них	3	2
500	они уже	4	2
501	в чужих	3	2
502	же как	5	2
503	его не	2	2
504	у тургенева	2	2
505	и мир	4	2
506	и во	2	2
507	и сознание	2	2
508	голоса и	2	2
509	себя и	4	2
510	заключается в	3	2
511	данном случае	3	2
512	слова героя	3	2
513	на языке	2	2
514	отсюда и	2	2
515	самого автора	7	2
516	художественный образ	2	2
517	этой форме	2	2
518	нем и	2	2
519	например в	5	2
520	ее как	3	2
521	само по	4	2
522	и взаимно	3	2
523	диалога в	2	2
524	в сознании	4	2
525	в литературе	7	2
526	в первой	3	2
527	его как	6	2
528	всех этих	3	2
529	словом и	2	2
530	его целом	8	2
531	бы к	2	2
532	это было	3	2
533	отличается от	3	2
534	перестает быть	4	2
535	нему и	2	2
536	сама по	3	2
537	и идеологической	2	2
538	автора в	4	2
539	то перед	2	2
540	от друга	2	2
541	не он	2	2
542	превращается в	4	2
543	бы не	3	2
544	это делает	2	2
545	сознания в	2	2
546	и наконец	5	2
547	совершенно справедливо	2	2
548	героя и	11	2
549	целом ряде	3	2
550	и другие	4	2
551	говорит он	9	2
552	эта форма	4	2
553	в чем	2	2
554	не по	3	2
555	все остальное	2	2
556	но только	3	2
557	по крайней	3	2
558	себе и	3	2
559	на него	4	2
560	зрения и	2	2
561	есть в	10	2
562	в жизни	7	2
563	его жизни	2	2
564	конечно и	5	2
565	первого лица	2	2
566	за пределами	2	2
567	него не	4	2
568	в самой	10	2
569	поэтому в	2	2
570	их в	8	2
571	оно не	2	2
572	найти в	2	2
573	этого сознания	2	2
574	которые он	3	2
575	этом смысле	12	2
576	свои мысли	2	2
577	ни были	2	2
578	а именно	4	2
579	все в	7	2
580	что мы	2	2
581	в объективном	2	2
582	смысл его	2	2
583	с собою	3	2
584	не об	6	2
585	его именно	2	2
586	не совсем	2	2
587	нет ни	5	2
588	все возможные	5	2
589	нового времени	4	2
590	друг другу	3	2
591	в плоскости	5	2
592	отношения к	4	2
593	в совершенно	2	2
594	но с	4	2
595	не значит	4	2
596	своих героев	5	2
597	героя как	2	2
598	мы и	2	2
599	этой действительности	2	2
600	но он	3	2
601	лишь весьма	2	2
