N	2gram	Bakhtin_Fr	Vvedenie
285	тому как	2	2
286	себя в	2	2
287	жизни и	6	2
288	а затем	2	2
289	не было	7	2
290	мы не	3	2
291	что они	3	2
292	до того	2	2
293	культурной жизни	2	2
294	свое значение	2	2
295	это есть	2	2
296	так называемые	2	2
297	например в	2	2
298	во всем	4	2
299	в дальнейшем	4	2
300	этого слова	3	2
301	них не	2	2
302	не к	2	2
303	из его	2	2
304	рядом с	5	2
305	что каждая	2	2
306	на языке	2	2
307	заявляет что	4	2
308	мы уже	19	2
309	с помощью	5	2
310	быть и	2	2
