N	2gram	Tiupa_Hudo	Literetu
404	могло быть	2	2
405	для меня	2	2
406	человека и	2	2
407	с легкой	2	2
408	и притом	3	2
409	внутреннего я	6	2
410	писал бахтин	2	2
411	художественные тексты	2	2
412	восприниматься как	2	2
413	креативного и	2	2
414	должен быть	2	2
415	во мне	2	2
416	роль в	2	2
417	воздействия на	2	2
418	это и	2	2
419	и автора	2	2
420	мире и	2	2
421	к бытию	2	2
422	была бы	3	2
423	легкой руки	2	2
424	к собственной	2	2
425	что может	2	2
426	к его	3	2
427	существования в	2	2
428	эстетической природы	2	2
429	для понимания	2	2
430	собственно говоря	2	2
431	классицизма в	2	2
432	тому что	2	2
433	к нему	3	2
434	а.н веселовского	2	2
435	чем и	3	2
436	авторский текст	2	2
437	для читателя	4	2
438	а только	4	2
439	это тоже	2	2
440	со временем	2	2
441	все прочие	3	2
442	чужого я	2	2
443	художественности состоит	3	2
444	своей внутренней	2	2
445	картина мира	5	2
446	в общественном	2	2
447	с позиций	4	2
448	личного самоопределения	2	2
449	войне и	2	2
450	о жизни	2	2
451	произведении искусства	2	2
452	виду не	3	2
453	воспринимающего сознания	4	2
454	на воспринимающее	2	2
455	и некоторые	2	2
456	с ними	2	2
457	между двумя	2	2
458	и весьма	2	2
459	внутреннюю свободу	2	2
460	начинает восприниматься	2	2
461	общественном сознании	2	2
462	и по	2	2
463	несет в	3	2
464	дело не	2	2
465	и ее	3	2
466	и более	2	2
467	способ существования	2	2
468	такой деятельности	3	2
469	коммуникативной стратегии	2	2
470	эстетической реальности	2	2
471	во внешнем	2	2
472	полагал что	2	2
473	одно и	3	2
474	сказать что	4	2
475	новой парадигмы	3	2
476	герой не	3	2
477	не от	2	2
478	произведения как	3	2
479	значительной степени	2	2
480	оттесняет на	2	2
481	с другими	5	2
482	из этих	3	2
483	тем более	2	2
484	автора как	2	2
485	и наоборот	2	2
486	для такого	2	2
487	я есть	5	2
488	о литературе	3	2
489	в значительной	2	2
490	иначе говоря	5	2
491	адресата в	2	2
492	могут служить	2	2
493	искусства это	3	2
494	в контексте	3	2
495	внутреннее я	2	2
496	в миропорядке	8	2
497	в финале	2	2
498	в акте	3	2
499	есть в	3	2
500	текст как	3	2
501	от всех	2	2
502	к более	2	2
503	литературы как	3	2
504	как эстетической	4	2
505	слова в	3	2
506	оно не	2	2
507	или иных	2	2
508	согласно характеристике	2	2
509	на почве	4	2
510	всякий раз	2	2
511	мог бы	3	2
512	вопрос что	2	2
513	в той	3	2
514	тех или	2	2
515	субъект и	2	2
516	для искусства	2	2
517	и который	2	2
518	языка в	4	2
519	деятельностью направленной	2	2
520	данный момент	2	2
521	может оказаться	2	2
522	в таком	3	2
523	нового времени	2	2
524	жизни но	2	2
525	и внешней	3	2
526	ни был	2	2
527	внутреннего мира	2	2
528	в дискурсе	2	2
529	текста в	3	2
530	как система	2	2
531	имеем дело	2	2
532	мы имеем	6	2
533	жизни однако	2	2
534	на основе	2	2
535	но он	3	2
