N	2gram	Vygotskiy_	FransuaR
154	а не	14	17
155	между тем	5	16
156	тот же	7	16
157	не подлежит	2	16
158	ничего не	6	16
159	влияние на	2	16
160	в свете	4	16
161	в начале	2	16
162	между ними	5	16
163	в другом	7	16
164	они не	7	16
165	с одной	10	16
166	в истории	3	15
167	никто не	2	15
168	мысли и	7	15
169	еще в	3	15
170	в нашем	5	15
171	как на	4	15
172	говорили что	2	15
173	в первой	2	15
174	с их	4	15
175	в которой	8	15
176	из этих	2	15
177	мы не	6	14
178	все что	2	14
179	по существу	5	14
180	слов и	3	14
181	в данном	4	14
182	и он	3	14
183	в более	2	14
184	несмотря на	3	14
185	и по	5	14
186	в чем	10	14
187	в котором	2	14
188	образом в	2	14
189	как он	7	13
190	отличие от	3	13
191	что все	9	13
192	в других	2	13
193	с этим	9	13
194	бы в	6	13
195	в жизни	2	13
196	и есть	8	13
197	не на	5	13
198	в известной	3	13
199	его к	2	13
200	в одной	2	13
201	о чем	3	13
202	на все	7	13
203	в основном	2	13
204	только на	3	13
205	одной стороны	10	13
206	не знает	6	13
207	этот процесс	5	13
208	в новой	5	12
209	этот момент	2	12
210	только для	2	12
211	у нас	4	12
212	не могут	7	12
213	во всей	3	12
214	другом месте	4	12
215	в пределах	6	12
216	благодаря этому	2	12
217	и ее	2	12
218	те же	6	12
219	по своей	7	12
220	раз в	4	12
221	мы встречаем	2	12
222	он в	3	12
223	место в	2	12
224	можно сказать	7	12
225	другой стороны	9	12
226	но этот	3	12
227	все время	3	11
228	и более	8	11
229	из этого	3	11
230	в свое	2	11
231	он говорит	3	11
232	и самый	2	11
233	того как	6	11
234	и что	18	11
235	в системе	4	11
236	слова и	3	11
237	в ряде	2	11
238	и т.д	6	11
239	с ними	4	11
240	что они	8	11
241	в отличие	3	11
242	данном случае	3	10
243	на котором	3	10
244	на этот	9	10
245	в процессе	37	10
246	конце концов	2	10
247	к тому	14	10
248	ту же	5	10
249	целый ряд	5	10
250	во второй	4	10
251	что для	2	10
252	для всех	2	10
253	по отношению	19	10
254	к которому	7	10
255	в целом	8	10
256	свое время	2	9
257	что не	2	9
258	как известно	7	9
259	говорит о	4	9
260	первый план	2	9
261	относится к	3	9
262	но как	6	9
263	как это	11	9
264	и то	9	9
265	отношению к	19	9
266	видим что	3	9
267	в тех	2	9
268	что на	2	9
269	не имеет	7	9
270	в которых	2	9
271	же в	2	9
272	в следующей	4	9
273	мы можем	15	9
274	но на	2	9
275	к жизни	7	9
276	отношения к	2	9
277	от него	3	8
278	с этой	8	8
279	так что	8	8
280	с тем	9	8
281	с самого	8	8
282	языка и	6	8
283	под влиянием	4	8
284	для этого	3	8
285	если бы	13	8
286	после того	2	8
287	значение в	3	8
288	нуждается в	3	8
289	включает в	3	8
290	по поводу	3	8
291	на одном	2	8
292	мы увидим	3	8
293	как они	4	8
294	в совершенно	2	8
295	и при	4	8
296	на первый	2	8
297	видели что	2	8
298	но с	2	8
299	на всех	2	8
300	не менее	4	8
301	речи и	8	8
302	и те	2	8
303	дело не	2	8
304	в этот	4	8
305	тому же	3	8
306	то время	4	8
307	к этим	2	7
308	связанное с	2	7
309	точка зрения	8	7
310	в целях	2	7
311	на всю	2	7
312	никак не	6	7
313	не как	3	7
314	связи и	2	7
315	что у	4	7
316	в свою	5	7
317	тому как	6	7
318	мы говорили	5	7
319	мы будем	4	7
320	на том	4	7
321	следующей главе	2	7
322	в виде	3	7
323	во всяком	4	7
324	себя в	4	7
325	к ним	2	7
326	из области	4	7
327	подобно тому	6	7
328	из которых	3	7
329	как его	2	7
330	в состоянии	6	7
331	том как	3	7
332	в развитии	45	7
333	что значит	3	7
334	в настоящее	2	7
335	в различных	3	7
336	настоящее время	2	7
337	связанная с	3	7
338	своего развития	11	7
339	представление о	2	7
340	свою очередь	4	6
341	мы знаем	5	6
342	на их	3	6
343	момента в	3	6
344	в центре	2	6
345	и тот	5	6
346	он может	5	6
347	что эта	7	6
348	или даже	2	6
349	не дает	2	6
350	ее в	3	6
351	казалось бы	5	6
352	как я	3	6
353	могут быть	7	6
354	что она	3	6
355	всех тех	2	6
356	совершенно не	5	6
357	к его	4	6
358	представления о	2	6
359	и которые	2	6
360	и следовательно	7	6
361	его на	2	6
362	и обратно	3	6
363	его и	4	6
364	и эти	2	6
365	самого начала	8	6
366	до того	4	6
367	этого слова	3	6
368	его развития	4	6
369	можно только	2	6
370	хотя бы	5	6
371	от того	8	6
372	принадлежит к	2	6
373	язык и	2	6
374	в устной	3	6
375	с таким	4	6
376	как она	3	6
377	находится в	2	6
378	как будто	2	6
379	которые в	4	6
380	поэтому он	2	6
381	в корне	2	6
382	не столько	3	6
383	происходит в	3	6
384	говорить о	3	6
385	таким же	3	6
386	тем самым	13	5
387	тогда когда	10	5
388	но мы	7	5
389	нисколько не	2	5
390	в первом	4	5
391	должна быть	7	5
392	но прежде	2	5
393	к началу	5	5
394	первом случае	2	5
395	тем более	5	5
396	из его	2	5
397	говорит что	7	5
398	друг с	10	5
399	нами выше	2	5
400	но только	4	5
401	на отдельные	2	5
402	когда он	3	5
403	не является	7	5
404	что мы	11	5
405	из него	3	5
406	чем в	6	5
407	для его	2	5
408	есть не	3	5
409	вместо того	5	5
410	с другом	10	5
411	почти всегда	2	5
412	этого процесса	2	5
413	должно быть	10	5
414	словом и	2	5
415	должен был	3	5
416	одного и	9	5
417	для всей	3	5
418	сравнению с	9	5
419	слова в	3	5
420	если мы	9	5
421	которых он	2	5
422	всяком случае	2	5
423	он сам	2	5
424	что было	2	5
425	и только	4	5
426	же самое	7	5
427	на основе	6	5
428	сила и	3	5
429	на место	2	5
430	без всякой	2	5
431	во втором	2	5
432	себя и	2	5
433	по сравнению	9	5
434	в собственном	2	5
435	но уже	2	5
436	и из	2	5
437	вообще не	5	5
438	раз и	3	5
439	между этими	3	5
440	то в	7	5
441	стороны и	3	5
442	один раз	3	5
443	слово в	3	5
444	вообще в	2	5
445	же как	9	5
446	мы в	2	5
447	независимо от	3	5
448	мы имеем	4	5
449	только то	4	5
450	больше чем	6	5
451	на то	6	5
452	ему в	2	5
453	в область	2	4
454	говорит об	2	4
455	с более	3	4
456	он еще	3	4
457	он должен	9	4
458	же мы	2	4
459	значение для	4	4
460	такое же	2	4
461	совершенно иначе	2	4
462	в известном	9	4
463	письменной и	2	4
464	речи как	4	4
465	в некоторой	2	4
466	но если	7	4
467	что только	3	4
468	я не	6	4
469	друг другу	2	4
470	говоря о	2	4
471	самом начале	2	4
472	одной и	3	4
473	говорит он	3	4
474	дело с	2	4
475	к этой	3	4
476	только его	2	4
477	представляется нам	4	4
478	это есть	5	4
479	что эти	4	4
480	они являются	2	4
481	животных и	2	4
482	нигде не	2	4
483	заключается в	15	4
484	точек зрения	4	4
485	учение о	3	4
486	но для	3	4
487	их и	2	4
488	сущности это	2	4
489	и притом	2	4
490	что уже	3	4
491	находит свое	2	4
492	о которых	2	4
493	при анализе	4	4
494	ни одного	2	4
495	этому вопросу	3	4
496	который в	2	4
497	одно и	2	4
498	о таких	2	4
499	оно не	2	4
500	этот вопрос	8	4
501	что между	5	4
502	только не	7	4
503	не совсем	2	4
504	что я	4	4
505	один и	5	4
506	мы и	6	4
507	без всякого	2	4
508	в действительности	6	4
509	если в	4	4
510	и человека	2	4
511	и тем	5	4
512	все основные	7	4
513	и той	3	4
514	эти три	2	4
515	кто не	2	4
516	нами в	4	4
517	и понятий	5	4
518	всего на	2	4
519	ничто не	3	4
520	ни на	3	4
521	на нем	2	4
522	знаем что	2	4
523	в смысле	3	4
524	по себе	8	4
525	влияния на	4	4
526	собственном смысле	2	4
527	в каком	2	3
528	высшей ступени	2	3
529	само собой	3	3
530	в речи	3	3
531	в речевом	2	3
532	которого он	2	3
533	бы оно	3	3
534	друг от	5	3
535	смысле этого	2	3
536	является одним	2	3
537	она не	2	3
538	с того	3	3
539	на улице	2	3
540	в голове	2	3
541	в вопросе	4	3
542	перехода от	3	3
543	же самые	6	3
544	и другим	2	3
545	вопрос об	4	3
546	устной речи	24	3
547	на нее	2	3
548	в систему	2	3
549	не что	2	3
550	известно что	2	3
551	должны были	3	3
552	в наших	2	3
553	что иное	2	3
554	и наиболее	2	3
555	именно потому	3	3
556	мере и	2	3
557	мы говорим	4	3
558	от друга	5	3
559	и того	8	3
560	совершенно иной	3	3
561	это слово	3	3
562	указывает на	3	3
563	собой и	3	3
564	этот путь	2	3
565	со стороны	3	3
566	в современной	3	3
567	тому что	14	3
568	быть в	3	3
569	выступает в	2	3
570	человеку и	2	3
571	бы то	2	3
572	имеет место	4	3
573	работа над	3	3
574	но при	2	3
575	с ней	3	3
576	из нее	5	3
577	те и	11	3
578	между отдельными	2	3
579	что его	2	3
580	время как	4	3
581	большей степени	2	3
582	основе этого	3	3
583	далеко за	4	3
584	в прошлом	2	3
585	вопросе о	3	3
586	которая в	3	3
587	лежат в	3	3
588	к одному	4	3
589	как чисто	2	3
590	из того	12	3
591	иное как	2	3
592	в силу	14	3
593	наряду с	3	3
594	что их	2	3
595	начинается с	2	3
596	между собой	17	3
597	а с	3	3
598	два момента	3	3
599	нам в	2	3
600	вперед по	2	3
601	и другими	3	3
602	а потому	3	3
603	как наиболее	2	3
604	между двумя	4	3
605	вот почему	3	3
606	именно поэтому	3	3
607	слово и	2	3
608	первый из	2	3
609	все три	2	3
610	это всегда	2	3
611	нашего исследования	4	3
612	или на	2	3
613	том чтобы	3	3
614	которого мы	2	3
615	или иных	2	3
616	развития и	21	3
617	нашем примере	2	3
618	которую мы	3	3
619	является не	2	3
620	и хотя	2	3
621	ясно что	2	3
622	все более	4	3
623	сторона этого	2	3
624	этом смысле	5	3
625	иначе чем	2	3
626	что именно	4	3
627	существует только	2	3
628	может стать	2	3
629	с которой	2	3
630	в тот	4	3
631	что с	7	3
632	и может	4	3
633	тех или	2	3
634	эти особенности	2	3
635	к самой	2	3
636	то это	2	3
637	которые не	5	3
638	речи в	7	3
639	этому и	2	3
640	от всякого	2	3
641	в сферу	2	3
642	из основных	7	3
643	не есть	4	3
644	знания и	2	3
645	именно это	2	3
646	приводит к	10	3
647	в лучшем	3	3
648	сознания в	3	3
649	к их	2	3
650	но когда	2	3
651	этих двух	4	3
652	чем он	5	3
653	и сами	2	3
654	находятся в	3	2
655	как же	2	2
656	мы должны	13	2
657	различие между	4	2
658	функции в	4	2
659	и поэтому	2	2
660	что ему	2	2
661	чего он	3	2
662	оно имеет	4	2
663	для второго	2	2
664	совершается в	4	2
665	только тогда	5	2
666	с двух	2	2
667	развития в	14	2
668	в зоне	6	2
669	а только	8	2
670	для развития	9	2
671	своей природе	4	2
672	только один	4	2
673	и осмысления	2	2
674	речи так	3	2
675	известном смысле	7	2
676	понять что	2	2
677	по мере	6	2
678	их из	2	2
679	переход от	7	2
680	в меру	4	2
681	учения о	2	2
682	что такое	6	2
683	если не	3	2
684	если он	4	2
685	друг к	3	2
686	тем и	2	2
687	вслед за	3	2
688	восприятия и	3	2
689	с которыми	2	2
690	за собой	4	2
691	способность к	3	2
692	есть совершенно	2	2
693	на свою	2	2
694	понятий в	24	2
695	речь не	3	2
696	ко всей	2	2
697	говорили выше	2	2
698	что всякий	2	2
699	на вопрос	7	2
700	речь и	4	2
701	мы его	4	2
702	в готовом	5	2
703	в такой	5	2
704	сложный и	2	2
705	хотя в	2	2
706	и оказывается	3	2
707	помощью которого	3	2
708	он оказывается	2	2
709	нет у	2	2
710	что если	6	2
711	более и	3	2
712	собой в	2	2
713	нам кажется	2	2
714	речи мы	3	2
715	и мышления	2	2
716	к другу	4	2
717	идет в	3	2
718	же по	3	2
719	это положение	2	2
720	в какой	8	2
721	в самых	4	2
722	как с	5	2
723	типичное для	2	2
724	свою силу	2	2
725	совпадает с	4	2
726	его теории	2	2
727	образом что	2	2
728	является по	2	2
729	и развития	21	2
730	все дело	2	2
731	высшую ступень	7	2
732	в первую	4	2
733	чем его	3	2
734	его отношение	3	2
735	того в	2	2
736	в другую	3	2
737	и постепенно	2	2
738	знает что	5	2
739	не являются	2	2
740	может иметь	3	2
741	тем чем	2	2
742	общего с	3	2
743	в письменной	7	2
744	он делает	3	2
745	существенным образом	2	2
746	должны быть	2	2
747	из общей	2	2
748	сознания и	3	2
749	на развитие	6	2
750	только к	4	2
751	этими двумя	3	2
752	оно совершается	2	2
753	в обоих	2	2
754	отличается от	2	2
755	о влиянии	2	2
756	прежде чем	2	2
757	бы нам	2	2
758	понятия и	11	2
759	из одной	2	2
760	оба эти	5	2
761	лежащие в	2	2
762	и делает	2	2
763	другом случае	2	2
764	не делает	2	2
765	которые мы	2	2
766	в единстве	2	2
767	на которые	3	2
768	связанного с	2	2
769	самое слово	2	2
770	больше того	3	2
771	не можем	2	2
772	ступени развития	3	2
773	что оно	9	2
774	сегодня в	2	2
775	настоящей главе	2	2
776	содержится в	5	2
777	случае не	2	2
778	этом случае	5	2
779	раз он	3	2
780	момент когда	5	2
781	всегда на	3	2
782	мышления и	8	2
783	процессе развития	4	2
784	самой природе	2	2
785	что должно	4	2
786	новые и	3	2
787	что к	2	2
788	мысли в	5	2
789	как только	4	2
790	в ином	3	2
791	не с	2	2
792	и является	6	2
793	оно может	2	2
794	что при	4	2
795	как два	2	2
796	теории и	4	2
797	сейчас же	2	2
798	устной и	3	2
799	на другие	2	2
800	ничего общего	6	2
801	бы что	2	2
