N	2gram	Vygotskiy_	Komedia
146	то это	2	8
147	а затем	5	8
148	связи с	7	8
149	по поводу	5	8
150	другой стороны	10	8
151	можно было	6	8
152	бы в	5	8
153	с этой	7	8
154	в течение	4	8
155	что у	3	8
156	что для	8	8
157	в которых	6	8
158	если не	3	8
159	во всех	4	8
160	вопрос о	11	7
161	в первую	3	7
162	в себе	8	7
163	и поэтому	2	7
164	в другом	7	7
165	и к	9	7
166	мы знаем	3	7
167	самого начала	9	7
168	в других	2	7
169	но если	3	7
170	и это	3	7
171	в связи	3	7
172	что они	5	7
173	во всяком	6	7
174	тех же	3	7
175	из этих	6	7
176	хотя бы	7	7
177	в результате	7	7
178	целый ряд	6	7
179	и вот	3	7
180	не является	16	7
181	в этих	3	7
182	не имеет	5	7
183	к его	3	7
184	отнюдь не	2	7
185	для нас	4	7
186	всяком случае	5	7
187	даже в	4	6
188	за то	2	6
189	в силу	8	6
190	не хочет	2	6
191	в виду	5	6
192	и тем	8	6
193	в области	4	6
194	на вопрос	6	6
195	всего в	3	6
196	больше того	5	6
197	том числе	3	6
198	между и	4	6
199	о которых	4	6
200	на ее	2	6
201	могут быть	5	6
202	что не	2	6
203	в сущности	13	6
204	и как	7	6
205	с и	3	6
206	в отличие	3	6
207	в какой	5	6
208	не удалось	2	6
209	на то	11	6
210	в своих	6	6
211	с собой	5	6
212	когда он	5	6
213	в другой	2	6
214	на этом	3	6
215	представляет собой	13	6
216	главным образом	2	6
217	с точки	34	6
218	или в	2	6
219	а не	5	6
220	никогда не	8	5
221	и если	4	5
222	этом отношении	6	5
223	это не	5	5
224	из всех	3	5
225	из того	7	5
226	для всех	8	5
227	его на	3	5
228	вслед за	3	5
229	в следующем	4	5
230	и мы	3	5
231	в развитии	31	5
232	одном из	3	5
233	все время	8	5
234	по существу	8	5
235	от них	2	5
236	к ним	2	5
237	представить себе	5	5
238	мы имеем	2	5
239	что на	2	5
240	между собой	5	5
241	в ее	3	5
242	и я	2	5
243	в первом	2	5
244	признать что	3	5
245	который в	7	5
246	все остальные	5	5
247	сказать что	16	5
248	представление о	7	5
249	и от	4	5
250	для этого	7	5
251	что это	8	5
252	в сознании	2	5
253	в первой	3	5
254	за пределы	4	5
255	каждого из	2	5
256	из двух	3	5
257	к своему	2	5
258	от того	7	5
259	раз в	3	5
260	именно в	8	5
261	приводит к	8	5
262	жизни и	2	5
263	и теперь	2	5
264	здесь и	3	5
265	друг другу	4	5
266	же самое	4	5
267	той же	4	5
268	с помощью	16	5
269	все более	4	4
270	которые в	2	4
271	к этим	3	4
272	или к	3	4
273	нуждается в	2	4
274	не остается	3	4
275	по мнению	2	4
276	не столько	4	4
277	наконец в	2	4
278	в пользу	6	4
279	к которому	4	4
280	по своей	9	4
281	ничем не	3	4
282	к сожалению	2	4
283	по сравнению	10	4
284	это обстоятельство	2	4
285	в более	3	4
286	его не	3	4
287	между ними	2	4
288	сравнению с	9	4
289	что же	3	4
290	же как	8	4
291	когда в	2	4
292	что с	6	4
293	в поисках	2	4
294	в основе	9	4
295	как известно	8	4
296	так называемых	2	4
297	в состоянии	2	4
298	из этого	6	4
299	одно из	3	4
300	бы он	3	4
301	то и	4	4
302	с их	2	4
303	силу этого	4	4
304	я не	4	4
305	стороны и	3	4
306	был бы	2	4
307	и их	5	4
308	такой же	3	4
309	под именем	2	4
310	нас в	2	4
311	именно потому	2	4
312	том чтобы	6	4
313	должна была	2	4
314	их в	6	4
315	как видим	3	4
316	которые он	2	4
317	что мы	9	4
318	ближе к	2	4
319	что эта	7	4
320	по его	2	4
321	как его	2	4
322	из которой	3	4
323	в себя	2	4
324	и речи	45	4
325	чем же	2	4
326	если мы	8	3
327	и потому	3	3
328	указывает на	4	3
329	действия и	4	3
330	нисколько не	2	3
331	в одной	3	3
332	приходит к	4	3
333	с той	3	3
334	для себя	7	3
335	и таким	2	3
336	за собой	4	3
337	должен быть	6	3
338	того в	2	3
339	остается в	2	3
340	что именно	3	3
341	на все	5	3
342	казалось бы	8	3
343	том же	4	3
344	друг от	4	3
345	а с	8	3
346	на две	3	3
347	от этого	4	3
348	в эту	4	3
349	она не	3	3
350	к этой	4	3
351	он говорит	2	3
352	с другом	6	3
353	он в	6	3
354	состоит в	4	3
355	в известной	2	3
356	в высшей	7	3
357	от до	4	3
358	таким же	4	3
359	как впрочем	2	3
360	в споре	2	3
361	по этому	4	3
362	обстоятельство что	2	3
363	в виде	3	3
364	одну из	4	3
365	представляют собой	2	3
366	протяжении всего	2	3
367	принадлежит к	2	3
368	между двумя	2	3
369	мы видели	8	3
370	числе и	3	3
371	могла бы	2	3
372	является конечно	2	3
373	его с	2	3
374	ее на	4	3
375	а к	2	3
376	конечном счете	4	3
377	бы к	3	3
378	друг с	6	3
379	мы находим	7	3
380	стало быть	2	3
381	и мысли	2	3
382	только для	6	3
383	других авторов	2	3
384	как о	2	3
385	и из	2	3
386	за ней	2	3
387	и более	6	3
388	не с	2	3
389	отношения к	3	3
390	ответа на	3	3
391	в самой	4	3
392	связанные с	2	3
393	сам автор	2	3
394	какой мере	2	3
395	если это	2	3
396	то обстоятельство	2	3
397	по себе	9	3
398	находится в	2	3
399	в один	4	3
400	высшей степени	7	3
401	является не	2	3
402	и есть	2	3
403	как на	5	3
404	во всем	4	3
405	не к	3	3
406	в нашем	3	3
407	один и	2	3
408	о которой	2	3
409	этих двух	4	3
410	интересующие нас	2	3
411	от друга	4	3
412	образом и	4	2
413	в каком	3	2
414	перед нами	7	2
415	она должна	4	2
416	отношения между	3	2
417	тем самым	8	2
418	те же	2	2
419	каким образом	3	2
420	очевидно что	4	2
421	с которой	2	2
422	показывают что	3	2
423	и следовательно	3	2
424	человека и	6	2
425	чем к	2	2
426	для которого	3	2
427	в конечном	4	2
428	что здесь	2	2
429	которых мы	2	2
430	ней в	2	2
431	всех остальных	3	2
432	об отношении	15	2
433	не могли	2	2
434	к ее	2	2
435	к выводу	10	2
436	к мысли	3	2
437	общественной жизни	3	2
438	не надо	2	2
439	и при	2	2
440	это как	2	2
441	это дело	2	2
442	что даже	2	2
443	того что	28	2
444	со всеми	2	2
445	вопрос не	2	2
446	возвращаясь к	2	2
447	философии и	3	2
448	со всей	7	2
449	на которых	4	2
450	теперь в	2	2
451	как уже	9	2
452	что все	8	2
453	к вопросу	4	2
454	самым существенным	3	2
455	быть с	3	2
456	в ту	2	2
457	в общем	5	2
458	к середине	2	2
459	вопроса об	2	2
460	предположить что	2	2
461	зависимости от	8	2
462	ту же	3	2
463	тех случаях	2	2
464	что тот	2	2
465	не входит	2	2
466	этой точки	2	2
467	и те	2	2
468	в жизнь	2	2
469	в известном	4	2
470	же что	2	2
471	в основу	3	2
472	точно так	2	2
473	живет в	3	2
474	с такой	4	2
475	вернуться к	2	2
476	в полном	3	2
477	мы видим	7	2
478	в зависимости	8	2
479	и до	5	2
480	все эти	6	2
481	этого рода	2	2
482	почти всегда	2	2
483	мир в	2	2
484	под влиянием	3	2
485	нечто подобное	3	2
486	который по	2	2
487	что эти	3	2
488	бы и	4	2
489	чем это	3	2
490	еще один	2	2
491	если говорить	2	2
492	с которыми	2	2
493	которую можно	3	2
494	как например	2	2
495	с другими	5	2
496	из этой	2	2
497	в собственном	8	2
498	в противоположность	3	2
499	только с	2	2
500	с ней	3	2
501	о котором	3	2
502	с ее	3	2
503	слова и	5	2
504	превращается в	3	2
505	чтобы с	2	2
506	которой не	2	2
507	действия но	2	2
508	как по	2	2
509	и со	2	2
510	с двумя	2	2
511	которой мы	3	2
512	а для	2	2
513	и наиболее	2	2
514	в первые	2	2
515	для всей	3	2
516	речь в	4	2
517	как только	3	2
518	относящихся к	2	2
519	на эти	3	2
520	для него	5	2
521	что только	2	2
522	в жизни	2	2
523	человека с	3	2
524	можно считать	2	2
525	из области	2	2
526	в самых	4	2
527	и является	2	2
528	гораздо важнее	2	2
529	этот вопрос	6	2
530	его к	3	2
531	подобно тому	2	2
532	ее в	3	2
533	что речь	2	2
534	от всех	3	2
535	в смысле	2	2
536	этому же	2	2
537	того кто	2	2
538	наталкивается на	2	2
539	что между	4	2
540	этом смысле	3	2
541	ко всем	3	2
542	тому как	3	2
543	в объяснении	3	2
544	которой он	2	2
545	в стороне	2	2
546	связь с	2	2
547	на примере	3	2
548	мы уже	7	2
549	на первый	3	2
550	и только	2	2
551	эта мысль	3	2
552	первый план	3	2
553	без всякого	2	2
554	согласии с	2	2
