N	2gram	Propp_Isto	StatiiOP
120	что и	9	10
121	в истории	2	10
122	в начале	3	10
123	во всех	3	10
124	кроме того	3	10
125	но не	7	10
126	что такое	3	10
127	но он	5	10
128	что же	4	9
129	по этому	2	9
130	там где	5	9
131	он был	3	9
132	во время	5	9
133	в одном	8	9
134	и для	5	9
135	для нас	17	9
136	что мы	9	9
137	говорит о	2	9
138	что эта	3	9
139	и тем	2	9
140	и это	2	9
141	при помощи	2	8
142	могут быть	5	8
143	к которому	5	8
144	в их	6	8
145	связано с	2	8
146	к сожалению	3	8
147	и др	11	8
148	в какой	4	8
149	связи с	10	8
150	к этому	2	8
151	а также	2	8
152	мы имеем	25	8
153	дело не	8	8
154	что она	10	8
155	в результате	2	8
156	тем не	7	8
157	и даже	4	8
158	должен был	6	8
159	одним из	2	8
160	такой же	2	8
161	и более	3	8
162	в которых	2	8
163	по его	3	8
164	подчеркнуть что	2	8
165	очень мало	2	7
166	том как	3	7
167	вплоть до	2	7
168	уже в	2	7
169	в это	2	7
170	что здесь	9	7
171	раньше чем	6	7
172	в виде	2	7
173	одной из	6	7
174	в эту	3	7
175	точка зрения	2	7
176	что этот	5	7
177	этому поводу	2	7
178	как это	6	7
179	в ее	2	7
180	с самого	4	7
181	не все	5	7
182	и то	3	7
183	еще не	14	7
184	отношению к	6	7
185	еще и	2	7
186	связан с	4	7
187	на этот	2	7
188	по себе	4	7
189	можно назвать	3	7
190	из этого	3	7
191	то время	3	7
192	не просто	5	7
193	но с	3	7
194	представление о	3	7
195	не мог	4	7
196	даже в	5	6
197	в себе	6	6
198	в одной	3	6
199	по отношению	6	6
200	должно было	4	6
201	должен быть	3	6
202	из которых	3	6
203	его не	3	6
204	по существу	7	6
205	к нему	3	6
206	на его	2	6
207	же как	7	6
208	одно из	2	6
209	его как	2	6
210	мы не	12	6
211	еще до	2	6
212	и здесь	15	6
213	в особенности	3	6
214	д но	2	6
215	же и	3	6
216	время как	3	6
217	в жизни	2	6
218	за то	3	6
219	этот вопрос	7	6
220	в некоторых	4	6
221	в очень	4	5
222	его в	15	5
223	возможно что	3	5
224	нас к	2	5
225	на себя	2	5
226	на эту	3	5
227	даже не	2	5
228	но если	4	5
229	как он	5	5
230	точку зрения	3	5
231	нас не	3	5
232	и потому	3	5
233	в основу	2	5
234	не так	2	5
235	а то	2	5
236	одной стороны	7	5
237	что не	2	5
238	один из	10	5
239	при этом	6	5
240	в тех	4	5
241	в сущности	2	5
242	не на	2	5
243	никто не	3	5
244	должна быть	5	5
245	из таких	2	5
246	что эти	5	5
247	самого начала	4	5
248	можно найти	2	5
249	во многих	2	5
250	утверждать что	3	5
251	то это	9	5
252	другом месте	2	5
253	по пути	2	5
254	всех этих	4	5
255	на это	3	5
256	не как	3	5
257	к ней	3	5
258	и почему	3	5
259	как будто	7	5
260	не по	2	5
261	но они	6	5
262	с одной	8	5
263	после того	2	5
264	на нее	3	5
265	том чтобы	2	5
266	ее в	7	5
267	поэтому в	2	5
268	столь же	2	5
269	и если	4	5
270	уже не	3	5
271	которая была	2	5
272	не совсем	5	5
273	конечно не	2	5
274	является не	2	5
275	и только	4	5
276	в пользу	2	5
277	этого вопроса	3	4
278	не могут	3	4
279	от его	2	4
280	одна из	4	4
281	в форме	3	4
282	на этом	3	4
283	нисколько не	3	4
284	и эти	4	4
285	по своей	2	4
286	же можно	3	4
287	не всегда	9	4
288	для изучения	6	4
289	как можно	2	4
290	еще в	2	4
291	не знает	7	4
292	века и	2	4
293	всего в	2	4
294	смысле этого	2	4
295	в такой	2	4
296	которые в	3	4
297	но как	2	4
298	только с	4	4
299	они не	8	4
300	в образе	3	4
301	мы видим	16	4
302	и тогда	3	4
303	в связи	7	4
304	должны быть	4	4
305	который в	2	4
306	как мы	3	4
307	говорят что	5	4
308	да и	3	4
309	очень часто	7	4
310	показывает что	7	4
311	относится к	2	4
312	для этого	3	4
313	иметь в	2	4
314	нет в	2	4
315	в эпоху	2	4
316	и он	4	4
317	и тот	3	4
318	на него	7	4
319	в свете	4	4
320	и вполне	2	4
321	как о	2	4
322	и их	4	4
323	и другие	7	4
324	а именно	5	4
325	и так	3	4
326	материала и	2	4
327	связанные с	3	4
328	а по	3	4
329	это время	3	4
330	не существует	2	4
331	вопрос в	2	4
332	здесь нет	2	4
333	значит что	2	4
334	или в	6	4
335	эти вещи	2	4
336	в основе	4	4
337	быть не	2	4
338	и именно	2	4
339	связана с	7	4
340	будто бы	4	4
341	чем в	2	4
342	в книге	4	3
343	перед нами	5	3
344	только у	2	3
345	говорит в	2	3
346	и наконец	5	3
347	в других	3	3
348	попадает в	8	3
349	связанных с	2	3
350	это за	5	3
351	с той	2	3
352	можно судить	2	3
353	вот как	2	3
354	тогда когда	2	3
355	он должен	3	3
356	так называемая	3	3
357	к своему	3	3
358	видно что	9	3
359	или менее	5	3
360	это дело	4	3
361	на котором	5	3
362	образом в	2	3
363	эти факты	2	3
364	она не	6	3
365	к этой	5	3
366	заметить что	2	3
367	и как	3	3
368	так в	7	3
369	пять лет	2	3
370	не могла	2	3
371	почти не	4	3
372	еще что	2	3
373	не то	4	3
374	на них	2	3
375	есть еще	3	3
376	здесь не	5	3
377	он делает	2	3
378	а затем	4	3
379	то не	3	3
380	представляют собой	9	3
381	себя и	2	3
382	и ее	3	3
383	а иногда	2	3
384	эти слова	3	3
385	этом случае	3	3
386	бы то	2	3
387	бы в	2	3
388	то и	2	3
389	в нашей	2	3
390	от этого	2	3
391	при таком	2	3
392	в данной	2	3
393	также в	2	3
394	борьбы с	2	3
395	е с	2	3
396	меньшей мере	2	3
397	во всей	2	3
398	не должен	8	3
399	отказ от	2	3
400	если это	3	3
401	их в	7	3
402	народа в	2	3
403	слова в	2	3
404	когда он	9	3
405	у меня	4	3
406	важно отметить	2	3
407	представляет собой	7	3
408	но что	2	3
409	он и	3	3
410	в русском	2	3
411	так чтобы	3	3
412	то ни	2	3
413	более или	5	3
414	отношения к	2	3
415	что при	3	3
416	не дает	2	3
417	на основе	6	3
418	в системе	2	3
419	что от	2	2
420	в таких	4	2
421	это делает	2	2
422	тем самым	2	2
423	нигде не	2	2
424	из всех	2	2
425	для всех	2	2
426	в нее	2	2
427	есть только	3	2
428	именно так	2	2
429	такие случаи	2	2
430	что их	3	2
431	бы мы	2	2
432	это явление	4	2
433	в рамках	2	2
434	едва ли	2	2
435	также не	2	2
436	но есть	3	2
437	они говорят	2	2
438	и вместе	2	2
439	на пути	2	2
440	были бы	2	2
441	ни одной	2	2
442	у них	2	2
443	показать что	2	2
444	отличие от	3	2
445	всякий раз	2	2
446	мы знаем	10	2
447	нужно было	2	2
448	этой мысли	2	2
449	мы видели	4	2
450	быть назван	2	2
451	и оно	2	2
452	на этой	2	2
453	и она	4	2
454	а только	3	2
455	с того	3	2
456	а если	2	2
457	на пять	2	2
458	видеть что	2	2
459	ссылки на	4	2
460	между собой	4	2
461	видит в	2	2
462	точно так	8	2
463	в разных	2	2
464	и этим	3	2
465	вот почему	2	2
466	и когда	4	2
467	в зависимости	3	2
468	они сами	2	2
469	по отдельным	3	2
470	хотя в	3	2
471	и они	5	2
472	что если	2	2
473	тот же	3	2
474	бы быть	4	2
475	но уже	3	2
476	что нужно	2	2
477	в которую	3	2
478	и от	2	2
479	уже сейчас	2	2
480	только по	2	2
481	тут же	2	2
482	когда мы	4	2
483	можно усмотреть	2	2
484	царей и	3	2
485	время в	2	2
486	то он	2	2
487	так сказать	3	2
488	чтобы понять	3	2
489	с ней	2	2
490	от степени	2	2
491	с ее	2	2
492	имеет право	2	2
493	дело с	2	2
494	как правило	4	2
495	мысль о	2	2
496	зависимости от	3	2
497	в середине	3	2
498	превращается в	4	2
499	д и	2	2
500	и вот	2	2
501	ни было	2	2
502	по мере	4	2
503	к материалу	2	2
504	говорят о	3	2
505	отказаться от	2	2
506	это положение	2	2
507	не означает	2	2
508	в пределах	4	2
509	и из	2	2
510	в отличие	3	2
511	надо сказать	4	2
512	следовало бы	3	2
513	он может	2	2
514	ни один	8	2
515	за собой	3	2
516	за него	2	2
517	имеем в	4	2
518	на которой	2	2
519	соответствии с	2	2
520	где нет	2	2
521	мог бы	3	2
522	как она	3	2
523	роль в	3	2
524	совершенно ясно	3	2
525	с одним	4	2
526	связь между	4	2
527	в поле	2	2
528	мы в	4	2
529	вот несколько	4	2
530	только о	2	2
531	именно на	2	2
532	же самое	3	2
533	все в	2	2
