N	2gram	Vygotskiy_	formyVre
329	для развития	9	3
330	в зависимости	2	3
331	и самый	2	3
332	на этом	8	3
333	это значит	5	3
334	в центре	2	3
335	под влиянием	4	3
336	с самого	8	3
337	вот почему	3	3
338	с которыми	2	3
339	бы в	6	3
340	различия в	2	3
341	и между	7	3
342	все время	3	3
343	но при	2	3
344	эти особенности	2	3
345	другом месте	4	3
346	происходит в	3	3
347	только к	4	3
348	этими двумя	3	3
349	в прошлом	2	3
350	в данной	2	3
351	из нее	5	3
352	по мере	6	3
353	и здесь	2	3
354	целый ряд	5	3
355	к другу	4	3
356	зависимости от	3	3
357	мы увидим	3	3
358	совершенно не	5	3
359	как на	4	3
360	его и	4	3
361	но только	4	3
362	по своему	4	3
363	можно сказать	7	3
364	основе этого	3	3
365	если мы	9	3
366	в свою	5	3
367	если не	3	3
368	что мы	11	3
369	находится в	2	3
370	друг к	3	3
371	к другому	3	3
372	мы в	2	3
373	и есть	8	3
374	в плоскости	2	3
375	сравнению с	9	3
376	мы говорили	5	3
377	без всякого	2	3
378	данном случае	3	2
379	в каком	2	2
380	в область	2	2
381	что их	2	2
382	или даже	2	2
383	нигде не	2	2
384	в плане	2	2
385	что те	3	2
386	приходит к	6	2
387	и поэтому	2	2
388	если в	4	2
389	само собой	3	2
390	и притом	2	2
391	свою очередь	4	2
392	остановиться на	3	2
393	проблема в	2	2
394	в наших	2	2
395	только два	3	2
396	того в	2	2
397	в новой	5	2
398	чего не	2	2
399	возникает в	3	2
400	начинается с	2	2
401	существует только	2	2
402	самом деле	9	2
403	на место	2	2
404	же мы	2	2
405	образом в	2	2
406	может иметь	3	2
407	значит что	6	2
408	связей и	5	2
409	как я	3	2
410	в зоне	6	2
411	к нему	4	2
412	с необходимостью	5	2
413	а только	8	2
414	во втором	2	2
415	мы это	2	2
416	с которой	2	2
417	отношении к	2	2
418	вообще в	2	2
419	но как	6	2
420	и внешние	2	2
421	своей природе	4	2
422	этому вопросу	3	2
423	что уже	3	2
424	на котором	3	2
425	до того	4	2
426	никто не	2	2
427	этого слова	3	2
428	должны быть	2	2
429	только один	4	2
430	к данному	2	2
431	этот момент	2	2
432	ним но	2	2
433	его развития	4	2
434	вопрос об	4	2
435	с их	4	2
436	мы видели	10	2
437	абстрактное мышление	4	2
438	или не	2	2
439	самое слово	2	2
440	когда мы	4	2
441	то в	7	2
442	то и	2	2
443	более и	3	2
444	можно только	2	2
445	лежит в	5	2
446	на которые	3	2
447	по аналогии	2	2
448	хотя в	2	2
449	собой в	2	2
450	себя в	4	2
451	животных и	2	2
452	словом и	2	2
453	что должно	4	2
454	отличается от	2	2
455	речи в	7	2
456	процесса в	3	2
457	но этот	3	2
458	и тот	5	2
459	если я	4	2
460	и может	4	2
461	как они	4	2
462	другом в	2	2
463	опирается на	4	2
464	нами в	4	2
465	одновременно с	4	2
466	развития это	4	2
467	но если	7	2
468	которые мы	2	2
469	должна быть	7	2
470	моментов в	4	2
471	не можем	2	2
472	мы различаем	2	2
473	сила и	3	2
474	которого мы	2	2
475	должны были	3	2
476	но уже	2	2
477	что у	4	2
478	как с	5	2
479	этот вопрос	8	2
480	но для	3	2
481	мы говорим	4	2
482	как таковой	2	2
483	на всех	2	2
484	тогда когда	10	2
485	еще в	3	2
486	влияния на	4	2
487	я не	6	2
488	но когда	2	2
489	он сам	2	2
490	говорить о	3	2
491	не совсем	2	2
492	высшей степени	3	2
493	является не	2	2
494	как только	4	2
495	тому же	3	2
496	представление о	2	2
497	нам в	2	2
498	и сами	2	2
499	ясно что	2	2
