N	2gram	Bakhtin_Fr	Vladivir
470	во всей	4	2
471	перед смертью	2	2
472	и пр	5	2
473	в г	3	2
474	половины xix	2	2
475	поэтому в	3	2
476	в самой	5	2
477	из которых	2	2
478	всего мира	3	2
479	развития и	2	2
480	несколько позже	2	2
481	выражение в	5	2
482	подлежит никакому	2	2
483	этих двух	2	2
484	в той	5	2
485	не для	2	2
486	к числу	2	2
487	здесь и	5	2
488	в некоторых	2	2
489	есть для	2	2
490	и перед	3	2
491	жизни но	2	2
492	в себя	9	2
493	далек от	2	2
494	относится к	4	2
495	и почти	3	2
496	до сих	7	2
