N	2gram	Losev_Prob	StatiiOP
325	не являются	8	4
326	которые в	4	4
327	но как	11	4
328	общего с	10	4
329	мере в	2	4
330	только с	3	4
331	так или	7	4
332	он говорит	2	4
333	тех пор	4	4
334	и без	6	4
335	а потому	2	4
336	что его	4	4
337	и те	2	4
338	естественно что	2	4
339	с нею	2	4
340	разница между	2	4
341	мы видим	2	4
342	ничего общего	14	4
343	и тогда	2	4
344	в связи	7	4
345	что было	2	4
346	это есть	10	4
347	в первом	2	4
348	этого термина	8	4
349	случае не	6	4
350	должны быть	2	4
351	на язык	2	4
352	как мы	10	4
353	говорят что	2	4
354	литературы и	5	4
355	эту тему	2	4
356	да и	11	4
357	относится к	6	4
358	если в	2	4
359	для этого	5	4
360	иметь в	5	4
361	за пределы	6	4
362	сами по	5	4
363	есть в	9	4
364	в чисто	2	4
365	же это	3	4
366	бы и	5	4
367	которые не	5	4
368	в значительной	2	4
369	тем или	4	4
370	и тот	2	4
371	никаких сомнений	2	4
372	только что	2	4
373	и вполне	6	4
374	все они	2	4
375	как о	4	4
376	и их	4	4
377	в наших	2	4
378	а именно	16	4
379	и так	2	4
380	и речи	3	4
381	им в	2	4
382	все что	2	4
383	петра i	2	4
384	но для	3	4
385	меньше всего	3	4
386	не существует	12	4
387	здесь нет	3	4
388	совпадает с	2	4
389	не для	3	4
390	языка в	3	4
391	во внимание	2	4
392	значит что	6	4
393	в смысле	2	4
394	или в	5	4
395	в таком	18	4
396	в основе	4	4
397	или иначе	7	4
398	будто бы	4	4
399	перед нами	7	3
400	конечно в	2	3
401	в плане	2	3
402	значения как	2	3
403	или иной	8	3
404	о них	3	3
405	что вы	3	3
406	отношений между	2	3
407	и наконец	3	3
408	вопроса о	3	3
409	в других	5	3
410	или из	4	3
411	это за	2	3
412	от того	2	3
413	можно судить	2	3
414	не хочет	3	3
415	слово в	2	3
416	тогда когда	4	3
417	он должен	2	3
418	но именно	5	3
419	в одно	5	3
420	к своему	2	3
421	что нет	3	3
422	нет никаких	2	3
423	относятся к	3	3
424	видно что	2	3
425	или менее	7	3
426	его от	4	3
427	ведь и	2	3
428	о котором	4	3
429	для своего	3	3
430	с нашим	2	3
431	без всякой	7	3
432	она не	5	3
433	к этой	2	3
434	на том	5	3
435	не очень	4	3
436	и как	10	3
437	существуют в	2	3
438	разного рода	9	3
439	даже и	18	3
440	имеет ничего	4	3
441	не говоря	8	3
442	не то	4	3
443	смысле слова	11	3
444	нельзя сказать	3	3
445	есть еще	3	3
446	совсем не	9	3
447	здесь не	9	3
448	не будет	11	3
449	не имел	2	3
450	но эта	3	3
451	по тому	2	3
452	то не	2	3
453	и самый	3	3
454	в каком-то	3	3
455	этот раз	2	3
456	говоря уже	6	3
457	и ее	9	3
458	этом случае	6	3
459	том числе	2	3
460	бы то	2	3
461	к его	2	3
462	бы в	3	3
463	все время	3	3
464	то и	7	3
465	в сознании	5	3
466	и до	3	3
467	в нашей	3	3
468	гораздо больше	2	3
469	тут не	2	3
470	от этого	2	3
471	однако и	4	3
472	больше чем	2	3
473	особенно в	3	3
474	только потому	4	3
475	при таком	2	3
476	искусства и	3	3
477	в данной	2	3
478	и уже	4	3
479	бы не	4	3
480	не раз	2	3
481	бы что	3	3
482	и которые	6	3
483	что значит	3	3
484	если и	2	3
485	медного всадника	2	3
486	во всей	4	3
487	эту вещь	5	3
488	со всеми	2	3
489	является в	3	3
490	не значит	4	3
491	для которого	4	3
492	если это	2	3
493	их в	6	3
494	я и	2	3
495	основана на	2	3
496	представляет собой	2	3
497	но что	3	3
498	он и	8	3
499	работ по	2	3
500	то или	3	3
501	или иное	2	3
502	столько же	2	3
503	то ни	3	3
504	более или	7	3
505	как его	2	3
506	отношения к	2	3
507	что при	2	3
508	одним и	3	3
509	тем и	3	3
510	в системе	3	3
511	в таких	5	2
512	тем самым	11	2
513	ни о	8	2
514	совершенно правильно	3	2
515	для всех	3	2
516	в нее	2	2
517	как человек	2	2
518	не имеют	6	2
519	есть только	16	2
520	те или	3	2
521	в литературе	4	2
522	что их	4	2
523	бы мы	5	2
524	без всяких	2	2
525	а это	5	2
526	значит и	2	2
527	знака в	5	2
528	в настоящее	17	2
529	едва ли	10	2
530	но есть	2	2
531	о языке	3	2
532	ведь это	4	2
533	которого он	2	2
534	были бы	2	2
535	или о	3	2
536	для такой	2	2
537	и при	4	2
538	в момент	2	2
539	не больше	3	2
540	в какой-то	3	2
541	действительности и	5	2
542	и ни	7	2
543	не годится	2	2
544	по своему	14	2
545	для понимания	2	2
546	и этот	4	2
547	дела и	2	2
548	это обстоятельство	3	2
549	для этой	2	2
550	нам в	3	2
551	еще у	2	2
552	на этой	4	2
553	вещей в	2	2
554	но только	3	2
555	а только	9	2
556	с и	2	2
557	на такие	2	2
558	а если	2	2
559	времени в	2	2
560	говорит и	3	2
561	настоящее время	17	2
562	в комедии	2	2
563	от других	3	2
564	между собой	5	2
565	по содержанию	3	2
566	ведь если	5	2
567	не требует	2	2
568	которой он	4	2
569	точно так	7	2
570	здесь является	2	2
571	для них	5	2
572	случае и	2	2
573	уже давно	7	2
574	в зависимости	2	2
575	числе и	2	2
576	именно то	4	2
577	хотелось бы	3	2
578	как нечто	10	2
579	той или	10	2
580	и может	2	2
581	это значит	4	2
582	но вот	2	2
583	хотя в	3	2
584	из самых	3	2
585	о каком	2	2
586	что если	5	2
587	и можно	3	2
588	тот же	4	2
589	только тогда	4	2
590	лучше сказать	2	2
591	которая является	2	2
592	но уже	9	2
593	это нужно	2	2
594	на чем	2	2
595	но зато	3	2
596	лет назад	3	2
597	и от	3	2
598	никак не	13	2
599	только по	2	2
600	тут же	3	2
601	когда мы	10	2
602	бы он	2	2
603	не должны	4	2
604	одно целое	2	2
605	то он	3	2
606	это вовсе	3	2
607	чтобы понять	3	2
608	и еще	3	2
609	по преимуществу	4	2
610	на свете	2	2
611	поэтому и	2	2
612	только ее	2	2
613	до тех	4	2
614	мысль о	3	2
615	на возможность	2	2
616	зависимости от	2	2
617	и той	4	2
618	д и	4	2
619	слова как	2	2
620	говорят о	2	2
621	между собою	9	2
622	самого же	2	2
623	отказаться от	2	2
624	каждый раз	3	2
625	было и	2	2
626	в известной	2	2
627	в пределах	2	2
628	на тот	4	2
629	она является	3	2
630	он является	2	2
631	с историей	2	2
632	значение в	4	2
633	а тем	3	2
634	далеко не	9	2
635	язык и	2	2
636	вернее сказать	3	2
637	как иначе	2	2
638	в последние	3	2
639	сразу же	2	2
640	входит в	4	2
641	это то	4	2
642	к другу	2	2
643	которые являются	3	2
644	допустим что	2	2
645	роль в	2	2
646	свидетельствует о	5	2
647	в случае	5	2
648	мы в	4	2
649	сам по	7	2
650	здесь только	5	2
651	только о	8	2
652	именно на	3	2
653	же самое	9	2
654	иной раз	3	2
655	чем же	2	2
656	другом случае	2	2
657	на что	3	2
658	быть и	5	2
659	нас сейчас	2	2
660	говорить что	2	2
661	мы и	8	2
662	указание на	6	2
