N	2gram	Losev_Prob	Dialekti
217	от того	2	11
218	и тем	16	11
219	только на	6	11
220	ничем не	2	11
221	его не	2	11
222	в них	6	11
223	тех или	10	11
224	что если	3	11
225	в данном	14	11
226	мы имеем	7	11
227	только то	4	11
228	как только	3	11
229	есть в	6	11
230	не значит	3	11
231	из них	4	11
232	или в	7	11
233	нет никакой	4	10
234	а потом	2	10
235	идеи и	4	10
236	к тому	4	10
237	в ее	6	10
238	как мы	12	10
239	в его	10	10
240	содержит в	13	10
241	за пределы	6	10
242	это было	4	10
243	в меру	2	10
244	для того	5	10
245	с этой	3	10
246	себе и	4	10
247	или другой	6	10
248	и для	5	10
249	что для	4	10
250	и можно	3	10
251	или иное	3	10
252	если же	4	10
253	чтобы не	2	10
254	в их	2	10
255	в частности	4	10
256	только потому	3	10
257	на себе	5	10
258	это будет	7	10
259	можно ли	8	10
260	во всяком	14	10
261	то и	9	10
262	поэтический образ	3	10
263	в результате	8	10
264	то или	5	10
265	времени и	4	10
266	как будто	11	10
267	во всем	2	10
268	если мы	24	10
269	только как	3	10
270	только о	3	10
271	как он	2	9
272	общего с	3	9
273	и по	3	9
274	в истории	4	9
275	иметь в	2	9
276	все на	2	9
277	имеется в	7	9
278	подобно тому	3	9
279	в этих	6	9
280	между собою	5	9
281	и более	6	9
282	в котором	3	9
283	тому как	2	9
284	той же	2	9
285	в одном	4	9
286	или иной	20	9
287	и от	11	9
288	была бы	2	9
289	утверждать что	3	9
290	тому что	5	9
291	больше ничего	3	9
292	или по	6	9
293	же тут	2	9
294	же как	5	9
295	с ними	2	9
296	при этом	9	9
297	и когда	4	9
298	случае не	7	9
299	и он	3	9
300	то время	6	9
301	всех этих	6	9
302	бы в	3	9
303	та или	4	9
304	мы можем	11	9
305	как о	6	9
306	ничто не	2	9
307	в мифологии	2	9
308	и на	4	9
309	на самом	13	8
310	в отношении	4	8
311	есть сама	2	8
312	от него	2	8
313	или иная	4	8
314	и без	9	8
315	не будет	3	8
316	как нечто	9	8
317	не на	2	8
318	в этой	10	8
319	уже и	2	8
320	только и	9	8
321	все время	2	8
322	по одному	2	8
323	того или	8	8
324	или других	4	8
325	у нас	17	8
326	с одной	3	8
327	но вот	4	8
328	есть символ	20	8
329	но все	5	8
330	и значит	3	8
331	ни от	4	8
332	даже в	2	8
333	и говорить	2	8
334	при помощи	13	8
335	при условии	4	8
336	вещи и	9	8
337	бы только	2	8
338	но она	2	8
339	когда мы	24	8
340	ничего общего	7	8
341	бы и	7	8
342	или иначе	2	8
343	этом смысле	5	8
344	себя в	4	8
345	так то	2	8
346	в разных	4	8
347	тем самым	9	7
348	и сама	4	7
349	что здесь	5	7
350	в конце	7	7
351	и при	2	7
352	а только	9	7
353	не говоря	2	7
354	идею и	2	7
355	связи с	10	7
356	его как	3	7
357	в сравнении	4	7
358	на первый	6	7
359	тем что	8	7
360	в связи	9	7
361	понимать как	4	7
362	очень много	4	7
363	как она	2	7
364	во внимание	2	7
365	и всякий	5	7
366	мы и	5	7
367	без всякого	8	7
368	и об	3	7
369	для меня	4	7
370	эти два	2	7
371	же есть	2	7
372	сами по	8	7
373	от себя	2	7
374	в аллегории	18	7
375	точно так	5	7
376	и больше	4	7
377	каком случае	5	7
378	есть именно	9	7
379	зависимости от	3	7
380	как в	10	7
381	заключается в	8	7
382	так или	2	7
383	и образ	6	7
384	даже если	4	7
385	но для	3	7
386	из которых	6	7
387	так чтобы	2	7
388	он сам	7	7
389	то ни	7	7
390	мифа в	2	7
391	как на	2	7
392	отношения к	3	7
393	не сама	3	7
394	еще и	10	6
395	оказывается что	2	6
396	в другом	4	6
397	то мы	3	6
398	если только	3	6
399	на основании	2	6
400	и почти	2	6
401	может иметь	4	6
402	с тем	9	6
403	более или	2	6
404	имеет никакого	3	6
405	того чтобы	4	6
406	в зависимости	3	6
407	того и	2	6
408	никто не	5	6
409	для этого	9	6
410	тут же	12	6
411	в природе	2	6
412	то не	2	6
413	в которой	3	6
414	символ в	8	6
415	ни к	3	6
416	но они	4	6
417	только так	2	6
418	идет речь	4	6
419	вообще не	5	6
420	отвлеченная идея	3	6
421	она в	2	6
422	для науки	2	6
423	но с	2	6
424	вместе с	3	6
425	его в	4	6
426	и прежде	3	6
427	о чем	4	6
428	как таковое	2	6
429	или менее	2	6
430	у пушкина	9	6
431	по существу	2	6
432	по своему	6	6
433	о нем	2	6
434	одной стороны	2	6
435	этой точки	2	6
436	когда она	2	6
437	можно было	7	6
438	более не	2	6
439	от самого	2	6
440	образ и	4	6
441	с их	2	6
442	во всех	4	6
443	дело не	4	6
444	если нет	2	6
445	есть миф	3	6
446	никакого отношения	4	6
447	стороны и	3	6
448	сравнении с	4	6
449	может существовать	3	6
450	от всякого	3	6
451	есть тоже	3	6
452	об его	7	6
453	для него	4	6
454	и часто	2	6
455	ее в	2	6
456	уже в	5	6
457	всяком случае	8	6
458	природы и	3	6
459	из того	3	5
460	с той	5	5
461	уже по	2	5
462	весь мир	2	5
463	состоит из	6	5
464	были бы	5	5
465	действительности и	2	5
466	в символе	19	5
467	или как	4	5
468	гораздо более	6	5
469	что на	2	5
470	же не	2	5
471	нельзя сказать	3	5
472	для нее	2	5
473	есть своя	2	5
474	что под	2	5
475	и во	5	5
476	по сравнению	3	5
477	но даже	7	5
478	только к	4	5
479	это за	3	5
480	которая не	3	5
481	мы еще	3	5
482	не является	19	5
483	и наконец	2	5
484	вещи есть	3	5
485	в целях	6	5
486	сих пор	4	5
487	едва ли	8	5
488	об ее	3	5
489	что у	3	5
490	сразу и	3	5
491	он может	2	5
492	учения о	2	5
493	их в	2	5
494	в своих	2	5
495	когда он	2	5
496	есть уже	4	5
497	или другого	3	5
498	имеет ничего	3	5
499	раз и	6	5
500	от нее	2	5
501	даже просто	3	5
502	из этого	5	5
503	конце концов	4	5
504	без этого	3	5
505	сравнению с	3	5
506	первый план	3	5
507	не что-нибудь	3	5
508	все в	4	5
509	оно и	2	5
510	я могу	3	5
511	это понятие	3	5
512	вплоть до	3	5
513	а это	6	5
514	и у	2	5
515	в области	2	5
516	в одно	4	5
517	одной и	2	5
518	том смысле	4	5
519	сам собою	2	5
520	в него	2	5
521	аллегория но	2	5
522	и она	2	5
523	просто как	2	5
524	может ли	2	5
525	но тут	2	5
526	в качестве	10	5
527	и еще	2	5
528	и той	2	5
529	независимо от	4	5
530	содержать в	2	5
531	к этому	2	5
532	к ней	2	5
533	мы только	4	5
534	в свете	4	5
535	вещь но	2	5
536	именно о	2	5
537	символ есть	11	5
538	что его	3	5
539	на нем	3	5
540	в понятии	4	5
541	есть прежде	3	5
542	есть также	2	5
543	он и	3	5
544	в той	8	5
545	не обязательно	4	5
546	вещь не	2	5
547	до сих	4	5
548	данном случае	12	4
549	и все-таки	3	4
550	и нужно	2	4
551	если иметь	2	4
552	бы мы	2	4
553	опять-таки не	2	4
554	себе как	4	4
555	он будет	2	4
556	а как	2	4
557	это только	2	4
558	у них	2	4
559	очень мало	2	4
560	что даже	6	4
561	без которых	3	4
562	чтобы все	2	4
563	живое существо	4	4
564	это уже	4	4
565	тоже не	8	4
566	если угодно	3	4
567	заметить что	2	4
568	в предыдущем	2	4
569	своей собственной	3	4
570	для всякого	2	4
571	представить себе	5	4
572	здесь в	3	4
573	говорят о	4	4
574	это же	4	4
575	себе а	3	4
576	самом же	7	4
577	если оно	3	4
578	поэтического образа	2	4
579	нас в	5	4
580	то он	3	4
581	связанные с	2	4
582	еще более	3	4
583	о себе	2	4
584	свою собственную	3	4
585	из себя	5	4
586	если не	7	4
587	однако это	6	4
588	равно как	2	4
589	своим собственным	4	4
590	мы будем	3	4
591	что их	2	4
592	мы начинаем	4	4
593	что всякая	2	4
594	том как	4	4
595	сразу же	2	4
596	но именно	4	4
597	но эта	4	4
598	поэтому если	2	4
599	и очень	6	4
600	всякая вещь	2	4
601	говорить об	2	4
602	к мифу	2	4
603	жизнь в	3	4
604	а мы	2	4
605	с нею	2	4
606	о ней	3	4
607	почти всегда	4	4
608	по типу	2	4
609	и миф	2	4
610	то ясно	2	4
611	но уже	4	4
612	бы то	5	4
613	необходимо чтобы	2	4
614	же такое	3	4
615	не нужно	2	4
616	и символа	3	4
617	смысле что	4	4
618	как они	4	4
619	но ведь	2	4
620	не говорят	2	4
621	зеленый цвет	2	4
622	и является	6	4
623	явлений и	3	4
624	и здесь	8	4
625	будто бы	7	4
626	время и	2	4
627	меньше всего	2	4
628	не можем	5	4
629	друг друга	5	4
630	образа в	2	4
631	поэтому и	3	4
632	вещах и	2	4
633	же в	6	4
634	же самое	20	4
635	чем же	7	4
636	в первую	3	3
637	есть такая	2	3
638	художественного образа	12	3
639	для нас	23	3
640	от его	4	3
641	с чем	3	3
642	значение может	2	3
643	именно так	4	3
644	до бесконечности	2	3
645	в чистом	4	3
646	будет в	2	3
647	и всегда	2	3
648	нас к	2	3
649	сказать о	2	3
650	отличие от	3	3
651	в искусстве	4	3
652	а с	2	3
653	не так	8	3
654	и этот	3	3
655	как таковых	2	3
656	которых состоит	2	3
657	тогда это	3	3
658	иначе и	2	3
659	и самой	4	3
660	вот это	2	3
661	вообще как	2	3
662	о чем-то	4	3
663	со всем	2	3
664	аллегории и	3	3
665	находим в	3	3
666	это можно	2	3
667	символ и	23	3
668	не могли	2	3
669	здесь не	11	3
670	и символом	3	3
671	ту или	3	3
672	это вовсе	5	3
673	сама же	4	3
674	всего этого	2	3
675	при таком	2	3
676	на него	3	3
677	если я	3	3
678	мы теперь	4	3
679	есть действительно	2	3
680	о самом	2	3
681	все они	5	3
682	от их	2	3
683	нельзя ли	2	3
684	чем не	4	3
685	и событий	2	3
686	д в	2	3
687	или иных	7	3
688	или иную	3	3
689	но к	2	3
690	то тем	2	3
691	образом и	2	3
692	в которых	3	3
693	как принцип	2	3
694	скажет что	5	3
695	и мифа	2	3
696	является не	2	3
697	неизвестно чего	3	3
698	хотя это	2	3
699	не указывает	4	3
700	указание на	2	3
701	тем же	2	3
702	в очень	2	3
703	о которых	3	3
704	указывает на	13	3
705	для всех	3	3
706	представлять себе	2	3
707	если брать	2	3
708	же о	4	3
709	еще на	2	3
710	человека но	3	3
711	не был	3	3
712	для себя	6	3
713	понятия и	2	3
714	ничего и	2	3
715	когда уже	2	3
716	нас не	6	3
717	в отдельности	2	3
718	от всякой	3	3
719	происходит в	3	3
720	только с	5	3
721	к этой	2	3
722	а то	4	3
723	есть обязательно	4	3
724	это тоже	4	3
725	в голову	2	3
726	с которой	2	3
727	и вы	2	3
728	для чего	3	3
729	на сцене	2	3
730	совсем не	4	3
731	во время	3	3
732	во всей	3	3
733	же вещь	2	3
734	себя но	2	3
735	или иного	5	3
736	но символ	2	3
737	с другими	6	3
738	каждая вещь	2	3
739	ее на	2	3
740	быть очень	5	3
741	же самой	4	3
742	должны сказать	8	3
743	бы не	2	3
744	если и	2	3
745	да еще	3	3
746	несмотря ни	2	3
747	ни было	5	3
748	вещь есть	2	3
749	уже давно	3	3
750	остается только	2	3
751	оно всегда	3	3
752	не к	2	3
753	только благодаря	2	3
754	этот предмет	2	3
755	сама вещь	2	3
756	же именно	2	3
757	она ни	2	3
758	не отличаются	2	3
759	но на	2	3
760	же деле	7	3
761	к самому	3	3
762	мы в	6	3
763	и именно	2	3
764	что смысл	2	3
765	и будет	2	3
766	в слове	4	3
767	просто о	3	3
768	не знаем	2	3
769	однако не	4	3
770	имеем дело	2	3
771	уже сама	2	3
772	сказать и	2	3
773	здесь именно	2	2
774	пока только	2	2
775	не знали	2	2
776	только еще	4	2
777	ее и	2	2
778	но чисто	2	2
779	с первого	3	2
780	ни была	2	2
781	самый термин	2	2
782	не имеют	4	2
783	она может	2	2
784	менее в	3	2
785	первый взгляд	3	2
786	в тех	3	2
787	все те	2	2
788	еще раз	2	2
789	и поэтому	3	2
790	скажем что	2	2
791	у человека	2	2
792	самой же	3	2
793	на свою	2	2
794	если его	3	2
795	бы его	2	2
796	друг от	3	2
797	сейчас мы	3	2
798	но например	2	2
799	смысл вещи	3	2
800	образ есть	3	2
801	миф может	2	2
802	совсем другое	5	2
803	именно он	4	2
804	на которую	3	2
805	только при	10	2
806	ни одна	2	2
807	не говорим	2	2
808	дело вовсе	2	2
809	будет иметь	2	2
810	говорим о	5	2
811	в узком	2	2
812	однако в	3	2
813	отличаются от	2	2
814	в процессе	2	2
815	же себя	2	2
816	вот эта	2	2
817	и прочие	2	2
818	не всякий	4	2
819	не требует	2	2
820	и всякого	2	2
821	часто даже	4	2
822	пожалуй даже	2	2
823	то чего	2	2
824	его только	2	2
825	и самого	2	2
826	а ведь	4	2
827	не стоит	2	2
828	нами не	2	2
829	есть он	2	2
830	случае нельзя	2	2
831	понятие которое	2	2
832	исторического развития	2	2
833	относится к	4	2
834	предмет а	3	2
835	понятие символа	4	2
836	дает нам	2	2
837	в эпоху	2	2
838	в нашей	4	2
839	дело в	6	2
840	бы быть	5	2
841	никакой возможности	4	2
842	и до	3	2
843	бы даже	3	2
844	и вовсе	7	2
845	и искусства	3	2
846	что понятие	4	2
847	в некотором	2	2
848	чистом виде	3	2
849	слова и	3	2
850	находятся в	5	2
851	тот или	4	2
852	мы сейчас	4	2
853	в условиях	7	2
854	самого же	2	2
855	нечто иное	4	2
856	нашего исследования	2	2
857	и прочих	2	2
858	она является	3	2
859	определенного рода	7	2
860	искусства и	3	2
861	всей его	2	2
862	от тех	3	2
863	еще нет	2	2
864	жизни но	2	2
865	себе но	2	2
866	не вполне	3	2
867	от друга	3	2
868	но никак	4	2
869	имеем в	4	2
870	этот вопрос	3	2
871	сливаются в	2	2
872	это так	2	2
873	которое в	3	2
874	внимание на	2	2
875	в других	2	2
876	действительность и	4	2
877	из него	2	2
878	столько же	2	2
879	он только	2	2
880	на нас	2	2
881	в нашем	13	2
882	жизни не	2	2
883	и состоит	2	2
884	существует и	2	2
885	чем в	2	2
886	на одну	2	2
887	это то	3	2
888	понятие о	2	2
889	доходит до	2	2
890	несет на	3	2
891	общего и	8	2
892	то есть	63	2
893	а во-вторых	2	2
894	которые мы	5	2
895	заключается только	2	2
896	не очень	4	2
897	отличное от	2	2
898	мы могли	4	2
899	то для	4	2
900	и вся	2	2
901	в вечном	3	2
902	друга и	2	2
903	и максимально	2	2
904	во все	3	2
905	его от	3	2
906	на котором	2	2
907	себе в	5	2
908	только он	2	2
909	образом в	2	2
910	образа вещи	2	2
911	который мы	2	2
912	о структуре	2	2
913	первого взгляда	3	2
914	трактуется как	4	2
915	на том	3	2
916	разного рода	4	2
917	широком смысле	2	2
918	человеческой жизни	4	2
919	человеческая жизнь	2	2
920	этого термина	6	2
921	бы она	2	2
922	есть такое	4	2
923	смысле слова	19	2
924	том или	6	2
925	эта последняя	2	2
926	его брать	2	2
927	с теми	2	2
928	буквально и	2	2
929	когда в	4	2
930	с бесконечно	2	2
931	и самый	3	2
932	о символе	4	2
933	имеет значение	6	2
934	мы сказали	2	2
935	они являются	2	2
936	что каждая	2	2
937	себя самой	2	2
938	нечего и	2	2
939	мы сразу	2	2
940	он как	2	2
941	нет в	2	2
942	и между	2	2
943	ни даже	2	2
944	или другими	2	2
945	как оно	3	2
946	в целом	9	2
947	мере не	2	2
948	с ней	5	2
949	бы к	3	2
950	образы которые	2	2
951	перестает быть	3	2
952	в порядке	3	2
953	себе все	2	2
954	структуру и	2	2
955	теми или	3	2
956	художественное произведение	9	2
957	в изображении	2	2
958	он является	5	2
959	на этот	4	2
960	конечно и	2	2
961	чем мы	2	2
962	они вовсе	2	2
963	в наших	3	2
964	совершенно нет	3	2
965	сказать так	2	2
966	целое и	4	2
967	жизни а	4	2
968	не понимает	2	2
969	но также	2	2
970	но когда	3	2
971	мы все	5	2
972	нашего анализа	2	2
973	и уж	2	2
974	образа и	4	2
975	взятая в	5	2
976	и сам	6	2
977	сколько угодно	4	2
978	но оно	3	2
979	чем он	2	2
980	и сами	3	2
