N	2gram	Tiupa_Anal	Psycholo
241	по своему	3	9
242	ответ на	3	9
243	так сказать	2	9
244	можно сказать	5	9
245	с ее	3	9
246	героя и	7	9
247	в отличие	5	9
248	по его	4	9
249	при анализе	2	8
250	гораздо более	3	8
251	иметь дело	2	8
252	в противоречие	2	8
253	бы и	2	8
254	в произведении	3	8
255	в общем	4	8
256	место в	4	8
257	во время	2	8
258	по преимуществу	3	8
259	и конечно	2	8
260	жизнь и	3	8
261	в полном	2	7
262	не как	3	7
263	свою очередь	7	7
264	от себя	3	7
265	шекспира и	4	7
266	одно из	3	7
267	они не	2	7
268	для всех	5	7
269	к самому	2	7
270	здесь в	2	7
271	того или	6	7
272	время в	2	7
273	дело в	3	7
274	себя и	2	7
275	что автор	2	7
276	все что	2	7
277	представляет собой	7	7
278	же в	5	7
279	в нашем	4	7
280	в глаза	2	7
281	а на	2	7
282	в качестве	22	7
283	имеет место	3	7
284	в особенности	4	7
285	со всеми	2	7
286	к этой	2	7
287	слова в	2	7
288	совпадает с	4	7
289	к жизни	5	7
290	в каждом	4	7
291	в отношении	2	6
292	отношение к	2	6
293	он же	2	6
294	тот кто	2	6
295	и без	3	6
296	не могла	2	6
297	за пределы	3	6
298	на две	3	6
299	в стихах	2	6
300	тем не	3	6
301	в себя	6	6
302	от всех	2	6
303	оно не	2	6
304	в сторону	2	6
305	у всех	2	6
306	один и	2	6
307	даже в	6	6
308	нуждается в	2	6
309	каждый из	2	6
310	тех пор	2	6
311	так в	4	6
312	у пушкина	3	6
313	в русской	9	6
314	о его	3	6
315	он был	3	6
316	да и	3	6
317	или иного	5	6
318	сама по	3	6
319	одного и	4	6
320	обратимся к	2	6
321	что касается	5	6
322	уже не	9	6
323	к его	2	6
324	приводит к	5	6
325	о ее	3	6
326	говорить о	6	6
327	либо в	2	6
328	жизни но	4	6
329	одного из	4	5
330	еще и	4	5
331	к одному	2	5
332	на эту	2	5
333	человека и	2	5
334	нас к	2	5
335	между ними	3	5
336	произведении искусства	2	5
337	для читателя	3	5
338	связь с	3	5
339	в известном	2	5
340	а затем	2	5
341	принадлежит к	4	5
342	в одну	3	5
343	если в	3	5
344	то в	4	5
345	бы это	2	5
346	и является	3	5
347	все они	2	5
348	но они	2	5
349	не мог	4	5
350	сам автор	2	5
351	таком случае	2	5
352	не следует	5	5
353	не знает	2	5
354	к которому	2	5
355	в романе	3	5
356	его не	3	5
357	нам не	2	5
358	подход к	2	5
359	хотя и	4	5
360	себя в	6	5
361	дело не	3	5
362	человека в	3	5
363	произведения с	2	5
364	и сам	8	5
365	в эту	2	5
366	однако не	2	5
367	отношения к	6	5
368	вплоть до	5	4
369	от своего	3	4
370	любви и	2	4
371	для своего	3	4
372	однако в	6	4
373	в глазах	6	4
374	в первом	2	4
375	который в	4	4
376	не с	3	4
377	значение в	2	4
378	как у	3	4
379	обе эти	2	4
380	сюжета и	2	4
381	все еще	2	4
382	что между	2	4
383	к числу	4	4
384	и того	4	4
385	по отношению	9	4
386	ли не	5	4
387	но эта	2	4
388	эстетический объект	2	4
389	без остатка	2	4
390	художественного впечатления	9	4
391	на два	2	4
392	в состав	2	4
393	здесь не	8	4
394	вступить в	2	4
395	не для	2	4
396	с ними	2	4
397	в первой	10	4
398	произведения как	4	4
399	одной из	6	4
400	т е	2	4
401	в противоположность	3	4
402	который как	2	4
403	где он	2	4
404	во сне	3	4
405	в пределах	5	4
406	в мире	17	4
407	автора и	5	4
408	произведения и	2	4
409	мог бы	3	4
410	тем в	2	4
411	перед ним	2	4
412	нельзя лучше	2	4
413	же время	7	4
414	основе своей	2	4
415	в слове	5	4
416	не о	2	3
417	которого он	2	3
418	под маской	2	3
419	с не	2	3
420	для себя	2	3
421	в полной	3	3
422	с героем	2	3
423	героя а	2	3
424	связаны с	2	3
425	как нам	6	3
426	а также	5	3
427	однако и	3	3
428	бы быть	2	3
429	его как	3	3
430	чистом виде	3	3
431	превращается в	3	3
432	ни к	3	3
433	смысл этой	2	3
434	на почве	3	3
435	поскольку он	3	3
436	личности и	4	3
437	со своей	8	3
438	ближе к	2	3
439	пока еще	3	3
440	не более	2	3
441	дело здесь	4	3
442	о которой	2	3
443	но с	3	3
444	этом как	2	3
445	и прежде	2	3
446	русской поэзии	2	3
447	вступает в	5	3
448	в ответ	2	3
449	своего героя	2	3
450	вопроса о	2	3
451	такого рода	11	3
452	как известно	3	3
453	мере в	2	3
454	в отдельности	2	3
455	жизнь в	2	3
456	тем более	3	3
457	и я	3	3
458	здесь как	2	3
459	он сам	2	3
460	согласуется с	2	3
461	а напротив	3	3
462	в сцене	2	3
463	хотя в	2	3
464	в таких	2	3
465	слова как	2	3
466	не столько	4	3
467	отношению к	9	3
468	ясно говорит	2	3
469	или иначе	5	3
470	он и	4	3
471	автор как	2	3
472	имеем дело	4	3
473	сюжет и	3	3
474	в форме	2	3
475	от его	2	2
476	легко может	2	2
477	или к	2	2
478	жизни в	4	2
479	все три	3	2
480	и далее	2	2
481	на свою	3	2
482	произведения но	2	2
483	в следующем	2	2
484	в стихотворении	4	2
485	на пути	2	2
486	в центр	2	2
487	к ее	2	2
488	доказывает что	2	2
489	своей жизни	2	2
490	и ту	2	2
491	ведь и	2	2
492	в лирическом	3	2
493	как уже	4	2
494	нами и	2	2
495	имеет свою	2	2
496	этом он	2	2
497	другое дело	2	2
498	времени в	3	2
499	которая в	2	2
500	во втором	4	2
501	повести белкина	9	2
502	однако что	4	2
503	в борьбе	2	2
504	тем или	2	2
505	отношений и	2	2
506	произведения не	2	2
507	эстетического объекта	6	2
508	власть над	2	2
509	во многих	2	2
510	литературного произведения	8	2
511	тех же	2	2
512	читателя в	3	2
513	читателя к	2	2
514	я уже	2	2
515	только к	2	2
516	в значительной	3	2
517	по крайней	5	2
518	возвращает нас	2	2
519	на которой	2	2
520	бы дать	2	2
521	жизни как	4	2
522	к содержанию	3	2
523	указание на	3	2
524	сознания к	2	2
525	или иной	9	2
526	крайней мере	5	2
527	действующего лица	2	2
528	осуществляется в	2	2
529	по своей	5	2
530	и т.д	3	2
531	как показывает	2	2
532	со своим	2	2
533	в лирике	3	2
534	нам представляется	2	2
535	не от	2	2
536	не всегда	4	2
537	в свое	4	2
538	но сам	2	2
539	и свою	2	2
540	ко всему	2	2
541	до этого	2	2
542	грань между	2	2
543	всегда и	2	2
544	наконец в	3	2
545	борьбе за	2	2
546	той или	6	2
547	которое как	2	2
548	с этого	2	2
549	ритма и	2	2
550	в начале	10	2
551	самого произведения	2	2
552	из своих	2	2
553	а о	2	2
554	его за	2	2
555	и одновременно	6	2
556	все его	2	2
557	природе своей	4	2
558	о себе	4	2
559	как о	3	2
560	читателя и	2	2
561	и каждое	2	2
562	а для	3	2
563	ведет к	2	2
564	полной мере	3	2
565	русской литературе	6	2
566	литературное произведение	3	2
567	это по	3	2
568	в литературе	3	2
569	ни для	2	2
570	с новыми	3	2
571	или иным	2	2
572	от жизни	2	2
573	более чем	2	2
574	представления об	2	2
575	так или	5	2
576	таким же	4	2
577	и читателя	2	2
578	первой части	2	2
