N	2gram	Vygotskiy_	Problema
126	и есть	7	22
127	только на	4	22
128	что и	11	22
129	и от	2	22
130	всех этих	3	22
131	и к	5	22
132	мы должны	10	21
133	что всякий	2	21
134	сама по	3	21
135	в самом	18	21
136	и только	5	21
137	и потому	8	20
138	но как	3	20
139	для того	45	20
140	именно в	9	20
141	о чем	4	20
142	можно было	6	20
143	несмотря на	5	20
144	или в	6	20
145	тем что	8	20
146	в отношении	2	19
147	в каком	7	19
148	но если	3	19
149	если бы	21	19
150	это значит	2	19
151	но только	3	19
152	то это	6	19
153	если не	2	19
154	он не	10	19
155	с ним	4	19
156	уже в	7	19
157	самом деле	17	19
158	в них	7	19
159	это есть	3	19
160	как в	4	19
161	этом смысле	4	19
162	жизни и	8	19
163	того же	5	18
164	не будет	3	18
165	того чтобы	43	18
166	в ее	3	18
167	в этих	3	18
168	мы и	2	18
169	и ни	4	18
170	не было	2	18
171	не существует	3	18
172	в ней	5	18
173	ни о	2	17
174	что здесь	3	17
175	мы уже	7	17
176	гораздо более	3	17
177	значение и	2	17
178	и здесь	11	17
179	но уже	2	17
180	без всякого	3	17
181	это и	7	17
182	совсем не	3	17
183	что они	11	17
184	совершенно не	11	17
185	во всех	6	17
186	к тому	12	16
187	но все	5	16
188	художественного произведения	3	16
189	же в	3	16
190	далеко не	4	16
191	для этого	12	16
192	как это	16	16
193	что она	10	16
194	будто бы	3	16
195	здесь в	2	15
196	казалось бы	11	15
197	в частности	6	15
198	у него	9	15
199	что не	5	15
200	с этим	4	15
201	в той	3	15
202	нет никакой	2	14
203	не что	2	14
204	не так	4	14
205	что все	12	14
206	говорит о	5	14
207	иное как	2	14
208	все равно	3	14
209	что иное	2	14
210	сих пор	9	14
211	нас в	2	14
212	искусства и	8	14
213	этом случае	2	14
214	в котором	5	14
215	нас не	2	14
216	только о	2	14
217	до сих	9	14
218	дело в	4	13
219	из этого	7	13
220	в их	3	13
221	тому что	11	13
222	мы имеем	10	13
223	в области	2	13
224	мы в	3	13
225	уже давно	4	13
226	сами по	2	13
227	ни на	3	13
228	из них	7	13
229	нисколько не	3	12
230	что этот	3	12
231	в басне	2	12
232	в которой	4	12
233	на первый	2	12
234	в другом	3	12
235	с одной	15	12
236	и очень	5	12
237	в целом	7	12
238	что это	15	12
239	время как	5	12
240	и можно	2	12
241	то время	4	12
242	и следовательно	3	11
243	оказывается что	2	11
244	могли бы	6	11
245	и во	2	11
246	в нашей	5	11
247	только не	5	11
248	тот же	5	11
249	о которых	3	11
250	не могут	4	11
251	одной стороны	15	11
252	по этому	5	11
253	нет никакого	2	11
254	по поводу	6	11
255	и другое	6	11
256	и их	3	11
257	что его	2	11
258	заключается в	13	11
259	в искусстве	12	11
260	от нас	2	10
261	не то	4	10
262	один из	9	10
263	быть и	2	10
264	все время	44	10
265	отличается от	4	10
266	слова и	2	10
267	что у	7	10
268	что для	6	10
269	в одном	5	10
270	он в	3	10
271	это будет	2	10
272	что оно	12	10
273	внимание на	4	10
274	относится к	2	10
275	художественное произведение	5	10
276	на том	4	10
277	есть то	2	10
278	из которых	5	10
279	но он	6	10
280	вопрос о	6	9
281	в трагедии	21	9
282	здесь мы	2	9
283	которые в	2	9
284	в художественном	4	9
285	этому поводу	4	9
286	представить себе	2	9
287	что тут	2	9
288	в тех	3	9
289	был бы	8	9
290	и до	4	9
291	идет речь	3	9
292	только для	2	9
293	и наконец	5	9
294	то он	2	9
295	в своих	9	9
296	с собой	3	9
297	их в	4	9
298	мы говорили	4	9
299	нет и	2	9
300	в которых	4	9
301	что даже	3	9
302	того как	4	9
303	литературы и	2	9
304	что если	9	9
305	бы в	7	9
306	это было	4	9
307	о котором	9	9
308	и другие	3	9
309	обратить внимание	2	9
310	жизнь и	2	9
311	в жизни	2	9
312	бы мы	7	8
313	были бы	3	8
314	как он	6	8
315	между собой	2	8
316	на его	4	8
317	иметь в	3	8
318	никто не	4	8
319	для него	5	8
320	не все	3	8
321	только что	11	8
322	с этой	5	8
323	в силу	3	8
324	мы сейчас	4	8
325	себе и	4	8
326	еще в	2	8
327	если же	3	8
328	тем же	3	8
329	к его	2	8
330	нас и	2	8
331	является в	2	8
332	в сознании	2	8
333	только с	3	8
334	к сожалению	2	8
335	из этих	4	8
336	или вернее	4	8
337	и самый	2	8
338	он был	3	8
339	с самого	5	8
340	и он	7	8
341	и этот	2	8
342	которые не	2	8
343	которое мы	3	8
344	как они	3	8
345	но ведь	2	8
346	и при	3	8
347	говорится о	2	8
348	во всем	3	8
349	мы будем	3	8
350	конечно не	3	8
351	как только	5	8
352	что при	5	8
353	находятся в	4	7
354	что на	6	7
355	и поэтому	4	7
356	времени и	5	7
357	это только	5	7
358	самого начала	5	7
359	а с	7	7
360	одной из	2	7
361	она есть	2	7
362	в основе	9	7
363	же не	2	7
364	никакой возможности	3	7
365	и так	4	7
366	все они	2	7
367	чем не	2	7
368	учения о	3	7
369	еще более	2	7
370	в какой	5	7
371	оно не	2	7
372	но никак	2	7
373	уже с	2	7
374	даже в	2	7
375	что их	2	7
376	во все	4	7
377	в это	2	7
378	не раз	2	7
379	жизни а	2	7
380	но что	3	7
381	была бы	4	7
382	такого же	2	7
383	для чего	4	7
384	к другому	2	7
385	же как	4	7
386	он является	2	7
387	по преимуществу	2	7
388	что касается	4	7
389	это в	5	7
390	на этот	7	7
391	ее в	2	7
392	меньше всего	4	7
393	не можем	8	7
394	мы все	8	7
395	тому же	4	7
396	мы могли	5	7
397	не как	3	6
398	с той	2	6
399	то мы	2	6
400	этой трагедии	5	6
401	в известном	2	6
402	именно он	2	6
403	в зависимости	7	6
404	само по	3	6
405	на него	4	6
406	когда он	10	6
407	этот вопрос	6	6
408	если он	2	6
409	которую мы	2	6
410	и того	2	6
411	факт что	8	6
412	именно на	6	6
413	что именно	7	6
414	первый план	3	6
415	дело здесь	2	6
416	не знает	2	6
417	одним и	3	6
418	заставляет нас	6	6
419	до конца	7	6
420	в действительности	2	6
421	нам представляется	2	6
422	по существу	4	6
423	стороны и	5	6
424	с которой	2	6
425	могут быть	8	6
426	же мы	3	6
427	содержания и	4	6
428	и может	3	6
429	во время	4	6
430	с его	6	6
431	но она	3	6
432	и уже	4	6
433	и той	4	6
434	необходимо чтобы	2	6
435	все другие	3	6
436	к ней	3	6
437	в него	5	6
438	мы еще	2	6
439	зависимости от	9	6
440	этом отношении	3	6
441	в теории	2	6
442	это совершенно	4	6
443	как на	15	6
444	отношения к	2	6
445	не больше	3	5
446	в нее	3	5
447	его на	2	5
448	одна из	6	5
449	бы его	3	5
450	он должен	8	5
451	знает что	2	5
452	что ни	4	5
453	нами в	2	5
454	нам кажется	6	5
455	к самому	3	5
456	одно и	3	5
457	вот что	2	5
458	и тот	2	5
459	нет ни	4	5
460	говорится что	2	5
461	себе не	2	5
462	или на	2	5
463	из самых	3	5
464	том чтобы	7	5
465	чтобы понять	3	5
466	чем больше	3	5
467	виде и	2	5
468	есть как	2	5
469	образом и	3	5
470	тому как	3	5
471	сводится к	7	5
472	во внимание	5	5
473	что эта	8	5
474	но еще	3	5
475	в каких	2	5
476	если только	4	5
477	и хотя	3	5
478	за то	3	5
479	которого он	2	5
480	для его	2	5
481	в собственном	2	5
482	между тем	4	5
483	от того	6	5
484	этой теории	2	5
485	и вся	4	5
486	что может	2	5
487	его не	2	5
488	мы видели	2	5
489	о нем	3	5
490	и чтобы	3	5
491	он говорит	5	5
492	тех пор	2	5
493	говорили выше	2	5
494	с теми	3	5
495	там где	6	5
496	когда в	2	5
497	и когда	12	5
498	что с	8	5
499	к этому	5	5
500	больше чем	3	5
501	в противоположность	3	5
502	это же	2	5
503	должно быть	6	5
504	по мнению	6	5
505	себя в	4	5
506	обстоятельство что	2	5
507	человека в	3	5
508	от одного	2	5
509	в пределах	3	5
510	они не	3	5
511	раз в	4	5
512	не для	4	5
513	уже во	2	5
514	по его	5	5
515	в каждом	2	5
516	собственном смысле	2	5
517	от него	5	4
518	с чем	3	4
519	к другим	2	4
520	трагедии и	5	4
521	мы называем	2	4
522	вернее сказать	3	4
523	должен быть	3	4
524	а как	3	4
525	друг от	2	4
526	при таком	4	4
527	отличие от	3	4
528	так например	5	4
529	в эту	2	4
530	для своего	2	4
531	в ту	2	4
532	могло бы	4	4
533	которое в	2	4
534	с такой	5	4
535	для ее	4	4
536	именно то	5	4
537	себя и	3	4
538	под влиянием	3	4
539	ее не	2	4
540	художественном произведении	3	4
541	кажется что	2	4
542	не могли	4	4
543	эти два	3	4
544	на нее	2	4
545	дает нам	2	4
546	и времени	2	4
547	что от	2	4
548	вопроса о	2	4
549	за ним	3	4
550	для нашей	2	4
551	со своим	2	4
552	ни одна	2	4
553	именно потому	4	4
554	это содержание	2	4
555	которого мы	3	4
556	эта теория	6	4
557	если это	4	4
558	бы нам	2	4
559	то обстоятельство	2	4
560	о них	2	4
561	которых мы	5	4
562	друг к	5	4
563	от друга	2	4
564	от нее	2	4
565	о самой	2	4
566	он только	3	4
567	той же	6	4
568	просто в	2	4
569	совершенно правильно	3	4
570	не потому	2	4
571	что никакой	2	4
572	в глаза	2	4
573	является то	2	4
574	и каждый	2	4
575	нет в	2	4
576	здесь уже	2	4
577	в каком-то	2	4
578	и за	4	4
579	как нам	2	4
580	в корне	2	4
581	тем как	2	4
582	бы на	2	4
583	дело с	5	4
584	к этой	2	4
585	но мы	4	4
586	этой точки	3	4
587	и просто	3	4
588	и др	2	4
589	в сущности	14	4
590	мы сказали	2	4
591	например в	2	4
592	что эти	4	4
593	нельзя было	2	4
594	это возможно	2	4
595	на одном	5	4
596	он как	2	4
597	на это	3	4
598	мы только	3	4
599	любви и	3	4
600	до тех	2	4
601	этой драме	2	4
602	к другу	5	4
603	мы увидим	11	4
604	думается что	4	4
605	бы что	2	4
606	в свою	3	4
607	но они	2	4
608	без которого	2	4
609	равно как	2	4
610	с которым	5	4
611	мог бы	3	4
612	так чтобы	2	4
613	это мы	2	4
614	он все	2	3
615	деле если	2	3
616	учении о	3	3
617	о ней	2	3
618	из того	4	3
619	что дело	3	3
620	бы для	2	3
621	еще раз	2	3
622	одного и	2	3
623	по самому	2	3
624	в трех	5	3
625	они должны	2	3
626	такое что	3	3
627	в каждой	3	3
628	может и	2	3
629	имеет и	2	3
630	однако мы	3	3
631	в душе	2	3
632	смотреть на	3	3
633	здесь вовсе	2	3
634	мы хотим	4	3
635	в отличие	3	3
636	произведение в	2	3
637	естественно что	2	3
638	и та	5	3
639	сравнению с	4	3
640	видит в	3	3
641	нуждается в	3	3
642	и заключается	6	3
643	что вся	3	3
644	должна быть	2	3
645	и другим	2	3
646	когда она	3	3
647	и никак	2	3
648	по сравнению	4	3
649	ли это	3	3
650	его с	2	3
651	что нет	3	3
652	не хотел	2	3
653	если я	2	3
654	о смерти	9	3
655	мысль о	5	3
656	превращается в	2	3
657	остановимся на	4	3
658	думать что	3	3
659	что всякое	4	3
660	он может	3	3
661	столь же	3	3
662	мы никогда	5	3
663	это так	2	3
664	представляет собой	2	3
665	как она	9	3
666	совершенно ясно	13	3
667	он видит	5	3
668	находится в	2	3
669	который он	3	3
670	и эту	3	3
671	и других	2	3
672	с помощью	3	3
673	чем в	3	3
674	оно есть	2	3
675	тот факт	6	3
676	в понимании	2	3
677	этого необходимо	2	3
678	сущности говоря	8	3
679	что всякая	5	3
680	в одной	4	3
681	каждый из	2	3
682	что между	2	3
683	во всякой	2	3
684	со стороны	3	3
685	ни один	2	3
686	следовательно в	2	3
687	здесь совершенно	2	3
688	в романе	2	3
689	и где	2	3
690	только он	2	3
691	образом в	3	3
692	со всей	4	3
693	от этих	3	3
694	одной и	4	3
695	своей трагедии	4	3
696	на другой	2	3
697	мы видим	13	3
698	вишневый сад	3	3
699	от той	2	3
700	это нужно	2	3
701	образом что	6	3
702	и действительно	2	3
703	и мы	28	3
704	что поэт	3	3
705	говорит что	13	3
706	из нее	2	3
707	котором мы	3	3
708	в искусство	2	3
709	должен был	7	3
710	каждый элемент	2	3
711	формы и	4	3
712	нами как	3	3
713	в самых	4	3
714	нечто такое	3	3
715	знаем что	5	3
716	основана на	2	3
717	на этом	11	3
718	произведения искусства	2	3
719	и именно	8	3
720	сейчас же	16	3
721	которое было	2	3
722	жизни но	3	3
723	в совершенно	6	3
724	что нам	3	3
725	мы совершенно	4	3
726	этих двух	8	3
727	есть та	2	3
728	что ему	4	2
729	не станем	2	2
730	вносит в	3	2
731	действия и	5	2
732	за этим	2	2
733	все те	3	2
734	понять как	3	2
735	в состоянии	3	2
736	этого романа	2	2
737	искусства но	2	2
738	деле это	2	2
739	к такому	3	2
740	и эти	3	2
741	и пытается	2	2
742	точно и	2	2
743	которое он	2	2
744	от себя	2	2
745	такой же	2	2
746	места и	2	2
747	они были	3	2
748	мысли о	2	2
749	при анализе	2	2
750	стороны он	4	2
751	с и	11	2
752	и говорит	4	2
753	точка зрения	4	2
754	ту же	3	2
755	содержание и	4	2
756	на которые	2	2
757	нужно и	2	2
758	и под	3	2
759	ни одного	5	2
760	в глазах	2	2
761	и дальше	3	2
762	в живописи	2	2
763	в нас	15	2
764	в комедии	3	2
765	если вы	2	2
766	какой бы	3	2
767	и эта	2	2
768	искусства не	5	2
769	но во	2	2
770	и вот	7	2
771	то здесь	2	2
772	в рассказе	2	2
773	когда они	2	2
774	другому и	2	2
775	и таким	3	2
776	обе эти	2	2
777	которое не	2	2
778	том и	3	2
779	и самым	2	2
780	в некоторой	2	2
781	это различие	2	2
782	почти все	3	2
783	нас от	2	2
784	строго говоря	2	2
785	искусства в	7	2
786	только одна	2	2
787	отношения между	3	2
788	и ясно	3	2
789	вот эта	2	2
790	ближе к	2	2
791	нам думается	2	2
792	и жизнь	2	2
793	чем это	4	2
794	на самое	3	2
795	в стороне	2	2
796	но его	2	2
797	не дает	2	2
798	утверждает что	6	2
799	мы имели	2	2
800	это действительно	2	2
801	вслед за	3	2
802	наше внимание	2	2
803	роль и	2	2
804	по отношению	3	2
805	ли не	2	2
806	таком понимании	2	2
807	к которым	3	2
808	на все	2	2
809	быть это	2	2
810	героя в	3	2
811	т п	5	2
812	и дает	3	2
813	который составляет	2	2
814	никому не	2	2
815	для понимания	3	2
816	как например	2	2
817	чтобы он	2	2
818	больше того	3	2
819	дает ему	2	2
820	и смысл	3	2
821	искусстве и	3	2
822	нам как	2	2
823	на сцене	8	2
824	и совершенно	8	2
825	в состав	3	2
826	на них	3	2
827	упоминания о	3	2
828	и два	2	2
829	признать что	4	2
830	на язык	2	2
831	ли мы	3	2
832	и между	4	2
833	мы нашли	3	2
834	дело со	2	2
835	конца и	2	2
836	бы как	2	2
837	принять во	2	2
838	имеет дело	4	2
839	и там	2	2
840	и конечно	3	2
841	образом если	2	2
842	из двух	3	2
843	в драме	5	2
844	что то	2	2
845	действующих лиц	9	2
846	отношению к	2	2
847	работы и	3	2
848	нас сейчас	2	2
849	что есть	3	2
850	рассматривать как	3	2
851	не с	2	2
852	что по	3	2
853	ему что	2	2
854	думает что	2	2
855	большее количество	2	2
856	и сейчас	5	2
857	толстого не	2	2
858	в большей	2	2
859	чувства и	7	2
860	в учении	3	2
861	именно эта	2	2
862	смысл этого	3	2
863	не из	2	2
864	нас с	2	2
865	жизни с	3	2
866	из которой	2	2
867	в которое	2	2
868	нам не	2	2
869	до самого	2	2
