N	2gram	Vygotskiy_	VeschiIm
106	себя и	3	8
107	все это	8	8
108	это есть	3	8
109	должна быть	2	8
110	можно сказать	4	8
111	по сравнению	4	8
112	мы имеем	10	8
113	отличается от	4	8
114	если бы	21	8
115	с тем	10	8
116	что есть	3	8
117	для него	5	8
118	не с	2	8
119	с другой	12	8
120	со своим	2	8
121	в действительности	2	7
122	с чем	3	7
123	не потому	2	7
124	от того	6	7
125	и тем	6	7
126	из них	7	7
127	самом деле	17	7
128	а в	7	7
129	необходимо чтобы	2	7
130	все эти	5	7
131	в сущности	14	7
132	относится к	2	7
133	никак не	10	7
134	сама по	3	7
135	слова и	2	7
136	тем что	8	7
137	с этой	5	7
138	ни на	3	7
139	оно не	2	7
140	мог бы	3	7
141	сравнению с	4	7
142	без всякого	3	7
143	никогда не	15	6
144	в каком	7	6
145	вопрос о	6	6
146	когда мы	10	6
147	и все	15	6
148	больше того	3	6
149	в нем	13	6
150	между ними	2	6
151	и до	4	6
152	в своей	8	6
153	ее не	2	6
154	как мы	6	6
155	одно и	3	6
156	одна из	6	6
157	и вообще	2	6
158	в данном	4	6
159	можно было	6	6
160	дело в	4	6
161	если я	2	6
162	и другое	6	6
163	все равно	3	6
164	этот вопрос	6	6
165	эти две	4	6
166	их в	4	6
167	несмотря на	5	6
168	в той	3	6
169	жизни и	8	6
170	с точки	5	6
171	как только	5	6
172	в одном	5	6
173	и если	13	5
174	да и	4	5
175	мы должны	10	5
176	должен быть	3	5
177	и мы	28	5
178	вместе с	16	5
179	как это	16	5
180	того же	5	5
181	точка зрения	4	5
182	даже и	2	5
183	то это	6	5
184	мы находим	2	5
185	один из	9	5
186	мы видим	13	5
187	в его	8	5
188	и когда	12	5
189	о ней	2	5
190	в каком-то	2	5
191	быть и	2	5
192	для этого	12	5
193	на это	3	5
194	во всех	6	5
195	в которой	4	5
196	но совершенно	3	5
197	об этом	5	5
198	и здесь	11	5
199	себя с	2	5
200	в жизни	2	5
201	нет и	2	5
202	что у	7	5
203	что для	6	5
204	в свою	3	5
205	по смыслу	2	5
206	только не	5	5
207	как она	9	5
208	тому как	3	5
209	быть не	2	5
210	если же	3	5
211	нет никакой	2	4
212	о них	2	4
213	так же	19	4
214	в силу	3	4
215	в конце	10	4
216	что именно	7	4
217	при помощи	5	4
218	в их	3	4
219	сам себя	2	4
220	так и	6	4
221	что все	12	4
222	в этой	15	4
223	то время	4	4
224	это будет	2	4
225	этой точки	3	4
226	не то	4	4
227	же не	2	4
228	так чтобы	2	4
229	его на	2	4
230	того чтобы	43	4
231	в качестве	2	4
232	не было	2	4
233	тот же	5	4
234	нельзя было	2	4
235	во всяком	2	4
236	когда она	3	4
237	в основе	9	4
238	и от	2	4
239	само по	3	4
240	с этим	4	4
241	и эта	2	4
242	к ней	3	4
243	мы можем	8	4
244	на него	4	4
245	в особенности	3	4
246	и вот	7	4
247	его и	2	4
248	и о	5	4
249	но только	3	4
250	время как	5	4
251	в котором	5	4
252	если это	4	4
253	образом и	3	4
254	это так	2	4
255	это совершенно	4	4
256	на этом	11	4
257	не существует	3	4
258	главным образом	3	4
259	равно как	2	4
260	находится в	2	4
261	еще более	2	4
262	сводится к	7	4
263	говорит о	5	4
264	сам по	4	4
265	же время	2	4
266	он не	10	4
267	собственном смысле	2	4
268	перед нами	5	3
269	что ему	4	3
270	из того	4	3
271	но как	3	3
272	не является	3	3
273	вопроса о	2	3
274	но она	3	3
275	в другом	3	3
276	то мы	2	3
277	и эти	3	3
278	по самому	2	3
279	казалось бы	11	3
280	себе не	2	3
281	ни о	2	3
282	оба эти	3	3
283	в виде	3	3
284	только на	4	3
285	в частности	6	3
286	может и	2	3
287	и ни	4	3
288	если он	2	3
289	а с	7	3
290	по существу	4	3
291	мы видели	2	3
292	бы на	2	3
293	это может	2	3
294	только с	3	3
295	к тому	12	3
296	была бы	4	3
297	с в	2	3
298	с которой	2	3
299	одной стороны	15	3
300	другой стороны	8	3
301	если не	2	3
302	в целом	7	3
303	же как	4	3
304	и во	2	3
305	заключается в	13	3
306	той или	2	3
307	и может	3	3
308	из самых	3	3
309	из его	4	3
310	мы получим	2	3
311	не все	3	3
312	нет никакого	2	3
313	могла бы	4	3
314	в собственном	2	3
315	говорит что	13	3
316	но уже	2	3
317	только что	11	3
318	превращается в	2	3
319	для того	45	3
320	что то	2	3
321	как в	4	3
322	нас в	2	3
323	с одной	15	3
324	но все	5	3
325	сами по	2	3
326	у него	9	3
327	не имеет	2	3
328	в своих	9	3
329	оно может	2	3
330	есть как	2	3
331	из которых	5	3
332	не можем	8	3
333	на язык	2	3
334	к другому	2	3
335	из этого	7	3
336	если вы	2	3
337	но еще	3	3
338	или в	6	3
339	бы что	2	3
340	отношения к	2	3
341	этих двух	8	3
342	мы будем	3	3
343	мы уже	7	3
344	но он	6	3
345	она еще	2	2
346	данном случае	4	2
347	и заставляет	2	2
348	тому что	11	2
349	к этим	2	2
350	о чем	4	2
351	еще раз	2	2
352	в полной	2	2
353	не как	3	2
354	в это	2	2
355	то есть	16	2
356	едва ли	3	2
357	является в	2	2
358	можно выразить	2	2
359	и таким	3	2
360	очевидно что	3	2
361	конце концов	6	2
362	в виду	5	2
363	и эту	3	2
364	на все	2	2
365	совершенно в	2	2
366	это только	5	2
367	сделать это	3	2
368	как он	6	2
369	что если	9	2
370	следовательно в	2	2
371	нас не	2	2
372	смысл в	2	2
373	же мы	3	2
374	в руки	3	2
375	бы сказать	3	2
376	и дает	3	2
377	не так	4	2
378	этой основной	2	2
379	совсем не	3	2
380	со всей	4	2
381	видим что	5	2
382	гораздо более	3	2
383	он говорит	5	2
384	с другом	6	2
385	уже в	7	2
386	не из	2	2
387	нам не	2	2
388	ту же	3	2
389	знает что	2	2
390	так в	4	2
391	что на	6	2
392	к такому	3	2
393	и та	5	2
394	и вне	2	2
395	между собой	2	2
396	и совершенно	8	2
397	нуждается в	3	2
398	или вернее	4	2
399	а затем	2	2
400	для ее	4	2
401	и этот	2	2
402	связи с	2	2
403	же точно	11	2
404	мы сказали	2	2
405	что эти	4	2
406	признать что	4	2
407	и можно	2	2
408	в состоянии	3	2
409	ли мы	3	2
410	еще один	2	2
411	к его	2	2
412	все то	6	2
413	что эта	8	2
414	к этому	5	2
415	нем нет	3	2
416	о котором	9	2
417	по преимуществу	2	2
418	это было	4	2
419	он только	3	2
420	друг с	6	2
421	исходит из	5	2
422	стороны и	5	2
423	к делу	2	2
424	что здесь	3	2
425	мы еще	2	2
426	говорится о	2	2
427	человека в	3	2
428	этом отношении	3	2
429	находятся в	4	2
430	но ведь	2	2
431	и другие	3	2
432	раз в	4	2
433	чем не	2	2
434	от одного	2	2
435	нет жизни	2	2
436	себе и	4	2
437	но они	2	2
438	обе эти	2	2
439	жизнь и	2	2
440	в сферу	2	2
441	это различие	2	2
442	почти все	3	2
443	на нее	2	2
444	именно потому	4	2
445	том чтобы	7	2
446	и так	4	2
447	далеко не	4	2
448	учения о	3	2
449	именно в	9	2
450	вот эта	2	2
451	когда он	10	2
452	и к	5	2
453	для его	2	2
454	приводит к	2	2
455	что между	2	2
456	о которых	3	2
457	для нас	9	2
458	спорить с	2	2
459	и на	12	2
460	совершенно ясно	13	2
461	ближе к	2	2
462	то он	2	2
463	которую мы	2	2
464	и того	2	2
465	от нее	2	2
466	совершенно невозможно	2	2
467	и уже	4	2
468	с собой	3	2
469	конечно не	3	2
470	бы его	3	2
471	с но	2	2
472	только о	2	2
473	как будто	7	2
474	во всем	3	2
475	очень хорошо	2	2
476	этом смысле	4	2
477	той же	6	2
478	мы говорили	4	2
479	с его	6	2
480	и чтобы	3	2
481	тем же	3	2
