N	2gram	Vygotskiy_	Analitik
115	том чтобы	9	9
116	тому как	10	9
117	говорит о	4	9
118	таким образом	38	9
119	вместе с	10	9
120	о чем	2	8
121	в игре	2	8
122	роль в	4	8
123	не всегда	2	8
124	что он	17	8
125	дело с	10	8
126	и все	8	8
127	этом отношении	7	8
128	хотя и	3	8
129	в основе	13	8
130	о его	2	8
131	если бы	10	8
132	не является	5	8
133	времени и	2	8
134	с точки	12	8
135	с ним	2	8
136	вплоть до	3	7
137	иное как	2	7
138	как говорит	5	7
139	и тем	5	7
140	от себя	4	7
141	на его	3	7
142	в ее	7	7
143	все это	11	7
144	который в	3	7
145	во всяком	9	7
146	одна из	5	7
147	по преимуществу	2	7
148	себя и	3	7
149	художественного произведения	22	7
150	несмотря на	8	7
151	как будто	10	7
152	что иное	2	7
153	и для	9	7
154	у него	4	7
155	приводит к	3	7
156	в одном	4	7
157	таком случае	3	7
158	всяком случае	7	7
159	как мы	2	7
160	в таком	5	7
161	его в	3	6
162	из того	2	6
163	для всех	5	6
164	если в	2	6
165	что не	2	6
166	не что	2	6
167	в силу	4	6
168	ли не	2	6
169	должен быть	2	6
170	казалось бы	4	6
171	мере в	2	6
172	те же	9	6
173	в нем	5	6
174	что на	4	6
175	ответ на	2	6
176	не будет	4	6
177	или в	2	6
178	и состоит	2	6
179	и то	4	6
180	хотя бы	4	6
181	то в	2	6
182	в сознании	6	6
183	из этих	6	6
184	во всем	5	6
185	художественное произведение	16	6
186	одного и	2	6
187	тем не	6	6
188	вследствие этого	2	6
189	и более	3	6
190	есть в	7	6
191	на этом	3	6
192	из которых	5	6
193	из них	4	6
194	уже в	3	6
195	вовсе не	7	6
196	и потому	2	5
197	не могут	6	5
198	не как	3	5
199	но как	4	5
200	для себя	2	5
201	совершенно не	7	5
202	так что	8	5
203	самом деле	19	5
204	на вопрос	4	5
205	в искусстве	24	5
206	а с	2	5
207	может служить	3	5
208	не так	2	5
209	как предмет	2	5
210	в общем	2	5
211	он в	2	5
212	в художественном	9	5
213	произведении искусства	4	5
214	в них	4	5
215	речь идет	4	5
216	исходя из	4	5
217	с той	2	5
218	и по	7	5
219	и до	2	5
220	все эти	7	5
221	мы не	15	5
222	на примере	5	5
223	того и	3	5
224	к числу	3	5
225	при рассмотрении	2	5
226	тот же	8	5
227	и здесь	3	5
228	одно из	2	5
229	к этому	5	5
230	с другими	2	5
231	по выражению	2	5
232	с ее	3	5
233	в особенности	3	5
234	для того	12	5
235	и их	4	5
236	в этих	6	5
237	такой же	9	5
238	тем что	7	5
239	ни в	9	5
240	в котором	5	5
241	в слове	3	5
242	все что	4	5
243	будто бы	2	5
244	с таким	18	5
245	что мы	9	5
246	к жизни	2	5
247	читателя не	2	5
248	в отношении	3	4
249	его к	2	4
250	в полном	3	4
251	и ее	4	4
252	в области	12	4
253	вслед за	10	4
254	в каждом	5	4
255	наконец в	2	4
256	отношение к	3	4
257	как к	2	4
258	а как	2	4
259	были бы	2	4
260	как он	4	4
261	только на	7	4
262	в действительности	4	4
263	была бы	2	4
264	его от	2	4
265	его и	4	4
266	о нем	2	4
267	и о	4	4
268	не любит	2	4
269	к нему	3	4
270	указывает на	6	4
271	и что	28	4
272	потому что	27	4
273	в чем	5	4
274	его не	3	4
275	в известном	2	4
276	что же	4	4
277	и другого	4	4
278	с ними	2	4
279	того чтобы	13	4
280	и во	3	4
281	и тогда	3	4
282	то ни	2	4
283	жизнь и	3	4
284	и т	36	4
285	из виду	2	4
286	бы и	5	4
287	сказать что	12	4
288	и от	4	4
289	по своему	2	4
290	обратиться к	3	4
291	с этим	7	4
292	но это	3	4
293	что она	11	4
294	бы в	3	4
295	в которой	6	4
296	который не	2	4
297	отличается от	4	4
298	об этом	3	4
299	на него	2	4
300	сама по	2	4
301	произведения с	4	4
302	ни было	2	4
303	что по	5	4
304	между ними	2	4
305	или иных	2	4
306	искусства в	14	4
307	в своих	12	4
308	и если	4	4
309	могли бы	3	4
310	этом смысле	3	4
311	произведения искусства	4	4
312	тех или	2	4
313	не было	5	4
314	эстетическое переживание	3	4
315	это и	3	4
316	и есть	5	4
317	основе своей	2	4
318	на основе	2	4
319	в собственном	4	4
320	этом как	2	3
321	на самом	6	3
322	вопрос о	3	3
323	это означает	2	3
324	в таких	2	3
325	очевидно что	7	3
326	которые в	3	3
327	означает что	2	3
328	идет о	2	3
329	мы должны	4	3
330	от него	2	3
331	быть признано	2	3
332	один и	2	3
333	человека и	3	3
334	в состоянии	4	3
335	читателя и	2	3
336	с двумя	2	3
337	и далее	2	3
338	он же	3	3
339	говоря о	2	3
340	теми же	2	3
341	в виду	6	3
342	к своему	2	3
343	т п	24	3
344	тем как	2	3
345	одной и	6	3
346	при таком	5	3
347	в такой	2	3
348	на котором	2	3
349	в лирическом	2	3
350	и составляет	3	3
351	с тем	11	3
352	искусства является	6	3
353	она не	6	3
354	к этой	2	3
355	при анализе	3	3
356	гораздо более	2	3
357	тех пор	2	3
358	в ней	3	3
359	у пушкина	4	3
360	быть может	2	3
361	и те	5	3
362	случае в	3	3
363	и заключается	4	3
364	что все	10	3
365	в зависимости	6	3
366	в тех	2	3
367	заключается в	15	3
368	связи с	2	3
369	в связи	3	3
370	что они	7	3
371	случае не	2	3
372	и больше	2	3
373	из его	4	3
374	как нельзя	5	3
375	бы то	3	3
376	иметь дело	4	3
377	в одну	2	3
378	никак не	7	3
379	например в	5	3
380	тех же	2	3
381	и той	5	3
382	душевной жизни	2	3
383	независимо от	3	3
384	х годов	5	3
385	так как	28	3
386	можно было	4	3
387	дело в	2	3
388	бы ни	2	3
389	должно быть	2	3
390	и тот	4	3
391	произведения но	2	3
392	который как	2	3
393	зависимости от	7	3
394	и может	3	3
395	чистом виде	3	3
396	и наконец	2	3
397	в жизни	5	3
398	с этой	8	3
399	в центр	2	3
400	себе не	4	3
401	смысл и	2	3
402	может показаться	2	3
403	в какой	6	3
404	сами по	4	3
405	на этот	2	3
406	одни и	3	3
407	также и	2	3
408	и наоборот	2	3
409	что у	8	3
410	во сне	2	3
411	на то	17	3
412	с новыми	2	3
413	но к	3	3
414	когда он	11	3
415	поскольку он	2	3
416	оно не	2	3
417	и с	5	3
418	на почве	3	3
419	тогда когда	7	3
420	на место	3	3
421	жизни и	5	3
422	из этого	5	3
423	сам по	4	3
424	слова в	5	3
425	как на	6	3
426	же самое	8	3
427	всякий раз	10	3
428	не к	2	3
429	этих двух	4	3
430	и без	3	3
431	но он	3	3
432	сознания к	2	2
433	к одному	5	2
434	оно есть	3	2
435	при помощи	27	2
436	с теми	2	2
437	сущности говоря	6	2
438	но мы	3	2
439	могло бы	5	2
440	так же	29	2
441	для нас	5	2
442	в процессе	7	2
443	в одной	3	2
444	и процессы	2	2
445	бы мы	3	2
446	искусства как	6	2
447	произведения и	2	2
448	и таким	4	2
449	вообще и	2	2
450	для художественного	2	2
451	и эти	2	2
452	что именно	4	2
453	ее и	2	2
454	к чему	2	2
455	это только	4	2
456	том же	4	2
457	не остается	2	2
458	имеет в	3	2
459	одном из	2	2
460	и при	3	2
461	когда мы	4	2
462	противоречие с	4	2
463	должна была	3	2
464	или менее	3	2
465	быть в	2	2
466	что ни	2	2
467	от других	3	2
468	образом в	3	2
469	тот кто	2	2
470	тому что	7	2
471	только с	2	2
472	этом он	2	2
473	зрения и	2	2
474	искусство и	5	2
475	а только	4	2
476	она есть	2	2
477	более или	3	2
478	мы вынуждены	2	2
479	без остатка	3	2
480	у всех	2	2
481	что этот	3	2
482	этой точки	7	2
483	евгения онегина	4	2
484	грань между	2	2
485	и ту	2	2
486	по этому	3	2
487	всегда и	2	2
488	в поэзии	5	2
489	смысле этого	2	2
490	на все	6	2
491	тем или	2	2
492	там где	5	2
493	что даже	3	2
494	что с	5	2
495	как нечто	3	2
496	в нас	3	2
497	отношений и	2	2
498	и другими	4	2
499	же точно	13	2
500	в применении	2	2
501	искусство в	4	2
502	уже и	2	2
503	по существу	6	2
504	чем это	2	2
505	его частей	2	2
506	мы видим	8	2
507	другого как	2	2
508	с этого	2	2
509	к другим	2	2
510	что это	12	2
511	или не	2	2
512	в стихах	2	2
513	совершенно очевидно	3	2
514	т е	3	2
515	то и	2	2
516	утверждать что	9	2
517	на два	2	2
518	время в	2	2
519	намек на	2	2
520	подход к	3	2
521	а на	4	2
522	на это	2	2
523	литературном произведении	2	2
524	зависимость от	2	2
525	остается ничего	2	2
526	думать что	3	2
527	мы можем	6	2
528	в глаза	2	2
529	до тех	3	2
530	исходит из	5	2
531	значение в	2	2
532	творчества и	3	2
533	та же	4	2
534	и вот	5	2
535	у нас	4	2
536	автора или	2	2
537	применении к	2	2
538	со всеми	5	2
539	от всех	3	2
540	не означает	2	2
541	сих пор	8	2
542	но если	2	2
543	моментов в	2	2
544	том и	4	2
545	за ним	2	2
546	произведение есть	2	2
547	и восприятия	2	2
548	представления об	2	2
549	не имеет	3	2
550	в самой	2	2
551	утверждал что	3	2
552	стало быть	3	2
553	их в	4	2
554	к ним	4	2
555	зависит от	2	2
556	целым рядом	2	2
557	еще более	2	2
558	что при	8	2
559	этот вопрос	2	2
560	или иным	2	2
561	об искусстве	2	2
562	не можем	3	2
563	которой он	2	2
564	в стихе	9	2
565	взгляд на	2	2
566	и только	5	2
567	в противоречие	3	2
568	у меня	3	2
569	до сих	8	2
570	мы будем	2	2
571	художественного творчества	6	2
572	тем же	4	2
