N	2gram	Propp_Isto	KulturaY
427	когда появляется	2	2
428	в глаза	2	2
429	и той	2	2
430	не что	6	2
431	еще на	2	2
432	одному из	2	2
433	есть и	7	2
434	но есть	3	2
435	быть и	3	2
436	он должен	3	2
437	можно установить	5	2
438	одном из	3	2
439	к своему	3	2
440	нет никаких	2	2
441	ничем не	2	2
442	этой системы	2	2
443	одной и	2	2
444	не годится	4	2
445	что иное	6	2
446	они имеют	2	2
447	и др	4	2
448	в руки	3	2
449	от каждого	2	2
450	указывает на	6	2
451	что этот	4	2
452	которая в	2	2
453	говорит и	2	2
454	на очень	2	2
455	не могла	3	2
456	в большой	4	2
457	по этому	2	2
458	же не	2	2
459	и говорит	10	2
460	за счет	2	2
461	для них	3	2
462	здесь в	2	2
463	его от	3	2
464	переходит в	4	2
465	жизни и	2	2
466	в точности	4	2
467	находится в	4	2
468	никто не	2	2
469	приходит в	3	2
470	ее в	3	2
471	очень часто	4	2
472	одна из	2	2
473	видели выше	4	2
474	оказывается что	2	2
475	случай когда	4	2
476	можно только	3	2
477	у нее	4	2
478	и там	6	2
479	и тот	3	2
480	мы найдем	2	2
481	дело с	2	2
482	или чтобы	2	2
483	как правило	3	2
484	здесь дело	2	2
485	известно что	3	2
486	к тем	2	2
487	после чего	11	2
488	должен был	5	2
489	имеется в	3	2
490	выйти за	2	2
491	в несколько	2	2
492	где он	2	2
493	ведет к	2	2
494	но они	2	2
495	бы что	2	2
496	самый факт	2	2
497	на тот	2	2
498	он является	3	2
499	время как	2	2
500	связан с	5	2
501	в жизни	3	2
502	является и	3	2
503	формы с	2	2
504	и так	3	2
505	в самых	3	2
506	вообще не	2	2
507	ни один	2	2
508	равно как	3	2
509	чтобы быть	3	2
510	этому же	3	2
511	перейти к	2	2
512	имеем в	6	2
513	на которой	3	2
514	видно что	5	2
515	он и	4	2
516	и один	3	2
517	что еще	2	2
518	увидим ниже	4	2
519	не можем	2	2
520	тому как	3	2
521	в сказке	78	2
522	что эта	2	2
523	в русской	5	2
524	что было	3	2
525	друг другу	2	2
526	сравнению с	2	2
527	во всем	3	2
528	в себя	3	2
529	связана с	4	2
530	точно таким	2	2
531	этих случаях	14	2
