N	2gram	Bakhtin_Fr	Myslijsy
389	в общем	2	3
390	большинстве случаев	3	3
391	здесь не	5	3
392	это в	4	3
393	это значение	2	3
394	всех сторон	2	3
395	раз при	2	3
396	мы увидим	3	3
397	в первый	2	3
398	и мысли	4	3
399	как о	2	3
400	людьми и	2	3
401	в большинстве	3	3
402	на мир	2	3
403	подлежит сомнению	2	3
404	в форме	3	3
405	этого образа	2	3
406	и весь	2	3
407	в большей	2	3
408	еще и	6	2
409	его связь	3	2
410	имеет и	2	2
411	образов и	2	2
412	еще раз	2	2
413	во все	3	2
414	по словам	2	2
415	роль в	7	2
416	они были	4	2
417	были и	4	2
418	с образами	2	2
419	время его	2	2
420	первый раз	2	2
421	принадлежит к	2	2
422	на языке	2	2
423	который в	2	2
424	быть и	2	2
425	на их	4	2
426	на такие	2	2
427	какой бы	2	2
428	времени с	2	2
429	что вполне	2	2
430	в первой	3	2
431	с их	5	2
432	этот мир	2	2
433	и образ	2	2
434	и необходимо	2	2
435	во второй	2	2
436	принадлежат к	2	2
437	вовсе нет	2	2
438	понятно что	3	2
439	по своей	4	2
440	понимание и	2	2
441	это самое	2	2
442	мы еще	8	2
443	им в	2	2
444	имеем в	2	2
445	раз и	2	2
446	с образом	2	2
447	в это	2	2
448	и после	2	2
449	ему не	2	2
450	связь и	2	2
451	каждый из	2	2
452	голову по	2	2
453	нуждается в	4	2
454	когда же	2	2
455	не видит	4	2
456	что из	2	2
457	превращаются в	2	2
458	это и	4	2
459	группы и	2	2
460	к нашему	2	2
461	и за	3	2
462	и такие	2	2
463	о нем	3	2
464	в прошлом	2	2
465	но конечно	5	2
466	вследствие чего	2	2
467	они служат	2	2
468	вообще в	2	2
469	них в	2	2
470	о его	2	2
471	свое значение	2	2
472	своего развития	2	2
473	из его	2	2
474	и сделал	2	2
475	не исчерпывается	2	2
476	органов и	2	2
477	с этими	2	2
478	и еще	3	2
479	в противоположность	2	2
480	этот процесс	4	2
481	всех этих	5	2
482	себя в	2	2
483	друг в	2	2
484	дело не	3	2
485	что должно	2	2
486	его за	2	2
487	ко второму	2	2
488	как средства	4	2
489	но дело	4	2
490	тут же	3	2
491	где он	2	2
492	и сам	5	2
493	видит в	3	2
494	всякий раз	2	2
495	не понимает	4	2
496	или точнее	2	2
497	то его	2	2
498	как его	2	2
499	ни для	4	2
500	в системе	3	2
