N	2gram	Bakhtin_Fr	Marksizm
147	место в	4	7
148	и те	5	7
149	с ними	4	7
150	в качестве	11	7
151	в этой	18	7
152	конечно в	2	7
153	в начале	4	7
154	бы в	3	7
155	в этих	6	7
156	далеко не	2	7
157	о том	13	7
158	в котором	4	7
159	той же	9	7
160	он сам	4	7
161	как раз	3	7
162	вполне понятно	2	7
163	не есть	2	6
164	то есть	36	6
165	в другом	4	6
166	характерно что	4	6
167	в различных	2	6
168	он и	2	6
169	одной стороны	3	6
170	здесь же	2	6
171	все это	19	6
172	с ее	3	6
173	должна быть	3	6
174	тот же	3	6
175	же в	2	6
176	из одного	4	6
177	с одной	3	6
178	между ними	2	6
179	уже не	2	6
180	в той	8	6
181	этом отношении	3	5
182	о чем	2	5
183	в конце	9	5
184	и у	7	5
185	понятно что	2	5
186	в виду	4	5
187	и тем	3	5
188	связано с	3	5
189	и вот	3	5
190	xix века	2	5
191	в особенности	5	5
192	от этого	3	5
193	или в	5	5
194	в более	4	5
195	хотя и	5	5
196	себя в	3	5
197	все время	4	5
198	должно быть	4	5
199	оно ни	3	5
200	в целях	2	5
201	значение в	2	5
202	еще более	4	5
203	в одном	5	5
204	вместе с	9	5
205	другими словами	2	4
206	следовательно и	2	4
207	не могут	3	4
208	к этим	3	4
209	его к	3	4
210	или даже	2	4
211	в одной	5	4
212	как он	4	4
213	все те	2	4
214	но именно	3	4
215	и прежде	2	4
216	в области	3	4
217	влияние на	5	4
218	так что	2	4
219	нас не	5	4
220	и к	6	4
221	всех других	2	4
222	что все	3	4
223	связь с	2	4
224	одного из	3	4
225	находит свое	2	4
226	и он	4	4
227	в них	14	4
228	ведь в	2	4
229	и до	14	4
230	и самого	2	4
231	он был	7	4
232	что они	2	4
233	не будем	2	4
234	во всей	2	4
235	слов и	6	4
236	и то	3	4
237	к его	2	4
238	в которой	3	4
239	только с	2	4
240	говорит что	2	4
241	правда и	2	4
242	именно здесь	2	4
243	целый ряд	4	4
244	одним из	3	4
245	со всеми	4	4
246	не знает	4	4
247	но все	5	4
248	для его	2	4
249	места в	2	4
250	из них	6	4
251	как она	2	4
252	уже в	9	4
253	несмотря на	3	4
254	жизни и	6	4
255	в других	2	4
256	из этого	2	4
257	и особенно	3	4
258	именно на	2	4
259	переходим к	2	4
260	тем что	8	4
261	даже в	4	3
262	еще и	2	3
263	находятся в	2	3
264	и сама	2	3
265	следующей главе	6	3
266	только и	2	3
267	к себе	3	3
268	должен быть	4	3
269	роль в	4	3
270	в значительной	5	3
271	конце концов	5	3
272	ведь это	3	3
273	в году	12	3
274	у них	3	3
275	в виде	2	3
276	этот последний	2	3
277	он хочет	6	3
278	или менее	3	3
279	в руках	4	3
280	с тем	2	3
281	они и	4	3
282	как это	2	3
283	в ту	3	3
284	они не	2	3
285	т.п в	2	3
286	более или	3	3
287	все его	3	3
288	потому что	9	3
289	каждый раз	3	3
290	том числе	4	3
291	если б	2	3
292	благодаря этому	3	3
293	все основные	3	3
294	между собой	2	3
295	на них	3	3
296	в следующей	7	3
297	и др	12	3
298	мы видим	13	3
299	и по	4	3
300	связаны с	7	3
301	не на	5	3
302	есть только	3	3
303	границу между	2	3
304	и вообще	3	3
305	все то	3	3
306	числе и	2	3
307	одно и	2	3
308	значительной степени	3	3
309	там и	3	3
310	здесь не	2	3
311	но это	3	3
312	можно было	4	3
313	дано в	2	3
314	поэтому и	5	3
315	границы между	9	3
316	мы увидим	4	3
317	на первый	2	3
318	мы встречаем	3	3
319	человека в	3	3
320	от их	2	3
321	отрывок из	2	3
322	нет никакой	2	3
323	и о	2	3
324	но они	3	3
325	то он	2	3
326	в дальнейшем	3	3
327	также и	6	3
328	со своими	2	3
329	он может	3	3
330	в другой	2	3
331	в которых	3	3
332	не касается	2	3
333	из которых	2	3
334	еще в	4	3
335	здесь нет	3	3
336	учение о	2	3
337	свидетельствует о	3	3
338	к жизни	4	3
339	находится в	2	3
340	форму и	2	3
341	места для	2	3
342	и есть	3	3
343	а следовательно	2	3
344	первый план	2	3
345	с ним	6	3
346	момент в	4	3
347	на все	2	3
348	того как	7	3
349	и других	3	3
350	в системе	2	3
351	в нее	3	2
352	тем самым	3	2
353	во все	3	2
354	оно и	3	2
355	из всех	2	2
356	так например	2	2
357	в голове	2	2
358	образом в	2	2
359	одну из	2	2
360	его так	2	2
361	в состоянии	2	2
362	момента в	2	2
363	каждый из	2	2
364	в духе	4	2
365	это явление	2	2
366	в недрах	2	2
367	есть и	4	2
368	превращаются в	3	2
369	путь в	3	2
370	и всегда	2	2
371	здесь как	2	2
372	мы здесь	3	2
373	которое он	2	2
374	в частности	2	2
375	и вся	3	2
376	норм и	2	2
377	этой системы	3	2
378	например у	2	2
379	но по	3	2
380	же мы	2	2
381	всего в	5	2
382	со всех	3	2
383	явление в	3	2
384	о нем	3	2
385	от них	2	2
386	а только	2	2
387	для всех	3	2
388	к самому	2	2
389	мира и	6	2
390	не могла	2	2
391	между прочим	2	2
392	de la	2	2
393	или ином	2	2
394	дело обстоит	2	2
395	но здесь	2	2
396	том или	2	2
397	совсем не	3	2
398	в романе	10	2
399	в разных	2	2
400	и во	4	2
401	и самый	2	2
402	никто не	11	2
403	принадлежит к	2	2
404	момент и	2	2
405	на языке	4	2
406	отсюда и	2	2
407	этот момент	2	2
408	всего этого	3	2
409	например в	8	2
410	ее как	2	2
411	исторического времени	2	2
412	в эпоху	13	2
413	в литературе	5	2
414	в первой	4	2
415	его как	3	2
416	всех этих	2	2
417	всех сторон	2	2
418	его целом	2	2
419	это было	4	2
420	его за	2	2
421	но уже	3	2
422	не просто	3	2
423	мы еще	3	2
424	во второй	3	2
425	превращается в	2	2
426	та же	7	2
427	и наконец	6	2
428	как о	5	2
429	с этой	4	2
430	в самый	2	2
431	во время	12	2
432	и другие	3	2
433	в чем	3	2
434	между собою	3	2
435	эти моменты	2	2
436	что его	2	2
437	но только	2	2
438	себе и	2	2
439	на него	2	2
440	почти все	2	2
441	есть в	9	2
442	является и	4	2
443	говорили о	3	2
444	и так	2	2
445	конечно и	4	2
446	во всем	5	2
447	явлений и	2	2
448	язык и	2	2
449	о происхождении	2	2
450	остановимся на	3	2
451	их в	5	2
452	оно не	2	2
453	явления и	2	2
454	ведь все	3	2
455	а именно	2	2
456	что мы	2	2
457	и реальное	2	2
458	в эти	2	2
459	нашего анализа	2	2
460	этой же	3	2
461	не совсем	2	2
462	имеет дело	2	2
463	нет ни	3	2
464	нового времени	5	2
465	находит себе	2	2
466	в совершенно	2	2
467	ту же	3	2
468	но с	3	2
469	направление в	2	2
470	но он	8	2
471	характерен для	2	2
