N	2gram	Vygotskiy_	DiskursI
122	что же	2	6
123	и может	4	6
124	в сущности	17	6
125	в истории	3	6
126	имеет место	4	6
127	и то	9	6
128	то в	7	6
129	во всех	3	6
130	в которых	2	6
131	с точки	12	6
132	и того	8	6
133	в первую	4	5
134	ничего не	6	5
135	в другом	7	5
136	в виду	4	5
137	в их	4	5
138	свою очередь	4	5
139	и потому	3	5
140	того что	34	5
141	к ним	2	5
142	в прошлом	2	5
143	стороны и	3	5
144	во втором	2	5
145	несмотря на	3	5
146	один из	4	5
147	исходя из	2	5
148	представляют собой	4	5
149	первую очередь	4	5
150	принадлежит к	2	5
151	того как	6	5
152	как будто	2	5
153	сказать что	18	5
154	но при	2	5
155	из этих	2	5
156	за пределы	4	5
157	переход от	7	5
158	во второй	4	5
159	из двух	2	5
160	рода в	2	5
161	одного и	9	5
162	но они	2	5
163	на протяжении	2	5
164	в свою	5	5
165	внутренней речи	7	5
166	подобно тому	6	5
167	оно не	2	5
168	на этом	8	5
169	в той	8	5
170	как раз	5	5
171	говорить о	3	5
172	же самое	7	5
173	своей природе	4	5
174	в ней	2	5
175	тем что	12	5
176	до конца	3	4
177	свое время	2	4
178	не могут	7	4
179	из того	12	4
180	слова не	2	4
181	который по	2	4
182	и тем	5	4
183	и составляет	5	4
184	в свое	2	4
185	может иметь	3	4
186	по своему	4	4
187	как это	11	4
188	и это	3	4
189	только на	3	4
190	его на	2	4
191	чего не	2	4
192	на его	4	4
193	что не	2	4
194	к жизни	7	4
195	аналогии с	2	4
196	между двумя	4	4
197	и во	2	4
198	что они	8	4
199	в первом	4	4
200	должны быть	2	4
201	во всяком	4	4
202	мы имеем	4	4
203	с ней	3	4
204	это в	2	4
205	в равной	4	4
206	хотя в	2	4
207	в результате	9	4
208	этом случае	5	4
209	отличается от	2	4
210	в данной	2	4
211	по мере	6	4
212	я не	6	4
213	связи с	9	4
214	оказывается не	2	4
215	одним из	4	4
216	опирается на	4	4
217	к данному	2	4
218	в какой	8	4
219	или на	2	4
220	есть в	2	4
221	в жизни	2	4
222	но уже	2	4
223	в самом	10	4
224	не есть	4	4
225	и к	7	4
226	из виду	2	4
227	зависит от	4	4
228	по себе	8	4
229	к другому	3	4
230	говорит о	4	4
231	на примере	5	4
232	точка зрения	8	4
233	и есть	8	4
234	с ним	6	4
235	еще и	3	3
236	вопрос о	15	3
237	и притом	2	3
238	не подлежит	2	3
239	указывает на	3	3
240	понятие о	3	3
241	различие между	4	3
242	в тех	2	3
243	речи как	4	3
244	к другим	2	3
245	в обоих	2	3
246	ли не	2	3
247	к которому	7	3
248	оказывается в	2	3
249	как показывает	6	3
250	это и	3	3
251	в речевом	2	3
252	роли в	2	3
253	это понятие	3	3
254	языка и	6	3
255	в области	19	3
256	в действительности	6	3
257	на основании	2	3
258	в момент	4	3
259	как на	4	3
260	мере в	5	3
261	но как	6	3
262	значение для	4	3
263	она не	2	3
264	на том	4	3
265	они не	7	3
266	он говорит	3	3
267	своей собственной	2	3
268	ему в	2	3
269	которая в	3	3
270	уже о	2	3
271	что на	2	3
272	между собой	17	3
273	и он	3	3
274	в сферу	2	3
275	не требует	3	3
276	выступает в	2	3
277	для этого	3	3
278	числе и	2	3
279	все эти	9	3
280	было бы	18	3
281	мы не	6	3
282	дело не	2	3
283	должна быть	7	3
284	том числе	2	3
285	как мы	20	3
286	одно и	2	3
287	и от	2	3
288	или не	2	3
289	с этим	9	3
290	в начале	2	3
291	по аналогии	2	3
292	с их	4	3
293	хотя бы	5	3
294	в которой	8	3
295	теории в	2	3
296	и по	5	3
297	на первый	2	3
298	в опыте	2	3
299	и наконец	3	3
300	заключается в	15	3
301	дело с	2	3
302	и более	8	3
303	имеет свою	5	3
304	обоих случаях	2	3
305	но все	2	3
306	отношения к	2	3
307	не имеет	7	3
308	речи в	7	3
309	действия в	2	3
310	является в	2	3
311	их в	3	3
312	когда он	3	3
313	уже в	4	3
314	всяком случае	2	3
315	в следующей	4	3
316	жизни и	2	3
317	научного мышления	3	3
318	слова в	3	3
319	или даже	2	3
320	место в	2	3
321	может оказаться	2	3
322	собой как	3	3
323	слова и	3	3
324	и что	18	3
325	имеем дело	2	3
326	вместе с	9	3
327	и развития	21	2
328	в отношении	18	2
329	к одному	4	2
330	что является	2	2
331	очевидно что	2	2
332	не делает	2	2
333	его к	2	2
334	мы должны	13	2
335	для всех	2	2
336	той мере	3	2
337	не совпадает	2	2
338	не имеют	4	2
339	вслед за	3	2
340	включает в	3	2
341	вопроса о	5	2
342	является его	2	2
343	едва ли	2	2
344	мышления и	8	2
345	есть не	3	2
346	при переходе	2	2
347	к предмету	2	2
348	к мысли	6	2
349	и при	4	2
350	о которых	2	2
351	в современной	3	2
352	возникает в	3	2
353	в основном	2	2
354	самом деле	9	2
355	с таким	4	2
356	одной и	3	2
357	представления о	2	2
358	в чем	10	2
359	и требует	2	2
360	этого понятия	3	2
361	не являются	2	2
362	по существу	5	2
363	мы видели	10	2
364	в центр	3	2
365	для другого	4	2
366	данное понятие	2	2
367	развития в	14	2
368	к нему	4	2
369	с самого	8	2
370	а только	8	2
371	собой и	3	2
372	те же	6	2
373	переходе от	3	2
374	в различных	3	2
375	а потому	3	2
376	говорит об	2	2
377	возможно только	2	2
378	ответ на	3	2
379	вообще в	2	2
380	и ведет	2	2
381	мы его	4	2
382	не то	5	2
383	в готовом	5	2
384	тем или	2	2
385	перехода от	3	2
386	самого начала	8	2
387	что с	7	2
388	в собственном	2	2
389	себя и	2	2
390	в памяти	2	2
391	все это	2	2
392	который в	2	2
393	этого слова	3	2
394	своего развития	11	2
395	же как	9	2
396	приходит в	2	2
397	требует от	6	2
398	вовсе не	2	2
399	бы то	2	2
400	по поводу	3	2
401	представление о	2	2
402	речи не	4	2
403	собой не	2	2
404	различия в	2	2
405	том чтобы	3	2
406	только то	4	2
407	тем более	5	2
408	в первой	2	2
409	должно быть	10	2
410	что она	3	2
411	не нужно	2	2
412	в определенной	4	2
413	мысли и	7	2
414	что представляет	3	2
415	в теории	4	2
416	мы можем	15	2
417	целый ряд	5	2
418	если бы	13	2
419	и той	3	2
420	в меру	4	2
421	и делает	2	2
422	и чужого	3	2
423	сознания в	3	2
424	для того	20	2
425	и их	4	2
426	с этой	8	2
427	как его	2	2
428	такой же	4	2
429	это всегда	2	2
430	представляет себе	3	2
431	одновременно с	4	2
432	отношении к	2	2
433	речи и	8	2
434	на этот	9	2
435	у него	8	2
436	значение в	3	2
437	ее в	3	2
438	на то	6	2
439	с понятием	2	2
440	еще более	5	2
441	и другой	2	2
442	отношения между	3	2
443	и с	7	2
444	или иным	2	2
445	но для	3	2
446	но на	2	2
447	первый и	2	2
448	из которых	3	2
449	влияния на	4	2
450	может не	3	2
451	к их	2	2
452	в случае	2	2
453	он сам	2	2
454	что было	2	2
455	является не	2	2
456	во внутреннем	2	2
457	и только	4	2
458	в плоскости	2	2
459	во всем	2	2
460	в нашем	5	2
461	этих двух	4	2
462	на их	3	2
463	чем он	5	2
464	на основе	6	2
465	с помощью	32	2
466	как с	5	2
