N	2gram	Vygotskiy_	Vladivir
608	в самых	3	2
609	точке зрения	2	2
610	бы если	2	2
611	я хотел	2	2
612	в самой	2	2
613	он же	3	2
614	из которых	5	2
615	в другой	3	2
616	вещей и	2	2
617	ней не	2	2
618	должны быть	6	2
619	это совершенно	3	2
620	тогда когда	7	2
621	таком случае	3	2
622	этих двух	4	2
623	на такой	2	2
624	не можем	3	2
625	я хочу	2	2
626	и поэтому	3	2
627	в русском	4	2
628	в той	2	2
629	к числу	3	2
630	и уже	2	2
631	во внимание	4	2
632	что эта	4	2
633	чем это	2	2
634	по необходимости	2	2
635	и об	2	2
636	есть для	2	2
637	может показаться	2	2
638	в себя	3	2
639	пор пока	2	2
640	назад к	2	2
641	относится к	4	2
642	все в	2	2
643	тем и	2	2
644	до сих	8	2
