N	2gram	Vygotskiy_	formyVre
227	далеко не	3	5
228	он может	2	5
229	места в	2	5
230	и уже	5	5
231	или в	6	5
232	и только	8	5
233	той же	6	5
234	мы будем	4	5
235	даже в	2	4
236	перед нами	12	4
237	мы должны	3	4
238	от него	2	4
239	в одной	2	4
240	по себе	5	4
241	в другом	6	4
242	которых мы	6	4
243	что он	23	4
244	и о	6	4
245	как он	2	4
246	как у	2	4
247	о которых	10	4
248	в один	4	4
249	даны в	3	4
250	бы на	2	4
251	и было	2	4
252	именно как	3	4
253	дело идет	2	4
254	в чем	3	4
255	что не	5	4
256	другой стороны	5	4
257	и те	2	4
258	и совершенно	9	4
259	на его	2	4
260	всего романа	2	4
261	совсем не	3	4
262	он был	3	4
263	принадлежит к	3	4
264	всего того	3	4
265	в данном	5	4
266	тем более	2	4
267	к концу	4	4
268	и смерти	3	4
269	в глаза	3	4
270	только что	10	4
271	как если	3	4
272	находятся в	2	4
273	и вот	6	4
274	у нас	4	4
275	и более	4	4
276	где она	3	4
277	раз в	7	4
278	в своих	6	4
279	со своей	3	4
280	как она	8	4
281	несмотря на	7	4
282	всяком случае	6	4
283	это и	4	4
284	друг другу	2	4
285	же самое	14	4
286	во всем	2	4
287	еще и	2	3
288	все более	4	3
289	и всегда	2	3
290	и которые	3	3
291	его к	2	3
292	но мы	4	3
293	том как	5	3
294	в тех	5	3
295	есть только	3	3
296	а на	2	3
297	без всяких	3	3
298	что здесь	2	3
299	он весь	2	3
300	и эти	2	3
301	он хочет	3	3
302	в трагедии	5	3
303	как это	13	3
304	самого начала	10	3
305	и дает	3	3
306	надо было	3	3
307	почти всегда	3	3
308	тому что	10	3
309	она не	10	3
310	не могла	2	3
311	все прочие	2	3
312	в точном	2	3
313	нет никакого	2	3
314	в отвлеченном	2	3
315	что на	4	3
316	но это	6	3
317	для чего	2	3
318	в прямом	2	3
319	же как	3	3
320	из всех	3	3
321	и самый	2	3
322	на этом	6	3
323	это значит	4	3
324	и затем	3	3
325	конечно в	3	3
326	с самого	10	3
327	в двух	11	3
328	и так	4	3
329	очень часто	2	3
330	одна из	6	3
331	все то	15	3
332	с которыми	2	3
333	не могли	5	3
334	он как	2	3
335	бы в	3	3
336	и между	4	3
337	все время	36	3
338	но при	2	3
339	с этими	2	3
340	и еще	2	3
341	бы и	2	3
342	этими двумя	2	3
343	это было	4	3
344	к ней	3	3
345	из нее	3	3
346	и здесь	9	3
347	целый ряд	6	3
348	одна и	2	3
349	и ничего	2	3
350	мы увидим	14	3
351	в первый	2	3
352	другом и	2	3
353	вовсе нет	2	3
354	бы не	5	3
355	совершенно не	8	3
356	как на	9	3
357	точном смысле	3	3
358	в течение	5	3
359	которой мы	4	3
360	но только	10	3
361	по своему	6	3
362	сами по	3	3
363	событий в	3	3
364	событие в	2	3
365	можно сказать	2	3
366	бы совершенно	6	3
367	если мы	19	3
368	в свою	6	3
369	связь с	5	3
370	в день	3	3
371	главным образом	6	3
372	что мы	6	3
373	в море	2	3
374	внимание на	4	3
375	мы в	4	3
376	у всех	4	3
377	на нас	5	3
378	и есть	3	3
379	не к	5	3
380	мы говорили	3	3
381	дано в	4	3
382	однако не	3	3
383	не мог	4	3
384	по самому	3	3
385	данном случае	5	2
386	в каком	8	2
387	это то	4	2
388	в плане	4	2
389	идет о	8	2
390	действия и	3	2
391	этой жизни	4	2
392	и самая	2	2
393	человек и	2	2
394	в полном	4	2
395	и поэтому	3	2
396	каждый из	3	2
397	если в	2	2
398	само собой	3	2
399	оказывается что	2	2
400	когда я	3	2
401	свою очередь	3	2
402	смысла и	3	2
403	остановиться на	3	2
404	и каждый	2	2
405	должен быть	4	2
406	бы она	2	2
407	бы его	2	2
408	этот новый	2	2
409	после этого	5	2
410	а вовсе	2	2
411	самом деле	33	2
412	но по	2	2
413	утверждает что	3	2
414	же мы	2	2
415	и вместе	3	2
416	от других	2	2
417	что даже	2	2
418	и очень	3	2
419	в искусстве	2	2
420	значит что	2	2
421	больше и	3	2
422	как я	2	2
423	к нему	2	2
424	бросается в	2	2
425	от этой	2	2
426	могло бы	4	2
427	была бы	5	2
428	и та	3	2
429	но как	3	2
430	на ее	2	2
431	видит в	3	2
432	себя как	3	2
433	эпоса и	4	2
434	все события	2	2
435	можно назвать	2	2
436	о его	2	2
437	сюжета и	2	2
438	из одного	3	2
439	этого слова	5	2
440	много в	2	2
441	только один	2	2
442	котором я	3	2
443	мы видели	7	2
444	или не	3	2
445	имеет в	2	2
446	когда мы	5	2
447	то и	3	2
448	более и	4	2
449	дело и	3	2
450	события в	3	2
451	есть именно	2	2
452	ее на	2	2
453	лежит в	4	2
454	по аналогии	2	2
455	указать на	3	2
456	и эта	3	2
457	животных и	3	2
458	все другие	2	2
459	о котором	5	2
460	которое мы	4	2
461	отличается от	2	2
462	со всем	2	2
463	и может	5	2
464	она направлена	2	2
465	как они	2	2
466	эпизод с	2	2
467	для своей	2	2
468	в несколько	2	2
469	где он	3	2
470	для нас	14	2
471	нами в	3	2
472	всей ее	2	2
473	смысл и	8	2
474	к своему	2	2
475	но если	6	2
476	которые мы	2	2
477	должна быть	5	2
478	не можем	4	2
479	должны были	2	2
480	что у	7	2
481	жизни ее	2	2
482	героев в	2	2
483	ко второй	2	2
484	как с	2	2
485	образом и	3	2
486	этот вопрос	5	2
487	из себя	3	2
488	исторической действительности	2	2
489	и сюжета	2	2
490	тогда когда	2	2
491	здесь совершенно	4	2
492	и она	4	2
493	весь этот	3	2
494	новый смысл	3	2
495	я не	9	2
496	но когда	2	2
497	говорить о	3	2
498	как только	4	2
499	тому же	2	2
500	если же	3	2
501	нам в	3	2
502	части и	2	2
503	ясно что	11	2
