N	2gram	Bakhtin_Pr	Dialekti
128	все эти	9	12
129	все равно	6	12
130	именно в	3	12
131	и если	4	12
132	и жизни	3	12
133	перед нами	17	12
134	не могут	4	12
135	но как	2	12
136	а в	4	12
137	тем более	2	12
138	с этим	3	12
139	но не	9	12
140	не о	2	11
141	мы должны	4	11
142	должны быть	2	11
143	мы говорим	2	11
144	и тем	4	11
145	только на	3	11
146	ничем не	3	11
147	в них	4	11
148	тех или	2	11
149	мы имеем	4	11
150	есть в	7	11
151	что я	2	11
152	из них	7	11
153	или в	7	11
154	идеи и	5	10
155	к тому	2	10
156	в ее	3	10
157	как мы	12	10
158	в его	15	10
159	за пределы	7	10
160	это было	3	10
161	нет ни	2	10
162	себе и	2	10
163	и для	5	10
164	если же	5	10
165	в их	7	10
166	мы видим	2	10
167	во всяком	2	10
168	и уже	2	10
169	в результате	2	10
170	бытия и	5	10
171	времени и	4	10
172	как будто	3	10
173	в жизни	14	10
174	во всем	5	10
175	если мы	5	10
176	как он	4	9
177	и по	5	9
178	в истории	4	9
179	превращается в	5	9
180	не как	5	9
181	в этих	8	9
182	между собою	2	9
183	и более	3	9
184	в котором	8	9
185	той же	6	9
186	в одном	4	9
187	или иной	2	9
188	и от	4	9
189	или по	3	9
190	с ними	2	9
191	при этом	6	9
192	и он	5	9
193	всех этих	2	9
194	бы в	2	9
195	мы можем	9	9
196	на этом	4	9
197	и на	27	9
198	на самом	2	8
199	в отношении	3	8
200	от него	3	8
201	и без	4	8
202	в дальнейшем	8	8
203	в этой	3	8
204	все время	2	8
205	по одному	2	8
206	у нас	2	8
207	и из	3	8
208	даже в	3	8
209	в одной	4	8
210	один из	7	8
211	всегда и	3	8
212	но она	3	8
213	бы и	3	8
214	теперь мы	4	8
215	нет и	3	8
216	этом смысле	5	8
217	в разных	4	8
218	тем самым	2	7
219	что уже	2	7
220	в конце	5	7
221	из этих	3	7
222	и при	2	7
223	а только	2	7
224	его с	2	7
225	его как	3	7
226	тем что	2	7
227	в связи	2	7
228	мы и	4	7
229	эти два	3	7
230	не всегда	3	7
231	не знает	8	7
232	мира и	3	7
233	тело и	2	7
234	с его	4	7
235	истории и	2	7
236	зависимости от	3	7
237	и их	6	7
238	как в	10	7
239	это конечно	3	7
240	в мире	8	7
241	но для	2	7
242	из которых	2	7
243	он сам	5	7
244	но он	3	7
245	еще и	4	6
246	и времени	2	6
247	отношение к	14	6
248	если только	3	6
249	и почти	3	6
250	в один	3	6
251	они не	5	6
252	более или	3	6
253	в зависимости	3	6
254	при всем	3	6
255	себя и	3	6
256	того и	3	6
257	и они	4	6
258	одна из	9	6
259	для этого	2	6
260	нем нет	3	6
261	в которой	2	6
262	а я	3	6
263	по своей	12	6
264	но они	5	6
265	быть только	2	6
266	в себя	8	6
267	но с	2	6
268	вместе с	5	6
269	его в	4	6
270	и прежде	6	6
271	о чем	2	6
272	или менее	3	6
273	это все	2	6
274	по существу	7	6
275	по своему	6	6
276	о нем	2	6
277	именно как	3	6
278	себя как	2	6
279	и совершенно	3	6
280	можно было	2	6
281	того как	4	6
282	с их	3	6
283	во всех	15	6
284	я и	2	6
285	ее в	4	6
286	уже в	3	6
287	действительности и	2	5
288	смысле не	2	5
289	что на	2	5
290	и идеи	7	5
291	почти не	2	5
292	же не	2	5
293	нельзя сказать	2	5
294	и во	6	5
295	если в	2	5
296	по сравнению	6	5
297	мы еще	4	5
298	и наконец	4	5
299	сих пор	8	5
300	или на	3	5
301	например в	8	5
302	он может	2	5
303	и время	5	5
304	их в	3	5
305	в своих	4	5
306	когда он	2	5
307	раз и	2	5
308	сравнению с	6	5
309	все в	3	5
310	оно и	2	5
311	вплоть до	5	5
312	а это	2	5
313	и у	8	5
314	ведь это	2	5
315	в области	6	5
316	в него	4	5
317	и она	2	5
318	все его	3	5
319	же он	2	5
320	и другого	2	5
321	и еще	2	5
322	и той	4	5
323	к этому	5	5
324	к ней	3	5
325	отношении к	2	5
326	тому же	3	5
327	и так	4	5
328	и истории	2	5
329	он и	2	5
330	в той	2	5
331	до сих	8	5
332	и нужно	2	4
333	человека и	10	4
334	в каждом	5	4
335	а как	4	4
336	на них	2	4
337	это уже	2	4
338	тоже не	2	4
339	что касается	2	4
340	здесь в	11	4
341	из самых	3	4
342	в собственном	3	4
343	самом же	2	4
344	если оно	3	4
345	связанные с	3	4
346	еще более	6	4
347	о себе	2	4
348	главным образом	3	4
349	мы будем	3	4
350	но именно	4	4
351	но эта	2	4
352	на все	4	4
353	в общем	2	4
354	жизнь в	4	4
355	людей и	6	4
356	на себя	3	4
357	почти всегда	6	4
358	по типу	2	4
359	человек и	2	4
360	но уже	2	4
361	и самые	2	4
362	к ним	5	4
363	в словах	2	4
364	который не	2	4
365	себя самого	3	4
366	а главное	3	4
367	но ведь	3	4
368	у него	5	4
369	со всеми	8	4
370	и здесь	4	4
371	и этим	3	4
372	время и	3	4
373	к жизни	2	4
374	можно назвать	2	4
375	друг друга	7	4
376	поэтому и	4	4
377	представление о	3	4
378	художественного образа	3	3
379	а лишь	2	3
380	следовательно и	2	3
381	и всегда	2	3
382	к своему	4	3
383	мире и	2	3
384	идеей и	2	3
385	самого начала	5	3
386	одной из	6	3
387	с самого	4	3
388	зрения и	2	3
389	место в	3	3
390	находим в	3	3
391	тот же	2	3
392	не могли	2	3
393	два или	2	3
394	здесь не	5	3
395	и показать	2	3
396	всего этого	4	3
397	мысли и	2	3
398	по мере	3	3
399	на него	2	3
400	вовсе нет	2	3
401	все они	2	3
402	или точнее	2	3
403	как у	5	3
404	и событий	3	3
405	будем говорить	2	3
406	далеко не	4	3
407	или наоборот	3	3
408	или иных	2	3
409	но к	4	3
410	образом и	3	3
411	форм и	2	3
412	в которых	2	3
413	нового времени	8	3
414	в очень	2	3
415	о которых	2	3
416	указывает на	2	3
417	для всех	2	3
418	здесь как	3	3
419	не был	3	3
420	в свое	4	3
421	не должна	2	3
422	себе самом	2	3
423	только с	3	3
424	к этой	3	3
425	у достоевского	30	3
426	или нет?	2	3
427	и смерти	3	3
428	во всей	5	3
429	ну а	2	3
430	в сознании	2	3
431	с другими	6	3
432	и жизнь	2	3
433	и которая	2	3
434	и которые	2	3
435	на земле	14	3
436	да еще	2	3
437	не к	3	3
438	обычного хода	2	3
439	но на	2	3
440	же деле	2	3
441	к самому	5	3
442	не дает	3	3
443	мы в	2	3
444	в некоторых	7	3
445	что было	2	3
446	в слове	2	3
447	между тем	2	3
448	и отчасти	2	2
449	в область	2	2
450	или к	2	2
451	в тех	2	2
452	еще раз	6	2
453	при всей	3	2
454	и поэтому	2	2
455	и формы	2	2
456	наряду с	6	2
457	достаточно чтобы	2	2
458	даже прямо	2	2
459	и других	12	2
460	друг от	2	2
461	они должны	3	2
462	своей жизни	3	2
463	представления о	3	2
464	знает что	2	2
465	и др	18	2
466	на его	4	2
467	и заключается	2	2
468	и понимает	3	2
469	оно должно	2	2
470	идеи в	2	2
471	в образе	3	2
472	в процессе	4	2
473	от своих	2	2
474	на землю	4	2
475	своей природе	4	2
476	нужно сказать	2	2
477	в особом	2	2
478	несколько слов	3	2
479	слово и	2	2
480	в эпоху	12	2
481	в духе	10	2
482	в чисто	2	2
483	дело в	3	2
484	и до	6	2
485	и слово	2	2
486	собственном смысле	3	2
487	слова и	5	2
488	в условиях	7	2
489	понять и	2	2
490	наконец в	3	2
491	живут в	2	2
492	уже на	4	2
493	его жизни	2	2
494	отличен от	2	2
495	все еще	3	2
496	прежде чем	2	2
497	на части	2	2
498	строго говоря	2	2
499	от друга	2	2
500	имеем в	3	2
501	этот вопрос	3	2
502	новое время	4	2
503	в других	2	2
504	реальности и	2	2
505	жизни не	2	2
506	каждом из	3	2
507	вполне понятно	2	2
508	чем в	2	2
509	в широком	2	2
510	на предмет	5	2
511	которые в	3	2
512	смерти и	4	2
513	с идеей	2	2
514	жизнь не	2	2
515	вот что	2	2
516	то есть	86	2
517	все то	4	2
518	которые мы	3	2
519	слово в	5	2
520	проявляется в	4	2
521	поведение и	2	2
522	и вся	4	2
523	во многих	2	2
524	во все	5	2
525	быть ни	2	2
526	мне не	2	2
527	и пространства	2	2
528	образом в	2	2
529	для понимания	3	2
530	от них	2	2
531	но конечно	3	2
532	они и	3	2
533	с другом	6	2
534	широком смысле	3	2
535	человеческой жизни	3	2
536	равно и	2	2
537	между ними	14	2
538	смысле слова	2	2
539	там где	3	2
540	них в	3	2
541	поэтому все	2	2
542	и самый	6	2
543	правда это	2	2
544	мы сказали	4	2
545	своего развития	3	2
546	что мне	2	2
547	это еще	2	2
548	он как	2	2
549	и между	5	2
550	но при	2	2
551	которую можно	4	2
552	в целом	3	2
553	с ней	4	2
554	которые не	2	2
555	что идея	2	2
556	связана с	3	2
557	ко второму	2	2
558	человека в	6	2
559	жизни в	4	2
560	достоевского в	12	2
561	а для	2	2
562	друг с	6	2
563	характерна для	4	2
564	он является	2	2
565	конечно и	7	2
566	всей своей	2	2
567	раз в	2	2
568	выше и	2	2
569	свой предмет	3	2
570	а между	3	2
571	человек в	2	2
572	к его	2	2
573	во многом	3	2
574	мы наблюдаем	4	2
575	жизни а	2	2
576	ко всем	2	2
577	уже сказали	2	2
578	мы все	2	2
579	именно на	2	2
580	как его	2	2
581	три основные	2	2
582	этих двух	5	2
