N	2gram	Vygotskiy_	Komedia
231	это не	6	5
232	из всех	5	5
233	из того	7	5
234	для всех	2	5
235	том как	2	5
236	в каждом	3	5
237	одним из	3	5
238	в ответ	3	5
239	вывод что	2	5
240	в развитии	27	5
241	все время	3	5
242	по существу	2	5
243	представить себе	5	5
244	и без	2	5
245	мы имеем	3	5
246	что на	5	5
247	не могла	2	5
248	между собой	15	5
249	в ее	7	5
250	в первом	6	5
251	в действительности	3	5
252	признать что	2	5
253	сказать что	18	5
254	представление о	8	5
255	и от	6	5
256	для этого	4	5
257	что это	7	5
258	в сознании	11	5
259	в первой	3	5
260	за пределы	2	5
261	за ним	3	5
262	даже если	2	5
263	известно что	3	5
264	из двух	3	5
265	в период	2	5
266	от того	6	5
267	речи о	4	5
268	что по	2	5
269	раз в	4	5
270	именно в	9	5
271	приводит к	10	5
272	от нее	3	5
273	конечно не	2	5
274	друг другу	5	5
275	же самое	12	5
276	той же	13	5
277	тем же	8	5
278	но он	3	5
279	с помощью	18	5
280	чем в	5	5
281	все более	2	4
282	что ему	3	4
283	которые в	5	4
284	нуждается в	5	4
285	наконец в	3	4
286	за счет	4	4
287	в пользу	6	4
288	к которому	3	4
289	и столь	3	4
290	по своей	12	4
291	самом начале	5	4
292	видно из	2	4
293	образом в	5	4
294	по сравнению	23	4
295	и там	3	4
296	от ее	3	4
297	между ними	8	4
298	сравнению с	21	4
299	один раз	4	4
300	что же	3	4
301	же как	14	4
302	что с	7	4
303	обстоит дело	2	4
304	здесь мы	2	4
305	например в	5	4
306	в основе	5	4
307	как известно	6	4
308	в состоянии	4	4
309	одна из	2	4
310	из этого	4	4
311	одно из	6	4
312	то и	5	4
313	с их	2	4
314	у нее	5	4
315	силу этого	2	4
316	я не	3	4
317	стороны и	6	4
318	и их	7	4
319	у нас	3	4
320	такой же	4	4
321	в пределах	3	4
322	нас в	4	4
323	прежде чем	3	4
324	каждой из	5	4
325	их в	2	4
326	которые он	2	4
327	выражение в	6	4
328	с большим	2	4
329	что мы	14	4
330	мог бы	6	4
331	ближе к	2	4
332	в той	7	4
333	что эта	7	4
334	этой области	2	4
335	все равно	2	4
336	в себя	4	4
337	и речи	19	4
338	если мы	6	3
339	и потому	3	3
340	в каждой	4	3
341	не могут	9	3
342	действия и	4	3
343	сделать вывод	2	3
344	в одной	6	3
345	противоречие между	3	3
346	и притом	4	3
347	не раз	2	3
348	должно было	2	3
349	с той	3	3
350	как к	4	3
351	для себя	24	3
352	остается в	2	3
353	ситуации в	4	3
354	казалось бы	4	3
355	том же	7	3
356	в любом	2	3
357	друг от	3	3
358	только на	5	3
359	представления о	2	3
360	а с	3	3
361	мы в	3	3
362	от этого	3	3
363	она не	7	3
364	к этой	2	3
365	они не	2	3
366	с другом	6	3
367	его и	2	3
368	состоит в	3	3
369	в высшей	3	3
370	идет речь	2	3
371	таким же	3	3
372	а из	4	3
373	он с	2	3
374	по этому	4	3
375	в виде	2	3
376	для развития	3	3
377	одну из	2	3
378	представляют собой	2	3
379	принадлежит к	2	3
380	интерес к	2	3
381	между двумя	5	3
382	только как	2	3
383	мы видели	10	3
384	числе и	2	3
385	другой раз	4	3
386	его с	3	3
387	это в	2	3
388	конечном счете	2	3
389	могли быть	2	3
390	друг с	6	3
391	мы находим	3	3
392	переходит к	4	3
393	совершенно не	2	3
394	меньшей мере	3	3
395	и внутренней	3	3
396	и из	2	3
397	и более	2	3
398	не с	3	3
399	отношения к	5	3
400	в самой	3	3
401	связанные с	3	3
402	какой мере	2	3
403	в большинстве	2	3
404	по себе	5	3
405	ко всему	2	3
406	находится в	3	3
407	всю свою	2	3
408	относится к	5	3
409	является не	4	3
410	в таком	2	3
411	и есть	4	3
412	как на	8	3
413	нельзя не	2	3
414	во всем	4	3
415	в нашем	6	3
416	о которой	2	3
417	этих двух	4	3
418	однако не	2	3
419	от друга	3	3
420	находим в	2	2
421	в каком	2	2
422	перед нами	3	2
423	она должна	2	2
424	отношения между	8	2
425	тем самым	14	2
426	каким образом	3	2
427	очевидно что	6	2
428	показывают что	2	2
429	не для	2	2
430	и следовательно	8	2
431	случае в	4	2
432	поэтому он	2	2
433	чем к	2	2
434	связанных с	2	2
435	в конечном	2	2
436	эту возможность	2	2
437	даже при	2	2
438	что здесь	2	2
439	поэтому мы	5	2
440	которых мы	5	2
441	остановиться на	4	2
442	никак не	5	2
443	к более	3	2
444	всех остальных	2	2
445	во ii	2	2
446	не могли	5	2
447	в разговоре	2	2
448	к выводу	4	2
449	в новой	4	2
450	в любви	2	2
451	к мысли	5	2
452	у них	2	2
453	начинается с	2	2
454	и при	2	2
455	в основном	4	2
456	мере в	2	2
457	того что	27	2
458	со всеми	2	2
459	только потому	3	2
460	что все	6	2
461	друга и	2	2
462	гораздо более	4	2
463	была бы	3	2
464	зависимости от	6	2
465	ту же	4	2
466	во втором	5	2
467	этой точки	4	2
468	большинстве случаев	2	2
469	в известном	2	2
470	точно так	3	2
471	совсем не	2	2
472	себя от	2	2
473	по тем	3	2
474	мы видим	10	2
475	в зависимости	6	2
476	и до	3	2
477	все эти	7	2
478	себя и	2	2
479	почти всегда	3	2
480	и может	2	2
481	не иначе	6	2
482	в центре	2	2
483	известной степени	2	2
484	который по	2	2
485	что эти	3	2
486	этом случае	15	2
487	рядом с	2	2
488	чем это	5	2
489	именно поэтому	3	2
490	еще один	2	2
491	они будут	2	2
492	с которыми	3	2
493	имеет в	4	2
494	первом случае	5	2
495	то в	4	2
496	к которой	3	2
497	с другими	5	2
498	при таком	2	2
499	но это	4	2
500	в собственном	4	2
501	только с	2	2
502	с ней	3	2
503	чтобы сделать	2	2
504	в этот	3	2
505	в порядке	3	2
506	все больше	3	2
507	с ее	2	2
508	идет в	3	2
509	слова и	10	2
510	как по	5	2
511	слова с	5	2
512	которой мы	2	2
513	и наиболее	2	2
514	не означает	4	2
515	для всей	2	2
516	речь в	8	2
517	отношении к	4	2
518	друг на	2	2
519	относящихся к	6	2
520	для него	6	2
521	иначе как	10	2
522	в самых	2	2
523	и является	5	2
524	для каждого	2	2
525	отношений и	2	2
526	этот вопрос	2	2
527	его к	2	2
528	подобно тому	2	2
529	ее в	11	2
530	хотя это	2	2
531	представляется нам	3	2
532	в смысле	9	2
533	этому же	2	2
534	что между	2	2
535	этом смысле	2	2
536	к самому	2	2
537	ко всем	6	2
538	и она	2	2
539	как она	6	2
540	в лучшем	3	2
541	тому как	2	2
542	которой он	2	2
543	в случае	5	2
544	к другому	5	2
545	мы уже	5	2
546	и только	7	2
547	на фоне	3	2
548	если же	2	2
549	без всякого	2	2
