N	2gram	Bakhtin_Pr	Problemy
469	мы видим	3	8
470	но эти	4	8
471	что она	7	8
472	записок из	2	8
473	полифоническом романе	2	8
474	и самое	4	8
475	об этом	3	8
476	личности в	4	8
477	ни было	4	8
478	человек и	2	8
479	вот как	3	8
480	как на	4	8
481	рассказ в	3	8
482	двуголосое слово	7	8
483	его слова	3	8
484	романа но	3	8
485	поэтому и	4	8
486	макара девушкина	8	8
487	переходим к	4	8
488	как его	4	8
489	он все	3	7
490	слова но	4	7
491	в построении	4	7
492	нисколько не	3	7
493	как можно	2	7
494	были бы	5	7
495	их мирами	6	7
496	с оглядкой	4	7
497	знает что	2	7
498	и вы	2	7
499	здесь мы	4	7
500	того же	3	7
501	в образе	2	7
502	самого автора	8	7
503	в художественном	6	7
504	его творчестве	3	7
505	же не	4	7
506	или меньшей	2	7
507	того чтобы	2	7
508	героя с	6	7
509	для автора	4	7
510	ни был	2	7
511	на материале	5	7
512	должна быть	8	7
513	автор не	2	7
514	устную речь	7	7
515	всего этого	2	7
516	отличается от	5	7
517	и изображения	7	7
518	лишь на	5	7
519	про себя	2	7
520	но у	4	7
521	в истории	2	7
522	со своими	2	7
523	чужому сознанию	3	7
524	же как	2	7
525	также и	3	7
526	для его	4	7
527	все еще	2	7
528	в стилизации	8	7
529	в другой	4	7
530	меньшей степени	2	7
531	выражение в	6	7
532	здесь нет	4	7
533	и со	4	7
534	стиль и	2	7
535	не об	2	7
536	и особенно	2	7
537	более или	4	7
538	его романов	3	7
539	в плоскости	6	7
540	не дает	3	7
541	и если	2	7
542	он умел	4	7
543	здесь с	5	7
544	в каждой	2	7
545	в которых	4	7
546	эта особенность	4	7
547	по своим	4	7
548	тем как	5	7
549	для других	2	7
550	самосознание героя	6	7
551	например у	3	7
552	или менее	4	7
553	это я	2	7
554	от них	3	7
555	тому как	3	7
556	особенности его	3	7
557	войти в	2	7
558	конечно в	2	7
559	в речь	3	7
560	европейского романа	4	7
561	ее как	4	7
562	чужих слов	6	7
563	и уже	3	7
564	ни один	3	7
565	в сознании	3	7
566	из этих	3	7
567	достоевского нет	5	7
568	это в	2	7
569	чужого сознания	3	7
570	всех этих	2	7
571	особый тип	2	7
572	макар девушкин	6	7
573	нему и	2	7
574	то перед	8	7
575	я и	2	7
576	бы не	2	7
577	него в	5	7
578	времени и	2	7
579	такой же	4	7
580	нами в	3	7
581	произведения достоевского	4	7
582	бы уже	2	7
583	на этот	4	7
584	как другой	3	7
585	подобно тому	3	7
586	него не	4	7
587	а между	2	7
588	большей или	2	7
589	те же	3	7
590	и есть	3	7
591	и только	3	7
592	тому же	2	7
593	отношения к	5	7
594	на свой	6	7
595	слово автора	3	7
596	знаю что	4	7
597	стиля и	5	6
598	его творчество	2	6
599	при всей	2	6
600	мы здесь	2	6
601	достоевского к	4	6
602	авторского замысла	4	6
603	мире а	3	6
604	в структуре	3	6
605	в большей	2	6
606	в точке	2	6
607	могли бы	2	6
608	остается в	2	6
609	он ни	2	6
610	благодаря этому	3	6
611	у тургенева	6	6
612	делая его	2	6
613	героя а	6	6
614	в один	2	6
615	в чужом	4	6
616	нам важна	3	6
617	не принимает	2	6
618	бедных людях	4	6
619	быть и	2	6
620	но зато	2	6
621	мира достоевского	2	6
622	лежит в	2	6
623	литературы о	5	6
624	в чужих	2	6
625	дело в	2	6
626	время не	3	6
627	этого мира	6	6
628	автора в	4	6
629	романа не	4	6
630	в первом	2	6
631	именно потому	2	6
632	что для	2	6
633	его жизни	2	6
634	слово как	5	6
635	точке зрения	3	6
636	авторским словом	5	6
637	герои достоевского	4	6
638	я в	2	6
639	что переписываю	6	6
640	с собой	3	6
641	когда он	2	6
642	а лишь	3	6
643	него нет	3	6
644	героя но	4	6
645	видеть и	5	6
646	слов и	2	6
647	да что	2	6
648	перебой голосов	3	6
649	со всею	5	6
650	идет не	2	6
651	на предмет	4	6
652	героя не	5	6
653	с идеей	4	6
654	сознании и	4	6
655	сознаний в	5	6
656	него как	3	6
657	я для	2	6
658	у вас	2	6
659	диалог в	3	6
660	может стать	5	6
661	многопланность и	6	6
662	является лишь	4	6
663	была бы	5	6
664	но при	4	6
665	слово слово	4	6
666	должна была	4	6
667	построения романа	6	6
668	тому что	3	6
669	всем этим	2	6
670	речи и	4	6
671	изображения и	6	6
672	его слово	2	6
673	в бедных	4	6
674	не входит	5	6
675	на устную	6	6
676	карамазова и	3	6
677	они уже	3	6
678	и другого	3	6
679	и этим	5	6
680	почти всегда	2	6
681	в последний	3	6
682	в обычном	2	6
683	ее в	3	6
684	бы то	3	6
685	того как	3	6
686	с авторским	3	6
687	в мир	4	6
688	герой из	2	6
689	что если	3	6
690	и нет	6	6
691	не становится	6	6
692	в данном	2	6
693	в особом	4	6
694	в словах	4	6
695	обращено к	3	6
696	в первой	3	6
697	ну что	5	6
698	мира в	5	6
699	в драме	6	6
700	о герое	5	6
701	совершенно не	5	6
702	а именно	2	6
703	зрения и	5	6
704	и пр	5	6
705	на то	5	6
706	и свой	2	6
707	сами по	4	6
708	то это	3	6
709	в едином	4	6
710	ни на	3	6
711	мир и	5	6
712	в пародии	6	6
713	в смысле	3	6
714	если мы	3	6
715	по достоевскому	4	6
716	его героев	6	6
717	слова о	3	6
718	со своим	2	6
719	из которых	3	6
720	среди них	5	6
721	разобранные нами	3	6
722	и внутренне	4	6
723	совпадает с	2	6
724	то ни	3	6
725	что было	6	6
726	таким же	3	6
727	в таком	3	6
728	себя на	2	6
729	он знает	3	6
730	своих героев	2	6
731	данном случае	2	5
732	в книге	2	5
733	во времени	3	5
734	как же	6	5
735	идет о	5	5
736	объектное слово	4	5
737	функции в	2	5
738	и слова	2	5
739	пределы одного	4	5
740	дан в	2	5
741	сам знаю	3	5
742	идеологии достоевского	2	5
743	мысли в	2	5
744	одного контекста	5	5
745	да ведь	2	5
746	не хочет	3	5
747	себе как	2	5
748	ни были	3	5
749	том же	4	5
750	сам и	2	5
751	однако в	3	5
752	одном из	2	5
753	рассказ рассказчика	5	5
754	своей жизни	2	5
755	одном слове	3	5
756	для другого	2	5
757	художественного изображения	2	5
758	идея может	4	5
759	тоже не	3	5
760	и само	2	5
761	ту же	2	5
762	а потому	2	5
763	романной структуры	2	5
764	в уста	4	5
765	речь голядкина	2	5
766	одного монологического	4	5
767	слова мы	2	5
768	не была	4	5
769	можно пародировать	5	5
770	самосознание как	5	5
771	как объект	5	5
772	того и	4	5
773	то и	3	5
774	и они	2	5
775	монологического романа	2	5
776	уже и	2	5
777	в сказе	5	5
778	до достоевского	2	5
779	как нам	3	5
780	слово рассказчика	2	5
781	в тягость	5	5
782	и эта	2	5
783	это вовсе	2	5
784	и показать	2	5
785	монологического типа	5	5
786	чужое сознание	4	5
787	ибо не	3	5
788	чужая реплика	2	5
789	по мере	4	5
790	и самого	4	5
791	за ним	4	5
792	в пределы	4	5
793	установки на	5	5
794	за всеми	2	5
795	он стремится	3	5
796	в речи	3	5
797	у нас	3	5
798	в разрезе	6	5
799	достоевский заставляет	2	5
800	самом и	5	5
801	скрытой полемики	4	5
802	миры героев	5	5
803	смысловая инстанция	5	5
804	эта форма	3	5
805	всех возможных	4	5
806	словом в	4	5
807	образом и	4	5
808	из тех	2	5
809	голоса в	3	5
810	в сторону	2	5
811	героев в	4	5
812	литературе о	3	5
813	же что	5	5
814	момент его	2	5
815	на друга	2	5
816	находится в	2	5
817	неслиянных сознаний	4	5
818	слова на	5	5
819	перестает быть	4	5
820	сам по	2	5
821	слово у	3	5
822	все возможные	3	5
823	или наоборот	2	5
824	он ничего	2	5
825	с помощью	2	5
826	чем в	3	5
827	в художественной	2	5
828	на вопрос	2	5
829	слов в	2	5
830	последняя смысловая	5	5
831	слова не	2	5
832	поэтому он	2	5
833	формообразующей идеологии	3	5
834	в вас	3	5
835	и при	2	5
836	в плоскость	4	5
837	он воспринимает	4	5
838	типа в	2	5
839	если оно	3	5
840	самосознания в	5	5
841	друга и	2	5
842	ним и	3	5
843	он говорит	2	5
844	на себе	3	5
845	именно как	2	5
846	чужой человек	6	5
847	одному знаменателю	2	5
848	рассказ и	3	5
849	что может	4	5
850	всего в	2	5
851	в скрытой	5	5
852	ни одной	2	5
853	ибо в	2	5
854	сознаний с	6	5
855	двуголосого слова	3	5
856	мир в	4	5
857	слова его	2	5
858	типа и	4	5
859	слова героя	4	5
860	в других	2	5
861	в авторском	5	5
862	они могут	4	5
863	почти не	3	5
864	самосознания и	4	5
865	бы ни	3	5
866	по преимуществу	2	5
867	обычного типа	5	5
868	он только	2	5
869	в направлении	4	5
870	его сознания	2	5
871	в свете	4	5
872	подходит к	2	5
873	авторского сознания	5	5
874	друг на	2	5
875	романов и	2	5
876	и перед	2	5
877	время как	2	5
878	поэтому в	3	5
879	и старается	4	5
880	и тона	4	5
881	плоскости с	4	5
882	и противоречивость	5	5
883	речь героя	2	5
884	для нас	2	5
885	его жизнь	3	5
886	в первых	2	5
887	вполне понятно	2	5
888	отчего же	3	5
889	не укладывается	4	5
890	романа который	2	4
891	и понимания	4	4
892	следовательно и	3	4
893	диалог как	2	4
894	точками зрения	2	4
895	точкой зрения	2	4
896	или к	3	4
897	как человек	3	4
898	слова как	3	4
899	речи как	3	4
900	материал и	4	4
901	всеми своими	3	4
902	разновидности третьего	4	4
903	этот принцип	3	4
904	и могут	3	4
905	так себе	2	4
906	ли будет?	2	4
907	мысль не	4	4
908	достоевского говорит	4	4
909	кусок хлеба	4	4
910	ты еси	3	4
911	почему же	2	4
912	чужого голоса	3	4
913	человека по	2	4
914	он должен	2	4
915	о слове	2	4
916	а вовсе	2	4
917	вопрос кто	3	4
918	к идее	2	4
919	в формах	3	4
920	не изображаются	3	4
921	существенно и	3	4
922	а его	2	4
923	достаточно сравнить	2	4
924	такой как	4	4
925	художественного замысла	4	4
926	заставляет его	3	4
927	даны в	3	4
928	установка на	4	4
929	от этого	2	4
930	но так	2	4
931	и речь	2	4
932	идея как	3	4
933	по природе	2	4
934	и человек	2	4
935	внутренняя диалогизация	3	4
936	для создания	2	4
937	проникает внутрь	3	4
938	авторской точки	2	4
939	оно должно	2	4
940	его о	2	4
941	сочетаются в	3	4
942	они действительно	2	4
943	должны быть	3	4
944	в пространстве	3	4
945	не выдуман	4	4
946	чужой акцент	5	4
947	нашей работы	2	4
948	хоть и	4	4
949	чужой реплики	2	4
950	достоевский прежде	2	4
951	само по	4	4
952	то в	2	4
953	дело и	2	4
954	в чисто	3	4
955	на два	3	4
956	что так	2	4
957	чужую речь	4	4
958	проявляется и	2	4
959	как вы	3	4
960	как чужое	4	4
961	ту сторону	2	4
962	его собственных	2	4
963	идеологической позиции	3	4
964	этих трех	3	4
965	монологическом мире	3	4
966	и соответствующие	2	4
967	внутреннего человека	2	4
968	он ищет	2	4
969	понятно что	2	4
970	с этой	2	4
971	себе не	2	4
972	скрытой полемике	4	4
973	сочетания голосов	3	4
974	глубины души	3	4
975	в письме	2	4
976	конечно что	2	4
977	основной особенности	4	4
978	как их	4	4
979	только так	2	4
980	то он	3	4
981	сознанию героя	3	4
982	ж тут	3	4
983	вообще не	2	4
984	пародийное слово	4	4
985	себя сам	2	4
986	внутренней полемики	2	4
987	себе но	2	4
988	что такое	2	4
989	чужого человека	3	4
990	не есть	4	4
991	речь и	2	4
992	входят в	2	4
993	подполья и	3	4
994	герой расина	4	4
995	достоевского которая	2	4
996	в настоящем	2	4
997	типов и	4	4
998	не должна	3	4
999	слово языка	2	4
1000	чужого акцента	2	4
1001	по ту	2	4
1002	художественной воли	4	4
1003	именно на	3	4
1004	образом как	3	4
1005	себе его	3	4
1006	достоевского всегда	2	4
1007	нам важно	2	4
1008	к миру	3	4
1009	слов героя	3	4
1010	мы будем	2	4
1011	его произведениях	2	4
1012	тем же	3	4
1013	он тоже	3	4
1014	биографического романа	3	4
1015	бы с	2	4
1016	тем не	2	4
1017	мире в	3	4
1018	и всегда	2	4
1019	тут в	3	4
1020	одного куска	4	4
1021	только слово	2	4
1022	изображения героя	4	4
1023	стороны и	4	4
1024	достоевского он	3	4
1025	только у	3	4
1026	или наконец	4	4
1027	одному сознанию	3	4
1028	слово может	4	4
1029	приводит его	2	4
1030	не потому	2	4
1031	единого духа	4	4
1032	в приведенном	2	4
1033	слову героя	2	4
1034	не раз	2	4
1035	души человеческой	3	4
1036	слово то	2	4
1037	человека но	2	4
1038	от того	4	4
1039	не во	5	4
1040	что из	2	4
1041	чужом слове	4	4
1042	у толстого	3	4
1043	к которому	2	4
1044	есть нечто	2	4
1045	герой не	2	4
1046	в другое	2	4
1047	жизни а	3	4
1048	в одно	4	4
1049	изображения в	3	4
1050	в основном	2	4
1051	органическое единство	2	4
1052	героя о	4	4
1053	кругозор самого	3	4
1054	это последнее	2	4
1055	при всех	2	4
1056	художественном мире	4	4
1057	достоевского было	3	4
1058	основную особенность	4	4
1059	раскольникова ивана	2	4
1060	а то	3	4
1061	может служить	3	4
1062	в различных	3	4
1063	утвердить чужое	4	4
1064	связи с	3	4
1065	с которой	2	4
1066	что оно	2	4
1067	голос самого	2	4
1068	если уж	2	4
1069	слово здесь	4	4
1070	сознания с	3	4
1071	и герой	3	4
1072	монологического контекста	4	4
1073	на чужую	4	4
1074	одном сознании	2	4
1075	же в	2	4
1076	на котором	3	4
1077	речи героя	2	4
1078	не знал	2	4
1079	относится и	2	4
1080	такое слово	4	4
1081	особенность его	3	4
1082	в музыке	2	4
1083	не исчерпывается	2	4
1084	видения достоевского	3	4
1085	есть то	3	4
1086	него самого	2	4
1087	уже после	2	4
1088	самосознание и	3	4
1089	его образа	3	4
1090	между словами	2	4
1091	его мире	2	4
1092	автора как	5	4
1093	и еще	2	4
1094	или даже	2	4
1095	чем у	2	4
1096	идея здесь	2	4
1097	не значит	4	4
1098	герой как	3	4
1099	образа он	2	4
1100	герой и	3	4
1101	чужое я	4	4
1102	вследствие этого	2	4
1103	типа а	2	4
1104	вне его	4	4
1105	в какой	2	4
1106	предметом изображения	2	4
1107	три плана	2	4
1108	вячеслав иванов	3	4
1109	замысел автора	2	4
1110	романа как	3	4
1111	в нашем	2	4
1112	этого самосознания	2	4
1113	пожалуй и	2	4
1114	сознания вообще	4	4
1115	героя к	2	4
1116	среди других	2	4
1117	свои мысли	2	4
1118	в устах	2	4
1119	словом о	2	4
1120	их и	2	4
1121	дано в	3	4
1122	глубокое и	3	4
1123	последним словом	2	4
1124	будет и	2	4
1125	своеобразие достоевского	3	4
1126	авторской речи	3	4
1127	то время	2	4
1128	себе еще	4	4
1129	как если	3	4
1130	авторского кругозора	2	4
1131	все должно	3	4
1132	художественная доминанта	3	4
1133	которые были	2	4
1134	скрытый диалог	4	4
1135	чужой стиль	4	4
1136	другой контекст	3	3
1137	есть а	2	3
1138	твердым и	2	3
1139	он понимает	2	3
1140	убеждениям и	3	3
1141	достоевского становится	5	3
1142	бытия в	3	3
1143	другой голос	2	3
1144	этого стиля	3	3
1145	его на	2	3
1146	в творческий	3	3
1147	и самая	2	3
1148	тут и	2	3
1149	все те	3	3
1150	рассказа от	2	3
1151	достоевского достоевский	2	3
1152	является как	2	3
1153	он живет	2	3
1154	авторскому сознанию	3	3
1155	как целое	3	3
1156	принцип мировоззрения	3	3
1157	его видения	2	3
1158	с героями	2	3
1159	его внутреннюю	2	3
1160	почти нет	2	3
1161	к более	2	3
1162	том или	2	3
1163	как достоевский	2	3
1164	начала и	2	3
1165	предмет изображения	3	3
1166	стилистическая обработка	3	3
1167	личного стиля	3	3
1168	повести но	2	3
1169	философской монологизации	2	3
1170	слова что	2	3
1171	здесь действительно	2	3
1172	то чем	3	3
1173	художественная задача	2	3
1174	не разрушая	3	3
1175	своим убеждениям	3	3
1176	авторская идея	3	3
1177	то они	2	3
1178	своего времени	2	3
1179	герои как	2	3
1180	одному голосу	3	3
1181	типа но	2	3
1182	роман в	2	3
1183	в вечность	2	3
1184	да так	2	3
1185	бедного чиновника	3	3
1186	художественного построения	3	3
1187	мысль он	3	3
1188	в руках	3	3
1189	этот мир	3	3
1190	и реплика	3	3
1191	материале произведений	3	3
1192	современная стилистика	3	3
1193	лучшем случае	2	3
1194	и среди	2	3
1195	в кавычки	2	3
1196	форме в	2	3
1197	в конкретном	3	3
1198	направлено на	3	3
1199	резко отличается	2	3
1200	становления единого	3	3
1201	нами особенность	2	3
1202	драматический диалог	3	3
1203	его можно	2	3
1204	это ничего	2	3
1205	доминанта построения	4	3
1206	является для	3	3
1207	достоевского является	2	3
1208	с героем	3	3
1209	слово по	2	3
1210	между собой	2	3
1211	чужая мысль	2	3
1212	таким художником	2	3
1213	в жизненно-практической	3	3
1214	действие романа	2	3
1215	вот это	2	3
1216	нельзя сказать	2	3
1217	слова слово	3	3
1218	и художественного	2	3
1219	тем или	2	3
1220	нести в	3	3
1221	именно к	2	3
1222	этом не	2	3
1223	автора он	2	3
1224	в осуществлении	2	3
1225	по чужому	3	3
1226	с отношением	2	3
1227	я немного	3	3
1228	приходит в	2	3
1229	сам с	2	3
1230	героя его	2	3
1231	отсюда и	3	3
1232	достоевского герой	2	3
1233	художественная воля	3	3
1234	для самого	2	3
1235	стилизация или	3	3
1236	устной речи	3	3
1237	этой форме	2	3
1238	твердую оправу	2	3
1239	отчетливо и	2	3
1240	раскрыться и	2	3
1241	чтобы в	2	3
1242	другой субъект	3	3
1243	не умеют	3	3
1244	речь девушкина	3	3
1245	к этим	2	3
1246	и построения	3	3
1247	мировоззрения автора	3	3
1248	диалектического ряда	3	3
1249	друг против	2	3
1250	ряде других	2	3
1251	из авторского	3	3
1252	себе а	3	3
1253	какие мы	2	3
1254	для романтизма	2	3
1255	о своем	3	3
1256	один голос	2	3
1257	прислушивается к	3	3
1258	с достоевским	2	3
1259	философского замысла	3	3
1260	с преобладанием	2	3
1261	нами отрывке	2	3
1262	реакции на	3	3
1263	такой образ	3	3
1264	сказать о	2	3
1265	другими сознаниями	3	3
1266	в такие	3	3
1267	целый ряд	2	3
1268	реплика диалога	3	3
1269	самой структуре	2	3
1270	волевого акта	3	3
1271	между сознаниями	2	3
