N	2gram	Tiupa_Narr	formyVre
206	в аспекте	2	3
207	в двух	2	3
208	во внешнем	2	3
209	одна из	3	3
210	все то	2	3
211	в прошлом	3	3
212	в значительной	2	3
213	другом и	2	3
214	бы не	2	3
215	совершенно не	2	3
216	при всем	2	3
217	сами по	2	3
218	событий в	2	3
219	событие в	2	3
220	от всех	2	3
221	можно сказать	5	3
222	в свою	3	3
223	если не	4	3
224	жизни а	2	3
225	что мы	2	3
226	к другому	2	3
227	и есть	2	3
228	не обязательно	3	3
229	не мог	4	3
230	не о	3	2
231	данном случае	4	2
232	в область	2	2
233	или даже	2	2
234	эпизоды в	2	2
235	идет о	2	2
236	на себя	3	2
237	с чем	2	2
238	в полном	2	2
239	одну из	2	2
240	приходит к	2	2
241	каждый из	2	2
242	если в	3	2
243	в иной	2	2
244	свою очередь	3	2
245	героя в	8	2
246	самом деле	2	2
247	к нему	5	2
248	и пространстве	5	2
249	они и	2	2
250	во втором	4	2
251	картина мира	5	2
252	но как	2	2
253	они все	2	2
254	было в	2	2
255	на другой	2	2
256	без исключения	2	2
257	этого слова	2	2
258	даже не	3	2
259	когда мы	2	2
260	то в	6	2
261	события в	2	2
262	хотя в	2	2
263	его как	2	2
264	себя в	5	2
265	другой день	2	2
266	отличается от	4	2
267	и тот	2	2
268	для своей	2	2
269	себе не	2	2
270	должна быть	2	2
271	с человеком	2	2
272	ни для	7	2
273	что у	2	2
274	о своей	2	2
275	зрения на	2	2
276	рассказывания в	2	2
277	не существует	3	2
278	здесь совершенно	2	2
279	он сам	2	2
280	говорить о	2	2
281	только о	2	2
282	тому же	5	2
283	и после	2	2
284	в организации	2	2
285	всех его	2	2
286	основе своей	4	2
