N	2gram	Bakhtin_Pr	Problema
105	и на	16	25
106	всяком случае	4	25
107	на самом	5	24
108	не имеет	2	24
109	и вполне	2	24
110	в нашем	2	24
111	на то	5	23
112	при этом	8	23
113	конце концов	7	23
114	то и	3	23
115	никогда не	11	22
116	и если	2	22
117	и является	2	22
118	сам по	2	22
119	его в	8	22
120	и есть	3	22
121	только на	3	22
122	что и	7	22
123	и от	3	22
124	раз и	6	22
125	всех этих	2	22
126	есть в	2	22
127	тоже не	3	22
128	и к	5	22
129	мы должны	3	21
130	и ее	5	21
131	для себя	3	21
132	сама по	5	21
133	в самом	17	21
134	и только	3	21
135	и потому	7	20
136	но как	4	20
137	именно в	5	20
138	можно было	3	20
139	несмотря на	7	20
140	или в	7	20
141	тем что	6	20
142	в отношении	5	19
143	то в	2	19
144	если бы	12	19
145	кроме того	5	19
146	то это	3	19
147	он не	14	19
148	с ним	8	19
149	уже в	5	19
150	самом деле	10	19
151	в них	5	19
152	как в	7	19
153	этом смысле	12	19
154	жизни и	3	19
155	того же	3	18
156	того чтобы	2	18
157	в ее	2	18
158	в этих	5	18
159	мы и	2	18
160	не было	5	18
161	в ней	2	18
162	мы уже	4	17
163	и здесь	6	17
164	это и	5	17
165	совершенно не	5	17
166	во всех	4	17
167	к тому	4	16
168	но все	6	16
169	художественного произведения	2	16
170	же в	2	16
171	между собою	5	16
172	в одно	4	16
173	далеко не	7	16
174	для этого	3	16
175	что она	7	16
176	он и	8	16
177	здесь в	2	15
178	у него	11	15
179	что не	3	15
180	с этим	3	15
181	в той	5	15
182	и сам	6	15
183	что все	2	14
184	за пределы	7	14
185	уже и	2	14
186	все равно	2	14
187	сих пор	9	14
188	в котором	7	14
189	с другими	8	14
190	то ни	3	14
191	до сих	9	14
192	дело в	2	13
193	в других	2	13
194	или даже	2	13
195	в их	6	13
196	бы и	6	13
197	тому что	3	13
198	же и	5	13
199	сами по	4	13
200	ни на	3	13
201	из них	3	13
202	нисколько не	3	12
203	но именно	3	12
204	при условии	2	12
205	что этот	2	12
206	в которой	2	12
207	в другом	3	12
208	в самой	9	12
209	в целом	8	12
210	что это	2	12
211	в литературе	4	12
212	время как	2	12
213	в смысле	3	12
214	он сам	5	12
215	то время	2	12
216	не о	3	11
217	и следовательно	7	11
218	могли бы	2	11
219	и во	3	11
220	и самого	4	11
221	в истории	2	11
222	вообще не	2	11
223	только не	2	11
224	тот же	2	11
225	не могут	10	11
226	и у	3	11
227	том или	2	11
228	имеет значение	2	11
229	бы то	3	11
230	и их	3	11
231	к нему	11	11
232	и сама	2	10
233	все еще	2	10
234	один из	3	10
235	однако в	3	10
236	быть и	2	10
237	все время	3	10
238	отличается от	5	10
239	слова и	8	10
240	что у	2	10
241	что для	2	10
242	в одном	20	10
243	художественного творчества	5	10
244	или менее	4	10
245	он в	3	10
246	что оно	2	10
247	только то	3	10
248	бы не	2	10
249	со всеми	2	10
250	на том	2	10
251	есть то	3	10
252	более или	4	10
253	из которых	3	10
254	но он	4	10
255	вопрос о	3	9
256	как же	6	9
257	или как	8	9
258	в условиях	2	9
259	а его	2	9
260	здесь мы	4	9
261	она не	10	9
262	в художественном	6	9
263	был бы	6	9
264	и до	6	9
265	это вовсе	2	9
266	и наконец	7	9
267	то он	3	9
268	в своих	4	9
269	с собой	3	9
270	их в	8	9
271	на себе	3	9
272	правда в	2	9
273	не был	2	9
274	но эта	5	9
275	однако не	3	9
276	именно как	2	9
277	в которых	4	9
278	того как	3	9
279	что если	3	9
280	бы в	7	9
281	не нужно	2	9
282	поэтому и	4	9
283	в жизни	5	9
284	были бы	5	8
285	как он	3	8
286	мы здесь	2	8
287	между собой	2	8
288	от этого	2	8
289	является для	3	8
290	на его	2	8
291	иметь в	2	8
292	для него	23	8
293	и нет	6	8
294	значение в	2	8
295	с этой	2	8
296	себе и	5	8
297	входит в	9	8
298	и особенно	2	8
299	является не	2	8
300	если же	7	8
301	тем же	3	8
302	является в	2	8
303	здесь нет	4	8
304	в сознании	3	8
305	а то	3	8
306	к сожалению	2	8
307	из этих	3	8
308	почти всегда	2	8
309	он был	2	8
310	во всей	3	8
311	и он	5	8
312	но ведь	3	8
313	и при	2	8
314	ни было	4	8
315	не значит	4	8
316	но для	3	8
317	мы будем	2	8
318	конечно не	4	8
319	он есть	6	8
320	друг друга	4	7
321	времени и	2	7
322	самого начала	2	7
323	а с	2	7
324	тут и	2	7
325	в основе	4	7
326	же не	4	7
327	сознания и	8	7
328	его как	5	7
329	с самим	3	7
330	и так	2	7
331	все они	2	7
332	себе но	2	7
333	еще более	2	7
334	в какой	2	7
335	оно не	3	7
336	все в	3	7
337	даже в	6	7
338	во все	2	7
339	не на	7	7
340	не раз	2	7
341	человека но	2	7
342	жизни а	3	7
343	была бы	5	7
344	мира и	7	7
345	к другому	6	7
346	же как	2	7
347	он является	3	7
348	о своем	3	7
349	по преимуществу	2	7
350	это в	2	7
351	на этот	4	7
352	ее в	3	7
353	тому же	2	7
354	функции в	2	6
355	не как	20	6
356	ведь и	4	6
357	нельзя сказать	2	6
358	тем или	2	6
359	она является	2	6
360	в зависимости	5	6
361	само по	4	6
362	себе а	3	6
363	на него	6	6
364	сказать о	2	6
365	этого слова	3	6
366	когда он	2	6
367	этот вопрос	4	6
368	как таковой	2	6
369	именно на	3	6
370	дело здесь	2	6
371	не знает	6	6
372	но с	4	6
373	до конца	10	6
374	и всегда	2	6
375	есть и	5	6
376	не всегда	2	6
377	только как	2	6
378	по существу	6	6
379	стороны и	4	6
380	с которой	2	6
381	могут быть	9	6
382	из тех	2	6
383	мы его	2	6
384	с его	11	6
385	и уже	3	6
386	особенно в	2	6
387	перестает быть	4	6
388	в него	6	6
389	зависимости от	5	6
390	этом отношении	3	6
391	нового времени	3	6
392	к своему	2	6
393	жизнь в	2	6
394	как на	4	6
395	отношения к	5	6
396	в слове	3	6
397	слова но	4	5
398	его на	2	5
399	если оно	3	5
400	человека и	2	5
401	одна из	5	5
402	отношение к	4	5
403	он должен	2	5
404	а вовсе	2	5
405	знает что	2	5
406	нами в	3	5
407	нам кажется	7	5
408	к самому	2	5
409	но зато	2	5
410	о себе	19	5
411	лишь в	4	5
412	о самом	2	5
413	нет ни	2	5
414	себе не	2	5
415	себе что	2	5
416	все что	4	5
417	образом и	4	5
418	тому как	3	5
419	я не	6	5
420	данное слово	2	5
421	на одну	2	5
422	оно и	2	5
423	для его	4	5
424	между тем	7	5
425	от того	4	5
426	ведь это	4	5
427	что может	4	5
428	в настоящем	2	5
429	о нем	15	5
430	он говорит	2	5
431	на себя	4	5
432	у достоевского	29	5
433	там где	12	5
434	не знал	2	5
435	и еще	2	5
436	в противоположность	2	5
437	должно быть	8	5
438	себя в	3	5
439	в свете	4	5
440	мира в	5	5
441	человека в	8	5
442	самой этой	2	5
443	слова как	3	5
444	одним из	7	5
445	человека из	4	5
446	от одного	2	5
447	в пределах	24	5
448	лучше сказать	2	5
449	они не	5	5
450	подобно тому	3	5
451	поэтому в	3	5
452	человеческого духа	2	5
453	в каждом	15	5
454	как его	4	5
455	или к	3	5
456	этих случаях	2	5
457	в духе	4	4
458	не хочет	3	4
459	себе как	2	4
460	начала и	2	4
461	следовательно и	3	4
462	а как	11	4
463	бы оно	2	4
464	и вы	2	4
465	отличие от	4	4
466	одно из	2	4
467	здесь конечно	3	4
468	для своего	2	4
469	и само	2	4
470	себя и	5	4
471	и они	2	4
472	кажется что	4	4
473	бы он	4	4
474	за ним	4	4
475	конечно и	3	4
476	всей его	2	4
477	со своим	2	4
478	именно потому	2	4
479	данте и	2	4
480	я в	2	4
481	от нее	2	4
482	его именно	2	4
483	он только	2	4
484	именно к	2	4
485	той же	8	4
486	определение и	2	4
487	он тоже	3	4
488	не потому	2	4
489	сознании и	4	4
490	но на	3	4
491	что из	2	4
492	для построения	2	4
493	как нам	3	4
494	на котором	3	4
495	тем как	5	4
496	в контексте	2	4
497	только его	2	4
498	во что	2	4
499	же тут	2	4
500	этой точки	2	4
501	с нею	2	4
502	и др	7	4
503	в сущности	10	4
504	войти в	2	4
505	мы сказали	3	4
506	например в	5	4
507	в мир	4	4
508	с их	7	4
509	но эти	4	4
510	бы к	2	4
511	другом случае	2	4
512	себя самого	3	4
513	мы увидим	6	4
514	и самое	4	4
515	или другом	2	4
516	человек и	2	4
517	ну так	4	4
518	этот мир	3	4
519	и пр	5	4
520	но они	2	4
521	так чтобы	7	4
522	представляется нам	2	4
523	он все	3	3
524	как человек	3	3
525	мысли в	2	3
526	том же	4	3
527	от своего	2	3
528	совершенно новое	2	3
529	в каждой	2	3
530	от ее	3	3
531	разобраться в	2	3
532	но так	2	3
533	образ а	2	3
534	а потому	2	3
535	в отличие	4	3
536	в образе	2	3
537	функций в	2	3
538	что вся	2	3
539	того и	4	3
540	в первом	2	3
541	должна быть	8	3
542	представим себе	2	3
543	чтобы в	2	3
544	в чисто	3	3
545	всего этого	2	3
546	время не	3	3
547	превращается в	5	3
548	поэтому не	2	3
549	образ в	2	3
550	только так	2	3
551	и соответствующие	2	3
552	он может	4	3
553	типа и	4	3
554	зрения на	8	3
555	заметить что	2	3
556	весь этот	2	3
557	находится в	2	3
558	друг другу	3	3
559	с помощью	2	3
560	чем в	3	3
561	бы с	2	3
562	его к	4	3
563	в конкретном	3	3
564	а что	5	3
565	и говорить	2	3
566	в одной	8	3
567	и земли	2	3
568	не во	5	3
569	с начала	2	3
570	но есть	2	3
571	слово и	9	3
572	относится и	2	3
573	ни один	3	3
574	оно является	2	3
575	в романе	12	3
576	только он	2	3
577	в россии	2	3
578	от них	3	3
579	как предмет	4	3
580	при всех	2	3
581	всем этим	2	3
582	изображения и	6	3
583	почему же	2	3
584	не входит	5	3
585	которого оно	2	3
586	сознания с	3	3
587	с ними	2	3
588	ведь в	2	3
589	мы видим	3	3
590	отношение между	2	3
591	в первой	3	3
592	не за	3	3
593	конечно в	2	3
594	и мы	2	3
595	т е	44	3
596	но при	4	3
597	который не	2	3
598	чисто художественные	2	3
599	предмет в	2	3
600	является предметом	2	3
601	каждый элемент	3	3
602	мысли и	6	3
603	и свой	2	3
604	самим собою	3	3
605	мир и	5	3
606	это слово	6	3
607	образом как	3	3
608	на этом	2	3
609	в процессе	6	3
610	настоящего времени	2	3
611	я и	2	3
612	что было	6	3
613	второго порядка	2	3
614	а следовательно	2	3
615	себе еще	4	3
616	этой действительности	2	3
617	и сами	3	3
618	и могут	3	2
619	есть а	2	2
620	в плане	6	2
621	образом но	2	2
622	она может	2	2
623	все те	3	2
624	является как	2	2
625	я вам	2	2
626	подходит к	2	2
627	ни были	3	2
628	слов в	2	2
629	на друга	2	2
630	в один	2	2
631	такой же	4	2
632	но у	4	2
633	то оно	2	2
634	слова а	2	2
635	резко отличается	2	2
636	не место	2	2
637	точка зрения	13	2
638	иначе и	2	2
639	ту же	2	2
640	в узком	2	2
641	вот это	2	2
642	ни одного	3	2
643	слова мы	2	2
644	и художественного	2	2
645	и другого	3	2
646	у тургенева	6	2
647	и понимать	2	2
648	самом и	5	2
649	для самого	2	2
650	в романах	8	2
651	то чем	3	2
652	на два	3	2
653	какой бы	2	2
654	и эта	2	2
655	слово о	11	2
656	в которые	2	2
657	же она	2	2
658	самой структуре	2	2
659	всеми своими	3	2
660	имеется и	2	2
661	и со	4	2
662	в рассказе	2	2
663	и имеет	2	2
664	самый факт	3	2
665	том и	2	2
666	его жизни	2	2
667	точке зрения	3	2
668	и глубоко	2	2
669	мыслится и	2	2
670	на почве	5	2
671	же что	5	2
672	на фоне	5	2
673	у меня	6	2
674	не дает	3	2
675	в художественной	2	2
676	здесь с	5	2
677	остается в	2	2
678	по отношению	12	2
679	в произведениях	6	2
680	или же	2	2
681	слово в	10	2
682	типа в	2	2
683	у вас	2	2
684	быть это	2	2
685	в другое	2	2
686	героя в	7	2
687	т п	10	2
688	друга и	2	2
689	собою но	2	2
690	может стать	5	2
691	же нам	2	2
692	никому не	2	2
693	для понимания	4	2
694	как например	2	2
695	узком смысле	2	2
696	сливается с	6	2
697	они могут	4	2
698	мы ее	2	2
699	самый предмет	2	2
700	в едином	4	2
701	не давая	2	2
702	он пишет	2	2
703	все его	3	2
704	которые были	2	2
705	из подполья	12	2
706	сознание и	6	2
707	большинстве случаев	10	2
708	если уж	2	2
709	ивана карамазова	5	2
710	известной степени	2	2
711	в обычном	2	2
712	не возникает	2	2
713	ее как	4	2
714	произведения как	2	2
715	то перед	8	2
716	и душа	2	2
717	вывод из	2	2
718	ведь мы	2	2
719	бы как	2	2
720	словом и	3	2
721	мыслить и	2	2
722	ним как	3	2
723	и всякое	3	2
724	в драме	6	2
725	в изображении	2	2
726	героев и	4	2
727	отношению к	12	2
728	лишь как	9	2
729	друг на	2	2
730	него не	4	2
731	со своими	2	2
732	слова в	12	2
733	что я	7	2
734	жизни не	2	2
735	должны быть	3	2
736	в большей	2	2
737	произведения и	2	2
738	их и	2	2
739	автора в	4	2
740	действительности не	2	2
741	не из	3	2
742	произведения в	2	2
743	совпадает с	2	2
744	будет и	2	2
745	с собою	4	2
746	основная особенность	2	2
747	бы ни	3	2
748	данного произведения	2	2
749	вполне понятно	2	2
750	своих героев	2	2
751	собою а	2	2
