N	4gram	Bakhtin_Pr	Problemy
189	как композиционное замещение авторского	2	2
190	переписывать что ли? он	2	2
191	я пожалуй и в	2	2
192	как не выдуман герой	2	2
193	в их основе идеями	2	2
194	на то пошло то	2	2
195	не нарушает строгой определенности	2	2
196	в сказе установки на	2	2
197	все-таки я этим горжусь	2	2
198	не входит в творческий	2	2
199	скрытой полемике и в	2	2
200	я никому не в	2	2
201	чужим словом но в	2	2
202	начала и до конца	2	2
203	слово о себе самом	2	2
204	лежит в одной плоскости	2	2
205	и в самой этой	2	2
206	с начала и до	2	2
207	есть трудами добытый законно	2	2
208	направлено на свой предмет	2	2
209	приходит в столкновение с	2	2
210	и человек из подполья	2	2
211	по отношению к чужому	2	2
212	в направлении его собственных	2	2
213	девушкин ну что ж	2	2
214	хлеба подчас даже черствый	2	2
215	типов и разновидностей слова	2	2
216	за перегородкой живу но	2	2
217	идея как предмет изображения	2	2
218	и таинственный смысл какой	2	2
219	таинственный смысл какой был	2	2
220	в пределах отдельных сознаний	2	2
221	отношению к чужому слову	2	2
222	но с другой стороны	2	2
223	ни в одном из	2	2
224	равноправных сознаний с их	2	2
225	самом и о своем	3	2
226	и не входит в	2	2
227	от характера типа и	2	2
228	комнате за перегородкой живу	2	2
229	а не во времени	2	2
230	не нужно быть никому	2	2
231	перегородкой живу но это	2	2
232	достоевского утвердить чужое я	2	2
233	кусок хлеба есть свой	2	2
234	иное и таинственный смысл	2	2
235	как и всякое иное	2	2
236	художественного видения и изображения	2	2
237	сделаны из одного куска	2	2
238	как точка зрения как	2	2
239	себе а то такой	2	2
240	чужое слово как слово	2	2
241	они уже не могут	2	2
242	может быть более или	2	2
243	множественность равноправных сознаний с	2	2
244	слово с оглядкой на	2	2
245	рядом с другими чертами	2	2
246	добытый законно и безукоризненно	2	2
247	по отношению к нему	2	2
248	и в этом отношении	2	2
249	он только так себе	2	2
250	переписываю что грех переписывать	2	2
251	чтобы тут что-нибудь такое	2	2
252	и в большинстве случаев	2	2
253	до конца может развить	2	2
254	слово направлено на свой	2	2
255	что-нибудь такое иное и	2	2
256	как и в стилизации	2	2
257	человека по отношению к	2	2
258	характера типа и темперамента	2	2
