N	2gram	Bakhtin_Fr	Problema
108	разного рода	3	21
109	в самом	7	21
110	и потому	14	20
111	но как	3	20
112	для того	2	20
113	именно в	6	20
114	о чем	3	20
115	можно было	4	20
116	несмотря на	5	20
117	или в	2	20
118	тем что	5	20
119	в отношении	7	19
120	кроме того	2	19
121	он не	3	19
122	с ним	6	19
123	уже в	5	19
124	самом деле	3	19
125	в них	13	19
126	как в	6	19
127	жизни и	14	19
128	того чтобы	3	18
129	в ее	5	18
130	в этих	6	18
131	мы и	4	18
132	и ни	4	18
133	не было	3	18
134	в ней	7	18
135	мы уже	18	17
136	значение и	3	17
137	и здесь	4	17
138	без всякого	3	17
139	это и	3	17
140	что они	2	17
141	есть именно	2	17
142	совершенно не	5	17
143	во всех	13	17
144	но даже	2	16
145	к тому	3	16
146	но все	5	16
147	же в	4	16
148	и вовсе	5	16
149	далеко не	6	16
150	он и	3	16
151	в чем	2	15
152	здесь в	14	15
153	и более	4	15
154	в частности	6	15
155	у него	2	15
156	что не	3	15
157	в той	5	15
158	и сам	2	15
159	говорит о	2	14
160	за пределы	10	14
161	в дальнейшем	10	14
162	людей и	2	14
163	сих пор	7	14
164	искусства и	6	14
165	до сих	7	14
166	дело в	2	13
167	в целях	2	13
168	здесь только	2	13
169	в других	3	13
170	или даже	2	13
171	в их	6	13
172	в области	10	13
173	ни на	3	13
174	из них	7	13
175	учение о	2	13
176	но именно	4	12
177	в другом	2	12
178	с одной	2	12
179	в самой	5	12
180	и очень	2	12
181	в целом	3	12
182	для них	2	12
183	в начале	4	12
184	в литературе	9	12
185	на земле	3	12
186	в смысле	2	12
187	не о	2	11
188	и следовательно	3	11
189	как именно	2	11
190	и во	6	11
191	в истории	5	11
192	тот же	4	11
193	в таких	2	11
194	о которых	2	11
195	не могут	4	11
196	одной стороны	2	11
197	и у	7	11
198	по поводу	2	11
199	жизни в	8	11
200	и их	3	11
201	к нему	5	11
202	в искусстве	3	11
203	и литературы	7	11
204	в заключение	2	10
205	один из	5	10
206	быть только	3	10
207	ни с	3	10
208	что для	3	10
209	в одном	8	10
210	он в	2	10
211	представление о	2	10
212	относится к	4	10
213	со всеми	2	10
214	в году	13	10
215	из которых	2	10
216	но он	5	10
217	в условиях	15	9
218	а его	2	9
219	здесь мы	2	9
220	она не	2	9
221	между прочим	2	9
222	в тех	5	9
223	и до	6	9
224	образности и	3	9
225	и наконец	2	9
226	не вполне	3	9
227	в своих	8	9
228	их в	3	9
229	но эта	2	9
230	нет и	2	9
231	литературы и	7	9
232	бы в	2	9
233	это было	2	9
234	с ней	2	9
235	поэтому и	5	9
236	и другие	10	9
237	жизнь и	3	9
238	в жизни	7	9
239	и искусства	4	9
240	мы здесь	4	8
241	от всего	3	8
242	в г	3	8
243	на его	4	8
244	и по	3	8
245	для него	12	8
246	является здесь	2	8
247	самом же	3	8
248	себе и	2	8
249	входит в	4	8
250	еще в	3	8
251	и особенно	4	8
252	вплоть до	2	8
253	только с	3	8
254	из этих	7	8
255	и самый	2	8
256	он был	3	8
257	во всей	4	8
258	и он	3	8
259	с ее	3	8
260	это уже	4	8
261	но для	3	8
262	во всем	5	8
263	же деле	3	8
264	мы будем	4	8
265	конечно не	2	8
266	друг друга	3	7
267	времени и	9	7
268	и значение	2	7
269	одной из	3	7
270	на этой	5	7
271	значительной мере	3	7
272	на землю	3	7
273	в основе	8	7
274	в эпоху	17	7
275	до нас	11	7
276	в значительной	9	7
277	и так	2	7
278	нашего исследования	2	7
279	еще более	6	7
280	в какой	2	7
281	оно не	2	7
282	даже в	6	7
283	во все	2	7
284	не на	2	7
285	в это	2	7
286	его от	2	7
287	себе в	2	7
288	мира и	4	7
289	по преимуществу	3	7
290	что касается	3	7
291	это в	5	7
292	на этот	3	7
293	и всего	2	7
294	ее в	2	7
295	для которого	2	6
296	нельзя сказать	2	6
297	можно только	5	6
298	в новое	5	6
299	на него	2	6
300	по своей	3	6
301	ни к	2	6
302	этих образов	4	6
303	имеем в	2	6
304	этот вопрос	2	6
305	и чисто	5	6
306	именно на	2	6
307	не знает	6	6
308	но с	2	6
309	до конца	4	6
310	есть и	2	6
311	по существу	2	6
312	в общем	4	6
313	на первом	4	6
314	могут быть	4	6
315	из тех	2	6
316	во время	14	6
317	что слово	3	6
318	под названием	3	6
319	вся эта	4	6
320	бы быть	2	6
321	с его	9	6
322	одновременно и	3	6
323	особенно в	2	6
324	к ней	2	6
325	перестает быть	3	6
326	в него	2	6
327	этом отношении	5	6
328	нового времени	17	6
329	от всякого	3	6
330	можно найти	3	6
331	не к	2	6
332	как на	4	6
333	отношения к	5	6
334	и речи	2	6
335	говорили что	3	5
336	его на	2	5
337	человека и	4	5
338	одна из	5	5
339	отношение к	9	5
340	и прежде	4	5
341	из всех	3	5
342	нам кажется	2	5
343	художественное творчество	2	5
344	еще только	2	5
345	нужно сказать	7	5
346	xix и	2	5
347	лишь в	4	5
348	в известной	7	5
349	литературе и	3	5
350	все что	2	5
351	тому как	2	5
352	в собственном	4	5
353	между тем	5	5
354	от того	2	5
355	и вся	2	5
356	во многих	2	5
357	мы видели	3	5
358	о нем	4	5
359	том числе	10	5
360	там где	3	5
361	чем мы	2	5
362	по мысли	2	5
363	здесь и	5	5
364	к этому	2	5
365	с этими	2	5
366	и еще	5	5
367	в противоположность	3	5
368	в свете	3	5
369	мира в	3	5
370	одним из	4	5
371	в пределах	3	5
372	подобно тому	2	5
373	раз в	4	5
374	поэтому в	3	5
375	не для	2	5
376	по его	3	5
377	собственном смысле	3	5
378	или к	2	5
379	от него	2	4
380	на эту	2	4
381	в духе	9	4
382	на всю	4	4
383	наряду с	2	4
384	этот последний	2	4
385	при таком	2	4
386	отличие от	5	4
387	одно из	7	4
388	так например	3	4
389	в эту	6	4
390	для своего	2	4
391	в ту	2	4
392	и само	2	4
393	и она	2	4
394	которое в	2	4
395	числе и	7	4
396	себя и	2	4
397	под влиянием	3	4
398	первом плане	4	4
399	это можно	2	4
400	смысла и	2	4
401	эти два	2	4
402	за ним	2	4
403	и часто	3	4
404	конечно и	4	4
405	еще на	2	4
406	на отдельные	2	4
407	можно говорить	3	4
408	которого мы	2	4
409	античности и	2	4
410	новое время	4	4
411	этом мы	2	4
412	духа и	3	4
413	начиная с	2	4
414	и почти	3	4
415	но на	3	4
416	входящих в	2	4
417	он всегда	2	4
418	и за	2	4
419	на котором	3	4
420	xix века	6	4
421	их с	2	4
422	всегда и	2	4
423	с нею	2	4
424	и др	32	4
425	в разных	2	4
426	в сущности	20	4
427	мы сказали	2	4
428	например в	3	4
429	образов и	5	4
430	в мир	2	4
431	с их	7	4
432	он как	2	4
433	что только	2	4
434	на это	2	4
435	этот мир	2	4
436	и пр	5	4
437	но они	4	4
438	это время	2	4
439	на что	3	4
440	новое и	3	4
441	человеческих отношений	2	4
442	как ее	2	3
443	нами здесь	2	3
444	еще раз	4	3
445	всего мира	3	3
446	в новой	2	3
447	от своего	2	3
448	самой жизни	4	3
449	в какой-то	2	3
450	в более	4	3
451	в отличие	4	3
452	и та	2	3
453	сравнению с	2	3
454	выходит за	5	3
455	развития и	2	3
456	о необходимости	2	3
457	по сравнению	2	3
458	в чисто	2	3
459	и люди	2	3
460	превращается в	6	3
461	и над	4	3
462	думать что	2	3
463	они являются	4	3
464	связанные с	2	3
465	зрения на	3	3
466	мы вовсе	2	3
467	это был	3	3
468	весь мир	3	3
469	земли и	5	3
470	и других	6	3
471	в очень	2	3
472	его к	2	3
473	и человека	2	3
474	не во	2	3
475	оно было	2	3
476	это произведение	2	3
477	в романе	8	3
478	страха и	4	3
479	образом в	3	3
480	при всех	2	3
481	и символы	4	3
482	время в	3	3
483	не входит	2	3
484	жизни это	4	3
485	его только	2	3
486	всех других	2	3
487	с ними	2	3
488	мы видим	2	3
489	и смерти	6	3
490	таковы например	4	3
491	конечно в	2	3
492	всего что	2	3
493	и действительно	2	3
494	но при	2	3
495	должен был	2	3
496	мысли и	4	3
497	формы и	7	3
498	связан с	5	3
499	мир и	3	3
500	в эстетике	2	3
501	там же	2	3
502	на этом	2	3
503	в процессе	2	3
504	и именно	2	3
505	к какому	2	3
506	тело или	2	3
507	место в	4	3
508	жизни но	2	3
509	в совершенно	2	3
510	далек от	2	3
511	этих двух	2	3
512	форме и	2	3
513	в системе	3	3
514	в плане	2	2
515	эти и	2	2
516	а и	2	2
517	в состоянии	3	2
518	здравого смысла	2	2
519	и эти	2	2
520	такие которые	2	2
521	эти образы	4	2
522	известной мере	6	2
523	но у	2	2
524	всего того	2	2
525	они были	6	2
526	мы наблюдаем	3	2
527	точка зрения	3	2
528	в узком	4	2
529	своего рода	2	2
530	разума и	2	2
531	власти и	2	2
532	нем только	3	2
533	и дальше	2	2
534	в живописи	2	2
535	исторического развития	2	2
536	этот момент	3	2
537	к необходимости	2	2
538	еще недостаточно	2	2
539	и эта	5	2
540	же он	2	2
541	но несмотря	3	2
542	же она	2	2
543	вовсе нет	2	2
544	и вот	5	2
545	и со	3	2
546	времен и	2	2
547	это всегда	2	2
548	почти все	3	2
549	от всех	3	2
550	жить и	6	2
551	для выражения	2	2
552	и глубоко	3	2
553	это определение	2	2
554	друг в	2	2
555	жизни как	3	2
556	и всякая	2	2
557	образом на	2	2
558	роль в	6	2
559	в предисловии	2	2
560	далеки от	2	2
561	перед лицом	2	2
562	в зачаточной	2	2
563	на фоне	4	2
564	который был	3	2
565	здесь с	2	2
566	выходить за	2	2
567	широкое и	2	2
568	по отношению	2	2
569	говоря о	2	2
570	здесь на	3	2
571	на все	5	2
572	в свое	6	2
573	во многом	3	2
574	как например	2	2
575	узком смысле	2	2
576	в средневековом	4	2
577	только чисто	2	2
578	уже к	2	2
579	и смысл	2	2
580	он пишет	2	2
581	многие из	2	2
582	притом в	2	2
583	основе своей	2	2
584	предисловии к	2	2
585	что люди	2	2
586	никакому сомнению	2	2
587	на новый	2	2
588	большинстве случаев	2	2
589	на них	3	2
590	и многие	2	2
591	уже сказали	4	2
592	всегда в	3	2
593	известной степени	2	2
594	на язык	2	2
595	в обычном	3	2
596	образов но	4	2
597	некоторые из	3	2
598	и вещи	2	2
599	например на	2	2
600	образов в	4	2
601	следовательно не	2	2
602	в изображении	2	2
603	отношению к	2	2
604	что по	2	2
605	еще далеко	2	2
606	здесь еще	3	2
607	они в	2	2
608	человек в	2	2
609	есть на	2	2
610	в большей	8	2
611	ii гл	2	2
612	именно эта	2	2
613	на всех	5	2
614	не понимает	4	2
615	ко всему	2	2
616	есть его	2	2
617	основная особенность	2	2
618	нашего анализа	2	2
619	бы ни	2	2
620	поздней античности	3	2
621	вполне понятно	2	2
622	подчеркнуть что	2	2
