N	2gram	Bakhtin_Fr	KulturaY
167	но все	5	8
168	далеко не	2	8
169	не есть	2	8
170	же в	2	8
171	до конца	5	7
172	в свою	3	7
173	в процессе	3	7
174	как он	4	7
175	свою очередь	3	7
176	и потому	6	7
177	не знает	4	7
178	на том	2	7
179	одной стороны	3	7
180	с ними	4	7
181	например в	8	7
182	так сказать	5	7
183	как о	5	7
184	в истории	3	7
185	а именно	2	7
186	есть в	9	7
187	в котором	4	7
188	с ним	6	7
189	в одном	5	7
190	внимание на	2	7
191	учение о	2	7
192	даже в	4	6
193	свое время	2	6
194	перед нами	5	6
195	его к	3	6
196	в себе	16	6
197	роль в	4	6
198	на этом	6	6
199	в свое	2	6
200	может иметь	2	6
201	которые в	2	6
202	от этого	3	6
203	на этой	4	6
204	в ее	6	6
205	не на	5	6
206	что значит	3	6
207	что если	2	6
208	дело не	2	6
209	мы не	2	6
210	или в	5	6
211	же время	12	6
212	но только	2	6
213	романа в	2	6
214	оно не	2	6
215	что именно	2	6
216	никогда не	6	5
217	в отношении	6	5
218	к его	2	5
219	в область	3	5
220	и к	6	5
221	все те	2	5
222	а на	4	5
223	не будем	2	5
224	в духе	4	5
225	в форме	6	5
226	к себе	3	5
227	в другом	4	5
228	в конце	9	5
229	и у	7	5
230	здесь как	2	5
231	или менее	3	5
232	так что	2	5
233	по своему	3	5
234	о нем	3	5
235	более или	3	5
236	в большей	2	5
237	также что	3	5
238	отметить что	2	5
239	интерес к	2	5
240	и от	10	5
241	время в	3	5
242	и он	4	5
243	и еще	2	5
244	всех этих	2	5
245	не как	2	5
246	и даже	4	5
247	кроме того	6	5
248	превращается в	2	5
249	одного и	2	5
250	у него	13	5
251	нас в	3	5
252	отношение к	3	5
253	то он	2	5
254	конечно и	4	5
255	язык и	2	5
256	о котором	5	5
257	еще более	4	5
258	есть не	2	5
259	и их	5	5
260	мы в	2	5
261	точка зрения	2	5
262	но с	3	5
263	мы находим	3	5
264	все они	7	4
265	его в	3	4
266	о чем	2	4
267	которых мы	2	4
268	к которому	2	4
269	в виде	2	4
270	связано с	3	4
271	же мы	2	4
272	всего в	5	4
273	характер и	2	4
274	одно из	2	4
275	так например	2	4
276	и все	19	4
277	к нему	7	4
278	это уже	3	4
279	себе и	2	4
280	в различных	2	4
281	одного из	3	4
282	если б	2	4
283	между ними	2	4
284	свидетельствует о	3	4
285	на все	2	4
286	пор еще	3	4
287	представление о	3	4
288	всего этого	3	4
289	в году	12	4
290	это в	4	4
291	и по	4	4
292	как я	4	4
293	мы увидим	4	4
294	такой же	3	4
295	том и	2	4
296	не должно	3	4
297	этой речи	2	4
298	связанные с	4	4
299	и это	6	4
300	выражение в	3	4
301	из которых	2	4
302	из них	6	4
303	до того	3	4
304	перед собою	2	4
305	сам по	2	4
306	несколько слов	3	4
307	он есть	2	4
308	именно на	2	4
309	но он	8	4
310	подчеркнуть что	4	4
311	не мог	2	4
312	наконец и	2	3
313	следовательно и	2	3
314	еще один	2	3
315	том как	3	3
316	каждый из	2	3
317	в это	3	3
318	во многих	2	3
319	конце концов	5	3
320	и эти	2	3
321	тех кто	2	3
322	вместо того	2	3
323	и другие	3	3
324	с таким	2	3
325	и со	2	3
326	в романе	10	3
327	на место	4	3
328	себе в	3	3
329	образом в	2	3
330	все время	4	3
331	от них	2	3
332	в него	4	3
333	в свете	3	3
334	для этой	3	3
335	на него	2	3
336	в более	4	3
337	уже совершенно	2	3
338	большинстве случаев	9	3
339	более того	3	3
340	но здесь	2	3
341	на них	3	3
342	или меньшей	2	3
343	в начале	4	3
344	и может	2	3
345	во время	12	3
346	из одного	4	3
347	из самых	4	3
348	в дальнейшем	3	3
349	значение в	2	3
350	отсюда и	2	3
351	в одну	4	3
352	только и	2	3
353	меньшей степени	2	3
354	говорит что	2	3
355	этой же	3	3
356	мысли и	3	3
357	пока он	2	3
358	фактов и	2	3
359	именно здесь	2	3
360	по своим	2	3
361	та же	7	3
362	в других	2	3
363	одним из	3	3
364	как у	3	3
365	между собою	3	3
366	что его	2	3
367	в целях	2	3
368	только с	2	3
369	что есть	2	3
370	для него	7	3
371	что у	3	3
372	он в	2	3
373	все что	5	3
374	в большинстве	9	3
375	литературе и	2	3
376	в следующем	3	3
377	большей или	3	3
378	по адресу	3	3
379	же что	2	3
380	так чтобы	3	3
381	к жизни	4	3
382	эпохи в	2	3
383	или даже	2	3
384	таким же	4	3
385	в системе	2	3
386	начиная с	3	2
387	что их	2	2
388	во все	3	2
389	в силах	2	2
390	таким путем	2	2
391	возможно что	3	2
392	из всех	2	2
393	он уже	2	2
394	и об	2	2
395	от него	3	2
396	и новые	2	2
397	в одной	5	2
398	его так	2	2
399	в состоянии	2	2
400	и через	2	2
401	конечно в	2	2
402	связанных с	5	2
403	в глаза	2	2
404	и выражений	3	2
405	не был	2	2
406	у них	3	2
407	есть и	4	2
408	но есть	3	2
409	что между	2	2
410	вся эта	2	2
411	в основном	2	2
412	одном из	5	2
413	ничем не	3	2
414	этой системы	3	2
415	может и	2	2
416	своего времени	3	2
417	одной из	5	2
418	и др	12	2
419	в разных	2	2
420	ведь и	3	2
421	он говорит	2	2
422	к самому	2	2
423	том числе	4	2
424	не могла	2	2
425	или ином	2	2
426	и те	5	2
427	в эти	2	2
428	по этому	4	2
429	том или	2	2
430	здесь в	9	2
431	переходит в	2	2
432	жизни и	6	2
433	находится в	2	2
434	и когда	3	2
435	и до	14	2
436	и самый	2	2
437	никто не	11	2
438	с некоторыми	2	2
439	очень часто	5	2
440	одна из	7	2
441	было как	2	2
442	но эти	2	2
443	оказывается что	3	2
444	другом месте	3	2
445	в словах	2	2
446	дело в	2	2
447	его как	3	2
448	это было	4	2
449	поэтому и	5	2
450	мы найдем	4	2
451	за что	2	2
452	что теперь	2	2
453	иной раз	2	2
454	о тех	2	2
455	почти все	2	2
456	речь эта	2	2
457	от их	2	2
458	ни было	2	2
459	понятно что	2	2
460	нами выше	2	2
461	каждый раз	3	2
462	но они	3	2
463	наших дней	2	2
464	не видел	2	2
465	связи и	3	2
466	в некоторой	2	2
467	связан с	3	2
468	в литературе	5	2
469	является и	4	2
470	и так	2	2
471	воздуха и	2	2
472	за то	4	2
473	и вообще	3	2
474	здесь только	3	2
475	в ряде	6	2
476	был в	3	2
477	имеем в	2	2
478	на которой	3	2
479	а следовательно	2	2
480	и прежде	2	2
481	он и	2	2
482	что еще	2	2
483	не знаем	2	2
484	которая была	2	2
485	традиции и	2	2
486	нашего анализа	2	2
487	во всем	5	2
488	в себя	3	2
489	но оно	3	2
490	в совершенно	2	2
491	чем же	2	2
492	момент в	4	2
493	дано в	2	2
494	формах и	3	2
