N	2gram	Bakhtin_Pr	Problemy
192	что не	6	10
193	самого начала	4	10
194	в речах	2	10
195	как не	9	10
196	до сих	3	10
197	сих пор	3	10
198	лишь как	6	10
199	далеко не	3	10
200	в самой	10	10
201	в творчестве	6	10
202	приводит к	4	10
203	той же	7	10
204	с собою	3	10
205	достоевский в	10	10
206	романах достоевского	12	10
207	творчества достоевского	8	10
208	и потому	9	9
209	его самосознания	8	9
210	в единстве	7	9
211	с самого	3	9
212	или в	2	9
213	могут быть	5	9
214	в них	5	9
215	ивана карамазова	9	9
216	в единство	8	9
217	раз и	4	9
218	да и	3	9
219	другой стороны	3	9
220	хотя бы	5	9
221	друг с	4	9
222	достоевского но	10	9
223	человека в	8	9
224	из одного	4	9
225	что у	5	9
226	точек зрения	5	9
227	ни в	5	9
228	зрения на	12	9
229	всяком случае	3	9
230	в той	9	9
231	романе достоевского	11	9
232	героев достоевского	5	9
233	но он	3	9
234	мы должны	6	8
235	но как	4	8
236	романов достоевского	12	8
237	уже в	9	8
238	его целом	8	8
239	наконец в	2	8
240	никак не	3	8
241	как к	3	8
242	в произведениях	5	8
243	одним из	11	8
244	это и	10	8
245	и о	5	8
246	в кругозор	8	8
247	того что	4	8
248	здесь не	2	8
249	произведений достоевского	8	8
250	самого достоевского	8	8
251	несмотря на	7	8
252	сознание и	7	8
253	к герою	6	8
254	а что	2	8
255	нам кажется	4	8
256	с ними	3	8
257	и до	5	8
258	не на	6	8
259	должна быть	4	8
260	из его	4	8
261	и от	3	8
262	в монологическом	8	8
263	менее всего	4	8
264	художественного видения	13	8
265	бы он	3	8
266	все время	4	8
267	и он	3	8
268	достоевского нет	3	8
269	с их	9	8
270	он есть	5	8
271	знает и	2	8
272	то перед	2	8
273	в человеке	15	8
274	был бы	6	8
275	ни было	4	8
276	в результате	6	8
277	о том	5	8
278	и у	6	8
279	с другом	4	8
280	герои достоевского	5	8
281	в диалоге	3	8
282	из них	8	8
283	же и	2	8
284	переходим к	2	8
285	самого автора	7	8
286	не о	3	7
287	вопрос о	4	7
288	были бы	5	7
289	его к	4	7
290	и следовательно	7	7
291	голосов и	2	7
292	от него	3	7
293	в этих	5	7
294	но эта	4	7
295	в их	5	7
296	от себя	2	7
297	и со	3	7
298	точку зрения	9	7
299	в виду	2	7
300	его и	4	7
301	тем как	4	7
302	в процессе	4	7
303	он в	3	7
304	все его	4	7
305	мира и	8	7
306	не входит	3	7
307	между ними	4	7
308	себя как	5	7
309	из своего	3	7
310	героя с	3	7
311	как слово	4	7
312	что все	5	7
313	самосознание героя	5	7
314	о достоевском	12	7
315	то ни	3	7
316	что они	3	7
317	и ее	5	7
318	все равно	3	7
319	например в	5	7
320	тот же	4	7
321	бы то	3	7
322	сказать что	9	7
323	кажется что	4	7
324	одной плоскости	7	7
325	ее как	3	7
326	чужих слов	2	7
327	в жизни	7	7
328	его с	2	7
329	чужого сознания	2	7
330	друг другу	3	7
331	что она	6	7
332	мысли и	5	7
333	отличается от	3	7
334	нему и	2	7
335	и изображения	7	7
336	сама по	3	7
337	лишь на	3	7
338	и их	7	7
339	во всех	8	7
340	мы остановимся	3	7
341	на этот	2	7
342	как другой	3	7
343	автора и	7	7
344	если же	3	7
345	не хочу	2	7
346	но на	2	7
347	на мир	10	7
348	со всею	3	7
349	не было	5	7
350	уже говорили	2	7
351	как его	2	7
352	полифонического романа	22	7
353	в себя	3	7
354	полифонический роман	10	7
355	он все	2	6
356	стиля и	4	6
357	от автора	6	6
358	здесь с	3	6
359	их мирами	7	6
360	идет о	5	6
361	в построении	5	6
362	достоевский не	8	6
363	героя не	5	6
364	все те	2	6
365	героя но	2	6
366	эта особенность	4	6
367	как он	5	6
368	диалог в	4	6
369	достоевского это	2	6
370	изображения и	6	6
371	на вопрос	2	6
372	и вы	2	6
373	отличие от	3	6
374	он знает	3	6
375	а с	4	6
376	среди них	3	6
377	по существу	5	6
378	выражение в	6	6
379	сочетается с	6	6
380	не менее	3	6
381	построения романа	5	6
382	но эти	2	6
383	его слово	2	6
384	и этим	2	6
385	в художественном	5	6
386	на его	7	6
387	достоевского с	8	6
388	бы уже	2	6
389	у тургенева	2	6
390	сознаний с	5	6
391	себя в	5	6
392	героя а	5	6
393	и во	2	6
394	должна была	4	6
395	сознаний в	5	6
396	о герое	5	6
397	и здесь	5	6
398	одна из	4	6
399	для этого	4	6
400	как же	5	6
401	и нет	2	6
402	не становится	5	6
403	с этим	2	6
404	словом и	2	6
405	в начале	3	6
406	его творчества	8	6
407	можно было	5	6
408	ни был	2	6
409	время не	3	6
410	этого мира	6	6
411	за ним	2	6
412	зависимости от	5	6
413	и самое	4	6
414	кроме того	3	6
415	нашего тезиса	9	6
416	превращается в	4	6
417	и вот	4	6
418	в драме	5	6
419	художественного мира	5	6
420	него в	2	6
421	но ведь	4	6
422	его художественного	6	6
423	человек и	2	6
424	но для	2	6
425	диалога в	2	6
426	друг друга	10	6
427	в разрезе	5	6
428	в плоскости	5	6
429	в отличие	3	6
430	и пр	3	6
431	чужому сознанию	3	6
432	и только	2	6
433	для его	4	6
434	в этой	5	6
435	он может	4	6
436	многопланность и	6	6
437	на почве	5	6
438	в своих	5	6
439	этот вопрос	3	6
440	в другой	4	6
441	в которых	2	6
442	его героев	6	6
443	и внутренне	3	6
444	жизни и	21	6
445	и тон	2	6
446	конечно не	7	6
447	что было	4	6
448	в основе	6	6
449	как на	4	6
450	отношения к	4	6
451	но с	4	6
452	ли вы	4	6
453	нисколько не	2	5
454	или иной	3	5
455	достоевского мы	5	5
456	крайней мере	3	5
457	в чужих	3	5
458	не во	3	5
459	есть и	2	5
460	творчество достоевского	3	5
461	он как	4	5
462	для других	2	5
463	ведь это	3	5
464	но именно	5	5
465	самосознания в	5	5
466	неслиянных сознаний	4	5
467	слова но	2	5
468	достоевского к	5	5
469	является лишь	5	5
470	ту сторону	2	5
471	была бы	5	5
472	авторского замысла	4	5
473	здесь мы	3	5
474	мире а	3	5
475	тому что	3	5
476	они не	5	5
477	обычного типа	5	5
478	и тона	3	5
479	в уста	3	5
480	на себя	3	5
481	благодаря этому	2	5
482	в чем	2	5
483	однако в	2	5
484	но здесь	2	5
485	один из	4	5
486	лежит в	3	5
487	что может	2	5
488	ибо в	2	5
489	в зависимости	5	5
490	мы не	3	5
491	и самого	4	5
492	той или	3	5
493	как объект	4	5
494	бедных людях	2	5
495	в ее	4	5
496	он воспринимает	2	5
497	чужое сознание	2	5
498	в авторском	4	5
499	те же	3	5
500	в мир	4	5
501	все то	5	5
502	ним и	4	5
503	в бедных	2	5
504	образа героя	5	5
505	литературы о	6	5
506	автора как	3	5
507	его как	6	5
508	монологического типа	5	5
509	обращено к	3	5
510	самосознание как	5	5
511	записок из	4	5
512	то есть	64	5
513	про себя	3	5
514	мира в	6	5
515	по своим	4	5
516	но у	5	5
517	он ни	2	5
518	на материале	6	5
519	совершенно не	2	5
520	сочетания голосов	2	5
521	героев и	7	5
522	этот мир	3	5
523	по крайней	3	5
524	и голос	2	5
525	зрения и	2	5
526	авторского сознания	5	5
527	на протяжении	3	5
528	достоевский заставляет	2	5
529	не укладывается	2	5
530	самом и	4	5
531	нет и	4	5
532	ни на	2	5
533	миры героев	5	5
534	подобно тому	5	5
535	него не	4	5
536	мир и	6	5
537	авторским словом	3	5
538	именно в	8	5
539	в обычном	3	5
540	и противоречивость	5	5
541	голоса в	2	5
542	него нет	3	5
543	достоевского становится	3	5
544	как можно	3	5
545	тому как	5	5
546	же что	5	5
547	по ту	2	5
548	тотчас же	3	5
549	поэтому и	3	5
550	высшей степени	2	5
551	я и	2	5
552	в высшей	2	5
553	в ней	8	5
554	художественного творчества	3	5
555	вместе с	2	5
556	и понимания	3	4
557	мире в	3	4
558	нет ни	5	4
559	он умел	5	4
560	в каждой	3	4
561	одного куска	2	4
562	изображения героя	4	4
563	достоевского он	2	4
564	понимаете ли	4	4
565	единого духа	4	4
566	слову героя	2	4
567	мысли в	2	4
568	в духе	3	4
569	как их	3	4
570	сознании и	3	4
571	конечно в	2	4
572	доминанта построения	3	4
573	души человеческой	2	4
574	от того	4	4
575	да ведь	4	4
576	этот принцип	3	4
577	и прежде	2	4
578	в плоскость	3	4
579	ни были	2	4
580	изображения в	3	4
581	мысль не	3	4
582	себе его	2	4
583	у вас	4	4
584	достоевского говорит	4	4
585	это как	2	4
586	вопрос кто	3	4
587	из которых	3	4
588	не изображаются	3	4
589	смысле этого	2	4
590	художественного замысла	2	4
591	заставляет его	2	4
592	мы видели	3	4
593	кругозор самого	3	4
594	для понимания	5	4
595	от них	3	4
596	как предмет	3	4
597	художественном мире	3	4
598	сознания не	3	4
599	идея как	4	4
600	в точке	5	4
601	только с	2	4
602	но только	3	4
603	тоже не	2	4
604	романа но	3	4
605	не значит	4	4
606	на себе	2	4
607	или наконец	4	4
608	даже и	2	4
609	остается в	2	4
610	идея может	5	4
611	что оно	2	4
612	на котором	3	4
613	его творчестве	3	4
614	они уже	4	4
615	здесь в	3	4
616	переходит в	2	4
617	для автора	6	4
618	находится в	2	4
619	одном сознании	2	4
620	протяжении всего	2	4
621	мир в	4	4
622	войти в	2	4
623	пределы одного	5	4
624	в первом	3	4
625	во всей	2	4
626	в чужом	2	4
627	мы сказали	2	4
628	не выдуман	4	4
629	материал и	2	4
630	быть даже	2	4
631	которую он	2	4
632	типа и	3	4
633	входят в	3	4
634	подполья и	2	4
635	уже и	2	4
636	герой расина	4	4
637	такой образ	2	4
638	в первой	3	4
639	с идеей	4	4
640	хоть и	3	4
641	европейского романа	4	4
642	совпадает с	3	4
643	герой не	2	4
644	время как	2	4
645	как нам	2	4
646	художественной воли	4	4
647	то и	2	4
648	они могут	2	4
649	в особом	3	4
650	самосознание и	3	4
651	в литературе	7	4
652	это в	3	4
653	в словах	2	4
654	и старается	3	4
655	всех этих	3	4
656	самосознания и	2	4
657	в которой	6	4
658	о своем	2	4
659	это было	3	4
660	ибо не	3	4
661	с ее	5	4
662	вне его	2	4
663	в свете	4	4
664	конечно и	5	4
665	только что	3	4
666	к другу	4	4
667	автора в	4	4
668	идеологической позиции	3	4
669	с миром	2	4
670	герой как	3	4
671	что если	4	4
672	об этом	4	4
673	бы не	3	4
674	этом отношении	7	4
675	сознания вообще	3	4
676	он уже	2	4
677	слова его	2	4
678	чужое я	4	4
679	вследствие этого	2	4
680	особый тип	2	4
681	великого инквизитора	2	4
682	нами в	5	4
683	в рассказе	3	4
684	глубины души	2	4
685	всем этим	2	4
686	основной особенности	4	4
687	жизнь и	3	4
688	произведения достоевского	2	4
689	именно потому	3	4
690	сами по	4	4
691	то он	3	4
692	в едином	6	4
693	сознанию героя	3	4
694	в пределы	4	4
695	в вас	4	4
696	себя сам	2	4
697	поэтому в	2	4
698	себе но	2	4
699	романа в	8	4
700	героев в	4	4
701	все что	6	4
702	плоскости с	4	4
703	героя о	4	4
704	само по	4	4
705	по достоевскому	5	4
706	оно не	2	4
707	не есть	2	4
708	а лишь	3	4
709	ни один	5	4
710	слова героя	3	4
711	со своим	4	4
712	если не	2	4
713	словом о	2	4
714	все в	7	4
715	разобранные нами	2	4
716	личности в	7	4
717	основную особенность	4	4
718	дано в	3	4
719	последним словом	2	4
720	момент его	3	4
721	друг к	4	4
722	перестает быть	4	4
723	таким же	4	4
724	единство романа	3	4
725	его романов	5	4
726	здесь нет	3	4
727	себе еще	2	4
728	образ героя	6	4
729	этого самосознания	2	4
730	за собой	3	4
731	слов героя	2	4
732	мы и	2	4
733	непосредственное выражение	2	4
734	утвердить чужое	4	4
735	романа не	4	4
736	достоевского совершенно	2	3
737	убеждениям и	2	3
738	данном случае	3	3
739	или даже	2	3
740	следовательно и	2	3
741	твердым и	2	3
742	художественного единства	3	3
743	во времени	4	3
744	для самого	2	3
745	он понимает	2	3
746	братьях карамазовых	3	3
747	бытия в	3	3
748	только у	4	3
749	или к	2	3
750	вступает в	5	3
751	чужой мысли	2	3
752	как человек	2	3
753	одному сознанию	2	3
754	в творческий	3	3
755	идеологии достоевского	3	3
756	тут и	2	3
757	ни одной	3	3
758	его образа	4	3
759	есть только	5	3
760	единство мира	3	3
761	человека и	2	3
762	иван карамазов	2	3
763	мира достоевского	4	3
764	которые в	2	3
765	по обычному	3	3
766	в напряженном	2	3
767	формообразующей идеологии	4	3
768	на которой	2	3
769	принцип мировоззрения	3	3
770	здесь достоевский	2	3
771	о слове	2	3
772	всеми своими	2	3
773	человека но	2	3
774	художественная задача	2	3
775	неслиянных голосов	2	3
776	и могут	2	3
777	лишь один	2	3
778	пафоса личности	3	3
779	вас нет	2	3
780	идеологического вывода	3	3
781	ты еси	4	3
782	постановке идеи	3	3
783	есть нечто	2	3
784	предмет изображения	3	3
785	увидеть и	3	3
786	у толстого	3	3
787	целом ряде	3	3
788	действующими лицами	3	3
789	даже там	2	3
790	личного стиля	3	3
791	то чем	3	3
792	полноценных сознаний	2	3
793	жизни а	2	3
794	воспринимается как	3	3
795	понимания мира	2	3
796	сосуществование и	3	3
797	в диалог	2	3
798	здесь действительно	2	3
799	не разрушая	3	3
800	в основном	2	3
801	своим убеждениям	3	3
802	не бывать	3	3
803	не представлен	2	3
804	например у	2	3
805	по энгельгардту	3	3
806	а его	3	3
807	как доминанта	2	3
808	в последний	2	3
809	характера типа	2	3
810	в вечность	2	3
811	определяет все	2	3
812	бедного чиновника	3	3
813	художественного построения	3	3
814	мысль он	3	3
815	здесь конечно	3	3
816	значение для	2	3
817	достоевского было	3	3
818	в братьях	3	3
819	критической литературе	3	3
820	он говорит	3	3
821	становления единого	3	3
822	могли бы	3	3
823	и человек	2	3
824	и само	2	3
825	него самого	3	3
826	его романа	2	3
827	монологическое единство	3	3
828	героя как	2	3
829	романного мира	3	3
830	почвы и	3	3
831	достоевский был	5	3
832	кто он	2	3
833	тут не	2	3
834	является для	2	3
835	с героем	2	3
836	нам важна	5	3
837	в точку	2	3
838	материале произведений	3	3
839	всего в	2	3
840	звучит как	2	3
841	всего романа	3	3
842	что из	3	3
843	его о	2	3
844	сочетаются в	4	3
845	как образ	2	3
846	сознания с	3	3
847	того чтобы	5	3
848	нести в	2	3
849	голоса но	2	3
850	его самосознание	3	3
851	и герой	2	3
852	слово автора	6	3
853	именно к	2	3
854	авторскому сознанию	3	3
855	и мир	4	3
856	делая его	3	3
857	сколько в	2	3
858	и по	4	3
859	же в	3	3
860	самый факт	2	3
861	словом героя	2	3
862	дана как	2	3
863	достоевского по	2	3
864	можно сказать	3	3
865	выходит за	2	3
866	особенность его	4	3
867	монологического понимания	3	3
868	героя его	2	3
869	всех элементов	3	3
870	отсюда и	2	3
871	ее в	2	3
872	художественная воля	2	3
873	автора а	2	3
874	существенно и	3	3
875	совершенно иное	2	3
876	мы видим	5	3
877	литературе о	3	3
878	изображаются они	2	3
879	видения достоевского	4	3
880	почти никогда	2	3
881	монологического авторского	3	3
882	самом построении	2	3
883	с которыми	2	3
884	есть то	4	3
885	слышится мне	3	3
886	чтобы в	2	3
887	другой субъект	3	3
888	как например	2	3
889	в сознании	4	3
890	в данном	3	3
891	и построения	3	3
892	какой бы	2	3
893	дантовском мире	3	3
894	только то	3	3
895	из этих	2	3
896	говорить о	3	3
897	была для	3	3
898	это вовсе	2	3
899	как вы	4	3
900	и еще	2	3
901	то время	3	3
902	романа впервые	2	3
903	какие мы	2	3
904	вводит в	2	3
905	он строит	2	3
906	по преимуществу	3	3
907	авторском замысле	2	3
908	наш тезис	2	3
909	и уже	3	3
910	с авторским	6	3
911	философского замысла	3	3
912	до простой	3	3
913	в пространстве	3	3
914	другими сознаниями	3	3
915	и несовместимейших	2	3
916	сознаний и	3	3
917	это очень	4	3
918	а может	3	3
919	эти композиционные	2	3
920	монологическом мире	4	3
921	именно и	2	3
922	самой структуре	2	3
923	волевого акта	3	3
924	но конечно	3	3
925	все они	4	3
926	у ивана	2	3
927	внутреннего человека	2	3
928	не является	2	3
929	он стремится	4	3
930	если и	2	3
931	выйти за	3	3
932	особенности его	5	3
933	как целое	2	3
934	зрения монологического	3	3
935	в изображении	2	3
936	в рамки	2	3
937	и есть	6	3
938	человеческих установок	3	3
939	утверждение чужого	2	3
940	у нас	2	3
941	твердого образа	2	3
942	собственного сознания	2	3
943	авторская идея	2	3
944	одно сознание	3	3
945	в чисто	2	3
946	но они	4	3
947	от характера	3	3
948	мы можем	3	3
949	его сознания	4	3
950	нем в	2	3
951	в мировоззрении	3	3
952	том и	2	3
953	и единство	2	3
954	из тех	3	3
955	предметом изображения	3	3
956	не умеют	3	3
957	есть в	10	3
958	вячеслав иванов	4	3
959	карамазова и	5	3
960	о способах	2	3
961	точке зрения	5	3
962	эта форма	4	3
963	автора но	2	3
964	кто он?	2	3
965	со своими	6	3
966	из авторского	3	3
967	с авторской	2	3
968	оно может	2	3
969	им в	4	3
970	язвительный голос	3	3
971	человек в	2	3
972	в смысле	4	3
973	ему но	2	3
974	же вы	3	3
975	о них	2	3
976	и самостоятельности	2	3
977	эти миры	2	3
978	как таковой	2	3
979	романа и	5	3
980	свои мысли	2	3
981	все еще	2	3
982	в устах	2	3
983	жизнь в	2	3
984	перед достоевским	2	3
985	мировоззрения автора	3	3
986	сознание в	3	3
987	и одновременно	5	3
988	порядка в	3	3
989	внешнего мира	3	3
990	не из	3	3
991	правда в	2	3
992	глубокое и	3	3
993	не сливается	2	3
994	разнороднейший материал	3	3
995	изображаемого мира	2	3
996	эту особенность	3	3
997	говорит сам	2	3
998	диалектического ряда	3	3
999	своеобразие достоевского	2	3
1000	художественного задания	3	3
1001	его произведениях	3	3
1002	авторской речи	2	3
1003	в один	2	3
1004	каждом слове	2	3
1005	все возможные	5	3
1006	этого диалога	2	3
1007	и особенно	2	3
1008	романа как	3	3
1009	в таком	2	3
1010	себя на	2	3
1011	к правде	2	3
1012	нового времени	4	3
1013	именно на	2	3
1014	его жизнь	2	3
1015	объект а	3	3
1016	завершенный образ	2	3
1017	и эта	3	3
1018	достоевского всегда	2	3
1019	драматический диалог	3	3
1020	они ни	2	3
1021	такого героя	3	3
1022	своих героев	5	3
1023	однако не	2	3
1024	все должно	3	3
1025	мира достоевский	3	3
1026	художественная доминанта	4	3
1027	не дает	4	3
1028	достоевского глубоко	3	3
1029	находиться в	2	3
1030	обычном смысле	2	3
1031	мировоззрения достоевского	3	3
1032	чем в	3	3
1033	ее он	3	3
1034	планов романа	2	2
1035	художественный образ	2	2
1036	его но	2	2
1037	присяжных заседателей	2	2
1038	в художественной	4	2
1039	романа который	3	2
1040	начала все	2	2
1041	как настоящее	2	2
1042	сюжетно-прагматическими функциями	2	2
1043	в книге	4	2
1044	он бросает	2	2
1045	мир мир	2	2
1046	между отдельными	2	2
1047	определение романа	2	2
1048	мира не	2	2
1049	сталкиваются в	2	2
1050	во все	5	2
1051	есть а	2	2
1052	из черт	2	2
1053	художественных приемов	2	2
1054	последний день	2	2
1055	ближе подходит	2	2
1056	пространстве а	2	2
1057	также не	2	2
1058	романы достоевского	3	2
1059	с порфирием	2	2
1060	над личным	2	2
1061	автору для	2	2
1062	ну как	2	2
1063	лежащими в	2	2
1064	бросает в	2	2
1065	конца может	2	2
1066	доминанта изображения	2	2
1067	точками зрения	4	2
1068	же романа	2	2
1069	достоевского идея	2	2
1070	идеологического подхода	2	2
1071	точкой зрения	3	2
1072	образом но	2	2
1073	к этим	2	2
1074	слова а	3	2
1075	чужих сознаний	2	2
1076	она так	2	2
1077	которые были	3	2
1078	лишь одним	2	2
1079	а и	2	2
1080	есть у	2	2
1081	недопустимо сводить	2	2
1082	его на	2	2
1083	что дело	2	2
1084	образ а	2	2
1085	планы романа	2	2
1086	другими чертами	2	2
1087	не сливаясь	2	2
1088	авторском мире	2	2
1089	рассказа от	2	2
1090	достоевского достоевский	2	2
1091	утрачивает свою	2	2
1092	позволяет ему	2	2
1093	с полифонией	3	2
1094	не потому	4	2
1095	этой точки	3	2
1096	свою внутреннюю	2	2
1097	материале конкретных	2	2
1098	самостоятельность героев	2	2
1099	был глубок	2	2
1100	может сохранить	2	2
1101	вот что	2	2
1102	в идее	2	2
1103	толстого и	2	2
1104	свое объективное	2	2
1105	построения как	2	2
1106	на твердом	2	2
1107	можем сказать	2	2
1108	одного и	2	2
1109	и земли	2	2
1110	не раз	3	2
1111	к этому	6	2
1112	будто и	2	2
1113	закрыт и	2	2
1114	с героями	3	2
1115	вихревое движение	2	2
1116	он приводит	3	2
1117	одним сознанием	2	2
1118	конечно что	3	2
1119	множественность сознаний	2	2
1120	завершающим авторским	2	2
1121	на ряд	2	2
1122	с начала	2	2
1123	но потому	2	2
1124	самого романа	2	2
1125	но есть	2	2
1126	монологического единства	2	2
1127	ведь тут	2	2
1128	к более	2	2
1129	или же	2	2
1130	не завершен	2	2
1131	эти определения	2	2
1132	социальной жизни	2	2
1133	раскрытия и	2	2
1134	философский роман	2	2
1135	воздерживается от	2	2
1136	один элемент	2	2
1137	отдельных сознаний	2	2
1138	в худшем	3	2
1139	в твердом	2	2
1140	входящих в	2	2
1141	горы скатились	2	2
1142	всею совокупностью	2	2
1143	благодаря чему	2	2
1144	и изображающего	2	2
1145	и других	8	2
1146	человека по	2	2
1147	полифонии именно	2	2
1148	образом все	2	2
1149	относится и	2	2
1150	лентяй да	2	2
1151	диалога не	2	2
1152	повести но	2	2
1153	путь достоевского	2	2
1154	в другое	3	2
1155	хозяин и	2	2
1156	героя является	2	2
1157	одном из	3	2
1158	с доминантой	2	2
1159	тогда когда	2	2
1160	изображения мира	2	2
1161	для героя	2	2
1162	монологически воспринятого	2	2
1163	друг от	2	2
1164	и был	3	2
1165	множественности сознаний	2	2
1166	выдуман герой	2	2
1167	идеями в	2	2
1168	к идее	4	2
1169	ценнейших наблюдений	2	2
1170	идея в	4	2
1171	если уж	2	2
1172	этой особенности	2	2
1173	ивана ильича	2	2
1174	в настоящем	4	2
1175	друга и	2	2
1176	своей жизни	2	2
1177	в образе	4	2
1178	входила в	2	2
1179	органическое единство	2	2
1180	то они	2	2
1181	стремление достоевского	2	2
1182	самостоятельность как	2	2
1183	своего времени	3	2
1184	и вне	2	2
1185	быть в	2	2
1186	герои как	2	2
1187	путь его	2	2
1188	достоевского вовсе	3	2
1189	как звенья	2	2
1190	разобраться в	2	2
1191	и разрешить	2	2
1192	в полифоническом	6	2
1193	помимо его	2	2
1194	не она	2	2
1195	человека а	2	2
1196	роман в	2	2
1197	принцип изображения	2	2
1198	можно больше	2	2
1199	твердом фоне	2	2
1200	то оно	3	2
1201	каждое мнение	2	2
1202	принцип его	2	2
1203	разрезе одного	2	2
1204	объективного видения	2	2
1205	одно из	2	2
1206	самое слово	2	2
1207	основною особенностью	2	2
1208	его личного	2	2
1209	они и	3	2
1210	в особенности	2	2
1211	из миров	2	2
1212	отпечаток его	2	2
1213	не так	3	2
1214	эти три	2	2
1215	лишь там	2	2
1216	для такого	2	2
1217	единство художественного	2	2
1218	от этого	2	2
1219	нем и	2	2
1220	по сравнению	2	2
1221	для своего	2	2
1222	лучшем случае	3	2
1223	зрения третьего	2	2
1224	художественного изображения	4	2
1225	один автор	2	2
1226	монологический роман	2	2
1227	в контексте	2	2
1228	раскольникова ивана	4	2
1229	строгой определенности	2	2
1230	из которого	2	2
1231	предметом его	2	2
1232	романа по	2	2
1233	диалектического становления	2	2
1234	не верность	2	2
1235	что достоевский	3	2
1236	существом и	2	2
1237	как она	2	2
1238	как вывод	2	2
1239	заметить что	2	2
1240	действие романа	2	2
1241	вступают в	3	2
1242	по природе	4	2
1243	в лучшем	3	2
1244	всякое творчество	2	2
1245	к сознанию	2	2
1246	ведь он	2	2
1247	или полемически	2	2
1248	не сливая	2	2
1249	капитализма здесь	2	2
1250	как свой	2	2
1251	его материал	2	2
1252	и предположить	2	2
1253	утверждение гроссмана	2	2
1254	с которой	4	2
1255	для создания	3	2
1256	видеть все	2	2
1257	герой интересует	2	2
