N	2gram	Propp_Isto	Formalny
124	мы видели	4	10
125	другой стороны	7	10
126	с ее	2	10
127	как о	2	10
128	материала и	2	10
129	и как	3	10
130	главным образом	2	10
131	большинстве случаев	4	10
132	раз и	3	10
133	конечно не	2	10
134	он не	10	10
135	одним словом	4	9
136	ничего не	6	9
137	здесь не	5	9
138	но это	8	9
139	и даже	4	9
140	ни было	2	9
141	мы знаем	10	9
142	отношения к	2	9
143	это не	8	8
144	в других	3	8
145	была бы	2	8
146	между собой	4	8
147	до сих	11	8
148	одной стороны	7	8
149	в них	2	8
150	с одной	8	8
151	в области	2	8
152	же как	7	8
153	для этого	3	8
154	что это	12	8
155	с этим	5	8
156	всех этих	4	8
157	сих пор	12	8
158	и должно	3	8
159	из этого	3	8
160	должен быть	3	8
161	роль в	3	8
162	на основе	6	8
163	ясно что	2	8
164	вот как	2	7
165	том что	11	7
166	в себе	6	7
167	в одной	3	7
168	или менее	5	7
169	совершается в	2	7
170	более или	5	7
171	в сущности	2	7
172	не на	2	7
173	войти в	2	7
174	значение и	2	7
175	бы быть	4	7
176	сказать что	7	7
177	говорит в	2	7
178	к этому	2	7
179	время в	2	7
180	в особенности	3	7
181	можно говорить	2	7
182	и наконец	5	7
183	и только	4	7
184	в какой	4	7
185	и более	3	7
186	но все	9	7
187	столь же	2	7
188	ничем не	2	7
189	из них	5	7
190	он и	3	7
191	мы увидим	17	7
192	же и	3	7
193	от этого	2	7
194	тем самым	2	6
195	в которой	2	6
196	именно так	2	6
197	на этом	3	6
198	и тем	2	6
199	у них	2	6
200	в частности	3	6
201	так в	7	6
202	его и	6	6
203	и это	2	6
204	в этих	17	6
205	его не	3	6
206	один из	10	6
207	смысле этого	2	6
208	нисколько не	3	6
209	он был	3	6
210	как таковая	2	6
211	должны быть	4	6
212	ее в	7	6
213	исходили из	2	6
214	из этих	2	6
215	при таком	2	6
216	кроме того	3	6
217	от его	2	6
218	такой же	2	6
219	не по	2	6
220	например в	7	6
221	о том	12	6
222	их в	7	6
223	уже в	2	6
224	как она	3	6
225	материал в	3	6
226	именно на	2	6
227	с ним	3	6
228	даже в	5	5
229	должен был	6	5
230	мы должны	17	5
231	не можем	4	5
232	должно было	4	5
233	к которому	5	5
234	в виду	2	5
235	а как	2	5
236	связь между	4	5
237	в основном	4	5
238	мы уже	7	5
239	показать что	2	5
240	отличие от	3	5
241	всего в	2	5
242	и между	3	5
243	от этих	2	5
244	одной из	6	5
245	так например	7	5
246	не так	2	5
247	в него	2	5
248	а только	3	5
249	в отличие	3	5
250	не могла	2	5
251	то это	9	5
252	в такой	2	5
253	что не	2	5
254	и по	4	5
255	обстоит дело	4	5
256	даже не	2	5
257	да и	3	5
258	и то	3	5
259	в эпоху	2	5
260	то и	2	5
261	его как	2	5
262	мы можем	7	5
263	в эту	3	5
264	для нас	17	5
265	к нему	3	5
266	непосредственно в	3	5
267	то он	2	5
268	в котором	5	5
269	слова в	2	5
270	приводит к	3	5
271	еще в	2	5
272	тому как	3	5
273	и со	2	5
274	и что	14	5
275	однако не	2	5
276	вопрос о	8	5
277	чтобы не	3	4
278	или даже	3	4
279	увидим что	8	4
280	должны были	9	4
281	одним из	2	4
282	он должен	3	4
283	как он	5	4
284	тогда когда	2	4
285	героя в	6	4
286	на котором	5	4
287	о нем	5	4
288	в основу	2	4
289	он в	5	4
290	к этой	5	4
291	связи со	2	4
292	так чтобы	3	4
293	здесь в	4	4
294	или в	6	4
295	самого начала	4	4
296	нужно было	2	4
297	и тогда	3	4
298	был бы	4	4
299	во всей	2	4
300	с самого	4	4
301	одна из	4	4
302	нет в	2	4
303	могла бы	3	4
304	впечатление что	2	4
305	к ней	3	4
306	формы его	2	4
307	тем не	7	4
308	на него	7	4
309	едва ли	2	4
310	нам важно	3	4
311	превращается в	4	4
312	нигде не	2	4
313	к материалу	2	4
314	и другие	7	4
315	это положение	2	4
316	в целях	3	4
317	но если	4	4
318	или на	7	4
319	подобно тому	3	4
320	один и	2	4
321	что такое	3	4
322	зависит от	3	4
323	знаем что	9	4
324	этот вопрос	7	4
325	исторической действительности	7	4
326	и этим	3	4
327	же что	2	4
328	эта связь	4	4
329	в некоторых	4	4
330	является не	2	4
331	вместо того	2	4
332	это время	3	4
333	все в	2	4
334	в каких	3	4
335	и если	4	3
336	в нее	2	3
337	и должен	3	3
338	перед нами	5	3
339	для всех	2	3
340	том как	3	3
341	в каком	2	3
342	есть только	3	3
343	то мы	6	3
344	на своем	2	3
345	не всегда	9	3
346	вступает в	2	3
347	в современной	3	3
348	вследствие этого	2	3
349	так что	9	3
350	они должны	3	3
351	нас не	3	3
352	связано с	2	3
353	это приводит	2	3
354	к сожалению	3	3
355	подойти к	2	3
356	может иметь	2	3
357	но как	2	3
358	не видели	2	3
359	с другом	3	3
360	стороны его	2	3
361	точка зрения	2	3
362	на его	2	3
363	здесь необходимо	2	3
364	ней и	2	3
365	мы видим	16	3
366	к своему	3	3
367	себе а	2	3
368	в качестве	8	3
369	поставить вопрос	2	3
370	не выходит	2	3
371	тот же	3	3
372	лежит в	2	3
373	же происходит	2	3
374	дело в	3	3
375	всех сторон	4	3
376	в это	2	3
377	это было	2	3
378	в данной	2	3
379	и тот	3	3
380	борьбы с	2	3
381	друг с	4	3
382	дело с	2	3
383	но уже	3	3
384	во всем	3	3
385	еще одну	3	3
386	на первый	2	3
387	и другое	2	3
388	именно это	2	3
389	в форме	3	3
390	и из	2	3
391	не должен	8	3
392	связи и	3	3
393	не с	3	3
394	на нее	3	3
395	том чтобы	2	3
396	поэтому в	2	3
397	на то	6	3
398	он может	2	3
399	если это	3	3
400	когда он	9	3
401	уже знаем	3	3
402	в которых	2	3
403	целое и	2	3
404	в одном	8	3
405	а именно	5	3
406	но что	2	3
407	не боится	2	3
408	можно назвать	3	3
409	в системе	2	3
410	что эта	3	3
411	не просто	5	3
412	не то	4	3
413	же самое	3	3
414	но оно	4	3
415	что при	3	3
416	в работе	3	3
417	но они	6	3
418	и именно	2	3
419	не дает	2	3
420	но он	5	3
421	что формы	3	2
422	не делает	2	2
423	вывод что	2	2
424	в тех	4	2
425	эти формы	3	2
426	связанных с	2	2
427	в другом	6	2
428	но есть	3	2
429	есть не	2	2
430	не знают	5	2
431	были бы	2	2
432	относится и	2	2
433	ни одной	2	2
434	что если	2	2
435	в виде	2	2
436	при помощи	2	2
437	связаны между	2	2
438	не знает	7	2
439	а с	4	2
440	со всех	4	2
441	к ним	4	2
442	происходит в	3	2
443	и эти	4	2
444	только через	3	2
445	только с	4	2
446	но так	3	2
447	развития как	2	2
448	и становятся	2	2
449	в более	2	2
450	что этот	5	2
451	а если	2	2
452	связь с	8	2
453	ему в	3	2
454	мы имеем	25	2
455	и социальной	3	2
456	однако в	2	2
457	почти не	4	2
458	значит что	2	2
459	как один	2	2
460	по этому	2	2
461	же не	3	2
462	здесь же	2	2
463	в русском	2	2
464	есть еще	3	2
465	тогда и	3	2
466	они сами	2	2
467	мы в	4	2
468	в силу	7	2
469	с ними	2	2
470	находится в	6	2
471	а иногда	2	2
472	никто не	3	2
473	этом случае	3	2
474	который в	2	2
475	привести к	3	2
476	говорят что	5	2
477	они никогда	2	2
478	также не	2	2
479	представление о	3	2
480	также что	2	2
481	но она	2	2
482	в круг	2	2
483	можно было	8	2
484	что она	10	2
485	себя в	2	2
486	дело не	8	2
487	правда и	2	2
488	а сам	3	2
489	и вполне	2	2
490	и вот	2	2
491	здесь имеет	2	2
492	говорят о	3	2
493	нет он	2	2
494	а для	2	2
495	ни к	3	2
496	лучше всего	2	2
497	так если	2	2
498	самый факт	2	2
499	рассматривать как	2	2
500	именно потому	2	2
501	связан с	4	2
502	на этот	2	2
503	чтобы понять	3	2
504	и так	3	2
505	очень много	10	2
506	мы еще	4	2
507	видели что	5	2
508	отказ от	2	2
509	их не	3	2
510	только одна	2	2
511	имеем в	4	2
512	в другой	4	2
513	еще одна	3	2
514	однако это	3	2
515	где нет	2	2
516	иметь в	2	2
517	что мы	9	2
518	без другого	2	2
519	начинается с	3	2
520	говорит о	2	2
521	так то	2	2
522	слагается из	2	2
523	этот материал	4	2
524	совершенно естественно	2	2
525	чем это	5	2
526	и есть	5	2
527	но с	3	2
528	е с	2	2
529	ее так	2	2
530	чем в	2	2
