N	2gram	Vygotskiy_	Tvorches
269	заключается в	15	3
270	как мы	2	3
271	сказать что	12	3
272	если в	2	3
273	в стихах	2	3
274	то в	2	3
275	сами по	4	3
276	этой проблемы	2	3
277	его с	3	3
278	время в	2	3
279	из этих	6	3
280	это в	4	3
281	и тогда	3	3
282	с ее	3	3
283	отличается от	4	3
284	ни на	3	3
285	только что	3	3
286	страшной мести	2	3
287	и вот	5	3
288	был бы	6	3
289	не является	5	3
290	для того	12	3
291	и их	4	3
292	у нас	4	3
293	себе не	4	3
294	со всеми	5	3
295	живет в	2	3
296	в жизни	5	3
297	на этот	2	3
298	в себя	3	3
299	что для	5	3
300	образом и	4	3
301	и если	4	3
302	и к	5	3
303	на этом	3	3
304	не существует	4	3
305	по себе	21	3
306	как она	4	3
307	несмотря на	8	3
308	в русском	4	3
309	жизни и	5	3
310	сводится к	3	3
311	и что	28	3
312	во всяком	9	3
313	или в	2	3
314	и только	5	3
315	тому же	4	3
316	в одном	4	3
317	он все	2	2
318	самому себе	2	2
319	в нее	2	2
320	в отношении	3	2
321	к одному	5	2
322	в таких	2	2
323	во все	2	2
324	не могут	6	2
325	означает что	2	2
326	но мы	3	2
327	но как	4	2
328	о чем	2	2
329	в тех	2	2
330	вслед за	10	2
331	не потому	3	2
332	и поэтому	3	2
333	но даже	4	2
334	сильнее и	2	2
335	при такой	2	2
336	то все	2	2
337	у шекспира	2	2
338	в силу	4	2
339	есть не	6	2
340	должен быть	2	2
341	начала и	2	2
342	чтобы вызвать	3	2
343	а как	2	2
344	и всегда	2	2
345	на эти	2	2
346	свою очередь	3	2
347	одном из	2	2
348	точку зрения	3	2
349	нас не	2	2
350	говорил что	2	2
351	от других	3	2
352	и очень	2	2
353	из нас	2	2
354	смысл и	2	2
355	образом в	3	2
356	о нем	2	2
357	с тем	11	2
358	совершенно точно	6	2
359	действующих лиц	3	2
360	их с	2	2
361	тому что	7	2
362	она не	6	2
363	на том	2	2
364	он в	2	2
365	того же	3	2
366	была бы	2	2
367	точка зрения	6	2
368	и без	3	2
369	ответ на	2	2
370	грань между	2	2
371	настоящее время	2	2
372	в художественном	9	2
373	очень важным	2	2
374	отдельного человека	10	2
375	то это	3	2
376	целом ряде	2	2
377	в известном	2	2
378	что же	4	2
379	нуждается в	3	2
380	и отношений	4	2
381	не будет	4	2
382	у меня	3	2
383	когда она	6	2
384	того чтобы	13	2
385	при изображении	2	2
386	по выражению	2	2
387	было бы	14	2
388	связи с	2	2
389	в сущности	15	2
390	в связи	3	2
391	в качестве	3	2
392	всю жизнь	2	2
393	заключает в	3	2
394	значение в	2	2
395	роман и	2	2
396	в действительности	4	2
397	образ и	2	2
398	жизни с	4	2
399	по поводу	3	2
400	и вообще	3	2
401	мышления и	3	2
402	не могли	4	2
403	имеет в	3	2
404	что если	7	2
405	с другими	2	2
406	ли это	3	2
407	в нашей	4	2
408	вот что	2	2
409	только то	3	2
410	и нет	2	2
411	во всех	4	2
412	намек на	2	2
413	при таком	5	2
414	тем не	6	2
415	в глаза	2	2
416	тот самый	3	2
417	сходство с	3	2
418	художественное произведение	16	2
419	этой области	4	2
420	в результате	4	2
421	и о	4	2
422	указывает на	6	2
423	думается что	3	2
424	отношении к	3	2
425	наконец в	2	2
426	жизнь и	3	2
427	с одной	6	2
428	не имеет	3	2
429	для анализа	2	2
430	от всех	3	2
431	этом он	2	2
432	ни в	9	2
433	столь же	6	2
434	и здесь	3	2
435	их в	4	2
436	им в	4	2
437	все что	4	2
438	в произведении	7	2
439	справедливо указывает	2	2
440	всякий раз	10	2
441	которой он	2	2
442	и теперь	2	2
443	только как	3	2
444	мы все	3	2
445	из этого	5	2
446	и уже	2	2
447	конце концов	6	2
448	бы ни	2	2
449	природа человека	2	2
450	и делает	2	2
451	автора или	2	2
452	как на	6	2
453	же и	2	2
454	человеческой психики	2	2
455	если же	3	2
456	не к	2	2
457	не значит	2	2
458	как раз	4	2
459	не дает	3	2
460	и всякий	2	2
461	согласии с	5	2
462	это отношение	2	2
463	по самому	7	2
464	ясно что	22	2
