N	2gram	Losev_Prob	Myslijsy
195	и их	4	11
196	его в	9	11
197	указывает на	16	11
198	если не	6	11
199	к нему	5	11
200	с нею	2	11
201	же в	5	11
202	сами по	5	11
203	подобно тому	2	11
204	и это	13	11
205	и только	7	11
206	и следовательно	6	10
207	одной стороны	4	10
208	между прочим	3	10
209	том как	2	10
210	и для	10	10
211	мы говорим	3	10
212	хотя бы	15	10
213	в других	5	10
214	если же	4	10
215	тем же	2	10
216	тем и	3	10
217	слово в	2	10
218	тому что	6	10
219	тех пор	4	10
220	находится в	2	10
221	мы видим	2	10
222	и от	3	10
223	только по	2	10
224	бы в	3	10
225	и другое	3	10
226	он не	5	10
227	если мы	16	10
228	и с	12	10
229	то время	2	10
230	и есть	7	10
231	что при	2	10
232	в нее	2	9
233	вопрос о	4	9
234	таком случае	14	9
235	но оно	2	9
236	нам кажется	2	9
237	могли бы	2	9
238	не будет	11	9
239	разница между	2	9
240	то не	2	9
241	никто не	2	9
242	во многих	4	9
243	не все	4	9
244	это было	3	9
245	и даже	19	9
246	себе не	3	9
247	и о	11	9
248	далеко не	9	9
249	только от	2	9
250	с точки	3	9
251	и того	5	9
252	этим последним	2	9
253	самом деле	10	9
254	один из	7	9
255	можно сказать	9	9
256	на язык	2	9
257	что она	8	9
258	до тех	4	9
259	одного и	2	9
260	на самом	9	8
261	то мы	2	8
262	при помощи	21	8
263	так например	2	8
264	мы называем	2	8
265	нельзя сказать	3	8
266	по тому	2	8
267	тот же	4	8
268	отношений между	2	8
269	не как	2	8
270	что они	5	8
271	все равно	7	8
272	с и	2	8
273	и более	4	8
274	но все	5	8
275	это содержание	2	8
276	в самой	3	8
277	их в	6	8
278	именно в	5	8
279	в которых	4	8
280	только не	4	8
281	или что	3	8
282	внимание на	4	8
283	помнить что	3	8
284	была бы	2	8
285	и той	4	8
286	этом случае	6	8
287	и тогда	2	8
288	которые не	5	8
289	по его	3	8
290	мы в	4	8
291	говорить о	14	8
292	перестает быть	3	8
293	или в	5	8
294	но мы	3	7
295	не имеют	6	7
296	к другим	2	7
297	для себя	9	7
298	столько же	2	7
299	от нас	6	7
300	самого начала	2	7
301	в искусстве	3	7
302	языка как	2	7
303	в эту	2	7
304	она не	5	7
305	с самого	3	7
306	и та	2	7
307	и во	4	7
308	значение и	7	7
309	место в	2	7
310	только один	3	7
311	и понятия	2	7
312	или не	5	7
313	дает нам	2	7
314	одно целое	2	7
315	все эти	15	7
316	за пределы	6	7
317	и тот	2	7
318	находятся в	2	7
319	в своих	3	7
320	но что	3	7
321	не знаем	3	7
322	в таких	5	7
323	но как	11	7
324	для понимания	2	7
325	даже и	18	7
326	язык как	3	7
327	самого себя	2	7
328	языке и	4	7
329	в данном	16	7
330	бы и	5	7
331	о котором	4	7
332	которое мы	2	7
333	сама по	6	7
334	в жизни	3	7
335	этом смысле	8	7
336	не существует	12	7
337	допустим что	2	7
338	видно что	2	7
339	несмотря на	6	7
340	мы бы	3	6
341	но если	6	6
342	в виду	10	6
343	как он	4	6
344	что ни	3	6
345	на его	2	6
346	указывают на	2	6
347	она есть	5	6
348	слова то	3	6
349	в ее	3	6
350	в своей	8	6
351	должна быть	2	6
352	в этой	14	6
353	никак не	13	6
354	слово и	3	6
355	при таком	2	6
356	у нас	31	6
357	эти последние	2	6
358	прежде чем	3	6
359	на нее	2	6
360	то он	3	6
361	что между	2	6
362	самого предмета	2	6
363	то тем	2	6
364	друг другу	2	6
365	заставляет нас	3	6
366	образом и	3	6
367	и к	2	6
368	для всех	3	6
369	но есть	2	6
370	понятия и	2	6
371	в их	7	6
372	в виде	20	6
373	человеческой речи	3	6
374	это будет	2	6
375	сознание и	2	6
376	сколько и	2	6
377	что с	2	6
378	и до	3	6
379	имеет значение	3	6
380	в сущности	2	6
381	нас в	4	6
382	да и	11	6
383	есть то	5	6
384	как оно	3	6
385	хотя в	3	6
386	об этом	10	6
387	от другого	4	6
388	если и	2	6
389	а именно	16	6
390	что его	4	6
391	же самое	9	6
392	заключается в	2	6
393	язык и	2	6
394	представляется нам	2	6
395	заметим что	2	6
396	и уже	4	6
397	ничего общего	14	6
398	же и	4	6
399	лишь в	4	6
400	мы уже	8	6
401	но он	3	6
402	предмет и	2	5
403	предполагает что	4	5
404	но даже	3	5
405	уже по	2	5
406	вообще и	6	5
407	в данное	2	5
408	были бы	2	5
409	как же	6	5
410	можно было	8	5
411	общего с	10	5
412	его содержание	2	5
413	не говоря	8	5
414	однако в	2	5
415	и другим	2	5
416	уже и	6	5
417	если в	2	5
418	одна из	4	5
419	можно только	2	5
420	нет ничего	12	5
421	предмета а	2	5
422	но только	3	5
423	предмета и	5	5
424	если это	2	5
425	с понятием	3	5
426	здесь только	5	5
427	входит в	4	5
428	этот вопрос	2	5
429	о которых	6	5
430	во внимание	2	5
431	в нашем	3	5
432	указание на	6	5
433	даже в	2	5
434	перед нами	7	5
435	отношения между	2	5
436	оно и	3	5
437	а это	5	5
438	в области	8	5
439	что может	4	5
440	предмета в	2	5
441	на том	5	5
442	есть еще	3	5
443	говорим что	3	5
444	известной степени	2	5
445	что а	3	5
446	что эти	2	5
447	но при	2	5
448	мы имеем	3	5
449	том случае	2	5
450	о языке	3	5
451	собою и	2	5
452	одним из	2	5
453	и значение	4	5
454	лучше сказать	2	5
455	время как	2	5
456	на этот	3	5
457	о предмете	4	5
458	но уже	9	5
459	и здесь	8	5
460	время и	2	5
461	в той	2	5
462	то на	4	5
463	образом что	2	5
464	конечно не	3	5
465	следовательно и	3	4
466	будет иметь	2	4
467	есть такая	2	4
468	данном случае	10	4
469	бы мы	5	4
470	скажем что	2	4
471	в понятии	2	4
472	иное как	5	4
473	не что	5	4
474	в другом	2	4
475	здесь как	3	4
476	к своему	2	4
477	и чем	2	4
478	относятся к	3	4
479	а его	2	4
480	в такой	3	4
481	от этого	2	4
482	как именно	5	4
483	как нечто	10	4
484	то ни	3	4
485	не на	4	4
486	был бы	6	4
487	значение не	2	4
488	кажется что	2	4
489	иметь в	5	4
490	дело в	3	4
491	его как	2	4
492	другим и	2	4
493	все они	2	4
494	если оно	2	4
495	в наших	2	4
496	что иное	5	4
497	себе что	4	4
498	отказаться от	2	4
499	чем больше	4	4
500	ни в	13	4
501	что бы	2	4
502	собственно говоря	4	4
503	из этого	2	4
504	только после	3	4
505	или даже	3	4
506	не вполне	4	4
507	а тем	3	4
508	но с	2	4
509	на что	3	4
510	одним и	3	4
511	чтобы не	3	4
512	он должен	2	4
513	ничего не	20	4
514	от всего	4	4
515	между этими	2	4
516	не потому	2	4
517	сознании и	4	4
518	не во	3	4
519	есть и	4	4
520	который бы	3	4
521	но эта	3	4
522	в науке	4	4
523	не знает	4	4
524	же нам	2	4
525	по своему	14	4
526	значение только	3	4
527	что к	2	4
528	или по	5	4
529	он в	2	4
530	одного из	2	4
531	пока не	3	4
532	мы находим	2	4
533	по этому	6	4
534	эта последняя	3	4
535	и многие	2	4
536	что будет	2	4
537	в значении	2	4
538	в связи	7	4
539	это есть	10	4
540	бы то	2	4
541	с его	3	4
542	но она	3	4
543	есть ни	8	4
544	только о	8	4
545	поэтический образ	3	4
546	только то	6	4
547	еще только	2	4
548	стороны и	3	4
549	сознания и	4	4
550	и вполне	6	4
551	этом отношении	2	4
552	так или	7	4
553	и так	2	4
554	без которой	2	4
555	он говорит	2	4
556	без которого	4	4
557	этот предмет	3	4
558	перейти к	4	4
559	предметов и	7	4
560	обратить внимание	3	4
561	этой теории	4	4
562	и значения	7	4
563	я и	2	4
564	он есть	5	4
565	мы могли	2	4
566	отношения к	2	4
567	первый взгляд	2	3
568	как ее	2	3
569	ни о	8	3
570	с первого	2	3
571	всем этом	2	3
572	как человек	2	3
573	и сама	2	3
574	нисколько не	3	3
575	что многие	2	3
576	и ее	9	3
577	в отношении	7	3
578	и поэтому	2	3
579	а потом	2	3
580	что здесь	4	3
581	мы и	8	3
582	то уже	4	3
583	но можно	2	3
584	и всегда	3	3
585	это только	4	3
586	действительности и	5	3
587	же касается	3	3
588	же мы	4	3
589	и др	2	3
590	в ряд	2	3
591	может иметь	3	3
592	что этот	2	3
593	к самому	2	3
594	а если	2	3
595	в известной	2	3
596	мы хотим	3	3
597	для них	5	3
598	не имел	2	3
599	именно то	4	3
600	а может	3	3
601	как для	2	3
602	что значит	3	3
603	представим себе	2	3
604	на чем	2	3
605	для этого	5	3
606	человека а	2	3
607	в нашей	3	3
608	языка а	2	3
609	в теории	4	3
610	бы даже	2	3
611	что понятие	3	3
612	кроме того	7	3
613	этого предмета	2	3
614	и наконец	3	3
615	что такая	2	3
616	но всегда	2	3
617	или как	4	3
618	себе и	2	3
619	может считаться	2	3
620	различие в	3	3
621	чтобы понять	3	3
622	искусства и	3	3
623	есть выражение	2	3
624	сказать о	2	3
625	что всякое	2	3
626	значением слова	3	3
627	есть именно	7	3
628	есть как	2	3
629	самое нужно	2	3
630	значения и	11	3
631	что эта	2	3
632	как будто	6	3
633	именно на	3	3
634	мы будем	3	3
635	без всякого	5	3
636	ясно что	7	3
637	которые в	4	3
638	как знак	4	3
639	указанием на	2	3
640	но для	3	3
641	даже не	3	3
642	которых мы	2	3
643	после этого	4	3
644	ничем не	2	3
645	как это	7	3
646	понятий в	2	3
647	который мы	2	3
648	в определении	3	3
649	образ не	2	3
650	к этой	2	3
651	а то	2	3
652	в общем	5	3
653	с которой	3	3
654	уже о	5	3
655	известного рода	3	3
656	все наше	3	3
657	значит что	6	3
658	мы выше	5	3
659	совсем не	9	3
660	здесь не	9	3
661	говоря уже	6	3
662	это значит	4	3
663	случае не	6	3
664	для обозначения	4	3
665	с которыми	4	3
666	это в	3	3
667	на одном	2	3
668	в результате	6	3
669	случае если	2	3
670	мы увидим	3	3
671	предмет в	2	3
672	и которые	6	3
673	как о	4	3
674	что нет	3	3
675	человека с	2	3
676	ее в	2	3
677	случае когда	2	3
678	или иначе	7	3
679	для всякого	2	3
680	это то	4	3
681	себе все	2	3
682	настоящего времени	3	3
683	многие другие	2	3
684	вопрос что	2	3
685	о значении	4	3
686	в человеческом	2	3
687	он сам	2	3
688	в разные	3	3
689	на первый	5	3
690	бы что	3	3
691	и весь	4	3
692	не значит	4	3
693	однако не	3	3
694	еще и	9	2
695	имеет и	3	2
696	значении слова	2	2
697	относиться к	2	2
698	не будем	5	2
699	без всяких	2	2
700	нас на	2	2
701	усилий мысли	2	2
702	теории языка	12	2
703	роль в	2	2
704	уже на	3	2
705	уже с	4	2
706	действительно есть	2	2
707	которого он	2	2
708	бы оно	3	2
709	можно будет	3	2
710	этих предметов	2	2
711	но такое	2	2
712	и образа	2	2
713	внутренняя жизнь	2	2
714	совсем другое	2	2
715	ничего нового	2	2
716	наша мысль	2	2
717	это обстоятельство	3	2
718	для своего	3	2
719	тоже не	12	2
720	тому чтобы	2	2
721	ни одна	2	2
722	времени в	2	2
723	говорим о	3	2
724	а а	6	2
725	данное время	2	2
726	не всякий	5	2
727	на нечто	8	2
728	переходит в	2	2
729	что пока	2	2
730	то с	9	2
731	и самого	5	2
732	а есть	4	2
733	нами не	4	2
734	бы мало	2	2
735	совсем другой	2	2
736	в математике	5	2
737	быть и	5	2
738	художественный образ	9	2
739	тогда не	2	2
740	собою только	2	2
741	общего между	7	2
742	гуманитарных наук	3	2
743	бы он	2	2
744	на такие	2	2
745	таких случаях	2	2
746	время не	2	2
747	бы никакого	4	2
748	говорить что	2	2
749	д и	4	2
750	сказать и	3	2
751	должны были	3	2
752	это опять	3	2
753	было и	2	2
754	в с	2	2
755	нами в	3	2
756	или на	3	2
757	буквальном смысле	3	2
758	есть по	6	2
759	вещь и	3	2
760	мы еще	3	2
761	можно говорить	3	2
762	от всех	2	2
763	мы получаем	3	2
764	им в	2	2
765	и понятие	4	2
766	есть отношение	2	2
767	но никак	2	2
768	из наук	2	2
769	для понятия	2	2
770	ближе к	2	2
771	свое место	2	2
772	раз и	13	2
773	языка от	2	2
774	друг к	2	2
775	входящих в	2	2
776	но еще	2	2
777	в это	2	2
778	и должно	2	2
779	или когда	2	2
780	более для	2	2
781	в предмете	4	2
782	о любви	2	2
783	существует и	3	2
784	языкознания и	2	2
785	его во	2	2
786	каждый из	3	2
787	ясно и	2	2
788	значения как	2	2
789	вопроса о	3	2
790	общего и	2	2
791	и независимо	2	2
792	и нельзя	2	2
793	человека но	2	2
794	едва ли	10	2
795	является в	3	2
796	ничего и	2	2
797	к нашему	2	2
798	существует только	3	2
799	нас не	5	2
800	что значение	6	2
801	его от	4	2
802	самым мы	2	2
803	о нем	3	2
804	в буквальном	3	2
805	было говорить	4	2
806	может и	3	2
807	только с	3	2
808	содержание это	2	2
809	противоположностей в	2	2
810	есть знак	13	2
811	для чего	2	2
812	а скорее	3	2
813	предмета который	2	2
814	же как	2	2
815	о его	2	2
816	необходимые для	2	2
817	таковы например	2	2
818	это возможно	2	2
819	от той	2	2
820	не годится	2	2
821	предмета но	3	2
822	под этим	4	2
823	и нет	2	2
824	с этими	4	2
825	же это	3	2
826	и еще	3	2
827	всех этих	11	2
828	не нужно	6	2
829	предмета с	3	2
830	то или	3	2
831	отличается от	2	2
832	есть та	2	2
833	слова как	2	2
834	ни его	5	2
835	тут же	3	2
836	и сам	3	2
837	есть тоже	3	2
838	как говорят	3	2
839	нет и	5	2
840	быть для	3	2
841	отношения в	2	2
842	от чего	2	2
843	знаем что	2	2
844	есть прежде	3	2
845	бы вполне	2	2
846	к его	2	2
847	к другу	2	2
848	предметы и	2	2
849	из которых	2	2
850	теории и	4	2
851	или точнее	4	2
852	зависимости от	2	2
853	есть его	2	2
854	не для	3	2
855	смысле и	2	2
856	но когда	2	2
857	которое было	2	2
858	других случаях	2	2
859	указывать на	3	2
860	как его	2	2
861	по содержанию	3	2
862	этих двух	2	2
863	нечто другое	2	2
864	этих случаях	4	2
865	ровно ничего	4	2
866	а следовательно	2	2
867	в системе	3	2
