N	2gram	Vygotskiy_	Problemy
102	как в	17	12
103	себе и	2	12
104	отношении к	3	12
105	в котором	5	12
106	и что	28	12
107	у меня	3	12
108	не могут	6	11
109	конце концов	6	11
110	она не	6	11
111	этого слова	5	11
112	бы и	5	11
113	должно быть	2	11
114	бы в	3	11
115	тем что	7	11
116	или как	2	11
117	с другой	7	11
118	их в	4	11
119	как будто	10	11
120	к одному	5	10
121	в произведении	7	10
122	отношение к	3	10
123	для себя	2	10
124	в него	4	10
125	говорит он	3	10
126	что не	2	10
127	как не	2	10
128	до сих	8	10
129	сих пор	8	10
130	далеко не	7	10
131	в самой	2	10
132	в творчестве	5	10
133	приводит к	3	10
134	той же	9	10
135	в слове	3	10
136	и потому	2	9
137	или в	2	9
138	могут быть	15	9
139	в них	4	9
140	хотя и	3	9
141	другой стороны	7	9
142	хотя бы	4	9
143	что у	8	9
144	точек зрения	3	9
145	ни в	9	9
146	зрения на	2	9
147	всяком случае	7	9
148	в той	2	9
149	но он	3	9
150	мы должны	4	8
151	но как	4	8
152	уже в	3	8
153	наконец в	2	8
154	никак не	7	8
155	как к	2	8
156	это и	3	8
157	и о	4	8
158	того что	15	8
159	несмотря на	8	8
160	с ними	2	8
161	и до	2	8
162	не на	2	8
163	должна быть	3	8
164	из его	4	8
165	и от	4	8
166	что это	12	8
167	все время	6	8
168	мы увидим	4	8
169	был бы	6	8
170	ни было	2	8
171	в результате	4	8
172	о том	11	8
173	и у	6	8
174	и так	7	8
175	из них	4	8
176	же и	2	8
177	вопрос о	3	7
178	были бы	2	7
179	его к	2	7
180	и следовательно	4	7
181	от него	2	7
182	в этих	6	7
183	в их	4	7
184	к своему	2	7
185	от себя	4	7
186	точку зрения	3	7
187	в виду	6	7
188	его и	4	7
189	тем как	2	7
190	в процессе	7	7
191	он в	2	7
192	только на	7	7
193	между ними	2	7
194	и другого	4	7
195	что все	10	7
196	то ни	2	7
197	что они	7	7
198	и ее	4	7
199	например в	5	7
200	тот же	8	7
201	бы то	3	7
202	сказать что	12	7
203	в жизни	5	7
204	его с	3	7
205	что она	11	7
206	мысли и	2	7
207	отличается от	4	7
208	т д	10	7
209	сама по	2	7
210	и их	4	7
211	такой же	9	7
212	во всех	4	7
213	на этот	2	7
214	если же	3	7
215	не было	5	7
216	в себя	3	7
217	он все	2	6
218	идет о	2	6
219	как он	4	6
220	может стать	3	6
221	на вопрос	4	6
222	отличие от	6	6
223	а с	2	6
224	по существу	6	6
225	не менее	9	6
226	в художественном	9	6
227	на его	3	6
228	и во	3	6
229	должна была	3	6
230	и здесь	3	6
231	одна из	5	6
232	и нет	2	6
233	с этим	7	6
234	можно было	4	6
235	за ним	2	6
236	во всем	5	6
237	зависимости от	7	6
238	и вот	5	6
239	него в	2	6
240	в отличие	4	6
241	и только	5	6
242	в этой	5	6
243	на то	17	6
244	на почве	3	6
245	в своих	12	6
246	этот вопрос	2	6
247	в другой	3	6
248	в которых	5	6
249	на этом	3	6
250	жизни и	5	6
251	конечно не	2	6
252	в основе	13	6
253	как на	6	6
254	слов в	2	5
255	и то	4	5
256	другого как	2	5
257	с таким	18	5
258	том же	4	5
259	была бы	2	5
260	со всеми	5	5
261	по своему	2	5
262	с тем	11	5
263	но так	2	5
264	тому что	7	5
265	в общем	2	5
266	того же	3	5
267	в чем	5	5
268	однако в	2	5
269	один из	6	5
270	лежит в	2	5
271	в такой	2	5
272	в зависимости	6	5
273	мы не	15	5
274	того и	3	5
275	в ее	7	5
276	те же	9	5
277	все то	4	5
278	в глаза	2	5
279	то есть	44	5
280	та же	4	5
281	совершенно не	7	5
282	зрения и	2	5
283	ни на	3	5
284	подобно тому	7	5
285	тому же	4	5
286	когда он	11	5
287	как можно	3	5
288	тому как	10	5
289	же что	2	5
290	сам по	4	5
291	в ней	3	5
292	художественного творчества	6	5
293	вместе с	10	5
294	тем не	6	4
295	стороны и	3	4
296	тому чтобы	3	4
297	мысли в	3	4
298	сознании и	2	4
299	от того	6	4
300	под влиянием	4	4
301	из которых	5	4
302	или менее	3	4
303	смысле этого	2	4
304	не то	2	4
305	мы видели	2	4
306	для понимания	2	4
307	как предмет	2	4
308	только с	2	4
309	но только	6	4
310	более или	3	4
311	не значит	2	4
312	и без	3	4
313	что оно	4	4
314	то это	3	4
315	на котором	2	4
316	связи с	2	4
317	материал и	2	4
318	понятно что	3	4
319	уже и	2	4
320	даны в	2	4
321	совпадает с	4	4
322	время как	6	4
323	то в	2	4
324	что с	5	4
325	то и	2	4
326	на два	2	4
327	это в	4	4
328	в которой	6	4
329	с ее	3	4
330	в свете	3	4
331	только что	3	4
332	что если	7	4
333	об этом	3	4
334	этом отношении	7	4
335	если оно	3	4
336	с этой	8	4
337	времени и	2	4
338	вследствие этого	2	4
339	жизнь и	3	4
340	именно потому	3	4
341	сами по	4	4
342	также и	2	4
343	что такое	2	4
344	все что	4	4
345	еще более	2	4
346	само по	8	4
347	образом и	4	4
348	и если	4	4
349	оно не	2	4
350	не есть	4	4
351	все в	2	4
352	бы ни	2	4
353	для самого	2	3
354	в голове	2	3
355	о чем	2	3
356	в настоящее	2	3
357	есть только	7	3
358	человека и	3	3
359	к другим	2	3
360	которые в	3	3
361	которых мы	4	3
362	есть нечто	4	3
363	целом ряде	2	3
364	к чему	2	3
365	и всегда	2	3
366	это все	3	3
367	мы знаем	8	3
368	что даже	3	3
369	увидим что	3	3
370	художественного построения	3	3
371	согласиться с	2	3
372	в руках	2	3
373	художественную форму	3	3
374	он говорит	4	3
375	могли бы	3	3
376	может служить	3	3
377	что этот	3	3
378	что на	4	3
379	настоящее время	2	3
380	в узком	2	3
381	теми же	2	3
382	нуждается в	3	3
383	совсем не	3	3
384	того чтобы	13	3
385	именно к	2	3
386	и по	7	3
387	можно сказать	2	3
388	выходит за	2	3
389	должны быть	6	3
390	обращается к	2	3
391	в других	3	3
392	того как	5	3
393	мы видим	8	3
394	очень часто	4	3
395	и вообще	3	3
396	и мы	6	3
397	того или	2	3
398	как например	2	3
399	в сознании	6	3
400	только то	3	3
401	из этих	6	3
402	себе а	4	3
403	дело в	2	3
404	то время	6	3
405	по преимуществу	2	3
406	и больше	2	3
407	и уже	2	3
408	значение в	2	3
409	тенденция к	2	3
410	который не	2	3
411	именно и	2	3
412	не является	5	3
413	то все	2	3
414	и при	3	3
415	она в	2	3
416	и есть	5	3
417	у нас	4	3
418	же явления	2	3
419	себе не	4	3
420	что его	5	3
421	мы можем	6	3
422	том и	4	3
423	есть в	7	3
424	точке зрения	2	3
425	эта форма	2	3
426	на тему	2	3
427	им в	4	3
428	в смысле	3	3
429	если мы	21	3
430	речь и	2	3
431	но что	3	3
432	только не	4	3
433	которой он	2	3
434	сводится к	3	3
435	говорит о	4	3
436	и делает	2	3
437	в таком	5	3
438	будто бы	2	3
439	ту же	6	3
440	не дает	3	3
441	мы будем	2	3
442	от этой	2	3
443	без всякого	2	3
444	тем же	4	3
445	чем в	2	3
446	в книге	2	2
447	во все	2	2
448	из всех	4	2
449	и материал	2	2
450	точкой зрения	2	2
451	указывает на	6	2
452	и об	2	2
453	не потому	3	2
454	этой точки	7	2
455	п все	2	2
456	вот что	2	2
457	одного и	2	2
458	у каждого	4	2
459	к этому	5	2
460	должны были	2	2
461	он дает	3	2
462	к более	2	2
463	для построения	2	2
464	или же	2	2
465	должен быть	2	2
466	входящих в	2	2
467	и эти	2	2
468	и других	4	2
469	образом все	2	2
470	не всегда	2	2
471	свою очередь	3	2
472	одном из	2	2
473	тогда когда	7	2
474	к идее	2	2
475	быть в	2	2
476	одно из	2	2
477	они и	2	2
478	в особенности	3	2
479	не так	2	2
480	для такого	2	2
481	нуждаются в	4	2
482	по сравнению	3	2
483	материал для	4	2
484	в поэзии	5	2
485	на том	2	2
486	из которого	6	2
487	как она	4	2
488	заметить что	3	2
489	показать что	12	2
490	и там	2	2
491	образы и	2	2
492	основная тенденция	2	2
493	же мы	2	2
494	ответ на	2	2
495	сводить к	2	2
496	материал его	2	2
497	этих двух	4	2
498	мы его	2	2
499	такое же	3	2
500	отнюдь не	11	2
501	и совершенно	7	2
502	смысле слова	4	2
503	и говорить	2	2
504	вот это	2	2
505	и художественного	2	2
506	тем или	2	2
507	отметить что	2	2
508	же как	8	2
509	когда она	6	2
510	и очень	2	2
511	с теми	2	2
512	что вся	2	2
513	почти всегда	3	2
514	всю жизнь	2	2
515	бы тот	4	2
516	случае не	2	2
517	впечатление что	2	2
518	образом в	3	2
519	этом не	2	2
520	следовательно что	2	2
521	почти все	3	2
522	мысли но	2	2
523	из их	2	2
524	она является	3	2
525	или не	2	2
526	и слов	2	2
527	мыслей и	3	2
528	его творчество	2	2
529	независимо от	3	2
530	ли это	3	2
531	ее на	2	2
532	его жизни	3	2
533	но даже	4	2
534	их с	2	2
535	и этот	3	2
536	художественного произведения	22	2
537	стало быть	3	2
538	объективное определение	2	2
539	целый ряд	12	2
540	что здесь	2	2
541	зависимость от	2	2
542	нигде не	2	2
543	является предметом	2	2
544	в качестве	3	2
545	для того	12	2
546	и другие	5	2
547	для нас	5	2
548	подходит к	2	2
549	отказаться от	4	2
550	все остальное	2	2
551	с одной	6	2
552	в какой	6	2
553	после того	2	2
554	иначе как	3	2
555	не имеет	3	2
556	я хотел	2	2
557	от всех	3	2
558	не к	2	2
559	что для	5	2
560	мысль что	5	2
561	столь же	6	2
562	в свою	3	2
563	найти в	2	2
564	произведения и	2	2
565	в музыке	2	2
566	роль в	4	2
567	материала в	2	2
568	я хочу	2	2
569	из самого	2	2
570	идет не	3	2
571	только как	3	2
572	из этого	5	2
573	но к	3	2
574	как во	2	2
575	начала и	2	2
576	же самое	8	2
577	произведения как	3	2
578	один и	2	2
579	а потому	5	2
