N	2gram	Vygotskiy_	formyVre
105	тот же	5	10
106	и другие	3	10
107	сих пор	9	10
108	и того	2	10
109	до сих	9	10
110	могут быть	8	9
111	одного и	2	9
112	и других	2	9
113	и следовательно	3	9
114	жизнь и	2	9
115	том что	46	9
116	должно быть	6	9
117	и даже	4	9
118	та же	6	9
119	и это	13	9
120	с другой	12	9
121	на протяжении	2	9
122	для него	5	9
123	но все	5	9
124	их в	4	9
125	оно не	2	9
126	отношения к	2	9
127	до конца	7	8
128	это не	9	8
129	или иной	2	8
130	и потому	8	8
131	к тому	12	8
132	в целом	7	8
133	один из	9	8
134	что и	11	8
135	во всяком	2	8
136	здесь мы	2	8
137	и то	12	8
138	время как	5	8
139	в результате	6	8
140	если бы	21	8
141	мы еще	2	8
142	героя и	9	8
143	в этих	3	8
144	отношению к	2	8
145	с одной	15	8
146	в жизни	2	8
147	рядом с	6	8
148	и к	5	8
149	в некоторых	2	8
150	в виду	5	8
151	жизни но	3	8
152	во времени	2	7
153	в себе	13	7
154	этого романа	2	7
155	не как	3	7
156	отличие от	3	7
157	не знает	2	7
158	того что	12	7
159	между собой	2	7
160	в той	3	7
161	было бы	15	7
162	себя и	3	7
163	например в	2	7
164	имеет место	3	7
165	к этому	5	7
166	из этих	4	7
167	и он	7	7
168	в которой	4	7
169	т д	6	7
170	этом отношении	3	7
171	не могло	2	7
172	ее в	2	7
173	в отличие	3	7
174	еще более	2	7
175	то время	4	7
176	в форме	2	7
177	в себя	2	7
178	но он	6	7
179	все они	2	6
180	в отношении	2	6
181	не могут	4	6
182	есть не	7	6
183	а как	3	6
184	друг от	2	6
185	одной из	2	6
186	с тем	10	6
187	могло быть	2	6
188	ту же	3	6
189	одной стороны	15	6
190	в основу	6	6
191	ни одного	5	6
192	мы видим	13	6
193	в качестве	2	6
194	входят в	2	6
195	сказать что	14	6
196	событий и	3	6
197	мы не	8	6
198	мы можем	8	6
199	мы находим	2	6
200	на первый	2	6
201	значение имеет	2	6
202	в сущности	14	6
203	не является	3	6
204	только для	2	6
205	смысле слова	2	6
206	нет и	2	6
207	о том	24	6
208	именно в	9	6
209	в которых	4	6
210	от друга	2	6
211	в сюжете	2	6
212	романа как	2	6
213	в таком	4	6
214	слова и	2	6
215	в совершенно	6	6
216	с помощью	3	6
217	во все	4	5
218	стороны и	5	5
219	о чем	4	5
220	и вообще	2	5
221	понятно что	6	5
222	был бы	8	5
223	он должен	8	5
224	только на	4	5
225	так что	8	5
226	и ни	4	5
227	в него	5	5
228	они не	3	5
229	искусстве и	3	5
230	что все	12	5
231	здесь же	2	5
232	там где	6	5
233	той или	2	5
234	что они	11	5
235	в этой	15	5
236	одно и	3	5
237	и от	2	5
238	хотя бы	5	5
239	мы имеем	10	5
240	в своей	8	5
241	по преимуществу	2	5
242	в это	2	5
243	об этом	5	5
244	тем что	8	5
245	с этой	5	5
246	чем не	2	5
247	но они	2	5
248	почти все	3	5
249	первый план	3	5
250	не имеет	2	5
251	и является	2	5
252	далеко не	4	5
253	да и	4	5
254	он может	3	5
255	романа и	2	5
256	и уже	4	5
257	точка зрения	4	5
258	или в	6	5
259	и только	5	5
260	той же	6	5
261	мы будем	3	5
262	мы и	2	5
263	даже в	2	4
264	перед нами	5	4
265	так в	4	4
266	не для	4	4
267	из того	4	4
268	мы должны	10	4
269	его на	2	4
270	от него	5	4
271	в одной	4	4
272	по себе	13	4
273	в эпосе	2	4
274	по отношению	3	4
275	в другом	3	4
276	которых мы	5	4
277	и при	3	4
278	что он	30	4
279	и о	5	4
280	как он	6	4
281	о которых	3	4
282	даны в	2	4
283	они были	3	4
284	бы на	2	4
285	любви и	3	4
286	и было	2	4
287	что не	5	4
288	другой стороны	8	4
289	и вне	2	4
290	и совершенно	8	4
291	на его	4	4
292	формы и	4	4
293	совсем не	3	4
294	а затем	2	4
295	связаны с	2	4
296	он был	3	4
297	мы сказали	2	4
298	из самых	3	4
299	в корне	2	4
300	быть и	2	4
301	в данном	4	4
302	на одном	5	4
303	нем нет	3	4
304	в глаза	2	4
305	только что	11	4
306	находятся в	4	4
307	и вот	7	4
308	у нас	7	4
309	все равно	3	4
310	себе и	4	4
311	или на	2	4
312	раз в	4	4
313	этом случае	2	4
314	в своих	9	4
315	как она	9	4
316	равно как	2	4
317	несмотря на	5	4
318	к жизни	2	4
319	это и	7	4
320	же самое	13	4
321	во всем	3	4
322	в нашем	3	4
323	жизни с	3	4
324	чем в	3	4
325	она еще	2	3
326	нет ни	4	3
327	вопрос о	6	3
328	которые в	2	3
329	но мы	4	3
330	в сферу	2	3
331	в тех	3	3
332	есть только	3	3
333	преимущественно в	2	3
334	что здесь	3	3
335	и эти	3	3
336	или с	2	3
337	в трагедии	21	3
338	как это	16	3
339	вино и	2	3
340	самого начала	5	3
341	и дает	3	3
342	надо было	2	3
343	значение для	2	3
344	по сравнению	4	3
345	тому что	11	3
346	не могла	2	3
347	искусство и	4	3
348	нет никакого	2	3
349	что на	6	3
350	но это	2	3
351	для чего	4	3
352	в образах	2	3
353	же как	4	3
354	в зависимости	7	3
355	и самый	2	3
356	на этом	11	3
357	это значит	2	3
358	в центре	2	3
359	под влиянием	3	3
360	и затем	2	3
361	с самого	5	3
362	в двух	9	3
363	и так	4	3
364	во внешнем	2	3
365	литературы и	2	3
366	одна из	6	3
367	но она	3	3
368	все то	6	3
369	не могли	4	3
370	он как	2	3
371	нет в	2	3
372	бы в	7	3
373	и между	4	3
374	все время	44	3
375	дело в	4	3
376	это было	4	3
377	к ней	3	3
378	из нее	2	3
379	и здесь	11	3
380	целый ряд	5	3
381	одна и	2	3
382	к другу	5	3
383	зависимости от	9	3
384	мы увидим	11	3
385	совершенно не	11	3
386	реального времени	4	3
387	как на	15	3
388	его и	2	3
389	в течение	2	3
390	но только	3	3
391	нас в	2	3
392	что есть	3	3
393	сами по	2	3
394	событий в	2	3
395	дело здесь	2	3
396	можно сказать	4	3
397	их не	2	3
398	строго говоря	2	3
399	ни один	2	3
400	если мы	24	3
401	в свою	3	3
402	если не	2	3
403	жизни а	2	3
404	главным образом	3	3
405	что мы	12	3
406	внимание на	4	3
407	находится в	2	3
408	друг к	5	3
409	к другому	2	3
410	мы в	3	3
411	и жизнь	2	3
412	и есть	7	3
413	сравнению с	4	3
414	мы говорили	4	3
415	без всякого	3	3
416	по самому	2	3
417	тем же	3	3
418	здесь вовсе	2	2
419	данном случае	4	2
420	в каком	7	2
421	смертей и	2	2
422	что их	2	2
423	нигде не	2	2
424	действия и	5	2
425	с чем	3	2
426	что им	2	2
427	и поэтому	4	2
428	каждый из	2	2
429	оказывается что	2	2
430	в каждом	2	2
431	у шекспира	8	2
432	и каждый	2	2
433	должен быть	3	2
434	во всякой	2	2
435	бы его	3	2
436	одном из	2	2
437	героя в	3	2
438	они должны	2	2
439	самом деле	17	2
440	несколько дней	2	2
441	из которой	2	2
442	утверждает что	6	2
443	же мы	3	2
444	его не	2	2
445	что даже	3	2
446	и очень	5	2
447	в искусстве	12	2
448	образом в	3	2
449	в стороне	2	2
450	для своего	2	2
451	к своей	3	2
452	от этой	3	2
453	могло бы	4	2
454	и смысл	3	2
455	была бы	4	2
456	его жизнь	2	2
457	с которой	2	2
458	и та	5	2
459	но как	3	2
460	видит в	3	2
461	по этому	5	2
462	в состав	3	2
463	на них	3	2
464	в поэзии	5	2
465	в уста	3	2
466	в разрешении	2	2
467	все события	3	2
468	того не	2	2
469	связь между	2	2
470	сюжета и	2	2
471	никто не	4	2
472	на другой	2	2
473	мы видели	2	2
474	когда мы	10	2
475	дело и	3	2
476	его с	2	2
477	события в	3	2
478	то он	2	2
479	на которые	2	2
480	необходимо чтобы	2	2
481	и эта	2	2
482	собой в	2	2
483	себя в	4	2
484	все другие	3	2
485	о котором	9	2
486	которое мы	3	2
487	что должно	2	2
488	отличается от	4	2
489	и тот	2	2
490	сказал что	2	2
491	если я	2	2
492	о смерти	9	2
493	и может	3	2
494	как они	3	2
495	герой и	2	2
496	и трагедии	3	2
497	себе не	2	2
498	в знаменитой	2	2
499	для нас	9	2
500	нами в	2	2
501	когда они	2	2
502	но если	3	2
503	должна быть	2	2
504	не можем	8	2
505	он изображает	2	2
506	которого мы	3	2
507	чем больше	3	2
508	но уже	2	2
509	он утверждает	2	2
510	что у	7	2
511	нет никакой	2	2
512	с собой	3	2
513	образом и	3	2
514	этот вопрос	6	2
515	не существует	3	2
516	здесь совершенно	2	2
517	еще в	2	2
518	от нее	2	2
519	одну и	2	2
520	он только	3	2
521	как только	5	2
522	только о	2	2
523	тому же	4	2
524	если же	3	2
525	ясно что	10	2
