N	2gram	Vygotskiy_	KulturaY
509	наших глазах	2	2
510	начиная с	2	2
511	слов которые	2	2
512	этого явления	3	2
513	в действительности	3	2
514	из всех	2	2
515	показывают что	6	2
516	не станем	5	2
517	путь к	3	2
518	только у	2	2
519	он имеет	3	2
520	он приходит	2	2
521	которого оно	2	2
522	с целью	2	2
523	для всего	2	2
524	приходит к	7	2
525	который по	2	2
526	основании что	2	2
527	или нет	2	2
528	идет по	2	2
529	конечно в	2	2
530	в глаза	2	2
531	и той	7	2
532	не что	2	2
533	самое важное	3	2
534	у них	3	2
535	есть и	2	2
536	когда оно	2	2
537	уже по	2	2
538	на пути	2	2
539	об отношении	2	2
540	помощью этого	3	2
541	в основном	6	2
542	нас к	2	2
543	это понятие	2	2
544	отношение между	3	2
545	слова то	3	2
546	друг от	2	2
547	нет никаких	6	2
548	ничем не	2	2
549	одной и	6	2
550	с полным	3	2
551	что иное	2	2
552	нами в	4	2
553	они имеют	3	2
554	в деле	7	2
555	с которыми	4	2
556	отрицать что	2	2
557	словом как	2	2
558	речь не	4	2
559	к овладению	4	2
560	функции слова	2	2
561	же образом	2	2
562	и речь	5	2
563	говорит он	8	2
564	указывает на	3	2
565	он пользуется	2	2
566	это положение	6	2
567	что этот	2	2
568	связи со	2	2
569	именно это	3	2
570	том числе	3	2
571	форме и	2	2
572	говорит и	2	2
573	как оно	5	2
574	и те	3	2
575	по этому	6	2
576	же не	3	2
577	к другому	2	2
578	для них	3	2
579	здесь в	2	2
580	слова мы	5	2
581	речи то	2	2
582	находится в	4	2
583	и когда	3	2
584	слов то	2	2
585	что вся	2	2
586	этого понятия	3	2
587	задолго до	2	2
588	они являются	8	2
589	могут служить	2	2
590	ее в	2	2
591	недостаточно для	3	2
592	вслед за	4	2
593	сравнению со	2	2
594	очень часто	4	2
595	одна из	2	2
596	на которые	3	2
597	самое слово	2	2
598	имеет в	2	2
599	с другими	3	2
600	лежит в	3	2
601	другом месте	3	2
602	этот процесс	4	2
603	рассматриваться как	4	2
604	только к	2	2
605	бы к	2	2
606	которые не	5	2
607	от другого	2	2
608	и слово	3	2
609	имеет место	4	2
610	с уже	2	2
611	этого процесса	10	2
612	и тот	6	2
613	дело с	3	2
614	и часто	2	2
615	как правило	2	2
616	которая не	5	2
617	целого ряда	2	2
618	общего с	3	2
619	для дальнейшего	2	2
620	известно что	2	2
621	между словом	3	2
622	между отдельными	6	2
623	должен был	2	2
624	не является	13	2
625	отличаются от	5	2
626	ничего общего	4	2
627	ни было	2	2
628	понятно что	3	2
629	это очевидно	2	2
630	нами выше	3	2
631	слова с	2	2
632	когда они	2	2
633	не означает	2	2
634	но они	4	2
635	бы что	4	2
636	эти последние	2	2
637	и значение	2	2
638	связи и	4	2
639	в живом	3	2
640	время как	5	2
641	едва ли	6	2
642	сами по	4	2
643	связан с	2	2
644	в жизни	3	2
645	по пути	5	2
646	вообще не	3	2
647	не будет	2	2
648	поэтому в	3	2
649	ни один	5	2
650	от друга	2	2
651	в ряде	4	2
652	на которой	2	2
653	том отношении	2	2
654	речь и	4	2
655	той и	2	2
656	с внешней	2	2
657	а по	3	2
658	основана на	2	2
659	не стоит	2	2
660	всякий раз	2	2
661	и одновременно	3	2
662	что еще	2	2
663	не можем	4	2
664	тому как	2	2
665	не знаем	2	2
666	почти исключительно	2	2
667	смысле но	2	2
668	свое место	2	2
669	со значением	2	2
670	смысле и	2	2
671	в случае	3	2
672	речи что	4	2
673	что эта	2	2
674	задача не	2	2
675	это же	2	2
676	является не	6	2
677	сравнению с	4	2
678	во всем	7	2
679	из основных	3	2
680	в себя	3	2
681	один и	6	2
682	в совершенно	5	2
683	в пользу	7	2
684	иную функцию	2	2
685	связана с	3	2
686	одним и	5	2
687	тем и	5	2
688	как с	4	2
