N	2gram	Bakhtin_Pr	StatiiOP
124	времени и	4	9
125	его жизни	2	9
126	и для	5	9
127	и к	13	9
128	что мы	2	9
129	говорит о	2	9
130	и тем	4	9
131	и это	3	9
132	до конца	3	8
133	могут быть	5	8
134	отношение к	14	8
135	в их	7	8
136	и др	18	8
137	той же	6	8
138	в общем	2	8
139	к этому	5	8
140	а также	4	8
141	мы имеем	4	8
142	что она	2	8
143	в результате	2	8
144	тем не	2	8
145	и даже	5	8
146	но ведь	3	8
147	одним из	6	8
148	совершенно не	4	8
149	и о	3	8
150	и более	3	8
151	еще более	6	8
152	в которых	2	8
153	нужно сказать	2	8
154	подчеркнуть что	4	8
155	о чем	2	7
156	это очень	5	7
157	вплоть до	5	7
158	уже в	3	7
159	одной из	6	7
160	что все	3	7
161	в эту	3	7
162	того же	5	7
163	как это	2	7
164	тем более	2	7
165	в ее	3	7
166	с самого	4	7
167	и то	2	7
168	кажется что	3	7
169	отличается от	2	7
170	мы находим	8	7
171	еще не	10	7
172	отношению к	5	7
173	еще и	4	7
174	связан с	2	7
175	по себе	3	7
176	можно назвать	2	7
177	этой области	2	7
178	но с	2	7
179	представление о	3	7
180	даже в	3	6
181	в келье	2	6
182	о которых	2	6
183	в себе	10	6
184	в одной	4	6
185	вот что	2	6
186	по отношению	6	6
187	из которых	2	6
188	по существу	7	6
189	к нему	3	6
190	и все	14	6
191	по крайней	2	6
192	что на	2	6
193	на его	4	6
194	и во	6	6
195	и вообще	3	6
196	с его	4	6
197	крайней мере	2	6
198	его как	3	6
199	мы не	7	6
200	и здесь	4	6
201	в особенности	2	6
202	что я	2	6
203	в жизни	14	6
204	этот вопрос	3	6
205	этом смысле	5	6
206	этих двух	5	6
207	говорить о	2	6
208	в некоторых	7	6
209	не о	2	5
210	свое время	4	5
211	в очень	2	5
212	его в	4	5
213	на себя	3	5
214	но если	4	5
215	не был	3	5
216	что именно	2	5
217	в свое	4	5
218	как он	4	5
219	и потому	6	5
220	если б	7	5
221	отношении к	2	5
222	один из	7	5
223	конечно и	7	5
224	не была	2	5
225	при этом	6	5
226	в тех	2	5
227	в сущности	15	5
228	в двух	3	5
229	нужно отметить	2	5
230	хотя и	10	5
231	самого начала	5	5
232	во многих	2	5
233	в духе	10	5
234	которую он	3	5
235	то это	4	5
236	всех этих	2	5
237	не как	5	5
238	к ней	3	5
239	как будто	3	5
240	но они	5	5
241	на протяжении	5	5
242	нет и	3	5
243	ее в	4	5
244	раз в	2	5
245	в творчестве	8	5
246	это были	2	5
247	и если	4	5
248	уже не	5	5
249	во многом	3	5
250	мировой литературе	3	5
251	это был	2	5
252	конечно не	11	5
253	в слове	2	5
254	находим в	3	4
255	начиная с	4	4
256	не могут	4	4
257	одна из	9	4
258	в форме	6	4
259	на этом	4	4
260	то есть	86	4
261	и у	8	4
262	по своей	12	4
263	и всегда	2	4
264	нет ни	2	4
265	казалось бы	4	4
266	не всегда	3	4
267	как у	5	4
268	в развитии	5	4
269	в романе	9	4
270	не знает	8	4
271	века и	6	4
272	смысле этого	3	4
273	которые в	3	4
274	но как	2	4
275	только с	3	4
276	они не	5	4
277	и без	4	4
278	в образе	3	4
279	в процессе	4	4
280	мы видим	2	4
281	в связи	2	4
282	что было	2	4
283	этого слова	3	4
284	должны быть	2	4
285	на язык	4	4
286	как мы	12	4
287	именно поэтому	2	4
288	литературы и	4	4
289	да и	3	4
290	очень часто	4	4
291	если в	2	4
292	для этого	2	4
293	не могли	2	4
294	за пределы	7	4
295	в эпоху	12	4
296	есть в	7	4
297	в чисто	2	4
298	и он	5	4
299	бы и	3	4
300	которые не	2	4
301	в центре	4	4
302	могли быть	2	4
303	и тот	4	4
304	на него	2	4
305	эти темы	2	4
306	все они	2	4
307	и их	6	4
308	и другие	14	4
309	тому же	3	4
310	и так	4	4
311	могло бы	3	4
312	xviii века	3	4
313	связанные с	3	4
314	но для	2	4
315	ни у	3	4
316	здесь нет	2	4
317	а на	2	4
318	в смысле	2	4
319	или в	7	4
320	в таком	3	4
321	в основе	6	4
322	связана с	3	4
323	чем в	2	4
324	все более	2	3
325	перед нами	17	3
326	конечно в	2	3
327	в плане	3	3
328	или иной	2	3
329	от него	3	3
330	отношений между	2	3
331	при всей	3	3
332	и наконец	4	3
333	котором он	2	3
334	этого произведения	3	3
335	в других	2	3
336	связанных с	2	3
337	слово в	5	3
338	и других	12	3
339	так называемая	2	3
340	но именно	4	3
341	к своему	4	3
342	и вся	4	3
343	а во	3	3
344	или менее	3	3
345	сцена в	3	3
346	образом в	2	3
347	от них	2	3
348	она не	4	3
349	к этой	3	3
350	это уже	2	3
351	может служить	2	3
352	даже и	3	3
353	почти не	2	3
354	не то	3	3
355	на них	2	3
356	смысле слова	2	3
357	нельзя сказать	2	3
358	здесь не	5	3
359	и некоторые	2	3
360	а затем	5	3
361	но эта	2	3
362	и самый	6	3
363	себя и	3	3
364	и ее	8	3
365	том числе	15	3
366	к его	2	3
367	это еще	2	3
368	бы в	2	3
369	до нас	3	3
370	все время	2	3
371	в сознании	2	3
372	любовь к	4	3
373	но эти	3	3
374	и до	6	3
375	в словах	2	3
376	особенно в	7	3
377	который не	2	3
378	и уже	2	3
379	каждого из	2	3
380	о тех	2	3
381	и которые	2	3
382	и нужно	2	3
383	иногда и	3	3
384	в рассказе	2	3
385	несколько слов	3	3
386	причем в	2	3
387	наконец в	3	3
388	во всей	5	3
389	со всеми	8	3
390	xvii века	3	3
391	их в	3	3
392	я и	2	3
393	слова в	3	3
394	когда он	2	3
395	с большой	3	3
396	но на	2	3
397	себя внимание	2	3
398	он и	2	3
399	а у	2	3
400	в один	3	3
401	более или	3	3
402	и перед	2	3
403	как его	2	3
404	не к	3	3
405	очень хорошо	3	3
406	не дает	3	3
407	на основе	4	3
408	с помощью	4	3
409	тем самым	2	2
410	в диалог	2	2
411	для всех	2	2
412	как человек	2	2
413	скупой рыцарь	2	2
414	да еще	2	2
415	в литературе	8	2
416	эти два	3	2
417	а это	2	2
418	аргументации в	2	2
419	где в	2	2
420	др в	3	2
421	жанровые особенности	7	2
422	в произведениях	2	2
423	являются и	2	2
424	ведь это	2	2
425	его произведений	3	2
426	проявляется в	4	2
427	близок к	2	2
428	и xix	3	2
429	и при	2	2
430	характерное для	2	2
431	в европейской	2	2
432	в какой-то	5	2
433	действительности и	2	2
434	быть ни	2	2
435	здесь о	2	2
436	по своему	6	2
437	мы видели	2	2
438	для понимания	3	2
439	и совершенно	3	2
440	значение для	5	2
441	для этой	2	2
442	на этой	2	2
443	и она	2	2
444	но только	2	2
445	а только	2	2
446	этом не	2	2
447	до ее	2	2
448	жизнь в	4	2
449	все его	3	2
450	вступают в	3	2
451	широко распространенный	2	2
452	ту же	2	2
453	на свой	2	2
454	в роман	2	2
455	к слову	3	2
456	жизнь и	3	2
457	ведь если	2	2
458	для них	2	2
459	в разных	4	2
460	как слово	3	2
461	и этим	3	2
462	темы и	4	2
463	в зависимости	3	2
464	числе и	13	2
465	той или	2	2
466	одновременно и	5	2
467	из самых	3	2
468	и они	4	2
469	тот же	2	2
470	но уже	2	2
471	событий и	2	2
472	и от	4	2
473	рассказ о	2	2
474	истории и	2	2
475	его с	2	2
476	время в	2	2
477	ума и	2	2
478	так сказать	8	2
479	и еще	2	2
480	очень широко	2	2
481	с ней	4	2
482	на свете	2	2
483	поэтому и	4	2
484	из своих	3	2
485	с ее	3	2
486	этой почве	2	2
487	зависимости от	3	2
488	и той	4	2
489	знаком с	2	2
490	вообще в	2	2
491	превращается в	5	2
492	жизни в	4	2
493	по мере	3	2
494	между собою	2	2
495	этот образ	2	2
496	смертной казни	2	2
497	это положение	2	2
498	второй половины	2	2
499	в известной	3	2
500	в пределах	8	2
501	и из	3	2
502	он является	2	2
503	а за	2	2
504	значение в	4	2
505	не за	3	2
506	далеко не	4	2
507	он может	2	2
508	это была	2	2
509	как своего	2	2
510	и другой	4	2
511	но к	4	2
512	за него	2	2
513	своей жизни	3	2
514	имеем в	3	2
515	на которой	2	2
516	и тому	2	2
517	но там	2	2
518	соответствии с	2	2
519	и стал	2	2
520	литературы в	4	2
521	полемики с	2	2
522	а между	3	2
523	не могу	3	2
524	мы в	2	2
525	с их	3	2
526	здесь только	2	2
527	выходит из	2	2
528	характерны для	5	2
529	но этот	2	2
530	именно на	2	2
531	его жизнь	2	2
532	по своим	2	2
533	слов о	3	2
534	быть и	2	2
535	все в	3	2
536	на все	4	2
537	мы и	4	2
