N	2gram	Propp_Isto	Komedia
125	время как	2	9
126	но все	5	9
127	все что	4	9
128	друг друга	6	9
129	вовсе не	3	9
130	только в	8	9
131	в ней	3	9
132	возможно что	7	8
133	и ее	3	8
134	не знает	2	8
135	то это	5	8
136	а затем	6	8
137	связи с	9	8
138	да и	2	8
139	что ни	3	8
140	другой стороны	10	8
141	можно было	3	8
142	с этой	3	8
143	в течение	6	8
144	что у	4	8
145	в которых	7	8
146	если не	2	8
147	не было	2	8
148	вопрос о	4	7
149	в себе	2	7
150	в другом	11	7
151	и у	6	7
152	и к	4	7
153	мы знаем	11	7
154	себе в	2	7
155	и о	2	7
156	в других	6	7
157	но если	2	7
158	и это	5	7
159	в связи	5	7
160	что они	14	7
161	во всяком	2	7
162	тех же	2	7
163	из этих	5	7
164	мы найдем	2	7
165	хотя бы	3	7
166	дело с	2	7
167	целый ряд	3	7
168	и вот	3	7
169	должен был	5	7
170	в этих	18	7
171	и тот	3	7
172	не имеет	3	7
173	равно как	3	7
174	для нас	6	7
175	всяком случае	2	7
176	после смерти	2	7
177	даже в	4	6
178	в силу	2	6
179	не хочет	3	6
180	в виду	2	6
181	и тем	2	6
182	у тебя	3	6
183	его дочери	3	6
184	его от	3	6
185	так в	8	6
186	могут быть	9	6
187	здесь в	2	6
188	что не	3	6
189	никто не	2	6
190	в дальнейшем	8	6
191	и он	2	6
192	на это	4	6
193	тем не	6	6
194	и как	6	6
195	как правило	3	6
196	во второй	2	6
197	человека в	2	6
198	как будто	2	6
199	по всему	2	6
200	после того	5	6
201	на то	4	6
202	еще более	3	6
203	с собой	4	6
204	когда он	2	6
205	в другой	6	6
206	там же	2	6
207	на этом	5	6
208	представляет собой	6	6
209	главным образом	3	6
210	или в	14	6
211	молодых людей	3	6
212	а не	13	6
213	не дает	3	6
214	не мог	2	6
215	никогда не	9	5
216	и если	3	5
217	это не	10	5
218	отец и	2	5
219	из того	2	5
220	его на	6	5
221	одним из	4	5
222	роль в	2	5
223	ни одной	3	5
224	после этого	2	5
225	одном из	3	5
226	все время	2	5
227	по существу	3	5
228	от них	5	5
229	мы имеем	24	5
230	что на	6	5
231	не могла	3	5
232	между собой	2	5
233	см ниже	2	5
234	же не	2	5
235	сказать что	5	5
236	представление о	3	5
237	и от	3	5
238	что это	4	5
239	себя в	2	5
240	также в	2	5
241	за ним	4	5
242	т д	30	5
243	известно что	3	5
244	к своему	3	5
245	от того	3	5
246	что по	2	5
247	что я	2	5
248	он и	4	5
249	со своей	2	5
250	жизни и	2	5
251	здесь и	2	5
252	а на	5	5
253	конечно не	3	5
254	друг другу	2	5
255	у меня	5	5
256	той же	3	5
257	но он	8	5
258	в плен	4	4
259	в глаза	2	4
260	же ты	2	4
261	видеть в	3	4
262	за счет	2	4
263	к которому	6	4
264	не всегда	7	4
265	ничем не	2	4
266	образом в	2	4
267	а сам	2	4
268	по сравнению	2	4
269	и там	6	4
270	его не	3	4
271	сравнению с	2	4
272	что же	2	4
273	же как	8	4
274	в поисках	2	4
275	не на	2	4
276	здесь мы	6	4
277	е в	2	4
278	например в	3	4
279	в состоянии	2	4
280	одна из	2	4
281	одно из	2	4
282	то и	7	4
283	нет ничего	3	4
284	у нее	4	4
285	я не	3	4
286	стороны и	3	4
287	и их	4	4
288	у нас	7	4
289	и другие	6	4
290	такой же	3	4
291	что после	2	4
292	время от	2	4
293	в пределах	5	4
294	не случайно	2	4
295	далеко не	3	4
296	а то	2	4
297	их в	6	4
298	дома и	4	4
299	с большим	5	4
300	что мы	5	4
301	что эта	2	4
302	все равно	3	4
303	не следует	2	4
304	в себя	3	4
305	и потому	2	3
306	указывает на	6	3
307	от него	3	3
308	в одной	4	3
309	детей и	3	3
310	вплоть до	2	3
311	не раз	2	3
312	должно было	2	3
313	как к	2	3
314	на все	2	3
315	а как	2	3
316	же можно	2	3
317	казалось бы	2	3
318	от своего	3	3
319	только на	2	3
320	такое же	4	3
321	представления о	2	3
322	в руки	3	3
323	видно что	5	3
324	на месте	2	3
325	она не	4	3
326	к этой	2	3
327	они не	4	3
328	или по	5	3
329	этим объясняется	4	3
330	с другом	2	3
331	он в	3	3
332	его и	6	3
333	состоит в	4	3
334	а после	2	3
335	и за	3	3
336	таким же	5	3
337	этой связи	2	3
338	этим же	2	3
339	по этому	2	3
340	на них	2	3
341	для них	3	3
342	в виде	2	3
343	на землю	2	3
344	с ними	5	3
345	о ней	2	3
346	представляют собой	5	3
347	принадлежит к	4	3
348	сам он	2	3
349	все еще	7	3
350	также что	2	3
351	между двумя	6	3
352	и и	6	3
353	мы видели	18	3
354	нет никаких	2	3
355	право на	2	3
356	ли это	2	3
357	его с	2	3
358	это в	2	3
359	исходя из	2	3
360	в лице	2	3
361	не совсем	5	3
362	и уже	2	3
363	друг с	2	3
364	совершенно не	2	3
365	своего дома	2	3
366	не один	2	3
367	и более	3	3
368	не с	2	3
369	можно найти	8	3
370	предположение что	3	3
371	что ты	5	3
372	если это	4	3
373	в большинстве	2	3
374	если он	2	3
375	по себе	3	3
376	а у	2	3
377	находится в	4	3
378	относится к	3	3
379	только после	2	3
380	ему в	2	3
381	и есть	3	3
382	во всем	3	3
383	своего отца	2	3
384	этих двух	2	3
385	однако не	2	3
386	образом и	2	2
387	сообщает о	2	2
388	берет на	2	2
389	перед нами	4	2
390	те же	2	2
391	дома в	8	2
392	на три	2	2
393	случае в	2	2
394	и новые	2	2
395	с целью	2	2
396	доходит до	2	2
397	связанных с	4	2
398	что здесь	8	2
399	по очереди	2	2
400	земле и	2	2
401	одному из	2	2
402	о первой	2	2
403	его из	3	2
404	к более	2	2
405	вином и	2	2
406	ней в	2	2
407	это только	2	2
408	жизни так	2	2
409	начинается с	3	2
410	и при	2	2
411	дает нам	3	2
412	и очень	2	2
413	того что	8	2
414	вопрос не	2	2
415	на которых	2	2
416	о нем	2	2
417	с матерью	2	2
418	что девушка	4	2
419	иногда даже	2	2
420	могло быть	3	2
421	случаях когда	2	2
422	она была	2	2
423	или его	2	2
424	предположить что	11	2
425	а мы	3	2
426	указывают на	2	2
427	дочери и	3	2
428	ту же	2	2
429	тех случаях	2	2
430	пока не	3	2
431	из трех	3	2
432	меня и	3	2
433	я теперь	2	2
434	однако что	4	2
435	большинстве случаев	3	2
436	точно так	8	2
437	живет в	8	2
438	здесь не	6	2
439	с девушкой	2	2
440	он меня	2	2
441	мы видим	15	2
442	все эти	8	2
443	почти всегда	2	2
444	под влиянием	2	2
445	должна быть	2	2
446	других случаях	2	2
447	этом случае	8	2
448	приходит в	3	2
449	на поле	3	2
450	к отцу	3	2
451	особенно в	2	2
452	это еще	2	2
453	ты меня	4	2
454	на волю	4	2
455	они могут	2	2
456	три года	6	2
457	героя или	2	2
458	из этой	2	2
459	не знаю	9	2
460	но это	5	2
461	не все	7	2
462	и так	3	2
463	только с	2	2
464	с ней	6	2
465	дело не	3	2
466	образом на	2	2
467	в этот	6	2
468	между прочим	4	2
469	с ее	2	2
470	женщин и	2	2
471	как не	2	2
472	превращается в	10	2
473	это делает	2	2
474	на земле	2	2
475	где он	2	2
476	встречается в	2	2
477	но они	2	2
478	как только	2	2
479	сюжета в	2	2
480	со своими	2	2
481	в жизни	3	2
482	это уже	3	2
483	человека с	2	2
484	в самых	3	2
485	этот вопрос	3	2
486	его к	5	2
487	подобно тому	3	2
488	то мы	3	2
489	ее в	3	2
490	на нем	4	2
491	не вполне	7	2
492	нет необходимости	3	2
493	этому же	3	2
494	на девушку	2	2
495	представлял собой	3	2
496	имеем в	6	2
497	в большом	8	2
498	указывает что	3	2
499	пребывания в	7	2
500	ты не	3	2
501	и она	5	2
502	как она	2	2
503	тому как	3	2
504	ко мне	2	2
505	на богатой	2	2
506	которой он	3	2
507	к жизни	2	2
508	почему в	3	2
509	связь с	12	2
510	мы уже	9	2
511	земли и	2	2
512	после чего	11	2
513	и только	6	2
514	именно на	2	2
515	если же	2	2
