N	2gram	Vygotskiy_	Tvorches
254	гораздо более	2	3
255	от этой	2	3
256	может служить	8	3
257	к самому	4	3
258	связь с	5	3
259	в ней	23	3
260	одного из	2	3
261	другой стороны	5	3
262	что оно	5	3
263	всяком случае	6	3
264	не то	7	3
265	себя как	3	3
266	точно так	3	3
267	совсем не	3	3
268	что с	4	3
269	и до	4	3
270	воли и	2	3
271	там где	7	3
272	в первом	3	3
273	эти слова	5	3
274	можно сказать	2	3
275	заключается в	13	3
276	как мы	12	3
277	сказать что	14	3
278	если в	2	3
279	в стихах	3	3
280	говорил о	3	3
281	сами по	3	3
282	время в	5	3
283	из этих	6	3
284	это в	3	3
285	и еще	2	3
286	больше чем	5	3
287	к ней	3	3
288	с ее	5	3
289	отличается от	2	3
290	а я	5	3
291	только что	10	3
292	автора в	2	3
293	кроме того	2	3
294	и вот	6	3
295	был бы	4	3
296	не является	2	3
297	только для	3	3
298	ее в	7	3
299	для того	18	3
300	и их	2	3
301	у нас	4	3
302	со всеми	2	3
303	второй план	6	3
304	не с	2	3
305	в жизни	6	3
306	на этот	2	3
307	с другим	2	3
308	автора и	2	3
309	что для	6	3
310	образом и	3	3
311	и если	13	3
312	и к	5	3
313	на этом	6	3
314	по себе	5	3
315	как она	8	3
316	несмотря на	7	3
317	жизни и	6	3
318	но когда	2	3
319	и что	29	3
320	во всяком	6	3
321	характера и	3	3
322	или в	6	3
323	и только	8	3
324	нельзя не	2	3
325	это означало	3	3
326	тому же	2	3
327	в которую	3	3
328	в одном	9	3
329	он все	4	2
330	данном случае	5	2
331	в нее	3	2
332	все более	4	2
333	видим в	2	2
334	о человеке	2	2
335	не могут	2	2
336	но мы	4	2
337	однако уже	3	2
338	но как	3	2
339	за этим	3	2
340	в тех	5	2
341	еще раз	3	2
342	вслед за	4	2
343	и поэтому	3	2
344	эти два	4	2
345	расходится с	2	2
346	когда я	3	2
347	нам о	3	2
348	при такой	2	2
349	в силу	2	2
350	нас на	2	2
351	есть не	2	2
352	должен быть	4	2
353	этой сцене	2	2
354	фабулы и	4	2
355	начала и	2	2
356	и всегда	2	2
357	после этого	5	2
358	свою очередь	3	2
359	с офицером	4	2
360	но сам	2	2
361	от других	2	2
362	и где	2	2
363	и очень	3	2
364	смысл и	8	2
365	о нем	2	2
366	надо было	3	2
367	с тем	14	2
368	действующих лиц	6	2
369	следовало бы	2	2
370	без всякой	2	2
371	тому что	10	2
372	она не	10	2
373	не могу	3	2
374	он в	3	2
375	характера а	2	2
376	того же	4	2
377	была бы	5	2
378	и без	2	2
379	он с	2	2
380	и та	3	2
381	то это	5	2
382	между собой	2	2
383	в прямом	2	2
384	что же	3	2
385	или вернее	2	2
386	не будет	2	2
387	у меня	2	2
388	с такой	7	2
389	ли он	4	2
390	когда она	4	2
391	того чтобы	21	2
392	когда в	4	2
393	одним словом	2	2
394	по выражению	2	2
395	было бы	22	2
396	указал на	3	2
397	представляют собой	3	2
398	же в	2	2
399	связи с	2	2
400	одновременно и	3	2
401	в сущности	16	2
402	он был	3	2
403	в качестве	2	2
404	во время	4	2
405	или вот	2	2
406	в двух	11	2
407	в действительности	3	2
408	мы слышим	2	2
409	к анализу	2	2
410	здесь мы	6	2
411	гамлета и	3	2
412	кажется что	2	2
413	всех этих	2	2
414	не могли	5	2
415	что герои	2	2
416	он как	2	2
417	узнаем что	2	2
418	не от	2	2
419	имеет в	2	2
420	что если	6	2
421	но при	2	2
422	в данном	5	2
423	ли это	3	2
424	в нашей	2	2
425	только то	3	2
426	а к	2	2
427	во всех	4	2
428	при таком	4	2
429	из нее	3	2
430	в глаза	3	2
431	событий и	3	2
432	что как	4	2
433	должен был	4	2
434	художественное произведение	2	2
435	в речи	3	2
436	где он	3	2
437	в результате	3	2
438	и о	6	2
439	указывает на	8	2
440	жизнь и	2	2
441	с одной	7	2
442	читателя он	2	2
443	по словам	2	2
444	от одной	2	2
445	не имеет	8	2
446	для анализа	2	2
447	ни в	6	2
448	столь же	5	2
449	и здесь	9	2
450	их в	4	2
451	сам автор	5	2
452	здравого смысла	2	2
453	героев в	2	2
454	все что	2	2
455	на наших	2	2
456	к его	2	2
457	из себя	3	2
458	в эту	2	2
459	ли что	2	2
460	так ли	2	2
461	с которым	2	2
462	был не	2	2
463	всякий раз	6	2
464	внимание на	4	2
465	своим собственным	2	2
466	только как	2	2
467	мы все	6	2
468	из этого	10	2
469	уже говорили	4	2
470	и уже	5	2
471	не просто	7	2
472	человек и	2	2
473	как на	9	2
474	если же	3	2
475	не к	5	2
476	событий в	3	2
477	он начинает	3	2
478	морали и	5	2
479	как раз	14	2
480	и всякий	2	2
481	мы уже	12	2
482	согласии с	2	2
483	по самому	3	2
484	ясно что	11	2
