N	2gram	Tiupa_Lite_1	Problema
495	внутреннего и	1	1
496	как высказывание	1	1
497	необходимое для	1	1
498	задачу и	1	1
499	к которой	1	1
500	эстетики но	1	1
501	существенно живет	1	1
502	искусство за	1	1
503	между этими	1	1
504	теорию литературы	1	1
505	понятую как	1	1
506	изнутри и	1	1
507	для всех	1	1
508	это ни	1	1
509	со своим	1	1
510	уже не	7	1
511	только на	2	1
512	в душе	3	1
513	из них	4	1
514	чего бы	1	1
515	этом в	3	1
516	который как	1	1
517	для него	2	1
518	основе всего	1	1
519	не для	1	1
520	не о	1	1
521	может служить	1	1
522	друг друга	4	1
523	если оно	2	1
524	только с	1	1
525	художник не	1	1
526	не просто	1	1
527	значение только	1	1
528	совокупность факторов	2	1
529	для художника	1	1
530	выходит за	1	1
531	до сих	1	1
532	непосредственно в	1	1
533	или иначе	9	1
534	именно в	1	1
535	человека а	1	1
536	впервые становится	2	1
537	затем в	1	1
538	равной степени	1	1
539	сознания именно	1	1
540	только что	1	1
541	а на	1	1
542	до конца	1	1
543	близость к	1	1
544	и завершает	1	1
545	одну из	2	1
546	и эстетической	1	1
547	на эту	1	1
548	поэзии а	1	1
549	творчество в	1	1
550	художественного целого	2	1
551	и ему	1	1
552	искусства то	1	1
553	совпадают в	1	1
554	вместе с	1	1
555	и особенно	1	1
556	из мира	1	1
557	иной культурной	1	1
558	в историю	1	1
559	однако для	1	1
560	и воспринимаемое	1	1
561	в столь	2	1
562	создается не	1	1
563	только вне	1	1
564	в той	1	1
565	тому как	2	1
566	и неслиянность	1	1
567	ли на	1	1
568	человека или	1	1
569	быть не	1	1
570	как например	1	1
571	деятельности художника	2	1
572	аналогии с	3	1
573	сих пор	1	1
574	из ничего	1	1
575	это уже	2	1
576	искусства это	2	1
577	сам же	1	1
578	освобождаясь от	1	1
579	самой в	1	1
580	к тому	2	1
581	не подлежит	1	1
582	в поэме	1	1
583	которая в	2	1
584	это может	1	1
585	я в	5	1
586	отношению ко	1	1
587	связывания и	1	1
588	могли быть	1	1
589	как человек	1	1
590	отношении к	1	1
591	жизни в	1	1
592	и формой	1	1
593	в творчестве	1	1
594	не говоря	2	1
595	понимается как	1	1
596	в иной	1	1
597	себе самому	1	1
598	из этого	1	1
599	явление культуры	1	1
600	в которой	1	1
601	в действительности	1	1
602	жизни и	3	1
603	но эти	1	1
604	к этой	1	1
605	прийти в	1	1
606	художественного задания	1	1
607	которая не	2	1
