N	2gram	Tiupa_Lite_2	Analitik
145	я в	7	3
146	из них	2	3
147	при всей	2	3
148	только на	1	3
149	со стороны	3	3
150	или иной	1	3
151	таков что	1	3
152	именно в	1	3
153	было бы	2	3
154	литературное произведение	1	3
155	в рамках	4	3
156	из трех	1	3
157	и за	2	3
158	эстетического дискурса	1	3
159	тому как	2	3
160	что позволяет	1	3
161	и одновременно	2	3
162	бы в	1	3
163	прежде всего	4	3
164	а в	3	3
165	не знает	2	3
166	в действительности	1	3
167	речь идет	3	2
168	отношения к	1	2
169	эту жизнь	1	2
170	перед лицом	1	2
171	и до	2	2
172	той же	2	2
173	из своих	2	2
174	а далее	1	2
175	и он	3	2
176	еще не	2	2
177	он был	1	2
178	ведь ты	1	2
179	иного рода	1	2
180	на основе	1	2
181	конечном счете	5	2
182	отличие от	1	2
183	иной эстетической	1	2
184	и я	1	2
185	о жизни	1	2
186	себе не	2	2
187	в противоположность	2	2
188	художественного мира	2	2
189	на то	1	2
190	в случае	1	2
191	не следует	1	2
192	он не	5	2
193	таким образом	1	2
194	а затем	2	2
195	текста как	1	2
196	на протяжении	1	2
197	сотворческого сопереживания	1	2
198	строки и	1	2
199	он же	1	2
200	соответствии с	2	2
201	он и	2	2
202	еще в	4	2
203	эстетическим субъектом	1	2
204	в этих	1	2
205	в своей	1	2
206	с точки	3	2
207	с позиции	1	2
208	в отличие	1	2
209	предполагает не	1	2
210	о себе	3	2
211	но эта	1	2
212	своего другого	3	2
213	даже в	4	2
214	в то	9	2
215	не имеет	1	2
216	между эстетическим	1	2
217	же время	9	2
218	особого рода	1	2
219	или иных	1	2
220	и эстетическим	1	2
221	ли не	4	2
222	всего в	1	2
223	с ее	2	2
224	классического реализма	1	2
225	обращаясь к	3	2
226	того и	1	2
227	раз не	1	2
228	ключевая роль	1	2
229	с ним	2	2
230	что в	4	2
231	вполне закономерно	1	2
232	произведения как	1	2
233	за мною	1	2
234	за пределами	1	2
235	никак не	1	2
236	его в	1	2
237	м.л гаспаров	1	2
238	в его	4	2
239	чем и	1	2
240	нашем понимании	1	2
241	того что	5	2
242	один из	4	2
243	грань между	1	2
244	все той	1	2
245	себя в	6	2
246	этой системе	1	2
247	для всех	5	2
248	в поэзии	3	2
249	свидетельствует о	2	2
250	а то	1	2
251	как писал	2	2
252	по выражению	1	2
253	ни с	1	2
254	одно из	2	2
255	ведь это	2	2
256	в одном	2	2
257	вовсе не	2	2
258	присутствия в	2	2
259	в соответствии	1	2
260	и стал	1	2
261	вместе с	5	2
262	так же	1	2
263	к его	1	2
264	к своему	2	2
265	в столь	1	2
266	такого рода	9	2
267	по существу	3	2
268	ты не	1	2
269	тех или	1	2
270	и для	3	2
271	еще одна	1	2
272	этого рода	1	2
273	при таком	1	2
274	он по	1	2
275	эстетическим адресатом	1	2
276	еще более	1	2
277	субъектом и	1	2
278	личности и	1	2
279	от своего	1	2
280	другой стороны	4	2
281	и адресата	1	2
282	частности в	1	2
283	все что	2	2
284	к этому	1	2
285	в таком	1	2
286	в роли	2	2
287	и т	2	1
288	зависимость от	2	1
289	с жизнью	1	1
290	самом деле	1	1
291	переход от	1	1
292	идет о	3	1
293	перед читателем	1	1
294	отношений в	1	1
295	здесь и	1	1
296	в первом	1	1
297	отношения между	1	1
298	смерть в	1	1
299	мышления но	1	1
300	есть не	1	1
301	на первом	2	1
302	на место	1	1
303	именно к	1	1
304	в становлении	1	1
305	на войне	1	1
306	внешних границ	2	1
307	не вполне	2	1
308	усиливает этот	1	1
309	равной мере	1	1
310	я не	5	1
311	все того	1	1
312	из того	2	1
313	но даже	1	1
314	над самим	1	1
315	частный случай	1	1
316	о судьбе	1	1
317	я здесь	1	1
318	когда речь	1	1
319	нам представляется	2	1
320	взгляде на	1	1
321	за словами	1	1
322	в чем	1	1
323	на своих	1	1
324	сказать и	1	1
325	для жизни	1	1
326	личности есть	1	1
327	люди у	1	1
328	как другие	1	1
329	то он	1	1
330	в противовес	3	1
331	не все	1	1
332	очевидно что	2	1
333	и будет	1	1
334	общий знаменатель	1	1
335	данный момент	1	1
336	в художественном	2	1
337	однако не	1	1
338	личностного я	1	1
339	в полном	1	1
340	когда он	1	1
341	эстетической деятельности	3	1
342	и наконец	2	1
343	внешние границы	1	1
344	архитектоника мировидения	1	1
345	писал что	1	1
346	тем же	3	1
347	эстетический субъект	3	1
348	личности поэтому	1	1
349	искусство и	1	1
350	в концовке	1	1
351	со своей	2	1
352	себе как	1	1
353	разве я	1	1
354	в литературном	1	1
355	оказывается как	1	1
356	все эти	1	1
357	не оставляет	1	1
358	поскольку в	3	1
359	еще один	1	1
360	в известном	1	1
361	рассказ о	1	1
362	в иную	1	1
363	и те	1	1
364	как он	2	1
365	после чего	1	1
366	наш взгляд	3	1
367	результате такой	1	1
368	с чем	1	1
369	в нем	3	1
370	в статье	1	1
371	а скорее	1	1
372	всех этих	1	1
373	в принципе	5	1
374	не к	2	1
375	свое время	2	1
376	на жизнь	2	1
377	этой темы	1	1
378	в творческом	1	1
379	на наш	3	1
380	и по	1	1
381	человека в	4	1
382	в каждом	2	1
383	мне в	2	1
384	границы с	1	1
385	что такой	1	1
386	нам остается	1	1
387	в глубине	1	1
388	парадигмы художественности	3	1
389	актуализации в	1	1
390	необходимой для	1	1
391	воспринимается как	1	1
392	в глазах	3	1
393	это не	1	1
394	смерти то	1	1
395	каждого из	1	1
396	креативного и	1	1
397	лирики как	1	1
398	например с	1	1
399	вся художественная	1	1
400	в жизни	2	1
401	в них	2	1
402	оставляющий места	1	1
403	системой ценностей	1	1
404	они оба	1	1
405	все равно	2	1
406	далеко не	1	1
407	но лишь	3	1
408	которой он	1	1
409	и таится	1	1
410	ведет к	1	1
411	подлинным искусством	1	1
412	и себя	1	1
413	такой же	3	1
414	со всей	1	1
415	эстетического отношения	1	1
416	в такой	2	1
417	с идеей	2	1
418	для уяснения	1	1
419	жизнь и	1	1
420	уступает ему	1	1
421	от себя	1	1
422	лирический сюжет	2	1
423	что я	2	1
424	сколько о	1	1
425	личной ответственности	2	1
426	вплоть до	3	1
427	обнаруживается в	1	1
428	особое место	1	1
429	и нераздельных	1	1
430	времени не	1	1
431	при рассмотрении	1	1
432	обращение к	1	1
433	не его	1	1
434	далека от	1	1
435	однако в	6	1
436	что этот	1	1
437	где каждый	1	1
438	решительно и	1	1
439	а вот	1	1
440	и вся	1	1
441	тому что	1	1
442	личной воли	1	1
443	собственному признанию	1	1
444	одна из	5	1
445	концепция личности	1	1
446	художественное высказывание	3	1
447	но только	2	1
448	каждый из	4	1
449	россыпь ярких	1	1
450	что ни	1	1
451	только и	1	1
452	воспринимающим сознанием	1	1
453	такова что	1	1
454	этих двух	1	1
455	аналогична в	1	1
456	всем без	1	1
457	лирическую героиню	1	1
458	пути и	1	1
459	личного существования	1	1
460	по своей	1	1
461	под диктовку	1	1
462	потому что	2	1
463	связи с	1	1
464	и чужих	1	1
465	предстает в	1	1
466	закономерно что	1	1
467	а мы	1	1
468	как теперь	1	1
469	есть у	1	1
470	у нас	5	1
471	языка в	1	1
472	мысли так	1	1
473	личности в	3	1
474	самоактуализация личности	1	1
475	одно и	2	1
476	которых он	1	1
477	места для	1	1
478	же самое	1	1
479	в своего	1	1
480	ценностного центра	1	1
481	рецептивного сознаний	1	1
482	говоря словами	1	1
483	для себя	2	1
484	которое говоря	1	1
485	вот и	1	1
486	столько о	1	1
487	и о	1	1
488	случае это	2	1
489	характерно в	1	1
490	в виду	2	1
491	свою очередь	1	1
492	в ее	2	1
493	самим собою	1	1
494	по земле	3	1
495	к какой	1	1
496	все прочие	1	1
497	только то	1	1
498	иной парадигмы	1	1
499	во всём	1	1
500	это путь	1	1
501	превыше всего	1	1
502	слова а	1	1
503	что может	1	1
504	в образе	1	1
505	в отношении	1	1
506	что нам	2	1
507	поэтому в	1	1
508	текст оказывается	1	1
509	коммуникативное событие	3	1
510	нас и	1	1
511	знает категории	1	1
512	это мне	1	1
513	не ведает	1	1
514	значимости в	1	1
515	в другом	3	1
516	нашем случае	1	1
517	есть одновременно	1	1
518	другого сознания	1	1
519	видения жизни	1	1
520	но мы	1	1
521	и что	2	1
522	но одна	1	1
523	начала но	1	1
524	восходит к	2	1
525	а напротив	1	1
526	неслиянных и	1	1
527	которая сама	1	1
528	путь к	2	1
529	данного текста	1	1
530	искусство не	2	1
531	своих внешних	1	1
532	при взгляде	2	1
533	именно она	1	1
534	отмежевывается от	1	1
535	выступает как	1	1
536	практически все	1	1
537	в художественной	3	1
538	не будучи	1	1
539	в литературе	1	1
540	автора героя	1	1
541	явления как	1	1
542	другого не	1	1
543	тот же	2	1
544	в основном	1	1
545	и представляет	1	1
546	дело с	1	1
547	в какой	2	1
548	хотя бы	2	1
549	ахматовой в	1	1
550	таких моментов	1	1
551	хронотопа следует	1	1
552	неудивительно что	1	1
553	который в	1	1
554	которого является	1	1
555	в облике	2	1
556	человека с	1	1
557	такую практику	1	1
558	адресатом в	1	1
559	уже в	2	1
560	вопроса о	1	1
561	то и	3	1
562	первого лица	1	1
563	в начале	3	1
564	у того	1	1
565	мышления и	1	1
566	между я	3	1
567	оказывается вполне	1	1
568	как справедливо	1	1
569	пока не	1	1
570	в прозе	1	1
571	слова в	1	1
572	его речь	1	1
573	так как	3	1
574	как художественной	1	1
575	и оказывается	1	1
576	себе и	3	1
577	дело и	1	1
578	в стихах	8	1
579	нередко оказывается	1	1
580	образом не	1	1
581	раздвоение образа	1	1
582	и напротив	1	1
583	где в	2	1
584	бы ничего	1	1
585	художественное целое	1	1
586	в данный	1	1
587	нам не	1	1
588	мы это	1	1
589	с другим	2	1
590	который не	1	1
591	как у	1	1
592	я был	1	1
593	в свою	1	1
594	текст в	1	1
595	еще и	1	1
596	себя и	2	1
597	исходит из	1	1
598	единого для	1	1
599	говорит я	2	1
600	обнаруживается и	1	1
601	принадлежит не	1	1
602	более того	1	1
603	к женщине	1	1
604	однако его	2	1
605	есть лишь	1	1
606	по рассуждению	1	1
607	а так	1	1
608	в ряду	1	1
609	произведения искусства	2	1
610	мира в	2	1
611	сознания над	1	1
612	классической поэзии	1	1
613	всякий иной	1	1
614	первом слоге	1	1
615	не оставляющий	1	1
616	субъект не	2	1
617	эти слова	1	1
618	и читателем	1	1
619	и потому	1	1
620	в дискурсе	2	1
621	целом ряде	1	1
622	власти над	2	1
623	ты в	2	1
624	ко всему	2	1
625	стороны и	1	1
626	человек всегда	1	1
627	читателем в	1	1
628	я с	1	1
629	он тот	1	1
630	что же	1	1
631	с этой	2	1
632	слова и	7	1
633	его собственный	1	1
634	было сказано	2	1
635	дороги не	1	1
636	эстетического субъекта	3	1
637	но одновременно	1	1
638	эстетическим объектом	1	1
639	финальный аккорд	1	1
640	не является	2	1
641	за его	1	1
642	своих и	1	1
643	и воля	1	1
644	представляется что	1	1
645	как на	3	1
646	его не	1	1
647	например не	1	1
648	для нас	2	1
649	от него	1	1
650	сердце мое	1	1
651	к этой	2	1
652	и как	3	1
653	ни к	1	1
654	но это	3	1
655	же в	2	1
656	в равной	3	1
657	отношении к	1	1
658	в системе	1	1
659	к ее	1	1
660	отталкиваясь от	1	1
661	отрекается от	1	1
662	от первого	1	1
663	от лица	1	1
664	оказывается и	1	1
665	в романе	1	1
666	героя и	1	1
667	из тех	2	1
668	видит не	1	1
669	по которой	1	1
670	этого феномена	1	1
671	что ты	2	1
672	из этого	1	1
673	у которых	1	1
674	в свое	2	1
675	авторитарное сознание	1	1
676	своих читателей	1	1
677	и рецептивного	1	1
678	без исключения	1	1
679	ее в	1	1
680	эстетическая актуализация	1	1
681	этой точки	1	1
