N	2gram	Bakhtin_Fr_3	formyVre
102	уже в	2	4
103	из этих	2	4
104	в себе	3	4
105	их в	3	4
106	том что	4	4
107	в котором	2	4
108	эпизоде с	1	4
109	питья и	2	4
110	том же	2	4
111	героев и	1	4
112	же время	6	4
113	уже говорили	3	4
114	смерти и	1	4
115	к смерти	1	4
116	в образе	1	4
117	в эпоху	8	4
118	с ним	1	4
119	и смерть	1	4
120	о том	4	4
121	все его	1	4
122	так что	1	4
123	конечно не	2	4
124	за ними	1	4
125	и их	1	4
126	а не	5	4
127	отнюдь не	1	4
128	в ряду	1	4
129	еще более	4	4
130	же в	1	4
131	есть и	2	4
132	здесь еще	1	3
133	почти все	1	3
134	гл xvii	2	3
135	в виду	7	3
136	того же	2	3
137	слова и	2	3
138	а следовательно	1	3
139	мы еще	6	3
140	отношение к	8	3
141	нет и	1	3
142	в средние	1	3
143	этот ряд	2	3
144	и как	3	3
145	весь мир	1	3
146	в этот	2	3
147	имеем в	1	3
148	эпохи возрождения	3	3
149	при виде	1	3
150	и вещей	2	3
151	и по	1	3
152	прежде чем	1	3
153	уже сказали	1	3
154	таким образом	10	3
155	здесь мы	2	3
156	а затем	1	3
157	в совершенно	1	3
158	связанных с	1	3
159	еще вернемся	4	3
160	по всему	1	3
161	переходим к	1	3
162	на первый	1	3
163	в их	4	3
164	что было	2	3
165	не могли	1	3
166	вернемся к	5	3
167	и смех	1	3
168	следовательно и	2	3
169	самой жизни	1	3
170	кроме того	3	3
171	в гротескном	3	3
172	на границе	1	3
173	в телесный	1	3
174	на основе	2	3
175	роль в	4	3
176	том как	1	3
177	жизнь и	1	3
178	в другом	3	3
179	а также	4	3
180	что и	3	3
181	смерти героев	1	3
182	того что	1	3
183	что он	2	3
184	дана в	1	3
185	все они	1	3
186	в качестве	1	3
187	и они	2	3
188	на протяжении	3	3
189	для него	5	3
190	в прошлом	1	3
191	тем что	3	3
192	в форме	2	3
193	со смехом	1	3
194	что на	1	3
195	и даже	4	3
196	и прежде	3	3
197	не было	5	3
198	непосредственное соседство	1	3
199	не на	1	3
200	о чем	2	3
201	мира в	1	3
202	с помощью	2	3
203	в это	1	3
204	в этих	6	3
205	ее в	1	3
206	а в	3	3
207	средние века	2	3
208	всего в	1	3
209	и другие	2	3
210	к этому	6	3
211	том числе	3	3
212	этого романа	1	2
213	смысле слова	4	2
214	как его	2	2
215	и есть	3	2
216	этого мира	1	2
217	тем же	2	2
218	и так	2	2
219	из самых	2	2
220	и до	8	2
221	почти всегда	1	2
222	оно было	1	2
223	мы имеем	1	2
224	человеческой природы	1	2
225	и стиль	2	2
226	в сущности	9	2
227	жизни как	1	2
228	они были	3	2
229	пародия на	1	2
230	рабле но	2	2
231	он был	3	2
232	первый план	1	2
233	не был	2	2
234	и т.п	10	2
235	гаргантюа и	3	2
236	значение имеет	1	2
237	в одной	1	2
238	и к	3	2
239	от этого	1	2
240	тон и	1	2
241	здесь дается	2	2
242	всего романа	1	2
243	в этой	3	2
244	с одной	1	2
245	эпохи и	2	2
246	как он	2	2
247	не могла	1	2
248	о смерти	1	2
249	в корне	2	2
250	и вот	2	2
251	он так	1	2
252	с формами	1	2
253	на этом	2	2
254	мыслится как	1	2
255	лишь в	2	2
256	смеха и	7	2
257	не боится	2	2
258	по себе	1	2
259	в париже	4	2
260	далеко не	2	2
261	с тем	1	2
262	мы видели	3	2
263	очень важный	1	2
264	бытовой и	1	2
265	представление о	2	2
266	еды питья	1	2
267	жизни с	2	2
268	одном из	2	2
269	своей жизни	2	2
270	но эта	1	2
271	но он	2	2
272	друг другу	1	2
273	по ту	1	2
274	и более	1	2
275	этот мир	2	2
276	в той	6	2
277	в историческом	1	2
278	в отношении	1	2
279	вплоть до	3	2
280	эти формы	1	2
281	рабле мы	6	2
282	там где	3	2
283	на землю	2	2
284	и весь	1	2
285	смех и	3	2
286	все стороны	1	2
287	мире и	1	2
288	особое значение	2	2
289	этом отношении	2	2
290	этих образов	1	2
291	раблезианский смех	2	2
292	очень часто	2	2
293	в духе	7	2
294	принадлежит к	1	2
295	во все	3	2
296	с телом	1	2
297	и дух	1	2
298	числе и	2	2
299	здесь они	1	2
300	при описании	2	2
301	божественной бутылки	1	2
302	и потому	4	2
303	и это	2	2
304	и о	4	2
305	здесь не	3	2
306	и от	3	2
307	рабле дает	5	2
308	в себя	1	2
309	дано в	1	2
310	для нового	2	2
311	задний проход	1	2
312	особенно в	4	2
313	в плоскости	1	2
314	отсюда и	1	2
315	в моче	2	2
316	прошлым и	1	2
317	но здесь	2	2
318	другом месте	1	2
319	влияние на	2	2
320	можно сказать	2	2
321	это не	2	2
322	и только	1	2
323	века и	4	2
324	к третьей	5	2
325	в литературе	5	2
326	наконец и	1	2
327	литературы в	1	2
328	что здесь	1	2
329	быть и	1	2
330	один из	4	2
331	мы видим	5	2
332	только под	1	2
333	и образов	2	2
334	со всеми	5	2
335	эти образы	1	2
336	него и	2	2
337	и других	6	2
338	характерно что	1	2
339	до того	2	2
340	представлений о	1	2
341	в конце	3	2
342	не для	1	2
343	каждый из	1	2
344	рядом с	2	2
345	не были	2	2
346	или иной	2	2
347	до сих	4	2
348	последнем счете	1	2
349	с другой	2	2
350	именно в	2	2
351	было бы	4	2
352	наконец в	1	2
353	и несколько	1	2
354	этого смеха	4	2
355	романа в	2	2
356	у нас	4	2
357	не знает	1	2
358	много в	2	2
359	до конца	6	2
360	и самый	1	2
361	эпистемона в	1	2
362	во франции	3	2
363	не может	3	2
364	так же	1	2
365	как это	1	2
366	с рождением	3	2
367	из мочи	1	2
368	мире рабле	1	2
369	в данном	4	2
370	в последнем	2	2
371	мужской половой	1	2
372	этом случае	1	2
373	сих пор	4	2
374	только для	3	2
375	ни для	4	2
376	для рабле	4	2
377	ее и	1	2
378	почти вовсе	4	2
379	вовсе нет	2	2
380	как явление	1	2
381	но это	3	2
382	вернемся в	2	2
383	видения и	1	2
384	между ними	3	2
385	брат жан	1	2
386	в заключение	4	2
387	второй книги	1	2
388	как на	1	2
389	во всяком	1	2
390	все что	2	2
391	этого будущего	1	1
392	существует только	1	1
393	и шире	3	1
394	увидим дальше	2	1
395	для более	1	1
396	говоря о	1	1
397	в обычном	2	1
398	например в	2	1
399	связан с	3	1
400	в преисподнюю	1	1
401	на самом	3	1
402	это и	2	1
403	самое подходящее	1	1
404	здесь и	5	1
405	которую они	1	1
406	он там	1	1
407	по преимуществу	2	1
408	бочки с	1	1
409	ноги и	2	1
410	весьма древний	1	1
411	был и	1	1
412	смерть с	1	1
413	особенно часто	1	1
414	с вином	2	1
415	особого арго	1	1
416	в несколько	1	1
417	а как	1	1
418	есть не	1	1
419	очень широко	1	1
420	общества и	2	1
421	и момент	1	1
422	что уже	1	1
423	большую роль	2	1
424	романе имеются	1	1
425	большой литературы	1	1
426	на эти	1	1
427	со смертью	2	1
428	огромное место	1	1
429	одновременно в	1	1
430	роман с	1	1
431	очень характерен	1	1
432	письма к	1	1
433	вместо того	1	1
434	но чтобы	1	1
435	конечно и	1	1
436	в числе	1	1
437	подчеркнуть что	1	1
438	наконец необходимо	1	1
439	основе этого	2	1
440	в ней	4	1
441	и официальной	1	1
442	мира он	1	1
443	меньше чем	1	1
444	третьей книге	7	1
445	и временной	1	1
446	между собой	1	1
447	повсюду в	1	1
448	бочку здесь	1	1
449	с его	3	1
450	и изображение	1	1
451	тем как	1	1
452	это имеет	1	1
453	в нашем	4	1
454	но конечно	2	1
455	не исчерпываются	1	1
456	самом деле	3	1
457	и всего	1	1
458	ибо то	1	1
459	и телом	2	1
460	ему пришлось	1	1
461	которых так	2	1
462	не входит	1	1
463	в четвертой	5	1
464	в церковь	1	1
465	в общем	1	1
466	себе и	1	1
467	театральных подмостков	1	1
468	отличие от	3	1
469	в фарсах	1	1
470	связи и	1	1
471	образов но	1	1
472	это самое	2	1
473	не давали	1	1
474	что во	1	1
475	его на	1	1
476	под открытым	1	1
477	кругов ада	1	1
478	средство от	2	1
479	в него	1	1
480	все остальные	1	1
481	они дают	1	1
482	когда он	1	1
483	рабле культура	1	1
484	его к	2	1
485	рабле здесь	2	1
486	гаргантюа в	1	1
487	и отчасти	1	1
488	семь кругов	1	1
489	в самом	6	1
490	в которой	2	1
491	истории реализма	1	1
492	бы и	1	1
493	время карнавала	1	1
494	рождение гаргантюа	1	1
495	так в	4	1
496	выражение в	2	1
497	книгу только	1	1
498	им в	1	1
499	всего необходимо	3	1
500	и тот	1	1
501	и кухни	2	1
502	этого образа	1	1
503	беседе во	1	1
504	с народной	4	1
505	и вечной	1	1
506	в наших	1	1
507	позднего средневековья	3	1
508	носит у	1	1
509	но прежде	1	1
510	миром где	1	1
511	от греческого	1	1
512	не как	1	1
513	образом и	1	1
514	материя и	1	1
515	в точном	1	1
516	на его	2	1
517	образов и	2	1
518	смертью в	2	1
519	всех своих	1	1
520	рабле с	3	1
521	так например	1	1
522	одно и	1	1
523	лежит на	2	1
524	в основу	1	1
525	но все	3	1
526	всех отношениях	1	1
527	половой орган	1	1
528	для всей	2	1
529	для характеристики	2	1
530	в состоянии	2	1
531	перспективы и	1	1
532	они должны	1	1
533	этом свидетельствует	1	1
534	об этом	3	1
535	особенности в	1	1
536	это было	1	1
537	мире как	1	1
538	домашнего обихода	1	1
539	бы нам	1	1
540	этих вопросов	1	1
541	в преисподней	1	1
542	моменты в	1	1
543	почти и	1	1
544	на тех	1	1
545	и тем	1	1
546	в новое	1	1
547	особое отношение	1	1
548	в беседе	1	1
549	действий и	1	1
550	поэтому они	1	1
551	ни в	4	1
552	все равно	1	1
553	как об	1	1
554	источников и	1	1
555	мировой литературы	3	1
556	он и	7	1
557	и пьянство	1	1
558	чем в	1	1
559	только во	2	1
560	xviii веке	3	1
561	мы не	2	1
562	в тоне	1	1
563	такой же	1	1
564	рабле очень	1	1
565	в один	2	1
566	нисколько не	1	1
567	несколько упрощенно	1	1
568	смысл и	1	1
569	и еще	2	1
570	в своей	6	1
571	определяется и	1	1
572	этот конец	1	1
573	дается и	1	1
574	именно и	1	1
575	самый момент	1	1
576	имеется и	1	1
577	с самого	1	1
578	таких высоких	1	1
579	наконец они	1	1
580	сюда в	1	1
581	от его	1	1
582	далеки от	2	1
583	тогда еще	1	1
584	и также	1	1
585	всего может	1	1
586	образы эти	1	1
587	путем их	1	1
588	в небольшом	1	1
589	которые в	1	1
590	такую же	1	1
591	употребляет в	1	1
592	и эти	1	1
593	чтобы это	1	1
594	карнавала у	1	1
595	время еды	1	1
596	монахах которые	1	1
597	важно лишь	1	1
598	в землю	1	1
599	случае мы	1	1
600	сам он	1	1
601	тому что	1	1
602	едой питьем	1	1
603	и слово	1	1
604	новый тон	1	1
605	молодой гаргантюа	2	1
606	но отдельные	1	1
607	в таких	3	1
608	о значении	1	1
609	четвертой книге	9	1
610	еще довольно	1	1
611	четвертую книгу	1	1
612	не имеет	1	1
613	самого начала	1	1
614	дело в	2	1
615	одна из	3	1
616	определяющее влияние	1	1
617	смех вовсе	2	1
618	и сама	2	1
619	весь этот	3	1
620	и молитвы	1	1
621	миру но	1	1
622	о таких	2	1
623	но только	1	1
624	и уже	1	1
625	ложную картину	1	1
626	так много	3	1
627	широко и	1	1
628	слово и	1	1
629	же ряд	1	1
630	правда в	1	1
631	под этим	1	1
632	на волю	2	1
633	своими спутниками	1	1
634	и притом	1	1
635	как она	1	1
636	такая же	1	1
637	во всем	3	1
638	книги здесь	1	1
639	есть это	1	1
640	был так	1	1
641	было в	1	1
642	изображается как	1	1
643	входят в	1	1
644	уже и	1	1
645	точном смысле	1	1
646	разложения и	1	1
647	особое внимание	2	1
648	на рабле	2	1
649	в стиле	1	1
650	в образах	6	1
651	и здесь	4	1
652	начиная с	3	1
653	не могут	1	1
654	возрождения и	1	1
655	с полной	1	1
656	как для	1	1
657	бы он	1	1
658	той или	2	1
659	него был	3	1
660	мировоззрения где	1	1
661	сказать что	3	1
662	же еще	1	1
663	где он	1	1
664	в последующие	2	1
665	образов рабле	1	1
666	всегда в	1	1
667	есть нечто	1	1
668	образы и	1	1
669	значении в	1	1
670	рабле на	3	1
671	на смех	2	1
672	свою очередь	1	1
673	значительной мере	1	1
674	связи со	1	1
675	всем этим	2	1
676	упомянем еще	1	1
677	в ее	3	1
678	данном случае	2	1
679	не употребляет	1	1
680	книги и	1	1
681	нами выше	1	1
682	характер и	2	1
683	сочетается с	2	1
684	в произведении	1	1
685	говорили что	1	1
686	художественного мышления	1	1
687	самого рабле	2	1
688	принимают участие	1	1
689	смысле но	1	1
690	и сам	2	1
691	роману рабле	1	1
692	в нескольких	1	1
693	др и	1	1
694	здесь он	2	1
695	времени и	2	1
696	это вовсе	2	1
697	здесь как	1	1
698	в xviii	3	1
699	народной площадью	2	1
700	которые он	2	1
701	к самой	1	1
702	же принадлежит	1	1
703	еще в	3	1
704	она была	1	1
705	обжорство и	1	1
706	гротескный характер	1	1
707	имеется в	1	1
708	по сравнению	2	1
709	мы в	1	1
710	образов у	1	1
711	если бы	3	1
712	свободной и	1	1
713	историческом аспекте	1	1
714	и вообще	1	1
715	высокое и	1	1
716	в разных	2	1
717	эпизод в	1	1
718	мировоззрения рабле	1	1
719	них не	1	1
720	все дело	1	1
721	и живой	1	1
722	этих условиях	1	1
723	внимание на	1	1
724	за пределами	1	1
725	никак не	3	1
726	в риме	2	1
727	и что	1	1
728	там же	1	1
729	в значительной	3	1
730	не выходит	1	1
731	средневековья и	4	1
732	раз и	1	1
733	и италии	1	1
734	этого эпизода	1	1
735	между тем	3	1
736	этот момент	1	1
737	функций в	1	1
738	образы этого	1	1
739	нуждается в	3	1
740	на одном	1	1
741	так далее	1	1
742	же характер	1	1
743	существенную роль	1	1
744	говорит он	2	1
745	есть с	1	1
746	в бытовой	1	1
747	врач и	1	1
748	которой все	1	1
749	всего этого	1	1
750	и следовательно	3	1
751	и об	1	1
752	которой в	1	1
753	жана и	1	1
754	рабле так	1	1
755	неразрывно сплетены	1	1
756	высоких материях	1	1
757	местах своей	1	1
758	в формах	1	1
759	по своей	1	1
760	и одновременно	1	1
761	же к	2	1
762	брата жана	2	1
763	стиль в	1	1
764	важное значение	1	1
765	мы увидим	2	1
766	что даже	1	1
767	не индивидуальное	1	1
768	его жизнь	1	1
769	как нечто	2	1
770	смеха к	1	1
771	xx веков	1	1
772	до нас	7	1
773	поэтому и	3	1
774	ином тоне	1	1
775	нею в	1	1
776	и ее	2	1
777	xix и	1	1
778	здесь с	1	1
779	вопрос об	1	1
780	в теле	1	1
781	больше чем	2	1
782	похожа на	1	1
783	был также	1	1
784	лишь бы	1	1
785	образов в	2	1
786	для всех	1	1
787	с нею	2	1
788	эпизод с	2	1
789	призывом к	1	1
790	книга романа	1	1
791	его этот	1	1
792	иной форме	1	1
793	вернуться к	1	1
794	аспекте поэтому	1	1
795	в виде	1	1
796	свидетельствует о	2	1
797	участие в	1	1
798	превращаются в	1	1
799	ни с	1	1
800	менее всего	1	1
801	мы встречаем	4	1
802	ведь это	1	1
803	ними нет	1	1
804	у лукиана	1	1
805	гротескный образ	2	1
806	зад и	1	1
807	все такие	1	1
808	и вместе	1	1
809	он для	1	1
810	открытым небом	1	1
811	ее на	1	1
812	с обращения	1	1
813	из игры	1	1
814	котором в	1	1
815	момент в	2	1
816	и панурга	1	1
817	из приведенных	1	1
818	со всем	2	1
819	без всякой	1	1
820	точек зрения	1	1
821	моменты и	1	1
822	значение которое	1	1
823	филологов и	1	1
824	литературу и	1	1
825	соли в	1	1
826	от запора	1	1
827	этот синтез	1	1
828	и xx	1	1
829	что тот	1	1
830	глубокая и	2	1
831	после смерти	1	1
832	и преходящее	1	1
833	правах и	1	1
834	и телесной	1	1
835	характерно для	2	1
836	близок к	1	1
837	еще и	2	1
838	такое же	1	1
839	в отличие	3	1
840	что не	1	1
841	были созданы	1	1
842	по нескольку	1	1
843	них и	1	1
844	ничем не	1	1
845	более того	1	1
846	другой стороны	1	1
847	его эпохи	1	1
848	гаргантюа с	1	1
849	под влиянием	1	1
850	несмотря на	1	1
851	но как	2	1
852	но что	1	1
853	гомер образец	1	1
854	и возрождения	2	1
855	своей книги	1	1
856	каждое блюдо	1	1
857	раблезианского смеха	9	1
858	чрезвычайно важно	1	1
859	и особое	1	1
860	площади и	2	1
861	него существует	1	1
862	полной ясностью	1	1
863	и глубоко	1	1
864	время можно	1	1
865	сравнению с	2	1
866	еще о	1	1
867	входит конечно	1	1
868	конца она	1	1
869	гаргантюа к	1	1
870	имеет существенное	1	1
871	далее рабле	1	1
872	времени с	1	1
873	это есть	2	1
874	в тех	1	1
875	вовлекают в	1	1
876	реализма и	2	1
877	быть только	1	1
878	со всею	3	1
879	на различные	1	1
880	да и	1	1
881	как средство	1	1
882	в человеческом	1	1
883	форм человеческого	1	1
884	питьем половой	1	1
885	имен и	1	1
886	в уже	1	1
887	и жизнь	1	1
888	дело здесь	1	1
889	и смерти	3	1
890	этого слова	2	1
891	особенности на	1	1
892	с некоторым	1	1
893	в условиях	2	1
894	он слышит	1	1
895	видно что	4	1
896	народной площади	1	1
897	вокруг него	1	1
898	поэтому образы	2	1
899	что должно	1	1
900	его стиль	1	1
901	это уже	1	1
902	пор еще	1	1
903	культуры и	7	1
904	должны быть	2	1
905	и рождение	2	1
906	в результате	1	1
907	это как	1	1
908	к телесному	1	1
909	но когда	1	1
910	всякого рода	1	1
911	франции и	1	1
912	вообще в	1	1
913	поэтому все	1	1
914	в настоящее	1	1
915	этой раблезианской	1	1
916	рабле как	5	1
917	хотя в	2	1
918	смеха в	4	1
919	на античный	1	1
920	не являются	1	1
921	в системе	2	1
922	в целях	1	1
923	к самому	1	1
924	в свою	1	1
925	мира здесь	1	1
926	материях и	1	1
927	рабле рассказывает	1	1
928	они как	1	1
929	больших и	1	1
930	дело с	1	1
931	но этот	1	1
932	первой книги	2	1
933	мы считаем	1	1
934	пантагрюэля в	2	1
935	одновременно и	2	1
936	ко всему	2	1
937	всех филологов	1	1
938	его образов	1	1
939	находящихся в	1	1
940	ко времени	1	1
941	занимает в	1	1
942	эпохи как	1	1
943	после данте	1	1
944	и гуманизм	1	1
945	в таком	1	1
946	они не	3	1
