N	2gram	Potebnia_M_2	Myshleni
168	одном и	1	3
169	очевидно что	3	3
170	значение для	1	3
171	независимо от	9	3
172	как в	10	3
173	хотя и	3	3
174	от этого	1	3
175	остановиться на	1	3
176	как оно	2	3
177	связанные с	2	3
178	при этом	13	3
179	как увидим	2	3
180	одной и	2	3
181	возможно только	1	3
182	и по	2	3
183	в каждом	2	3
184	между отдельными	1	3
185	в них	5	3
186	восприятия и	2	3
187	что такое	2	3
188	в их	1	3
189	всякий раз	1	3
190	мысли от	1	3
191	и той	2	3
192	движение в	1	3
193	по себе	15	3
194	значение слова	1	3
195	что с	2	3
196	только не	1	3
197	по своей	1	3
198	связи с	6	3
199	до того	1	3
200	отличается от	1	3
201	только то	1	3
202	в себя	2	3
203	но мы	3	3
204	только те	1	3
205	те же	3	3
206	мог бы	3	3
207	по мере	5	3
208	образом в	4	3
209	и здесь	2	3
210	до сих	4	3
211	во втором	1	3
212	в его	2	3
213	и только	6	3
214	слов и	1	3
215	один из	2	3
216	и его	2	3
217	есть в	2	3
218	в нашей	2	3
219	а это	2	3
220	представить себе	1	3
221	его мысли	1	3
222	связано с	2	3
223	зависит от	2	3
224	а не	18	3
225	же точно	1	3
226	но как	1	3
227	как это	2	3
228	это есть	1	3
229	для одного	2	3
230	сих пор	4	3
231	в целом	3	3
232	в другой	1	3
233	бы в	2	3
234	мы должны	2	3
235	основанное на	1	3
236	отношении к	2	3
237	в ходе	1	3
238	это на	1	3
239	нашей мысли	8	3
240	что то	1	3
241	в своих	1	3
242	как на	3	3
243	не прямо	1	2
244	одним из	1	2
245	самом деле	2	2
246	он может	1	2
247	которыми он	1	2
248	мы уже	1	2
249	чем более	3	2
250	что уже	1	2
251	принадлежит к	1	2
252	для нашей	1	2
253	себе что	1	2
254	к общему	4	2
255	мысль что	1	2
256	а только	8	2
257	себе и	1	2
258	что они	5	2
259	что именно	1	2
260	прежде всего	7	2
261	все же	5	2
262	рода в	1	2
263	нечто от	1	2
264	и наконец	1	2
265	нами в	1	2
266	между двумя	6	2
267	животных и	2	2
268	все эти	2	2
269	но на	2	2
270	мысли и	1	2
271	в обратном	1	2
272	самой мысли	1	2
273	состоит в	2	2
274	к одному	1	2
275	различия в	1	2
276	с этой	1	2
277	от общего	2	2
278	как они	1	2
279	различие между	1	2
280	в другом	2	2
281	нам остается	1	2
282	с другими	5	2
283	известно что	1	2
284	этом смысле	2	2
285	чем в	1	2
286	во внимание	1	2
287	он имеет	1	2
288	смысле что	1	2
289	раз и	1	2
290	в этих	3	2
291	что если	6	2
292	могут не	1	2
293	в такой	1	2
294	в котором	4	2
295	и том	1	2
296	мы называем	3	2
297	том смысле	4	2
298	в которых	1	2
299	что я	1	2
300	дает в	1	2
301	втором случае	1	2
302	но это	3	2
303	но он	2	2
304	друг другу	1	2
305	и более	1	2
306	слова к	1	2
307	и вообще	3	2
308	говорим что	1	2
309	более общим	1	2
310	что чем	1	2
311	к развитию	1	2
312	не менее	5	2
313	для каждого	1	2
314	и другое	4	2
315	на котором	1	2
316	но только	2	2
317	не могло	1	2
318	он мог	1	2
319	мыслей и	1	2
320	правда мы	1	2
321	входят в	3	2
322	у нас	2	2
323	к таким	2	2
324	перейти к	1	2
325	если ребенок	1	2
326	и от	3	2
327	как с	1	2
328	на том	1	2
329	не с	3	2
330	что у	2	2
331	том как	3	2
332	с ним	5	2
333	предмета и	4	2
334	понятий здесь	1	2
335	на вопрос	3	2
336	внимание на	2	2
337	при котором	1	2
338	мысли мы	1	2
339	нас в	2	2
340	образом мы	2	2
341	языке и	1	2
342	необходимых для	1	2
343	эти последние	2	2
344	но с	1	2
345	более сложные	1	2
346	с ними	3	2
347	дело с	1	2
348	которое мы	3	2
349	первых порах	1	2
350	для всех	1	2
351	действие на	1	2
352	если мы	3	2
353	только на	1	2
354	а и	5	2
355	на одном	1	2
356	из них	5	2
357	в одном	6	2
358	у него	2	2
359	возможных для	1	2
360	в других	4	2
361	предмету не	1	2
362	были бы	1	2
363	и человека	1	2
364	с другой	6	2
365	к которому	2	2
366	мысли с	1	2
367	во второй	1	2
368	и др	1	2
369	на ней	3	2
370	которых мы	3	2
371	не на	2	2
372	и непосредственно	1	2
373	была бы	1	2
374	понятие о	1	2
375	ребенка и	1	2
376	сделать оговорку	1	2
377	в связи	2	2
378	самое понятие	1	2
379	мы говорим	3	2
380	оговорку что	1	2
381	в ряду	6	2
382	более сложных	1	2
383	этого слова	6	2
384	этом случае	1	2
385	находящихся в	1	2
386	все это	2	2
387	об одном	3	2
388	известной степени	1	2
389	для нас	31	2
390	но когда	1	2
391	от него	4	2
392	не видит	1	2
393	только что	3	2
394	а в	8	2
395	другой стороны	2	2
396	другим и	3	2
397	имеет место	2	2
398	ее в	1	2
399	предполагает уже	1	2
400	ли мы	2	1
401	если б	5	1
402	нас более	1	1
403	в прежнем	1	1
404	он произносит	1	1
405	самым не	1	1
406	сам по	4	1
407	тех же	1	1
408	бы для	1	1
409	сразу и	1	1
410	самый предмет	2	1
411	нас на	2	1
412	и до	1	1
413	собственном смысле	1	1
414	видеть в	1	1
415	с таким	3	1
416	которое может	2	1
417	сливается с	1	1
418	и могут	1	1
419	прямо а	1	1
420	есть не	5	1
421	для своего	1	1
422	и само	1	1
423	же процесса	1	1
424	следует сделать	1	1
425	подумать что	1	1
426	бы что	2	1
427	которой как	1	1
428	делаем это	1	1
429	есть нечто	3	1
430	только это	1	1
431	общим значением	1	1
432	условия а	1	1
433	они связаны	1	1
434	на другой	2	1
435	но даже	3	1
436	степени как	1	1
437	с мыслью	1	1
438	значения в	1	1
439	свою очередь	6	1
440	и сами	4	1
441	без которой	2	1
442	быть в	1	1
443	на их	1	1
444	но этого	1	1
445	итак мы	1	1
446	на самом	2	1
447	одном случае	1	1
448	относительно поздно	1	1
449	не то	2	1
450	с какими	1	1
451	ответ на	1	1
452	словами и	1	1
453	друг от	1	1
454	за пределы	2	1
455	только путем	1	1
456	мы примем	1	1
457	вместе должны	1	1
458	один и	1	1
459	которые не	3	1
460	его собственных	1	1
461	всего нам	1	1
462	что во	2	1
463	его на	2	1
464	общего с	2	1
465	с чисто	1	1
466	чем мы	1	1
467	стороны и	1	1
468	как к	1	1
469	этого развития	1	1
470	что как	1	1
471	перед нами	1	1
472	и понимания	1	1
473	всем другим	1	1
474	в образовании	2	1
475	и тот	2	1
476	его к	1	1
477	тем же	3	1
478	имеет в	1	1
479	эти условия	2	1
480	в этот	1	1
481	не меняются	1	1
482	не можем	6	1
483	точкой зрения	1	1
484	что это	3	1
485	мы получаем	1	1
486	он в	1	1
487	менее они	2	1
488	речи но	1	1
489	с их	1	1
490	развития мы	1	1
491	только один	4	1
492	предметов и	1	1
493	ее как	1	1
494	как он	4	1
495	от действительных	1	1
496	например как	1	1
497	что она	3	1
498	по степени	1	1
499	всех остальных	1	1
500	а просто	1	1
501	роли в	1	1
502	и еще	1	1
503	а относится	1	1
504	не как	3	1
505	наших глазах	1	1
506	своего пути	1	1
507	но вместе	2	1
508	этом основано	1	1
509	прежде чем	1	1
510	что или	1	1
511	в нее	4	1
512	одно и	2	1
513	последнее слово	1	1
514	но все	2	1
515	и за	1	1
516	факт что	2	1
517	и может	3	1
518	об этом	1	1
519	связанных с	1	1
520	и с	1	1
521	на все	3	1
522	на каком	1	1
523	входит в	1	1
524	это было	2	1
525	пути от	1	1
526	от понимания	2	1
527	от одного	3	1
528	может стать	2	1
529	того места	1	1
530	приходит в	1	1
531	с первого	2	1
532	известным образом	1	1
533	нам еще	1	1
534	поэтому можно	1	1
535	ни в	1	1
536	рядом с	3	1
537	быть выражены	1	1
538	далеко не	3	1
539	основывается на	1	1
540	оно имеет	1	1
541	выйти за	1	1
542	можно считать	1	1
543	звуки в	1	1
544	и тогда	3	1
545	с чувственным	1	1
546	всех этих	2	1
547	связаны между	1	1
548	во время	4	1
549	и при	3	1
550	таким же	1	1
551	остается только	2	1
552	относится ко	1	1
553	и без	1	1
554	этого движения	1	1
555	прийти к	1	1
556	не столько	2	1
557	на каждом	1	1
558	в отличие	1	1
559	не исчерпывается	1	1
560	чем заключается	1	1
561	одного этого	1	1
562	бы показать	1	1
563	приблизительно так	3	1
564	несомненно что	1	1
565	оно должно	3	1
566	совершенно иначе	1	1
567	начнем с	1	1
568	однако не	1	1
569	тем не	6	1
570	их в	2	1
571	и наоборот	5	1
572	не должно	2	1
573	от состояния	1	1
574	случае мы	1	1
575	нового направления	1	1
576	сознании в	1	1
577	что есть	2	1
578	чем перейти	1	1
579	с теми	2	1
580	что ему	2	1
581	имеет и	1	1
582	значению слова	1	1
583	дело в	1	1
584	одна из	4	1
585	и притом	3	1
586	к этим	1	1
587	например что	2	1
588	связаны нам	1	1
589	отличное от	2	1
590	в игру	1	1
591	может только	1	1
592	в недоумении	1	1
593	этих двух	1	1
594	всего на	1	1
595	в наше	1	1
596	находиться в	2	1
597	есть такой	1	1
598	для другого	1	1
599	можно объяснить	1	1
600	в каком	3	1
601	в действительности	2	1
602	необходимо предполагает	1	1
603	между такими	1	1
604	очень часто	1	1
605	начиная с	1	1
606	к прежнему	1	1
607	есть только	6	1
608	что сила	3	1
609	сравнительно с	4	1
610	человека в	3	1
611	словесном выражении	1	1
612	его за	1	1
613	сходство с	1	1
614	содержание в	1	1
615	наоборот в	1	1
616	это влияние	1	1
617	представляют для	1	1
618	мысли о	4	1
619	в самых	1	1
620	он никогда	1	1
621	на это	1	1
622	и своя	1	1
623	ничего общего	1	1
624	состоят в	1	1
625	разными путями	1	1
626	и это	2	1
627	оно может	2	1
628	и самое	1	1
629	и о	1	1
630	от друга	1	1
631	не для	1	1
632	изменения в	1	1
633	появляется в	1	1
634	без всякого	1	1
635	подобно тому	4	1
636	в ее	1	1
637	на известной	1	1
638	в собственном	2	1
639	тот не	1	1
640	вопрос что	1	1
641	это для	1	1
642	мы наблюдаем	1	1
643	не повторяет	1	1
644	невозможно и	2	1
645	сознании не	1	1
646	своя система	1	1
647	соответствует тому	1	1
648	на высших	1	1
649	хотя это	1	1
650	находится в	3	1
651	может в	2	1
652	что движение	1	1
653	о том	5	1
654	это вполне	1	1
655	для человека	1	1
656	никак не	1	1
657	и весь	2	1
658	не имеем	3	1
659	утверждает что	1	1
660	после того	2	1
661	что его	3	1
662	все его	1	1
663	другому в	1	1
664	отчета в	1	1
665	с потому	1	1
666	самому себе	1	1
667	мы делаем	1	1
668	ни на	1	1
669	различие в	2	1
670	своему значению	1	1
671	что происходит	1	1
672	к нему	1	1
673	восприятий и	2	1
674	между тем	6	1
675	которые мы	3	1
676	при исследовании	1	1
677	и большая	1	1
678	развития не	1	1
679	мысли поэтому	1	1
680	его мысль	1	1
681	примем что	1	1
682	что же	1	1
683	слова оказывается	1	1
684	даже для	1	1
685	не знаю	1	1
686	имеет места	1	1
687	исключающие друг	1	1
688	и самые	1	1
689	всегда может	1	1
690	образовании новых	2	1
691	что здесь	1	1
692	как например	3	1
693	но так	1	1
694	слово с	2	1
695	по трем	1	1
696	тот же	5	1
697	такое чего	1	1
698	время когда	1	1
699	явления в	1	1
700	во всем	2	1
701	как нечто	1	1
702	каждом шагу	1	1
703	их свойства	1	1
704	не идет	1	1
705	с прежним	4	1
706	когда нам	1	1
707	который в	1	1
708	деле не	1	1
709	речи чем	1	1
710	принять что	1	1
711	нам возможность	1	1
712	с одной	4	1
713	именно на	1	1
714	с которыми	2	1
715	б мы	1	1
716	конечно не	1	1
717	уже не	4	1
718	и у	3	1
719	то и	9	1
720	в значении	1	1
721	этим именем	1	1
722	ряду других	1	1
723	этого нельзя	1	1
724	по законам	1	1
725	времени когда	1	1
726	в известном	1	1
727	психологическом смысле	1	1
728	которой отдельные	1	1
729	его и	1	1
730	к мысли	2	1
731	и их	5	1
732	цели и	1	1
733	в известной	1	1
734	слова в	5	1
735	допустим что	2	1
736	или одно	1	1
737	сами по	7	1
738	самые первые	1	1
739	между новым	1	1
740	вовсе не	9	1
741	с этими	1	1
742	к первой	2	1
743	влиянием того	1	1
744	которые могут	4	1
745	как при	3	1
746	отличие от	1	1
747	не говорит	1	1
748	находятся в	1	1
749	о предметах	1	1
750	а потому	5	1
751	и постепенно	1	1
752	с другим	1	1
753	не раньше	1	1
754	влияние на	4	1
755	мыслей которые	1	1
756	этот взгляд	2	1
757	нельзя сказать	1	1
758	не потому	1	1
759	а с	2	1
760	развития которое	1	1
761	и затем	2	1
762	может иметь	1	1
763	а на	1	1
764	общее понятие	1	1
765	только как	6	1
766	при определении	2	1
767	слово из	1	1
768	долго и	1	1
769	по внешнему	1	1
770	есть отношение	1	1
771	без которых	1	1
772	каждую из	1	1
773	в ущерб	1	1
774	его сознании	1	1
775	с предметом	1	1
776	в психологическом	1	1
777	и слово	1	1
778	под влиянием	8	1
779	если не	4	1
780	в строении	1	1
781	виде в	1	1
782	изменяется в	1	1
783	отношение ко	1	1
784	и во	3	1
785	эти слова	1	1
786	если этот	1	1
787	можно будет	1	1
788	относятся к	1	1
789	а при	1	1
790	оно только	1	1
791	к самому	1	1
792	этих предметов	1	1
793	к своему	1	1
794	психология не	1	1
795	влияния на	2	1
796	весь ряд	1	1
797	одной стороны	3	1
798	если оно	1	1
799	что за	2	1
800	она есть	2	1
801	этой последней	2	1
802	образом можно	1	1
803	смысле этого	3	1
804	тому как	4	1
805	независимая от	1	1
806	зрения и	7	1
807	мыслей но	1	1
808	знания а	1	1
809	значит что	1	1
810	их отношение	1	1
811	слова есть	5	1
812	в истории	1	1
813	силу то	1	1
814	этом и	1	1
815	в различной	1	1
816	которые были	1	1
817	в более	1	1
818	бы невозможно	5	1
819	от той	1	1
820	должны быть	4	1
821	при таком	1	1
822	время его	1	1
823	на стороне	1	1
824	мы только	1	1
825	это как	1	1
826	как она	1	1
827	не представляет	1	1
828	это часто	1	1
829	бы он	1	1
830	тем более	1	1
831	числа и	1	1
832	главным образом	4	1
833	только с	1	1
834	в большей	1	1
835	не непосредственно	2	1
836	но всегда	1	1
837	должен быть	1	1
838	вопрос как	1	1
839	иначе чем	1	1
840	нам не	2	1
841	и начинается	1	1
842	может и	1	1
843	слово в	1	1
844	в свою	6	1
845	в какие	1	1
846	слова с	1	1
847	две стороны	1	1
848	из тех	1	1
849	на известном	1	1
850	предмета к	1	1
851	относятся друг	1	1
852	есть и	1	1
853	только о	1	1
854	сила и	1	1
855	объяснение не	2	1
856	в заключение	1	1
857	может происходить	2	1
858	но эти	2	1
859	это определение	2	1
860	того времени	1	1
861	весь процесс	1	1
862	размышления и	1	1
863	круга явлений	1	1
864	они относятся	1	1
865	к этому	2	1
866	им и	1	1
867	от слова	3	1
868	точно так	9	1
869	все что	3	1
870	этой точки	1	1
