N	2gram	Losev_Prob_1	Vladivir
104	той же	1	4
105	я не	1	4
106	то это	1	4
107	и на	8	4
108	что его	3	4
109	с его	2	4
110	совсем не	4	4
111	не очень	2	4
112	в которой	2	4
113	что это	3	4
114	в этой	10	4
115	и если	6	4
116	на его	2	4
117	в нем	13	4
118	он не	3	4
119	содержит в	7	4
120	его в	6	4
121	это было	2	4
122	несмотря на	3	4
123	мы знаем	1	4
124	в этих	3	4
125	разного рода	6	4
126	по крайней	2	4
127	мы должны	5	4
128	вот что	1	4
129	не есть	29	4
130	и о	8	4
131	здесь не	7	4
132	эти последние	2	4
133	можно сказать	5	4
134	о том	11	4
135	с которыми	4	4
136	конечно не	1	4
137	вовсе не	35	4
138	крайней мере	2	4
139	со стороны	1	4
140	что пишет	2	4
141	именно в	4	4
142	так же	9	4
143	в это	2	4
144	с этой	1	4
145	но это	8	4
146	в начале	1	4
147	на этот	3	4
148	ко всему	1	4
149	по поводу	4	4
150	это время	1	4
151	отношения к	1	3
152	и больше	1	3
153	едва ли	2	3
154	был и	1	3
155	именно к	1	3
156	быть в	1	3
157	во всех	7	3
158	но не	9	3
159	не то	2	3
160	мы сейчас	1	3
161	как в	4	3
162	и как	6	3
163	более или	3	3
164	так или	2	3
165	из этих	2	3
166	поскольку в	2	3
167	учение о	3	3
168	им в	1	3
169	всех этих	7	3
170	таким образом	6	3
171	нас выше	2	3
172	в них	7	3
173	должно быть	2	3
174	или менее	3	3
175	в отношении	3	3
176	с точки	3	3
177	что я	1	3
178	но он	3	3
179	в россии	1	3
180	том же	1	3
181	вплоть до	1	3
182	только и	3	3
183	учения о	2	3
184	к ней	1	3
185	в области	2	3
186	он и	8	3
187	когда мы	8	3
188	и вполне	3	3
189	где он	1	3
190	и это	9	3
191	никак не	4	3
192	впрочем не	1	3
193	философии и	4	3
194	мы будем	2	3
195	никак нельзя	3	3
196	уже не	3	3
197	уже в	3	3
198	в виде	15	3
199	а это	2	3
200	сказать о	2	3
201	этот раз	2	3
202	идея или	1	3
203	никакого отношения	1	3
204	само собой	2	3
205	даже и	8	3
206	или иначе	2	3
207	собой разумеется	1	3
208	дело в	3	3
209	не говоря	4	3
210	конце концов	4	3
211	под влиянием	1	3
212	нет ничего	10	3
213	из трех	1	3
214	в данном	9	3
215	да и	3	3
216	по существу	2	3
217	и для	4	3
218	уже на	2	3
219	тем более	5	3
220	хотя бы	3	3
221	но вот	1	3
222	в таком	9	3
223	точно так	4	3
224	это в	1	3
225	и особенно	2	3
226	я и	2	2
227	увидим ниже	2	2
228	сам по	7	2
229	и есть	6	2
230	очень много	3	2
231	в чисто	1	2
232	и до	2	2
233	что эти	1	2
234	мы уже	5	2
235	г в	1	2
236	от всякой	1	2
237	еще на	1	2
238	на первом	1	2
239	что если	2	2
240	есть нечто	11	2
241	который был	1	2
242	время как	1	2
243	но то	1	2
244	ему приходилось	1	2
245	же нужно	1	2
246	только после	2	2
247	по своему	9	2
248	только тогда	1	2
249	в общем	1	2
250	а уже	3	2
251	разговора о	1	2
252	это тоже	2	2
253	к числу	1	2
254	есть его	2	2
255	в самом	6	2
256	еще один	1	2
257	но его	1	2
258	во многих	2	2
259	как он	4	2
260	на то	8	2
261	том чтобы	1	2
262	и сам	1	2
263	на этом	1	2
264	будем говорить	1	2
265	но все	3	2
266	это значит	1	2
267	и может	2	2
268	заключается в	1	2
269	отчет в	1	2
270	это не	6	2
271	начала и	1	2
272	однако здесь	3	2
273	кажется что	1	2
274	на свои	1	2
275	и вы	1	2
276	на обратном	1	2
277	с тем	5	2
278	мы видели	1	2
279	мы не	2	2
280	нисколько не	3	2
281	на первый	2	2
282	и при	2	2
283	в их	4	2
284	к той	1	2
285	их в	4	2
286	однако в	2	2
287	даже в	1	2
288	и очень	2	2
289	то с	9	2
290	раз и	9	2
291	она не	2	2
292	иной раз	1	2
293	некоторого рода	5	2
294	не имеет	2	2
295	на котором	1	2
296	тогда когда	1	2
297	правда в	1	2
298	того как	3	2
299	и притом	4	2
300	сказали выше	1	2
301	что вы	3	2
302	того чтобы	9	2
303	того и	1	2
304	казалось бы	4	2
305	не о	2	2
306	мыслей и	1	2
307	ровно ничего	4	2
308	уже и	3	2
309	как будто	3	2
310	больше того	1	2
311	уже о	1	2
312	исходить из	1	2
313	начиная с	1	2
314	которое в	1	2
315	и часто	2	2
316	к тому	3	2
317	а что	1	2
318	будто бы	1	2
319	в настоящее	3	2
320	дальнейшем мы	1	2
321	можно и	1	2
322	но по	1	2
323	в виду	6	2
324	говоря уже	2	2
325	без всякого	2	2
326	данном случае	8	2
327	в последние	1	2
328	ничего не	10	2
329	первый план	1	2
330	о нем	3	2
331	нам представляется	1	2
332	настоящее время	3	2
333	в чем	3	2
334	в сущности	2	2
335	и во	3	2
336	нас в	2	2
337	или как	3	2
338	к нему	3	2
339	которой мы	1	2
340	и можно	1	2
341	в теории	3	2
342	и всего	1	2
343	течение всей	1	2
344	от нас	3	2
345	и жизни	1	2
346	нужно понимать	1	2
347	история и	1	2
348	себя в	1	2
349	он сам	2	2
350	даже вообще	2	2
351	а то	1	2
352	его и	1	2
353	мы находим	2	2
354	друг друга	1	2
355	но уже	5	2
356	для того	8	2
357	здесь в	3	2
358	тут же	1	2
359	что не	3	2
360	что для	2	2
361	не на	3	2
362	с которым	1	2
363	если не	4	2
364	уже давно	2	2
365	нет никаких	1	2
366	к его	2	2
367	и потому	2	2
368	только его	1	2
369	или по	1	2
370	наряду с	1	2
371	такого рода	7	2
372	бы его	1	2
373	мы сказали	1	2
374	с очень	1	2
375	здравого смысла	1	2
376	в трех	1	2
377	у вас	2	2
378	является как	1	2
379	можно было	3	2
380	даже больше	1	2
381	вообще говоря	1	2
382	есть просто	1	2
383	в стихотворении	1	2
384	и от	1	2
385	вот теперь	1	2
386	собственно говоря	2	2
387	у достоевского	1	2
388	к этой	1	2
389	тоже было	1	2
390	петра i	2	2
391	же в	4	2
392	о своем	2	2
393	о понятии	1	2
394	сколько угодно	3	2
395	в сравнении	1	2
396	есть и	3	2
397	же и	3	2
398	гораздо более	2	2
399	в объективном	1	1
400	смысле слова	7	1
401	истории то	1	1
402	и т	11	1
403	не должны	3	1
404	одним из	1	1
405	например в	2	1
406	основан на	1	1
407	есть сама	1	1
408	небес и	1	1
409	отношения между	1	1
410	что хочет	1	1
411	по преимуществу	2	1
412	не соответствуют	1	1
413	моменты его	1	1
414	он всегда	3	1
415	действительности и	5	1
416	по его	2	1
417	чем он	1	1
418	слово во	1	1
419	есть не	6	1
420	не важно	2	1
421	что между	1	1
422	этом не	1	1
423	часто оказывается	1	1
424	представлением о	1	1
425	говорить о	6	1
426	но она	3	1
427	что иное	2	1
428	трактует о	1	1
429	требует от	1	1
430	оно есть	1	1
431	представление о	1	1
432	которое не	1	1
433	но даже	1	1
434	имеет дело	1	1
435	и ни	4	1
436	эти термины	1	1
437	другое обстоятельство	1	1
438	мы здесь	2	1
439	значит и	2	1
440	следовательно в	2	1
441	то конечно	2	1
442	и самого	1	1
443	литературы и	4	1
444	в которых	3	1
445	иное как	2	1
446	бы то	1	1
447	он приехал	1	1
448	за свое	1	1
449	самом деле	6	1
450	слишком много	1	1
451	но тогда	1	1
452	исключительно только	1	1
453	то он	2	1
454	но как	6	1
455	ни только	4	1
456	а только	5	1
457	нельзя понимать	1	1
458	если в	1	1
459	и никак	1	1
460	не просто	23	1
461	бы что	1	1
462	нет и	2	1
463	до наших	1	1
464	что они	3	1
465	во что	1	1
466	меньше всего	2	1
467	чем же	2	1
468	тем больше	1	1
469	общего с	8	1
470	интереснее всего	1	1
471	чем мы	1	1
472	а иной	1	1
473	два дня	2	1
474	что нет	2	1
475	этом же	1	1
476	вопросом о	1	1
477	что по	1	1
478	и словом	1	1
479	его к	1	1
480	духа и	1	1
481	самом начале	1	1
482	себе не	3	1
483	мало ли	1	1
484	в противоположность	1	1
485	этой цели	1	1
486	ясно и	2	1
487	о самом	1	1
488	идея и	2	1
489	думать так	1	1
490	как понятие	2	1
491	бы и	1	1
492	два обстоятельства	1	1
493	себя к	1	1
494	он в	2	1
495	тут и	1	1
496	выражение в	1	1
497	тоже не	7	1
498	думать что	1	1
499	может считаться	1	1
500	тому же	1	1
501	мы констатировали	1	1
502	если он	1	1
503	что каждая	1	1
504	что она	5	1
505	чтобы он	1	1
506	т д	10	1
507	после этого	4	1
508	пушкина и	1	1
509	об исповеди	1	1
510	и еще	3	1
511	в первую	1	1
512	на том	4	1
513	xix века	1	1
514	он вдруг	2	1
515	не к	1	1
516	тоже нет	2	1
517	еще мало	1	1
518	с представлением	1	1
519	его от	3	1
520	его можно	1	1
521	прежде чем	3	1
522	так например	1	1
523	всю дорогу	1	1
524	несомненно есть	1	1
525	то ни	1	1
526	что все	3	1
527	состояния в	1	1
528	чего он	3	1
529	об этой	1	1
530	связанных с	1	1
531	и никакого	1	1
532	говорил что	1	1
533	является конечно	1	1
534	них не	1	1
535	а по	1	1
536	для своей	1	1
537	лишь в	1	1
538	первую очередь	1	1
539	не имела	1	1
540	и отдельные	1	1
541	он есть	4	1
542	новой жизни	1	1
543	нечто внешнее	1	1
544	надо считать	1	1
545	конечно вы	1	1
546	всего прочего	1	1
547	которая была	1	1
548	в жизни	3	1
549	для них	2	1
550	из нее	1	1
551	все равно	5	1
552	далеко не	5	1
553	в общей	2	1
554	для своего	2	1
555	мы имеем	2	1
556	рокового конца	1	1
557	со своими	1	1
558	во внимание	2	1
559	между собою	7	1
560	еще к	1	1
561	отдавать себе	1	1
562	идею которая	1	1
563	сейчас мы	2	1
564	и того	2	1
565	и ко	1	1
566	не так	1	1
567	во время	1	1
568	но если	2	1
569	а главное	1	1
570	вещь есть	1	1
571	в такой	1	1
572	и без	1	1
573	есть живое	1	1
574	просто в	2	1
575	место в	1	1
576	усилия чтобы	1	1
577	оказывается что	2	1
578	бы мы	3	1
579	не путем	1	1
580	однако он	1	1
581	не раз	1	1
582	мир и	1	1
583	не будем	2	1
584	которые в	2	1
585	нам в	1	1
586	если бы	4	1
587	без всяких	2	1
588	есть еще	3	1
589	уже сказали	1	1
590	что сам	1	1
591	и принципом	1	1
592	что этот	2	1
593	для нее	1	1
594	случае мы	1	1
595	сам он	1	1
596	это является	1	1
597	пишет тот	1	1
598	всего его	1	1
599	дело не	1	1
600	что их	2	1
601	что такое	6	1
602	и сама	2	1
603	как о	1	1
604	вообще является	1	1
605	точного определения	1	1
606	чтобы стать	1	1
607	совсем иное	2	1
608	но только	2	1
609	это с	1	1
610	только не	3	1
611	на путях	1	1
612	каждый из	1	1
613	следовательно и	2	1
614	достаточно ясно	1	1
615	и всегда	2	1
616	бумаги и	1	1
617	это то	1	1
618	в самой	3	1
619	и весь	4	1
620	этих двух	1	1
621	и является	7	1
622	вернее сказать	2	1
623	именно его	1	1
624	в сознании	5	1
625	всякий кто	1	1
626	было не	1	1
627	только с	1	1
628	в каком	3	1
629	ему не	1	1
630	ведь все	1	1
631	взятый сам	1	1
632	изложения все	1	1
633	и здесь	6	1
634	очень часто	1	1
635	если у	1	1
636	сравнении с	1	1
637	трудно и	1	1
638	должны быть	1	1
639	специально о	1	1
640	все отдельные	1	1
641	например на	2	1
642	все еще	1	1
643	отказаться от	1	1
644	утверждать что	1	1
645	ничего общего	11	1
646	здесь еще	1	1
647	у себя	1	1
648	не будет	2	1
649	ни стало	1	1
650	меня а	1	1
651	чтобы быть	1	1
652	каждую вещь	1	1
653	нет никакой	2	1
654	только то	4	1
655	всей своей	1	1
656	после всех	2	1
657	от того	1	1
658	с собой	2	1
659	на понятие	1	1
660	на нее	1	1
661	которыми мы	1	1
662	ясно что	3	1
663	здесь как	1	1
664	особенно в	2	1
665	с самим	1	1
666	мы приведем	1	1
667	здесь нет	2	1
668	еще не	9	1
669	том как	2	1
670	ничего подобного	2	1
671	поэтому в	1	1
672	нам сейчас	1	1
673	был не	1	1
674	для этого	3	1
675	читатель пусть	1	1
676	из других	2	1
677	все дело	1	1
678	сводится к	1	1
679	и яркий	1	1
680	и должно	2	1
681	на их	1	1
682	и возможно	1	1
683	время уже	1	1
684	мы укажем	1	1
685	потом мы	1	1
686	и та	1	1
687	то уже	3	1
688	общей форме	1	1
689	не содержит	2	1
690	притом в	1	1
691	очень многое	1	1
692	и который	2	1
693	до известной	1	1
694	и всю	2	1
695	было совершенно	1	1
696	и хочет	1	1
697	но содержание	1	1
698	во втором	1	1
699	всеми своими	2	1
700	этот последний	2	1
701	тотчас же	1	1
702	которая и	1	1
703	что бы	1	1
704	уже во	1	1
705	представления о	1	1
706	есть простое	1	1
707	i как	1	1
708	еще только	1	1
709	и об	1	1
710	в него	2	1
711	это несомненно	1	1
712	не зная	1	1
713	в литературе	4	1
714	конца то	1	1
715	значит что	3	1
716	прочим следующее	1	1
717	что здесь	3	1
718	ни слова	1	1
719	но с	1	1
720	когда сам	1	1
721	этот вопрос	1	1
722	что даже	1	1
723	моей стороны	1	1
724	весь предмет	5	1
725	известного рода	3	1
726	как нечто	8	1
727	которое мы	1	1
728	поэтому и	2	1
729	и ее	8	1
730	не мешает	2	1
731	и тем	13	1
732	необходимо говорить	1	1
733	по этому	3	1
734	со всеми	2	1
735	в качестве	2	1
736	же он	1	1
737	человека с	1	1
738	и знал	1	1
739	этому поводу	3	1
740	для всех	1	1
741	если мы	11	1
742	только на	4	1
743	ни одного	1	1
744	и теоретическая	1	1
745	чем оно	2	1
746	чем ее	1	1
747	его по	1	1
748	хотя в	3	1
749	при помощи	13	1
750	в данной	1	1
751	и внешнее	1	1
752	в душе	1	1
753	и других	1	1
754	не стал	1	1
755	уже с	2	1
756	из них	3	1
757	и этот	1	1
758	и никаких	1	1
759	несомненно в	1	1
760	котором можно	1	1
761	и их	1	1
762	говорить специально	1	1
763	и навсегда	1	1
764	философского и	1	1
765	здесь перед	3	1
766	т п	1	1
767	в прошлом	1	1
768	это нужно	1	1
769	с этими	2	1
770	далек от	1	1
771	дело и	1	1
772	после окончания	1	1
773	как раз	13	1
774	тем что	7	1
775	этом отношении	1	1
776	значение только	1	1
777	это будет	1	1
778	а эта	2	1
779	даже не	1	1
780	совсем на	1	1
781	до сих	3	1
782	на ее	1	1
783	что человек	1	1
784	тот кто	2	1
785	которые можно	1	1
786	говорить и	1	1
787	можно сколько	1	1
788	и говорил	1	1
789	было и	1	1
790	же о	1	1
791	научный отчет	1	1
792	вещь и	1	1
793	его из	1	1
794	больше и	1	1
795	бутылку и	1	1
796	чувствовал что	1	1
797	который однако	1	1
798	этот термин	4	1
799	нужно сказать	3	1
800	то и	6	1
801	вот в	2	1
802	которых мы	2	1
803	мы и	4	1
804	ниже в	1	1
805	этим термином	2	1
806	нужно считать	1	1
807	ни о	5	1
808	обычно не	1	1
809	что из	1	1
810	что мы	13	1
811	и п	1	1
812	с удивлением	1	1
813	говорить только	1	1
814	нечто такое	1	1
815	я вовсе	1	1
816	ни на	4	1
817	через то	2	1
818	его как	2	1
819	узкого и	1	1
820	вещей но	2	1
821	место где	1	1
822	к бытию	1	1
823	к своему	1	1
824	вас в	1	1
825	не могут	2	1
826	и глубоко	1	1
827	он говорит	1	1
828	находит в	1	1
829	она есть	5	1
830	отдельные точки	1	1
831	есть только	8	1
832	перед нами	5	1
833	одновременно с	1	1
834	то чем	1	1
835	это есть	9	1
836	впрочем это	1	1
837	не что	2	1
838	для понимания	1	1
839	вы мне	1	1
840	в бесах	1	1
841	из отдельных	1	1
842	который он	1	1
843	довольно много	1	1
844	уже сам	1	1
845	ведь всякий	1	1
846	этом случае	2	1
847	предмета которому	1	1
848	является для	1	1
849	будет и	1	1
850	сих пор	3	1
851	которые я	1	1
852	среди прочих	1	1
853	имеет значение	1	1
854	имел в	2	1
855	но для	3	1
856	в смысле	1	1
857	чем та	1	1
858	за ним	1	1
859	пока еще	3	1
860	самое большее	1	1
861	сознании и	4	1
862	этом смысле	6	1
863	при всем	1	1
864	и надо	2	1
865	известной степени	2	1
866	действительность однако	1	1
867	вы меня	1	1
868	вещь если	1	1
869	мы попробуем	1	1
870	тем и	2	1
871	и другим	2	1
872	понимать только	1	1
873	представляется что	1	1
874	нельзя сказать	2	1
875	чтобы понять	3	1
876	себя чрезвычайно	1	1
877	в другое	1	1
878	который является	2	1
879	не с	1	1
880	от него	1	1
881	из себя	1	1
882	что значит	3	1
883	с определенным	1	1
884	которой они	1	1
885	ни к	1	1
886	от всего	3	1
887	он стал	1	1
888	тоже есть	3	1
889	есть уже	1	1
890	утверждал что	1	1
891	он оказывается	1	1
892	эту вещь	2	1
893	в целях	2	1
894	иное чем	1	1
895	превосходство над	1	1
896	в период	1	1
897	быть и	3	1
898	уже содержит	1	1
899	только как	1	1
900	со мной	1	1
901	а ведь	1	1
902	была бы	1	1
903	уже потом	3	1
904	от всех	2	1
905	но когда	2	1
906	по одному	1	1
907	отношении он	1	1
908	мы увидим	3	1
909	большей частью	2	1
910	в действительности	3	1
911	но эти	1	1
912	а может	2	1
913	нужно чтобы	1	1
914	бы даже	1	1
915	в данную	1	1
916	ее в	2	1
917	он часто	2	1
