N	2gram	Bakhtin_Pr_3	formyVre
145	в какой-то	4	3
146	есть не	1	3
147	мы не	4	3
148	в сущности	10	3
149	событий и	2	3
150	значение и	2	3
151	по отношению	2	3
152	в эллинистической	1	3
153	себе и	1	3
154	хотя и	4	3
155	нет здесь	1	3
156	со своей	1	3
157	здесь дается	1	3
158	в себе	5	3
159	в определенном	1	3
160	при этом	3	3
161	в основу	1	3
162	его в	2	3
163	и других	9	3
164	с другими	3	3
165	в новое	4	3
166	здесь нет	1	3
167	для них	1	3
168	и уже	2	3
169	романа прежде	1	3
170	между ними	2	3
171	в этих	5	3
172	эта черта	1	3
173	мы говорили	1	3
174	встречи в	1	3
175	но эта	1	3
176	что было	1	3
177	их в	2	3
178	но они	4	3
179	xviii века	3	3
180	друг друга	1	3
181	уже говорили	2	3
182	этом отношении	1	3
183	и образ	1	3
184	самим собою	4	3
185	формы и	3	3
186	все его	2	3
187	что и	3	3
188	во всей	4	3
189	в форме	6	3
190	с нашей	1	3
191	один из	6	3
192	мы видим	2	3
193	одной из	4	3
194	во времени	1	3
195	и ее	6	3
196	со всеми	8	3
197	в качестве	1	3
198	только на	1	3
199	здесь это	1	3
200	в начале	2	3
201	слепой судьбы	1	3
202	до сих	5	3
203	связаны с	3	3
204	именно в	2	3
205	мы еще	3	3
206	себя и	2	3
207	что не	1	3
208	более того	6	3
209	быть только	2	3
210	а не	11	3
211	нашей точки	1	3
212	вместе с	2	3
213	и потому	5	3
214	золотом осле	1	3
215	да и	2	3
216	сих пор	5	3
217	например у	3	3
218	или в	1	3
219	проходит через	1	3
220	последующие эпохи	2	3
221	еще более	5	3
222	а в	2	3
223	всеми его	1	3
224	не знает	4	3
225	сказать что	10	3
226	они не	3	3
227	к этому	4	3
228	в таком	2	3
229	во всяком	1	3
230	нем нет	3	2
231	также и	4	2
232	обычно в	3	2
233	xvii века	3	2
234	всего это	1	2
235	эту жизнь	1	2
236	здесь и	4	2
237	в строгом	1	2
238	др в	2	2
239	той же	5	2
240	дан в	1	2
241	но она	1	2
242	благодаря своему	1	2
243	они были	1	2
244	на них	1	2
245	в широком	1	2
246	в различных	1	2
247	но конечно	1	2
248	на другой	1	2
249	друг к	1	2
250	мы будем	1	2
251	а только	1	2
252	нет и	1	2
253	в истории	3	2
254	же и	1	2
255	для всех	2	2
256	с их	2	2
257	и к	5	2
258	дальнейшем развитии	3	2
259	целостности человека	1	2
260	ее целом	1	2
261	в целом	1	2
262	тому же	2	2
263	как бы	14	2
264	удельный вес	2	2
265	сатирикон петрония	1	2
266	как он	2	2
267	золотой осел	1	2
268	широком смысле	1	2
269	не завершился	1	2
270	вера в	1	2
271	все другие	1	2
272	и еще	1	2
273	не как	1	2
274	кризис и	1	2
275	уже не	1	2
276	и по	3	2
277	ее по	1	2
278	что все	1	2
279	об этом	1	2
280	мировой литературе	2	2
281	к другу	1	2
282	самим собой	1	2
283	в подходе	2	2
284	было бы	5	2
285	на почве	1	2
286	рядом с	1	2
287	с большей	1	2
288	все моменты	1	2
289	чем в	1	2
290	мир в	1	2
291	этого произведения	3	2
292	человека мы	1	2
293	в своей	3	2
294	с точки	2	2
295	место в	2	2
296	не к	1	2
297	оказывается что	1	2
298	в отличие	1	2
299	но он	2	2
300	его целом	1	2
301	и время	1	2
302	самого начала	4	2
303	в точках	1	2
304	всех последующих	1	2
305	этот тип	1	2
306	никогда не	2	2
307	под углом	3	2
308	в самой	1	2
309	с большой	2	2
310	к ней	1	2
311	во всем	2	2
312	мире и	2	2
313	так называемый	1	2
314	этот образ	1	2
315	сюжета и	1	2
316	мы встречаем	1	2
317	все то	3	2
318	во все	5	2
319	числе и	10	2
320	той или	1	2
321	перерождения и	1	2
322	здесь еще	2	2
323	элементы в	2	2
324	всего этого	1	2
325	подходе к	2	2
326	здесь также	1	2
327	сочетается с	3	2
328	романе в	1	2
329	с самого	3	2
330	здесь как	3	2
331	во многом	2	2
332	ту же	1	2
333	по сравнению	4	2
334	и вообще	3	2
335	с ним	2	2
336	или иной	1	2
337	часто и	1	2
338	повторяем в	1	2
339	а также	4	2
340	на основе	2	2
341	на развитие	1	2
342	оторванной от	2	2
343	там где	1	2
344	разного рода	1	2
345	быть и	2	2
346	всякого рода	3	2
347	последующем развитии	2	2
348	важное значение	1	2
349	углом зрения	4	2
350	на своей	1	2
351	до наших	3	2
352	есть в	3	2
353	уже в	2	2
354	плутовского романа	1	2
355	характер но	2	2
356	мы находим	2	2
357	но повторяем	1	2
358	не для	1	2
359	с этими	1	2
360	отношение к	6	2
361	к ним	1	2
362	не о	2	2
363	отличие от	1	2
364	жизни на	2	2
365	тем что	2	2
366	существенную роль	1	2
367	и даже	2	2
368	даже не	1	2
369	и характер	1	2
370	с другой	2	2
371	далеко не	2	2
372	и прежде	6	2
373	еще и	1	2
374	соответствии с	2	2
375	в некоторых	4	2
376	в соответствии	2	2
377	и стал	1	2
378	на литературу	3	2
379	жизнь в	2	2
380	она проявляется	1	2
381	с помощью	1	2
382	в эпосе	1	2
383	вступает в	1	2
384	прямо сказать	1	2
385	его на	1	2
386	к своему	1	2
387	этих романах	1	2
388	сравнению с	4	2
389	специфической логикой	1	2
390	слова и	3	2
391	см например	2	2
392	характера в	1	2
393	и носит	1	2
394	здесь в	10	2
395	в более	4	2
396	одна из	7	2
397	литературу особенно	1	2
398	здесь конечно	4	2
399	уже на	2	2
400	и может	1	2
401	сохраняется и	1	2
402	как она	1	2
403	человек и	2	2
404	почти вовсе	4	2
405	поэтому все	1	2
406	мы должны	4	2
407	хотя бы	2	2
408	ее в	3	2
409	беседа с	2	2
410	личности и	1	2
411	равно как	1	2
412	на один	1	2
413	в которой	2	2
414	можно назвать	2	2
415	всем и	1	1
416	новое время	4	1
417	я и	1	1
418	одним из	3	1
419	существенное влияние	1	1
420	дел и	1	1
421	не полный	1	1
422	и через	3	1
423	связана с	2	1
424	в преисподнюю	3	1
425	играют в	1	1
426	романах например	1	1
427	в средние	10	1
428	по этим	1	1
429	фольклора и	1	1
430	из самых	2	1
431	его же	1	1
432	в зависимости	2	1
433	собою в	2	1
434	по его	1	1
435	и конечно	2	1
436	мы имеем	1	1
437	теперь мы	4	1
438	обладает и	1	1
439	нам в	1	1
440	иногда прямо	2	1
441	почти все	1	1
442	я не	4	1
443	два или	2	1
444	за всеми	2	1
445	что можно	1	1
446	пространство и	1	1
447	не знают	2	1
448	начала в	1	1
449	зависимости от	2	1
450	влияние которого	1	1
451	и он	1	1
452	о судьбе	1	1
453	люций осел	1	1
454	у сореля	1	1
455	в xix	1	1
456	пародия на	1	1
457	их жизнь	1	1
458	он был	1	1
459	типа это	1	1
460	он сам	4	1
461	и существенную	1	1
462	что люди	1	1
463	хода событий	1	1
464	преимущественно как	1	1
465	менее всего	2	1
466	в греческих	1	1
467	вступают в	2	1
468	с собою	1	1
469	авантюры и	1	1
470	значение имеет	1	1
471	большое значение	1	1
472	форме и	1	1
473	полнее и	1	1
474	его развития	1	1
475	второй план	1	1
476	они здесь	1	1
477	всех ее	1	1
478	независимо от	1	1
479	или косвенно	1	1
480	о жизни	1	1
481	более и	1	1
482	и различные	1	1
483	это был	2	1
484	что касается	2	1
485	перед нами	5	1
486	некоторых разновидностях	2	1
487	в полном	1	1
488	могли бы	1	1
489	так уже	1	1
490	и наконец	2	1
491	в реальный	1	1
492	это просто	1	1
493	себе не	1	1
494	организующее значение	1	1
495	разделения на	1	1
496	литературы в	3	1
497	и жившие	1	1
498	что это	2	1
499	к месту	1	1
500	или во	1	1
501	из этих	1	1
502	очень важным	1	1
503	которые в	1	1
504	но без	1	1
505	отчасти и	2	1
506	в этой	1	1
507	это тот	1	1
508	в рабство	1	1
509	и тот	3	1
510	очень важно	1	1
511	ведет себя	1	1
512	эллинистической и	1	1
513	в европейском	1	1
514	человек не	1	1
515	связанные с	3	1
516	в античном	1	1
517	он ни	1	1
518	о которой	1	1
519	или образов	1	1
520	в высшие	1	1
521	нее и	1	1
522	образа в	1	1
523	них нет	1	1
524	нами здесь	1	1
525	братья карамазовы	1	1
526	из ведущих	5	1
527	в плане	1	1
528	этого жанра	14	1
529	построены как	1	1
530	будем говорить	1	1
531	своей специфической	1	1
532	темы все	1	1
533	внешний характер	1	1
534	здесь мы	2	1
535	касается до	1	1
536	как они	1	1
537	главным образом	3	1
538	имеют в	1	1
539	есть все	1	1
540	в мире	5	1
541	конечно в	2	1
542	этому типу	1	1
543	не исчерпали	1	1
544	это было	3	1
545	на протяжении	5	1
546	особенно в	4	1
547	уже знаем	1	1
548	и соответствующие	1	1
549	лишь на	1	1
550	сюжетное действие	1	1
551	самих и	1	1
552	например с	1	1
553	целостности и	1	1
554	на полноту	1	1
555	говорить в	1	1
556	самый характер	1	1
557	о которых	1	1
558	под прикрытием	2	1
559	особенно на	1	1
560	и амбивалентной	1	1
561	очень важное	2	1
562	говорили в	1	1
563	или три	2	1
564	уже у	3	1
565	и разнообразие	1	1
566	очень важный	1	1
567	в один	2	1
568	и тогда	1	1
569	в эту	3	1
570	во время	1	1
571	он использовал	1	1
572	жизнь которую	1	1
573	таким же	1	1
574	нас не	1	1
575	наших дней	3	1
576	всяком случае	1	1
577	с идеей	1	1
578	что дело	1	1
579	быть названы	1	1
580	литературе мы	1	1
581	они уже	1	1
582	далее в	1	1
583	житийной литературы	1	1
584	своего рода	3	1
585	значение для	2	1
586	своему существу	1	1
587	единство и	1	1
588	образом и	1	1
589	и более	2	1
590	важный момент	1	1
591	специфические особенности	1	1
592	времени а	1	1
593	от ранга	1	1
594	мере и	1	1
595	человека но	1	1
596	литературу в	1	1
597	и испытания	3	1
598	из которых	1	1
599	касаемся здесь	3	1
600	вплоть до	4	1
601	в таких	1	1
602	иной раз	1	1
603	результате всего	1	1
604	и художественной	1	1
605	ними не	1	1
606	правда в	2	1
607	связан и	1	1
608	определенности и	1	1
609	уже становится	1	1
610	но такая	1	1
611	как его	1	1
612	когда они	1	1
613	не вызывает	1	1
614	целостность человека	1	1
615	покончить с	1	1
616	особый характер	2	1
617	ксенофонта эфесского	1	1
618	и отношений	1	1
619	осел апулея	1	1
620	самой жизни	2	1
621	литературы мы	1	1
622	ибо не	1	1
623	на землю	4	1
624	что их	1	1
625	своей природе	1	1
626	ровно ничего	1	1
627	по своей	9	1
628	жизни как	4	1
629	нам важно	1	1
630	вступившими в	1	1
631	по-разному мы	1	1
632	по-новому в	1	1
633	другой тип	1	1
634	сократа и	3	1
635	определяют всю	1	1
636	построено на	2	1
637	и со	1	1
638	только наиболее	1	1
639	где она	1	1
640	осле апулея	1	1
641	греческих романах	1	1
642	в момент	1	1
643	и вступает	1	1
644	его вариациях	1	1
645	ни был	1	1
646	строится как	1	1
647	и такие	1	1
648	наш краткий	1	1
649	про себя	1	1
650	жанров в	1	1
651	сочетается в	1	1
652	как только	1	1
653	должны быть	1	1
654	природу человека	1	1
655	всего в	1	1
656	носит и	1	1
657	здесь они	1	1
658	этого и	1	1
659	бы он	1	1
660	они и	2	1
661	всегда есть	1	1
662	в каждом	4	1
663	жанров и	2	1
664	особый тип	2	1
665	него как	1	1
666	имеет более	1	1
667	и был	1	1
668	ее специфической	1	1
669	и самое	1	1
670	существенное значение	3	1
671	основе этого	1	1
672	есть между	1	1
673	еще вернемся	3	1
674	и человек	1	1
675	и этим	1	1
676	в себя	6	1
677	и тонко	1	1
678	утратили свое	1	1
679	существовать и	1	1
680	быть еще	1	1
681	как с	1	1
682	человека он	1	1
683	и ту	1	1
684	с собой	1	1
685	и которые	2	1
686	живет в	2	1
687	которая была	1	1
688	обрядов и	1	1
689	весь человек	1	1
690	вошел в	1	1
691	жизнь это	1	1
692	его судьбы	3	1
693	разнообразных вариациях	1	1
694	в эпоху	10	1
695	элемент в	1	1
696	типа не	1	1
697	очень резко	1	1
698	и особенности	1	1
699	с человеком	1	1
700	смысле и	2	1
701	образом в	2	1
702	но здесь	2	1
703	и вещи	1	1
704	и власть	1	1
705	и здесь	1	1
706	что самая	1	1
707	типа во	1	1
708	сократа как	2	1
709	и т.д	2	1
710	то они	1	1
711	но к	3	1
712	о том	2	1
713	внимание на	1	1
714	же жизнь	1	1
715	типа в	3	1
716	или на	2	1
717	этой почве	1	1
718	здесь почти	1	1
719	сферах общественной	1	1
720	затем в	1	1
721	все в	1	1
722	будем называть	1	1
723	всего на	1	1
724	которой мы	2	1
725	на ее	2	1
726	через ряд	1	1
727	от них	1	1
728	комедии и	1	1
729	становится другим	1	1
730	никаких сомнений	1	1
731	были связаны	2	1
732	по разным	1	1
733	наконец в	2	1
734	века и	5	1
735	чем полнее	2	1
736	оттенки в	1	1
737	на римской	1	1
738	тот же	2	1
739	действие в	2	1
740	ряд произведений	1	1
741	что он	4	1
742	что даже	1	1
743	быть найдены	1	1
744	как нет	1	1
745	его жизнь	1	1
746	ярко проявляется	2	1
747	очень много	1	1
748	это очень	4	1
749	разные образы	1	1
750	в литературу	4	1
751	особенности его	1	1
752	всех его	1	1
753	нам по	2	1
754	этом свое	1	1
755	жить и	4	1
756	в органическом	1	1
757	известное значение	1	1
758	чаще всего	1	1
759	человека с	1	1
760	особенно у	1	1
761	так что	1	1
762	было так	1	1
763	указать на	1	1
764	проникнуть в	1	1
765	всем мире	2	1
766	носит в	1	1
767	в большинстве	4	1
768	неразрывно связана	1	1
769	и они	2	1
770	существенные элементы	2	1
771	вернуться к	1	1
772	этот момент	1	1
773	при изображении	2	1
774	почти полностью	2	1
775	или даже	1	1
776	литературе уже	1	1
777	из них	4	1
778	смерти и	4	1
779	краткий обзор	1	1
780	причастны к	1	1
781	ведь это	1	1
782	др здесь	1	1
783	произведения и	1	1
784	при всей	2	1
785	мы можем	5	1
786	бытия и	2	1
787	жизни совершенно	1	1
788	но уже	1	1
789	жанра в	2	1
790	тут же	1	1
791	xvii и	1	1
792	мир на	1	1
793	протяжении всего	1	1
794	где в	2	1
795	глубине и	1	1
796	связан с	1	1
797	это особая	1	1
798	моменты и	1	1
799	литературу и	1	1
800	что человек	1	1
801	сюжетного и	1	1
802	у петрония	3	1
803	жизни вне	1	1
804	характерно для	1	1
805	и романные	1	1
806	здесь эта	2	1
807	и римской	1	1
808	путем анализа	1	1
809	говорит о	2	1
810	к более	1	1
811	к человеку	2	1
812	v в	1	1
813	и самый	5	1
814	на весь	1	1
815	содержится идея	1	1
816	также с	1	1
817	резко уменьшается	1	1
818	о чем	1	1
819	мы остановимся	2	1
820	существу и	1	1
821	романы достоевского	2	1
822	больших и	2	1
823	вызывает никаких	1	1
824	их самих	1	1
825	для этой	2	1
826	себя на	1	1
827	что жанр	1	1
828	все более	1	1
829	умерших деятелей	1	1
830	философских школ	1	1
831	наше внимание	1	1
832	начиная с	3	1
833	люди и	2	1
834	но кроме	1	1
835	из форм	1	1
836	мы говорим	1	1
837	находим в	1	1
838	литературы но	1	1
839	внутреннего человека	1	1
840	продолжают жить	2	1
841	по своему	6	1
842	раскрыться и	1	1
843	это также	2	1
844	вопль и	1	1
845	в последнем	1	1
846	в ранних	2	1
847	смысле этого	2	1
848	человека правда	1	1
849	деятельности это	1	1
850	в тех	1	1
851	встречи и	1	1
852	человека то	1	1
853	определяющего влияния	1	1
854	нашего анализа	1	1
855	их правда	1	1
856	и особый	1	1
857	мы сказали	1	1
858	или хотя	1	1
859	и смерти	2	1
860	этого слова	1	1
861	на самый	1	1
862	и формы	1	1
863	событие которое	1	1
864	возвращаемся к	1	1
865	и полно	1	1
866	есть чтобы	1	1
867	этом и	1	1
868	бытовым явлением	1	1
869	дошедшие до	1	1
870	к другим	2	1
871	которые были	1	1
872	при всем	1	1
873	на самой	1	1
874	это уже	1	1
875	и позволяет	1	1
876	зато глубже	1	1
877	эти жанровые	1	1
878	как своего	1	1
879	увидел ее	1	1
880	не существует	1	1
881	и от	3	1
882	не подлежит	1	1
883	встречаем ее	1	1
884	не касаемся	2	1
885	и перед	1	1
886	в отдельных	1	1
887	себя самого	3	1
888	от него	3	1
889	тип построения	1	1
890	и ни	1	1
891	тем более	2	1
892	плутовской роман	2	1
893	у дидро	1	1
894	должны коснуться	1	1
895	разной степени	1	1
896	и порядок	1	1
897	образ героя	1	1
898	замкнутость и	1	1
899	все они	1	1
900	вернемся в	1	1
901	сущности все	1	1
902	самому и	1	1
903	он видит	1	1
904	с ними	1	1
905	слово в	2	1
906	литературе нового	2	1
907	с ней	3	1
908	в апологии	2	1
909	средние века	11	1
910	от всех	1	1
911	речей и	1	1
912	является и	1	1
913	разных вариациях	1	1
914	всех других	2	1
915	и xviii	1	1
916	культуры в	1	1
917	героя в	1	1
918	на свет	1	1
919	они всегда	1	1
920	включает в	1	1
921	где он	1	1
922	все жанры	1	1
923	и внешние	1	1
924	судьбы в	1	1
925	к этой	1	1
926	почве в	1	1
927	в своих	2	1
928	им и	1	1
929	и трагедии	1	1
