N	2gram	Vygotskiy__5	DiskursI
146	и есть	7	2
147	к другому	1	2
148	для своего	1	2
149	мы имеем	1	2
150	в сущности	13	2
151	совпадает с	2	2
152	в виду	2	2
153	слово не	1	2
154	между собой	13	2
155	влияния на	1	2
156	в различных	2	2
157	но как	3	2
158	за пределы	4	2
159	себя в	1	2
160	опирается на	4	2
161	стороны и	2	2
162	как к	1	2
163	когда он	2	2
164	сознания в	3	2
165	целый ряд	1	2
166	с понятием	1	2
167	более или	1	2
168	не приходится	1	2
169	в тех	1	2
170	в этой	6	2
171	стороны это	1	2
172	так сказать	1	2
173	что представляет	2	2
174	том чтобы	1	2
175	подобно тому	4	2
176	и по	4	2
177	на этом	3	2
178	исходя из	1	2
179	в каждом	1	2
180	об этом	1	2
181	того или	1	2
182	и тем	3	2
183	иначе говоря	1	2
184	одного и	3	2
185	или менее	1	2
186	мысли и	5	2
187	и предполагает	1	2
188	возможно только	1	2
189	по мере	2	2
190	не менее	3	2
191	но они	2	2
192	что с	5	2
193	дело не	1	2
194	самое непосредственное	1	2
195	внутренней речи	7	2
196	не могло	1	2
197	своей природе	3	2
198	и его	3	2
199	в момент	2	2
200	уже о	1	2
201	отличается от	1	2
202	же самое	4	2
203	числе и	1	2
204	значительной степени	1	2
205	не есть	4	2
206	оно не	1	2
207	и он	1	2
208	как мы	10	2
209	с ее	1	2
210	языка и	6	2
211	своим происхождением	1	2
212	в пределах	4	2
213	приводит к	7	2
214	но зато	1	2
215	в другом	6	2
216	строго говоря	1	2
217	во всяком	2	2
218	и что	12	2
219	одного из	1	2
220	требует для	1	2
221	это было	1	2
222	на протяжении	2	2
223	и требует	2	2
224	и во	1	2
225	в форме	1	2
226	представления о	2	2
227	дело с	1	2
228	в какой	6	2
229	и ее	1	2
230	точка зрения	8	2
231	есть в	1	2
232	уже в	1	2
233	в равной	1	2
234	или даже	1	2
235	к мысли	4	2
236	в одном	3	2
237	как его	1	2
238	никогда не	5	2
239	из двух	1	2
240	здесь в	1	2
241	к которому	4	2
242	чем он	2	2
243	более того	1	2
244	зависит от	4	2
245	одну из	1	2
246	о чем	2	2
247	более чем	1	2
248	к его	3	2
249	одновременно с	1	2
250	что же	1	2
251	в начале	1	2
252	представляет себе	3	2
253	к другим	1	2
254	известной степени	1	2
255	своей собственной	1	2
256	особого рода	1	2
257	и все	1	2
258	не более	1	2
259	указывает на	2	2
260	как показывает	4	2
261	хотя в	1	2
262	что даже	1	2
263	речи как	4	2
264	это в	1	2
265	они не	3	2
266	к этому	3	2
267	том числе	1	2
268	второй из	1	1
269	как известно	4	1
270	случае по	1	1
271	обычно в	1	1
272	сам по	1	1
273	и то	4	1
274	этом пункте	1	1
275	чем-то существенно	1	1
276	самом деле	3	1
277	на самом	1	1
278	переход от	7	1
279	это и	3	1
280	и должны	1	1
281	даже сказать	1	1
282	мысли а	1	1
283	более позднем	1	1
284	из его	1	1
285	и должен	1	1
286	между сциллой	1	1
287	той же	4	1
288	говоря мы	1	1
289	к предмету	2	1
290	речевой деятельности	1	1
291	собой как	3	1
292	речь письменная	1	1
293	смысле можно	1	1
294	этим связан	1	1
295	во внутреннем	1	1
296	говорить о	3	1
297	но она	1	1
298	принадлежит к	2	1
299	в полной	1	1
300	я не	2	1
301	на целую	1	1
302	но уже	1	1
303	в изложении	1	1
304	из того	11	1
305	событий и	1	1
306	мы и	5	1
307	непосредственное отношение	1	1
308	более глубокий	1	1
309	что оба	2	1
310	себе а	1	1
311	он сам	1	1
312	не могу	1	1
313	как целое	1	1
314	не требует	2	1
315	высказывание и	1	1
316	могло быть	1	1
317	они имеют	1	1
318	а только	4	1
319	оно в	1	1
320	не то	4	1
321	только потому	1	1
322	из важнейших	1	1
323	отличаются от	1	1
324	что они	5	1
325	речи но	2	1
326	по исторической	1	1
327	были не	1	1
328	что хотя	1	1
329	независимо от	1	1
330	его на	2	1
331	с их	4	1
332	построения целого	1	1
333	просто как	1	1
334	тех случаях	1	1
335	в образовании	2	1
336	в меру	4	1
337	тем же	1	1
338	к числу	1	1
339	следующим образом	1	1
340	непосредственно из	1	1
341	сложный процесс	1	1
342	в которой	5	1
343	что это	1	1
344	является акт	1	1
345	образом и	1	1
346	он в	3	1
347	в нашем	1	1
348	и те	1	1
349	это разделение	1	1
350	учение о	2	1
351	что к	1	1
352	другом случае	1	1
353	на то	1	1
354	в случае	2	1
355	в проблеме	1	1
356	что она	2	1
357	том в	1	1
358	он не	8	1
359	с ней	1	1
360	к некоторому	1	1
361	в первую	1	1
362	в понимании	1	1
363	к одному	2	1
364	собой не	1	1
365	понимания и	1	1
366	в понятии	1	1
367	из виду	2	1
368	как предметом	1	1
369	свое время	2	1
370	можно даже	1	1
371	действие или	1	1
372	легко показать	1	1
373	что ни	1	1
374	одному и	2	1
375	или иных	1	1
376	одно и	1	1
377	и заключается	1	1
378	но все	2	1
379	положения что	3	1
380	которые уже	1	1
381	мы его	4	1
382	совпадают с	1	1
383	и может	3	1
384	той последовательности	1	1
385	есть все	1	1
386	значение в	3	1
387	слова или	1	1
388	на все	5	1
389	всех областях	1	1
390	осознанию и	3	1
391	при помощи	1	1
392	и других	1	1
393	первую очередь	1	1
394	может стать	1	1
395	которая как	2	1
396	этом смысле	1	1
397	в речевом	2	1
398	приходит в	1	1
399	в жизни	2	1
400	который по	1	1
401	слово имеет	1	1
402	о которых	1	1
403	с этой	4	1
404	с тем	3	1
405	в слове	1	1
406	устная речь	3	1
407	которой он	1	1
408	более не	1	1
409	мы видели	3	1
410	оно имеет	2	1
411	мы не	3	1
412	потому и	3	1
413	протекает в	1	1
414	как таковой	1	1
415	в этих	3	1
416	таким же	3	1
417	в изучении	1	1
418	лежат в	1	1
419	звено в	1	1
420	с точки	9	1
421	если можно	1	1
422	не столько	1	1
423	равной мере	1	1
424	а представляет	1	1
425	как совокупность	2	1
426	от его	1	1
427	должны были	2	1
428	вопрос на	1	1
429	результате этого	1	1
430	качестве своих	1	1
431	которые в	1	1
432	что было	2	1
433	тем не	1	1
434	возникающих в	1	1
435	и эти	2	1
436	и более	3	1
437	лежит не	1	1
438	письма в	1	1
439	мере и	1	1
440	между двумя	3	1
441	и тому	2	1
442	чистом виде	1	1
443	стоит в	4	1
444	до конца	3	1
445	тем самым	8	1
446	как можно	1	1
447	даже не	1	1
448	передний план	1	1
449	самого начала	5	1
450	не имеет	4	1
451	и притом	1	1
452	в центр	3	1
453	образом в	2	1
454	но только	2	1
455	в структуре	1	1
456	всю область	1	1
457	в отношениях	1	1
458	для всех	1	1
459	речи не	4	1
460	такова что	1	1
461	этих двух	3	1
462	данное понятие	2	1
463	и является	3	1
464	во всем	2	1
465	это слово	1	1
466	позицию и	1	1
467	входят в	1	1
468	как будто	2	1
469	этом отношении	5	1
470	и делает	1	1
471	которому мы	1	1
472	что на	1	1
473	в каком	1	1
474	факта в	1	1
475	перед ним	1	1
476	понятие как	1	1
477	такие же	1	1
478	в специальном	1	1
479	и принадлежит	1	1
480	одном ряду	1	1
481	не могут	4	1
482	выход из	1	1
483	что сила	1	1
484	характеризует как	1	1
485	согласно которому	1	1
486	и другим	2	1
487	того о	1	1
488	этом последнем	1	1
489	постановки вопроса	1	1
490	теории в	1	1
491	одним и	1	1
492	если же	1	1
493	ради чего	1	1
494	и это	1	1
495	своего развития	6	1
496	не делает	1	1
497	за самим	1	1
498	но по	1	1
499	развития как	1	1
500	и от	2	1
501	мысль о	1	1
502	только то	1	1
503	с самого	5	1
504	своей речи	1	1
505	с языком	1	1
506	своей мысли	2	1
507	что каждый	1	1
508	по аналогии	1	1
509	те же	2	1
510	собой по	1	1
511	он говорит	1	1
512	этого как	1	1
513	в плоскости	2	1
514	мог бы	1	1
515	его точка	1	1
516	во второй	2	1
517	том как	2	1
518	и письмо	1	1
519	если бы	8	1
520	собой и	1	1
521	в определенной	2	1
522	и наблюдения	1	1
523	полной мере	1	1
524	развития в	6	1
525	быть в	2	1
526	настолько что	1	1
527	к одной	1	1
528	чего она	1	1
529	существенные моменты	1	1
530	означает не	1	1
531	на что	1	1
532	что его	1	1
533	понятие и	1	1
534	к нему	3	1
535	тем или	2	1
536	мыслятся как	1	1
537	состоит не	1	1
538	нет у	1	1
539	а потому	3	1
540	с устной	2	1
541	вслед за	2	1
542	в теории	4	1
543	и харибдой	1	1
544	вообще в	1	1
545	система не	1	1
546	известном смысле	7	1
547	с ними	1	1
548	деятельности по	1	1
549	самого говорящего	1	1
550	только при	1	1
551	мере развития	1	1
552	со всеми	2	1
553	одни и	1	1
554	оказывается в	1	1
555	с двумя	1	1
556	как процесс	3	1
557	не имеют	2	1
558	может с	1	1
559	вопроса о	3	1
560	только на	2	1
561	ту самую	1	1
562	этого понятия	1	1
563	то и	2	1
564	в виде	1	1
565	различия в	1	1
566	если в	3	1
567	в известном	8	1
568	его и	3	1
569	но для	1	1
570	за ним	1	1
571	он имеет	3	1
572	очевидно что	2	1
573	это обстоятельство	1	1
574	что означает	1	1
575	и их	4	1
576	всяком случае	1	1
577	в известной	3	1
578	в прошлом	1	1
579	речи что	2	1
580	в конце	1	1
581	самой природой	2	1
582	мы можем	6	1
583	каждый из	1	1
584	при отсутствии	1	1
585	как раз	1	1
586	принадлежность к	1	1
587	представляют собой	2	1
588	тем чем	1	1
589	быть названа	1	1
590	представление о	1	1
591	но эти	1	1
592	между которыми	1	1
593	в области	12	1
594	меру нашего	1	1
595	на примере	3	1
596	с другим	1	1
597	до сих	3	1
598	может ли	2	1
599	связаны с	1	1
600	его себе	1	1
601	и прежде	1	1
602	было бы	10	1
603	еще и	3	1
604	в воображении	1	1
605	себя и	2	1
606	на которых	1	1
607	его из	1	1
608	которая и	1	1
609	говорит о	3	1
610	только по	1	1
611	которое как	1	1
612	отношения в	1	1
613	не на	3	1
614	которое по	1	1
615	здесь имеет	1	1
616	на который	2	1
617	этом случае	3	1
618	несмотря на	1	1
619	в связи	1	1
620	и психологической	1	1
621	действия в	2	1
622	значение или	1	1
623	на передний	1	1
624	с помощью	10	1
625	и речью	1	1
626	вместе с	4	1
627	до этого	1	1
628	на область	1	1
629	как это	8	1
630	т.п и	1	1
631	самых сложных	1	1
632	только его	1	1
633	не удается	1	1
634	требует от	3	1
635	чем то	1	1
636	речь только	1	1
637	в область	2	1
638	его собственной	1	1
639	в той	6	1
640	что всякое	1	1
641	научной мысли	2	1
642	всяком новом	1	1
643	да и	1	1
644	и другой	1	1
645	этого слова	1	1
646	в чистом	1	1
647	памяти в	1	1
648	аналогии с	1	1
649	сих пор	3	1
650	в основном	1	1
651	того положения	2	1
652	поэтому что	1	1
653	самой теории	1	1
654	в чем	3	1
655	в смысле	3	1
656	тех или	1	1
657	всю совокупность	1	1
658	в следующей	1	1
659	случаях когда	1	1
660	речевом общении	1	1
661	при таком	1	1
662	не существует	1	1
663	более ранних	1	1
664	в результате	4	1
665	вопрос о	12	1
666	это как	1	1
667	которая в	2	1
668	или иным	2	1
669	развития и	11	1
670	лежали в	1	1
671	для современной	2	1
672	или нет	1	1
673	от того	3	1
674	тем более	4	1
675	к признанию	1	1
676	мы должны	8	1
677	в большей	1	1
678	определенную позицию	1	1
679	но это	3	1
680	настоящего исследования	3	1
681	можно так	1	1
682	исключительно в	1	1
683	или не	2	1
684	лежит в	2	1
685	так выразиться	1	1
686	отношении к	1	1
687	не являются	1	1
688	в системе	4	1
689	речь или	1	1
690	в готовом	1	1
691	не знает	5	1
692	отношением к	2	1
693	функций и	5	1
694	на более	1	1
695	речи и	6	1
696	или иного	1	1
697	в свое	2	1
698	и состоит	1	1
699	возникает как	1	1
700	и другие	2	1
701	не совпадают	1	1
702	следует сказать	1	1
703	ибо это	1	1
