N	2gram	Trubetskoy_1	Vvedenie
501	течение очень	1	1
502	в таких	2	1
503	она могла	1	1
504	самого начала	1	1
505	не две	1	1
506	нас и	1	1
507	ее с	1	1
508	к новым	1	1
509	не по	1	1
510	было не	1	1
511	случае не	1	1
512	цивилизации в	1	1
513	при полной	1	1
514	проблема и	1	1
515	та или	1	1
516	не могло	1	1
517	так смотрят	1	1
518	следовательно и	2	1
519	разумеется по	1	1
520	и всегда	1	1
521	что ни	1	1
522	и обусловливают	1	1
523	это то	1	1
524	в самой	1	1
525	которые и	1	1
526	таким путем	1	1
527	связь и	1	1
528	и является	2	1
529	во всем	4	1
530	бы нас	2	1
531	такие элементы	1	1
532	претендовать на	1	1
533	чем ближе	1	1
534	что на	1	1
535	ли это	4	1
536	превращается в	1	1
537	если его	1	1
538	в духе	1	1
539	человека в	1	1
540	ее отношения	1	1
541	разницей что	1	1
542	отличается от	2	1
543	языках и	1	1
544	должны быть	1	1
545	всего в	1	1
546	виде как	1	1
547	и надо	1	1
548	что при	1	1
549	быть назван	1	1
550	переворот в	4	1
551	в эпоху	1	1
552	для себя	2	1
553	говорят на	1	1
554	приходит к	3	1
555	из всего	1	1
556	нас от	1	1
557	и о	2	1
558	как не	1	1
559	свою очередь	1	1
560	и многие	1	1
561	без всякого	1	1
562	только при	1	1
563	совершенно ясно	1	1
564	оказаться для	1	1
565	два аспекта	1	1
566	коренным образом	1	1
567	только то	1	1
568	с самого	1	1
569	культуры и	2	1
570	во главе	2	1
571	что у	1	1
572	видно из	1	1
573	больше в	1	1
574	человека можно	1	1
575	других и	1	1
576	дать ему	1	1
577	между собой	5	1
578	надо признать	3	1
579	в определенной	1	1
580	образом в	1	1
581	они принадлежат	2	1
582	настоящее время	2	1
583	для целей	1	1
584	одного из	1	1
585	бы то	4	1
586	может не	3	1
587	в вопросах	3	1
588	помощи которых	1	1
589	должно было	1	1
590	на отдельные	1	1
591	которая сама	1	1
592	путь к	4	1
593	вступила в	1	1
594	вся эта	2	1
595	когда оно	1	1
596	конкретно представить	1	1
597	бы обозначить	1	1
598	внешним образом	1	1
599	при беспристрастном	1	1
600	в свете	1	1
601	ясного и	1	1
602	и мечтать	1	1
603	в лучшем	3	1
604	на которой	2	1
605	и немцы	1	1
606	национального и	1	1
607	таких народов	2	1
608	и дело	1	1
609	а лишь	4	1
610	неудивительно что	1	1
611	воплощения в	1	1
612	себя в	4	1
613	и у	1	1
614	вопроса о	1	1
615	есть проблема	1	1
616	своим собственным	1	1
617	а это	1	1
618	или даже	1	1
619	дает ему	1	1
620	участие в	2	1
621	за ним	1	1
622	человека на	1	1
623	внутренних противоречий	1	1
624	которые служат	1	1
625	роль и	1	1
626	к мысли	1	1
627	для него	6	1
628	теснейшим образом	1	1
629	есть та	1	1
630	ее не	1	1
631	у этих	1	1
632	к ним	1	1
633	в обстановке	1	1
634	бытия и	1	1
635	у него	2	1
636	азии и	1	1
637	ближайшим образом	1	1
638	были бы	2	1
639	этот последний	1	1
640	если признать	1	1
641	может ли	1	1
642	этот взгляд	1	1
643	эта работа	2	1
644	оно будет	1	1
645	все равно	1	1
646	к которому	1	1
647	и прежде	1	1
648	нуждаются и	1	1
649	как же	1	1
650	а с	2	1
651	из таких	1	1
652	русской культуры	2	1
653	виде и	1	1
654	всей русской	1	1
655	без особых	1	1
656	связано с	1	1
657	не на	1	1
658	которые не	1	1
659	поскольку она	1	1
660	всю эту	2	1
661	а главное	1	1
662	тот факт	2	1
663	однако и	1	1
664	и внутренне	1	1
665	в руках	1	1
666	как видно	1	1
667	на эту	2	1
668	которому надо	1	1
669	именно так	1	1
670	всегда и	1	1
671	в одно	1	1
672	мы знаем	1	1
673	если не	2	1
674	стоять на	2	1
675	что принципиально	1	1
676	с идеями	1	1
677	сторон русской	1	1
678	эта идея	1	1
679	и потому	3	1
680	как та	1	1
681	все свое	1	1
682	процесс то	1	1
683	однако для	1	1
684	речь не	1	1
685	в европе	1	1
686	многих случаях	1	1
687	чем то	1	1
688	взгляде на	2	1
689	культурой в	1	1
690	а между	5	1
691	в положении	3	1
692	народов может	1	1
693	чтобы сделать	1	1
694	похож на	1	1
695	быть не	1	1
696	изменение в	1	1
697	именно по	1	1
698	или народ	1	1
699	лучшем случае	3	1
700	по образцу	1	1
701	но для	2	1
702	к вопросу	4	1
703	с большой	1	1
704	и более	2	1
705	слова но	1	1
706	очень долгого	1	1
707	и от	2	1
708	она может	3	1
709	что оно	3	1
710	это как	1	1
711	которая в	1	1
712	в настоящее	2	1
713	для нас	2	1
714	внутреннее противоречие	1	1
715	и все	1	1
716	не должен	2	1
717	случае и	1	1
718	основывается и	1	1
719	ни было	1	1
720	себя не	1	1
721	разных сторон	2	1
722	нельзя было	1	1
723	отношении к	2	1
724	может и	1	1
725	в свою	1	1
726	и глубокого	1	1
727	сведения о	1	1
728	от своего	1	1
729	понимать как	1	1
730	не быть	1	1
731	совершенно не	2	1
732	или иного	2	1
733	ко всему	1	1
734	начале этой	1	1
735	разных народов	1	1
736	есть то	1	1
737	через них	1	1
738	с внешней	1	1
739	значило бы	2	1
740	ее в	2	1
741	в своих	6	1
742	можно назвать	1	1
743	в таком	2	1
744	все что	4	1
745	они не	1	1
746	культуры или	1	1
