N	2gram	Potebnia_M_2	FransuaR
320	в которой	5	1
321	в целом	3	1
322	сливается с	1	1
323	в нашем	2	1
324	во многих	3	1
325	думать что	3	1
326	рассказ о	1	1
327	нас на	2	1
328	мы чувствуем	3	1
329	ее как	1	1
330	имеет для	3	1
331	между этими	1	1
332	роли в	1	1
333	и если	4	1
334	такие которые	2	1
335	чем сильнее	3	1
336	связанные с	2	1
337	они получают	1	1
338	перестает быть	2	1
339	при виде	3	1
340	он должен	1	1
341	не как	3	1
342	ими в	2	1
343	пить и	2	1
344	из виду	1	1
345	кажется нам	2	1
346	на земле	1	1
347	чтобы в	1	1
348	из него	1	1
349	и по	2	1
350	восприятия с	1	1
351	из рода	1	1
352	но все	2	1
353	такого же	2	1
354	значительной степени	1	1
355	на нее	1	1
356	в каждом	2	1
357	касается до	2	1
358	для всех	1	1
359	тем в	1	1
360	жажды и	1	1
361	различие между	1	1
362	же касается	1	1
363	удовольствие от	1	1
364	в детях	1	1
365	его в	3	1
366	и других	2	1
367	пути от	1	1
368	приведенных примеров	1	1
369	к природе	1	1
370	в глазах	1	1
371	он есть	1	1
372	и дает	1	1
373	жизни именно	1	1
374	ли этот	1	1
375	нам по	2	1
376	не простое	1	1
377	и тем	3	1
378	в огонь	1	1
379	между отдельными	1	1
380	в жизни	2	1
381	далеко не	3	1
382	на основании	1	1
383	с тем	4	1
384	чем в	1	1
385	не замечает	1	1
386	и тогда	3	1
387	и того	6	1
388	себе все	1	1
389	восприятия и	2	1
390	различаются между	1	1
391	или менее	8	1
392	даже при	2	1
393	таким же	1	1
394	сознания но	1	1
395	представлений но	2	1
396	потрясений и	1	1
397	самый этот	1	1
398	место в	4	1
399	не столько	2	1
400	содержания а	1	1
401	в которых	1	1
402	могло бы	1	1
403	всякий раз	1	1
404	сходства с	1	1
405	одном из	4	1
406	поэтому в	1	1
407	мир и	1	1
408	совершенно иначе	1	1
409	не понимает	1	1
410	страха и	1	1
411	был не	1	1
412	и эти	1	1
413	или что	2	1
414	того кто	3	1
415	в устах	1	1
416	от состояния	1	1
417	рыцарских романов	1	1
418	или если	2	1
419	для нее	2	1
420	по себе	15	1
421	связей с	1	1
422	всего его	1	1
423	самостоятельное существование	1	1
424	перед собою	2	1
425	не менее	5	1
426	эта мысль	1	1
427	это чувство	1	1
428	что с	2	1
429	дело в	1	1
430	того как	7	1
431	на него	3	1
432	но только	2	1
433	не имеет	6	1
434	от движения	1	1
435	понять что	1	1
436	ничего не	1	1
437	одна из	4	1
438	примеров в	1	1
439	и весь	2	1
440	с одним	1	1
441	ровно ничего	1	1
442	есть такой	1	1
443	входят в	3	1
444	раз как	1	1
445	только отдельные	1	1
446	не знали	2	1
447	от их	4	1
448	представляется нам	5	1
449	очень часто	1	1
450	могут быть	8	1
451	во все	2	1
452	и вполне	1	1
453	его за	1	1
454	к другу	1	1
455	его с	2	1
456	какие только	1	1
457	день и	1	1
458	на это	1	1
459	где он	1	1
460	и это	2	1
461	оно может	2	1
462	и о	1	1
463	же так	1	1
464	здесь не	1	1
465	же не	1	1
466	формы и	1	1
467	огонь и	1	1
468	нет никакой	1	1
469	только то	1	1
470	в себя	2	1
471	то время	4	1
472	в ту	1	1
473	образа как	1	1
474	внутреннюю жизнь	1	1
475	его самого	1	1
476	если они	1	1
477	не за	1	1
478	начала и	1	1
479	и прочих	1	1
480	мог бы	3	1
481	без сомнения	4	1
482	а там	1	1
483	нам известно	1	1
484	стены и	1	1
485	остановимся на	2	1
486	стремление к	2	1
487	об этом	1	1
488	связанное с	1	1
489	со всех	1	1
490	по-видимому и	1	1
491	каждый раз	1	1
492	и здесь	2	1
493	известной степени	1	1
494	где оно	2	1
495	то они	1	1
496	и поэтому	2	1
497	язык и	1	1
498	одного из	1	1
499	утверждает что	1	1
500	на что	1	1
501	после того	2	1
502	только за	1	1
503	можно сказать	1	1
504	времени в	1	1
505	по их	1	1
506	нас в	2	1
507	и были	1	1
508	за этим	1	1
509	от них	3	1
510	если считать	1	1
511	в языке	3	1
512	что и	11	1
513	это не	3	1
514	в другой	1	1
515	вслед за	3	1
516	деле в	1	1
517	всех сторон	1	1
518	теле они	1	1
519	то все	4	1
520	эти последние	2	1
521	мог найти	1	1
522	что здесь	1	1
523	носят в	1	1
524	из всех	1	1
525	том как	3	1
526	человека в	3	1
527	с ними	3	1
528	как нечто	1	1
529	разнообразие и	2	1
530	же оно	1	1
531	по времени	3	1
532	и так	1	1
533	в природе	5	1
534	таких же	5	1
535	их не	1	1
536	всякого человека	1	1
537	ведущие к	1	1
538	и жажды	1	1
539	для врача	1	1
540	уже не	4	1
541	и они	2	1
542	то которое	1	1
543	но самое	1	1
544	а то	2	1
545	не дает	2	1
546	все признаки	3	1
547	характеризуются тем	1	1
548	органов в	1	1
549	понятий в	1	1
550	есть когда	1	1
551	превращаются в	1	1
552	одно из	3	1
553	совсем другое	1	1
554	для него	10	1
555	ни в	1	1
556	в пространстве	2	1
557	к ним	1	1
558	мы можем	12	1
559	и цвет	1	1
560	в других	4	1
561	для того	5	1
562	а потому	5	1
563	иначе чем	1	1
564	себе представить	2	1
565	силы но	1	1
566	влияние на	4	1
567	однако что	1	1
568	по своим	1	1
569	об них	1	1
570	групп из	1	1
571	к которому	2	1
572	неудовольствия и	1	1
573	во второй	1	1
574	такое же	2	1
575	а с	2	1
576	смешиваются в	2	1
577	по всей	1	1
578	движения в	2	1
579	себя и	2	1
580	и прямо	1	1
581	время самого	1	1
582	на ней	3	1
583	что для	3	1
584	конкретных и	1	1
585	в некоторых	4	1
586	притом не	1	1
587	нужно искать	1	1
588	не было	6	1
589	чтобы убедиться	1	1
590	света и	2	1
591	ничем не	2	1
592	общее понятие	1	1
593	и каждому	1	1
594	было сказано	1	1
595	его как	1	1
596	же точно	1	1
597	не там	1	1
598	было для	2	1
599	что из	1	1
600	следует привести	1	1
601	и слово	1	1
602	под влиянием	8	1
603	в связи	2	1
604	в строении	1	1
605	связь с	1	1
606	некоторые из	1	1
607	мы говорим	3	1
608	знали что	1	1
609	к своему	1	1
610	может так	1	1
611	остается и	1	1
612	весь ряд	1	1
613	теми же	1	1
614	видит в	1	1
615	для обозначения	2	1
616	что за	2	1
617	несколько раз	2	1
618	смысле этого	3	1
619	это есть	1	1
620	что же	1	1
621	этому в	1	1
622	и богатство	1	1
623	так сильно	1	1
624	этого слова	6	1
625	она как	1	1
626	и силы	2	1
627	слова и	3	1
628	были и	2	1
629	в условиях	1	1
630	только для	5	1
631	между прочим	4	1
632	что касается	1	1
633	нем самом	1	1
634	даже больше	1	1
635	действительно есть	1	1
636	имеет дело	1	1
637	всякого рода	1	1
638	это как	1	1
639	тот кто	1	1
640	а к	2	1
641	сходство между	2	1
642	лице и	1	1
643	об этих	1	1
644	из себя	2	1
645	что значит	1	1
646	непосредственным источником	1	1
647	они как	1	1
648	многие и	1	1
649	для нашего	1	1
650	же быстро	1	1
651	этот последний	1	1
652	бы его	1	1
653	и другой	1	1
654	в трех	1	1
655	но эти	2	1
656	это так	1	1
657	значение мы	1	1
658	жизни народов	1	1
659	по поводу	6	1
660	в противоположность	1	1
661	на лице	1	1
662	как на	3	1
663	в таком	4	1
