N	2gram	Bakhtin_sl_2	Myshleni
569	у него	3	1
570	характер его	1	1
571	случае не	1	1
572	речи к	1	1
573	связано с	3	1
574	основе его	2	1
575	самых функций	1	1
576	речью в	1	1
577	речи нельзя	1	1
578	и даже	7	1
579	моментов и	1	1
580	точек зрения	3	1
581	языка или	2	1
582	за пределы	2	1
583	не обязательно	1	1
584	здесь в	3	1
585	а именно	2	1
586	речи а	1	1
587	значений и	1	1
588	центральной проблемой	2	1
589	и между	2	1
590	в большинстве	6	1
591	могут иметь	1	1
592	и затем	2	1
593	что не	1	1
594	говорит о	1	1
595	превращается в	1	1
596	выступают с	1	1
597	и самый	1	1
598	не на	1	1
599	самое слово	1	1
600	а не	14	1
601	приходится иметь	2	1
602	и непосредственно	2	1
603	с которым	2	1
604	как ни	1	1
605	процесс их	1	1
606	ссылка на	1	1
607	понимания с	1	1
608	или с	1	1
609	процессе свободного	1	1
610	сложный и	1	1
611	развитии и	1	1
612	материал на	1	1
613	расчленения и	1	1
614	одинаково и	1	1
615	со словом	5	1
616	какого бы	1	1
617	предмет для	1	1
618	может стать	2	1
619	в данном	2	1
620	этого типа	1	1
621	уходит своими	2	1
622	в той	4	1
623	ведет к	1	1
624	применении к	1	1
625	и там	3	1
626	со всею	3	1
627	да и	1	1
628	мы сказали	2	1
629	дело идет	2	1
630	этого факта	1	1
631	этом случае	6	1
632	в условиях	1	1
633	слово для	3	1
634	дальше к	2	1
635	влечет за	1	1
636	силу и	1	1
637	как раз	1	1
638	остается в	5	1
639	похоже на	1	1
640	например у	2	1
641	известной степени	2	1
642	его лежит	1	1
643	этих случаях	2	1
644	и часто	3	1
645	этого понимания	1	1
646	указать на	1	1
647	и слова	5	1
648	это как	1	1
649	чтобы понять	1	1
650	развития и	1	1
651	речи с	1	1
652	конкретного к	1	1
653	наблюдения над	1	1
654	или нет	1	1
655	и индивидуальные	1	1
656	речи так	1	1
657	вообще в	1	1
658	хотя бы	3	1
659	вообще и	1	1
660	все элементы	1	1
661	соединяется с	1	1
662	чтобы прийти	1	1
663	мышлением и	1	1
664	и превращается	1	1
665	не предполагает	1	1
666	его многообразных	1	1
667	материал и	3	1
668	но этот	1	1
669	значение не	1	1
670	эти элементы	1	1
671	снова и	1	1
672	но в	6	1
673	каждое слово	1	1
674	расширения и	1	1
675	том числе	1	1
