N	2gram	Voloshinov_1	slovoVRo
389	говорящего и	2	2
390	социальной группы	1	2
391	такое понимание	1	2
392	у них	1	2
393	потому что	1	2
394	язык не	1	2
395	ни было	10	2
396	есть понимание	1	2
397	обстоит дело	1	2
398	между ними	4	2
399	с ней	1	2
400	сказать что	4	2
401	первом случае	3	2
402	и эта	4	2
403	к этому	5	2
404	с действительным	1	1
405	к полному	1	1
406	сделать его	1	1
407	словом как	1	1
408	не остается	2	1
409	лишь там	1	1
410	выражения в	1	1
411	возможны и	1	1
412	науки о	4	1
413	оказываются в	1	1
414	к данному	2	1
415	и есть	3	1
416	вопросов философии	2	1
417	тех форм	1	1
418	мировоззрения и	1	1
419	и до	1	1
420	к особенностям	1	1
421	не имеют	3	1
422	ведь и	1	1
423	конечно в	2	1
424	действительности и	3	1
425	в меру	1	1
426	его не	1	1
427	особом социальном	1	1
428	из всех	1	1
429	со всех	2	1
430	форм а	1	1
431	методологические различия	1	1
432	колебания социальной	1	1
433	или наоборот	1	1
434	при анализе	1	1
435	что между	1	1
436	место в	3	1
437	высказывания в	1	1
438	идеологические системы	1	1
439	в лингвистику	1	1
440	данном языке	1	1
441	моментами языка	1	1
442	идеологических систем	1	1
443	и он	2	1
444	форм в	1	1
445	всех сторон	2	1
446	языке в	1	1
447	одному языковому	1	1
448	именно эти	2	1
449	наоборот как	1	1
450	бы то	8	1
451	которое он	1	1
452	этим не	1	1
453	там и	2	1
454	его так	1	1
455	а следовательно	1	1
456	язык от	2	1
457	сказ стилизация	1	1
458	но как	1	1
459	а только	1	1
460	не входит	1	1
461	со всеми	1	1
462	не все	2	1
463	в общем	1	1
464	менее всего	2	1
465	элементы романа	1	1
466	отличие от	5	1
467	в едином	1	1
468	один и	3	1
469	конечно совершенно	2	1
470	систему и	1	1
471	характер и	1	1
472	в одной	2	1
473	отвлечемся от	2	1
474	его на	1	1
475	его стиль	1	1
476	в значительной	1	1
477	стороны и	1	1
478	эти силы	1	1
479	системой языка	3	1
480	образом с	1	1
481	и слова	1	1
482	сознания в	1	1
483	могли бы	1	1
484	целый ряд	3	1
485	как социальное	1	1
486	так уже	1	1
487	эти индивидуальные	1	1
488	его к	2	1
489	всего как	1	1
490	в действительности	2	1
491	все возможные	1	1
492	имеют громадное	1	1
493	к конкретным	1	1
494	своего выражения	1	1
495	еще на	1	1
496	от наполняющих	1	1
497	к другому	3	1
498	не изученных	1	1
499	так или	1	1
500	словесный подход	1	1
501	в этой	1	1
502	часто даже	1	1
503	элементов языка	1	1
504	и тот	4	1
505	от необходимости	1	1
506	вследствие этого	1	1
507	в замкнутом	1	1
508	и если	1	1
509	все ее	1	1
510	направлено на	1	1
511	данного слова	1	1
512	языка от	1	1
513	не значит	1	1
514	конкретного осуществления	1	1
515	пределах одного	2	1
516	к одному	4	1
517	почти слияние	1	1
518	понимания и	3	1
519	оно должно	1	1
520	по всем	1	1
521	нашего времени	1	1
522	осуществляющийся в	1	1
523	какой бы	1	1
524	одной и	2	1
525	в нее	1	1
526	по аналогии	2	1
527	именно это	1	1
528	ни был	1	1
529	остается устойчивым	1	1
530	человека в	2	1
531	универсальной грамматики	1	1
532	значительной степени	1	1
533	бы они	1	1
534	подход к	1	1
535	то ни	8	1
536	укладываются в	1	1
537	как автор	1	1
538	психическое переживание	3	1
539	вещи и	1	1
540	не дает	3	1
541	бы быть	1	1
542	этих форм	3	1
543	косвенной речи	1	1
544	изъятый из	1	1
545	потому как	1	1
546	и единого	1	1
547	особенно в	1	1
548	может стать	5	1
549	действительности в	2	1
550	как такие	1	1
551	таких которые	1	1
552	форм которая	1	1
553	ни в	2	1
554	но уже	1	1
555	сознание сознание	1	1
556	такова система	1	1
557	ни одной	2	1
558	всегда и	1	1
559	среда в	2	1
560	и вне	2	1
561	мы видели	1	1
562	смысле с	1	1
563	иным путем	1	1
564	на этот	3	1
565	как таковой	1	1
566	в один	1	1
567	и того	6	1
568	словесное выступление	1	1
569	из языка	1	1
570	так поступает	1	1
571	места в	3	1
572	но если	2	1
573	к истории	1	1
574	наших дней	1	1
575	и без	1	1
576	конечно что	1	1
577	его формы	2	1
578	и языка	1	1
579	над языком	3	1
580	мы говорили	3	1
581	не столько	4	1
582	ведь не	1	1
583	степени не	1	1
584	в отличие	5	1
585	могла бы	2	1
586	о языке	8	1
587	язык с	1	1
588	пор совершенно	1	1
589	есть его	1	1
590	для данного	2	1
591	тем не	2	1
592	и более	2	1
593	знак равенства	1	1
594	в устах	1	1
595	жив и	1	1
596	и общей	1	1
597	же мы	1	1
598	и говорящий	1	1
599	и вся	1	1
600	то с	1	1
601	время был	1	1
602	в тесной	2	1
603	не менее	4	1
604	слово должно	1	1
605	с теми	1	1
606	самого начала	4	1
607	здесь лишь	1	1
608	примат принадлежит	1	1
609	мышления и	1	1
610	и способы	1	1
611	здесь на	1	1
612	далек от	1	1
613	взглянуть на	1	1
614	данную эпоху	1	1
615	ясность и	1	1
616	весь роман	1	1
617	проникают в	1	1
618	во всякой	1	1
619	того чтобы	5	1
620	может только	1	1
621	только не	1	1
622	в самой	1	1
623	и лишь	1	1
624	языка приобретают	1	1
625	по своей	1	1
626	все явления	1	1
627	самую проблему	1	1
628	самой этой	1	1
629	каждое высказывание	1	1
630	этом отношении	3	1
631	точном смысле	1	1
632	без исключения	8	1
633	в каком	3	1
634	от общего	1	1
635	стиль и	1	1
636	исходить из	1	1
637	в направлении	7	1
638	всего они	1	1
639	во все	2	1
640	его за	1	1
641	отличается от	1	1
642	всего в	1	1
643	здесь они	1	1
644	ориентируется в	1	1
645	различия ведь	1	1
646	и языком	1	1
647	особенности и	1	1
648	жанров здесь	1	1
649	характеристиками языка	1	1
650	должен быть	1	1
651	и это	3	1
652	специфическим особенностям	1	1
653	в виду	2	1
654	и чистым	1	1
655	а язык	1	1
656	жизни языка	1	1
657	подходе к	1	1
658	же не	1	1
659	внутренняя речь	9	1
660	направлении к	5	1
661	для всего	3	1
662	эту социальную	1	1
663	нет никакой	2	1
664	с самого	4	1
665	культуры и	2	1
666	приводит к	1	1
667	не те	1	1
668	сознания с	1	1
669	социальную жизнь	1	1
670	нет подхода	1	1
671	дано в	2	1
672	и иные	2	1
673	различие между	3	1
674	формами и	2	1
675	и совершенно	1	1
676	идеология и	1	1
677	с первым	2	1
678	налично во	1	1
679	для всякого	1	1
680	особый мир	1	1
681	в социальном	1	1
682	на которую	1	1
683	и глубины	1	1
684	часто в	1	1
685	в субъективном	1	1
686	является в	3	1
687	если бы	2	1
688	для этого	1	1
689	и формами	1	1
690	со стороны	1	1
691	языковых форм	5	1
692	громадное значение	2	1
693	без кавычек	1	1
694	понимать и	1	1
695	смысле и	1	1
696	погружается в	1	1
697	сводится к	3	1
698	и что	1	1
699	находятся в	1	1
700	его жизни	1	1
701	всех областях	2	1
702	образе в	1	1
703	в материале	3	1
704	оно ни	3	1
705	как чисто	1	1
706	в различных	1	1
707	в единую	1	1
708	на данном	2	1
709	замкнутой системы	1	1
710	языка почти	1	1
711	данного языка	3	1
712	слово может	2	1
713	нее нет	1	1
714	что самое	1	1
715	во втором	2	1
716	меру своей	1	1
717	нуждается в	3	1
718	что и	2	1
719	ибо и	1	1
720	лингвистики в	1	1
721	этом как	1	1
722	и только	2	1
723	которые он	1	1
724	в художественной	1	1
725	система языковых	2	1
726	явления и	1	1
727	а его	1	1
728	лингвистикой и	1	1
729	все формы	3	1
730	условия для	1	1
731	свое наиболее	1	1
732	имеет большое	1	1
733	в литературе	2	1
734	в двух	2	1
735	тот же	4	1
736	кроме самого	1	1
737	могла быть	1	1
738	к чисто	1	1
739	эта многообразная	1	1
740	и так	1	1
741	или же	1	1
742	никаких новых	1	1
743	именно на	2	1
744	в эти	2	1
745	какой степени	2	1
746	одни и	5	1
747	до наших	1	1
748	ведь в	2	1
749	стилистики в	1	1
750	языка ведь	2	1
751	социального сознания	2	1
752	и они	1	1
753	они всецело	1	1
754	выделения и	2	1
755	в неразрывной	2	1
756	ориентации в	1	1
757	в начале	5	1
758	и повсюду	1	1
759	при правильном	1	1
760	рано или	1	1
761	этих абстрактных	1	1
762	очень далек	1	1
763	конечно нет	1	1
764	неразрывной связи	2	1
765	и их	2	1
766	для сколько-нибудь	1	1
767	принципиальных вопросов	1	1
768	данного высказывания	1	1
769	но что	1	1
770	дело и	1	1
771	только с	1	1
772	категории выработанные	1	1
773	ничего что	1	1
774	нашло свое	1	1
775	преломлением в	1	1
776	с системой	2	1
777	тесной связи	1	1
778	не просто	2	1
779	от того	4	1
780	норм но	1	1
781	его исторического	1	1
782	понятности и	1	1
783	самом же	2	1
784	в форме	1	1
785	момент в	3	1
786	а потому	1	1
787	эти формы	2	1
788	нет и	4	1
789	же деле	2	1
790	совершенно разные	1	1
791	зрения говорящего	3	1
792	или поздно	1	1
793	между которыми	1	1
794	последнем счете	1	1
795	или иначе	2	1
796	эти две	1	1
797	как индивидуальное	1	1
798	так оно	1	1
799	и прежде	2	1
800	себя и	1	1
801	что не	2	1
802	социальной жизни	3	1
803	что для	1	1
804	на смену	2	1
805	из пределов	1	1
806	преимуществу в	1	1
807	индивидуального сознания	12	1
808	объект исследования	1	1
809	и самый	1	1
810	самое слово	1	1
811	слове в	4	1
812	языка не	2	1
813	как ни	1	1
814	о чем	1	1
815	мы остановимся	1	1
816	что мы	1	1
817	с помощью	6	1
818	язык для	1	1
819	входить в	1	1
820	нет ничего	3	1
821	этом из	1	1
822	ко всем	1	1
823	системе языка	4	1
824	говорящего на	1	1
825	один языковой	1	1
826	этого момента	1	1
827	только эта	1	1
828	установкой на	2	1
829	на границе	3	1
830	живого взаимодействия	1	1
831	образ и	2	1
832	высказываний и	1	1
833	реализовать себя	1	1
834	необходимые условия	1	1
835	быть не	1	1
836	того существует	1	1
837	ограниченный круг	1	1
838	этого слова	2	1
839	эти два	1	1
840	на пути	1	1
841	понимание в	1	1
842	аналогии с	1	1
843	глубины и	1	1
844	между прочим	1	1
845	с элементами	1	1
846	в более	1	1
847	как систему	1	1
848	языковой системе	1	1
849	слова но	2	1
850	для индивидуального	1	1
851	в точном	1	1
852	или только	1	1
853	может войти	1	1
854	части его	1	1
855	дана как	2	1
856	оно ничего	1	1
857	с установкой	2	1
858	от них	1	1
859	от него	2	1
860	находит свое	1	1
861	бы в	2	1
862	речь героя	1	1
863	эти нормы	1	1
864	своеобразное единство	1	1
865	зрения в	1	1
866	реплики диалога	1	1
867	других высказываний	1	1
868	в системе	1	1
869	значит конечно	1	1
870	процессе своего	1	1
871	все современные	1	1
872	становления и	1	1
873	превращаясь в	2	1
874	всякий смысл	1	1
875	и философия	1	1
876	не знает	2	1
877	противоречий и	1	1
878	состоит из	1	1
879	речи и	3	1
880	равно как	1	1
881	себе самому	1	1
882	взятая в	1	1
883	в последнем	1	1
884	не способны	1	1
885	есть и	1	1
886	та же	1	1
887	эти элементы	1	1
888	значение данного	2	1
889	языка все	2	1
890	в какой	3	1
891	речи как	2	1
892	жизни и	2	1
893	и другие	1	1
894	прямой речи	1	1
895	значение в	1	1
896	в таком	2	1
897	языка является	1	1
898	этой точки	1	1
899	социальной атмосферы	1	1
