N	2gram	Vygotskiy__2	Hudozhes
287	сути дела	1	1
288	из области	1	1
289	есть нечто	2	1
290	в сущности	9	1
291	принадлежит к	2	1
292	чисто внешней	1	1
293	я не	1	1
294	хотя бы	4	1
295	что можно	3	1
296	же что	1	1
297	время в	1	1
298	что его	4	1
299	в чем	1	1
300	без которого	1	1
301	чем это	3	1
302	бы в	1	1
303	явлений и	1	1
304	но достаточно	1	1
305	его сознания	1	1
306	ответ на	1	1
307	в общем	3	1
308	с совершенно	1	1
309	слова на	1	1
310	друг от	2	1
311	это были	1	1
312	нет и	2	1
313	когда тот	1	1
314	один и	1	1
315	чем же	1	1
316	его на	1	1
317	общего с	2	1
318	что именно	3	1
319	вот как	1	1
320	стороны и	2	1
321	однако не	1	1
322	в полном	2	1
323	сознания в	1	1
324	и как	2	1
325	по пути	2	1
326	не являются	1	1
327	стал бы	1	1
328	настаивает на	1	1
329	к числу	1	1
330	от этого	2	1
331	к чему	2	1
332	в которой	4	1
333	точку зрения	6	1
334	отказывается от	1	1
335	оказывается как	1	1
336	решающее значение	3	1
337	это открытие	1	1
338	он в	3	1
339	всей своей	1	1
340	из этих	4	1
341	и тот	1	1
342	только один	1	1
343	но ведь	2	1
344	имеет для	1	1
345	но на	3	1
346	вообще не	1	1
347	о которой	1	1
348	автор избрал	1	1
349	чтобы начать	1	1
350	он должен	2	1
351	же это	2	1
352	что еще	1	1
353	в силу	2	1
354	мы полагаем	1	1
355	и вот	1	1
356	с таким	6	1
357	том чтобы	4	1
358	свое время	1	1
359	мысли как	1	1
360	и этот	1	1
361	действительно так	1	1
362	автора от	1	1
363	вопросов о	1	1
364	то ни	1	1
365	думал что	1	1
366	что все	4	1
367	этом он	1	1
368	том случае	1	1
369	единственное что	1	1
370	и второй	1	1
371	на этой	2	1
372	или даже	1	1
373	входит в	1	1
374	главы в	1	1
375	случаях и	1	1
376	этом смысле	2	1
377	и тем	2	1
378	за ней	1	1
379	не соответствует	1	1
380	в итоге	1	1
381	мы встречаемся	1	1
382	которым он	1	1
383	поведения и	1	1
384	для них	1	1
385	но мы	3	1
386	мы пытались	1	1
387	в высшей	7	1
388	к которым	4	1
389	как об	1	1
390	личности не	3	1
391	с тем	1	1
392	которой он	1	1
393	до степени	1	1
394	можно считать	2	1
395	нисколько не	2	1
396	когда в	2	1
397	на первый	1	1
398	или менее	2	1
399	на других	1	1
400	таким же	3	1
401	ли можно	2	1
402	но которые	1	1
403	место в	1	1
404	в отличие	3	1
405	в которых	3	1
406	мысли и	1	1
407	не исчерпывается	1	1
408	в заключительных	1	1
409	признать что	4	1
410	и другого	1	1
411	есть его	1	1
412	самых первых	1	1
413	в одном	2	1
414	не будем	1	1
415	друг другу	1	1
416	заключительных словах	1	1
417	принципиального значения	1	1
418	философских проблем	1	1
419	и более	2	1
420	их в	4	1
421	том и	1	1
422	и наоборот	1	1
423	тому чтобы	2	1
424	на всю	1	1
425	бы быть	1	1
426	во времени	1	1
427	это вопрос	1	1
428	нас к	2	1
429	вовсе не	6	1
430	в отношении	6	1
431	так как	4	1
432	тем самым	3	1
433	как можно	1	1
434	что эта	6	1
435	самого начала	1	1
436	близости с	1	1
437	как о	1	1
438	мысли в	1	1
439	дело в	1	1
440	что их	1	1
441	у кого	1	1
442	в основе	3	1
443	в самых	1	1
444	имеют не	1	1
445	появляется в	1	1
446	не могло	2	1
447	заключается по	1	1
448	только не	1	1
449	личности которая	1	1
450	нельзя не	1	1
451	при отсутствии	1	1
452	вопрос который	1	1
453	как два	1	1
454	эта сторона	1	1
455	в самой	3	1
456	этих двух	2	1
457	в противоречие	1	1
458	и речевой	1	1
459	или как	2	1
460	там теперь	1	1
461	уже говорили	3	1
462	с но	8	1
463	о чем-то	1	1
464	одной лишь	1	1
465	мышления в	9	1
466	не потому	2	1
467	с другом	2	1
468	перед ним	1	1
469	в движении	1	1
470	только от	1	1
471	не могут	2	1
472	когда мы	1	1
473	в среде	1	1
474	могут быть	2	1
475	и вполне	1	1
476	же самое	2	1
477	становится возможным	1	1
478	всего в	1	1
479	что оно	4	1
480	для его	1	1
481	находит в	1	1
482	он видит	1	1
483	кстати что	1	1
484	на это	1	1
485	внешнее по	1	1
486	ничего общего	1	1
487	которой только	1	1
488	опираясь на	2	1
489	к индивидуальной	1	1
490	приходит к	1	1
491	нам о	1	1
492	в виду	6	1
493	данном случае	3	1
494	этим термином	1	1
495	по сути	1	1
496	и говорит	1	1
497	с самого	1	1
498	говорили что	1	1
499	этих категорий	1	1
500	в дальнейшем	1	1
501	так можно	1	1
502	по аналогии	1	1
503	за то	2	1
504	ситуацией и	1	1
505	того и	1	1
506	в споре	2	1
507	ситуации если	1	1
508	достаточно было	2	1
509	вопрос этот	1	1
510	функции только	1	1
511	на примере	1	1
512	но у	1	1
513	остается не	1	1
514	он сам	3	1
515	и внешней	1	1
516	не случайна	1	1
517	но здесь	1	1
518	находится в	2	1
519	автора к	2	1
520	сводится к	1	1
521	это действительно	1	1
522	и т.д	12	1
523	может не	1	1
524	и т.п	7	1
525	сущности в	1	1
526	одного из	1	1
527	воображение и	1	1
528	самому себе	2	1
529	для нас	4	1
530	с другой	6	1
531	все та	1	1
532	нас в	2	1
533	как у	2	1
534	в отрыве	1	1
535	во всех	2	1
536	переходит в	1	1
537	и хорошо	1	1
538	на одном	2	1
539	не видел	1	1
540	и только	3	1
541	в другой	2	1
542	к личности	2	1
543	как функция	2	1
544	с а	1	1
545	новый момент	1	1
546	но так	1	1
547	в жизнь	1	1
548	другое не	1	1
549	как например	2	1
550	себя с	1	1
551	в двух	1	1
552	тот же	7	1
553	среди других	1	1
554	личности с	1	1
555	в стороне	2	1
556	верно и	1	1
557	всяком случае	6	1
558	деле не	1	1
559	он действует	1	1
560	между этими	1	1
561	и ее	3	1
562	процессов в	1	1
563	играет роль	1	1
564	с одной	7	1
565	именно на	1	1
566	человека с	1	1
567	есть своя	1	1
568	же и	1	1
569	в серьезных	1	1
570	на всем	2	1
571	более или	2	1
572	уже в	5	1
573	в жизни	1	1
574	является не	1	1
575	мнению и	1	1
576	не дает	2	1
577	этого процесса	1	1
578	он однако	1	1
579	что сама	1	1
580	но для	2	1
581	эти два	1	1
582	ни с	1	1
583	этом в	1	1
584	одно из	1	1
585	зрения развития	1	1
586	могло бы	1	1
587	сами по	1	1
588	они сами	1	1
589	отличие от	3	1
590	плана в	1	1
591	аналогии со	1	1
592	в целях	1	1
593	что они	3	1
594	интересующей нас	4	1
595	рядом с	1	1
596	в особенности	1	1
597	склонны видеть	2	1
598	из двух	3	1
599	эти наблюдения	1	1
600	тотчас же	1	1
601	и из	2	1
602	и тех	1	1
603	вслед за	1	1
604	поля зрения	1	1
605	еще и	1	1
606	что для	3	1
607	обратиться к	1	1
608	связано с	1	1
609	одной стороны	7	1
610	нашему мнению	1	1
611	автор видит	1	1
612	форма от	2	1
613	стал интересоваться	1	1
614	действительности как	1	1
615	в руках	1	1
616	для человека	2	1
617	там где	6	1
618	специфически человеческий	1	1
619	решения вопроса	1	1
620	что мы	9	1
621	не владеющего	1	1
622	так называемых	2	1
623	не видит	1	1
624	вступает в	1	1
625	эта вторая	1	1
626	может принимать	1	1
627	внутренней своей	1	1
628	как это	6	1
629	противоречие с	1	1
630	как объективно	1	1
631	речь не	2	1
632	который видит	1	1
633	но все	2	1
634	из которых	3	1
635	этом видит	1	1
636	и столь	1	1
637	в природе	1	1
638	в данном	3	1
639	если оно	1	1
640	которые являются	1	1
641	относиться к	1	1
642	и там	1	1
643	когда же	1	1
644	ее было	1	1
645	друг с	2	1
646	человек с	2	1
647	реакции на	2	1
648	и другой	2	1
649	том смысле	1	1
650	него в	1	1
651	самом же	1	1
652	является для	4	1
653	переходная форма	2	1
654	человеческого поведения	1	1
655	и вторая	1	1
656	скажем в	1	1
657	но это	1	1
658	правда сам	1	1
659	в смысле	1	1
660	встречаемся в	1	1
661	от друга	2	1
662	уже на	1	1
663	отношения между	3	1
664	лишь об	1	1
665	им обозначается	1	1
666	которого они	1	1
667	когда он	3	1
668	в отдельных	2	1
669	как уже	2	1
670	со своей	1	1
671	тем более	3	1
672	у которого	1	1
673	мы должны	6	1
674	как сказал	1	1
675	всякий раз	2	1
676	зрения в	1	1
677	наступает лишь	1	1
678	же деле	1	1
679	как показывает	1	1
680	есть продукт	1	1
681	к ее	1	1
682	которая на	1	1
683	сказать что	6	1
684	и внутренне	1	1
685	их с	1	1
686	к его	2	1
687	с такой	2	1
688	из этого	1	1
689	в свое	1	1
690	к другим	1	1
691	мышления не	1	1
692	случае если	1	1
693	и эта	2	1
694	который не	1	1
695	во всяком	7	1
696	все что	5	1
697	в роли	1	1
698	этой точки	1	1
