N	2gram	Tiupa_Hudo_2	Analitik
242	в себя	1	2
243	в дальнейшем	1	2
244	те же	2	2
245	не с	2	2
246	начале этого	1	2
247	об этом	7	2
248	жизненная позиция	2	2
249	и здесь	1	2
250	и т.д	2	2
251	о своей	1	2
252	на примере	1	2
253	в глаза	1	2
254	любви к	2	2
255	в значительной	1	2
256	в конечном	4	2
257	в глазах	6	2
258	очевидным образом	1	2
259	дистанция между	1	2
260	один из	2	2
261	но с	1	2
262	обе эти	1	2
263	только в	4	2
264	то в	4	2
265	который как	1	2
266	и ее	3	2
267	тот или	1	2
268	с одной	3	2
269	все они	3	2
270	в точке	1	2
271	для всех	1	2
272	с нею	3	2
273	действующего лица	1	2
274	нуждается в	2	2
275	не для	1	2
276	произведения и	1	2
277	на меня	1	2
278	тем что	6	2
279	это по	1	2
280	гробовщика и	2	2
281	одной стороны	3	2
282	как сам	1	2
283	который не	1	2
284	этом как	1	2
285	анекдота и	1	2
286	говорит о	4	2
287	в соответствии	3	2
288	что несмотря	1	2
289	там где	1	2
290	не может	4	2
291	о себе	3	2
292	о своих	1	2
293	вместе с	2	2
294	и потому	1	2
295	в той	1	2
296	когда мы	1	2
297	истории не	1	2
298	тому как	4	2
299	да и	5	2
300	я с	2	2
301	в контексте	2	2
302	художественности в	2	2
303	модусом художественности	1	2
304	и для	2	2
305	и от	2	2
306	мира и	1	2
307	хотя и	1	2
308	и все	7	2
309	не более	2	2
310	в финальной	1	2
311	же в	1	2
312	личности и	2	2
313	не предполагает	1	2
314	то что	6	2
315	нам не	1	2
316	о своем	4	2
317	и фамилия	1	2
318	сказать что	2	2
319	совершенно не	1	2
320	себе самому	1	2
321	к числу	2	2
322	а также	2	2
323	в искусстве	1	2
324	гораздо более	2	2
325	а между	4	1
326	эстетической доминантой	1	1
327	многими своими	1	1
328	таком случае	1	1
329	самой себе	1	1
330	человека и	3	1
331	которого в	1	1
332	субъекта самоопределения	1	1
333	есть энергия	1	1
334	в чужой	2	1
335	думал о	2	1
336	перед лицом	1	1
337	к другому	1	1
338	на две	1	1
339	жизни ее	1	1
340	поскольку их	1	1
341	жизни здесь	1	1
342	не дано	1	1
343	собою в	1	1
344	жизнью других	1	1
345	мы уже	3	1
346	при анализе	1	1
347	что между	1	1
348	что если	1	1
349	я оказывается	1	1
350	сути дела	1	1
351	не наступает	1	1
352	никак не	1	1
353	этой роли	1	1
354	как было	1	1
355	я не	7	1
356	принимает на	1	1
357	произведения со	1	1
358	говорил о	1	1
359	словами гегеля	1	1
360	свой дом	1	1
361	в таком	1	1
362	с удовольствием	1	1
363	как ему	1	1
364	он был	1	1
365	между собой	1	1
366	он сам	2	1
367	рассуждений о	1	1
368	себя а	1	1
369	позицию адресата	1	1
370	этом и	3	1
371	я на	1	1
372	в сюжете	1	1
373	тем как	2	1
374	иного рода	1	1
375	легко может	1	1
376	внутреннего бытия	2	1
377	этого мотива	1	1
378	не понимаю	2	1
379	к богу	1	1
380	не все	3	1
381	с отцом	1	1
382	человеческих отношений	2	1
383	отношение к	2	1
384	произведение не	1	1
385	подлинное лицо	1	1
386	происходит ли	1	1
387	друг от	1	1
388	за пределы	1	1
389	один и	1	1
390	вне пределов	1	1
391	собой один	1	1
392	независимо от	1	1
393	одном из	1	1
394	собственного дома	1	1
395	человеческого бытия	2	1
396	внутри себя	2	1
397	однако впоследствии	1	1
398	личностью и	3	1
399	в полном	1	1
400	собственно и	1	1
401	к отеческим	1	1
402	одного текста	1	1
403	этом контексте	1	1
404	напомним что	1	1
405	один ряд	1	1
406	развернутая в	1	1
407	самом начале	1	1
408	имеет в	1	1
409	себе не	1	1
410	от этого	1	1
411	для которого	1	1
412	целого произведения	1	1
413	та же	2	1
414	и у	2	1
415	так или	1	1
416	бы не	3	1
417	за себя	1	1
418	поскольку в	1	1
419	внутреннего я	2	1
420	раз в	3	1
421	и тот	1	1
422	о ее	2	1
423	на смену	1	1
424	по имени	1	1
425	в соответствующей	1	1
426	частности и	1	1
427	не следует	1	1
428	автора не	1	1
429	к миру	1	1
430	полноударных слов	1	1
431	на мысль	1	1
432	при виде	1	1
433	в восприятии	1	1
434	и еще	1	1
435	я героини	3	1
436	и обстоятельств	1	1
437	однако он	1	1
438	в силу	1	1
439	том чтобы	1	1
440	в следующем	1	1
441	на жизнь	1	1
442	какой бы	1	1
443	серьезность и	1	1
444	в большой	1	1
445	существеннее другое	1	1
446	дистанции между	1	1
447	ни был	1	1
448	человека в	4	1
449	русской классической	1	1
450	здесь мы	1	1
451	а затем	1	1
452	тем в	1	1
453	в другом	2	1
454	представляется вполне	1	1
455	а по	2	1
456	слов о	1	1
457	нашему убеждению	1	1
458	это было	2	1
459	в художественном	4	1
460	заключается в	1	1
461	не умеет	1	1
462	с другими	3	1
463	который и	2	1
464	и иных	1	1
465	на станцию	1	1
466	наконец для	1	1
467	как вдруг	1	1
468	есть и	3	1
469	притчу о	1	1
470	только одно	1	1
471	на свои	1	1
472	традиции особенно	1	1
473	самом центре	1	1
474	рядом с	5	1
475	жизни героя	2	1
476	отеческим гробам	1	1
477	в самую	1	1
478	этого персонажа	1	1
479	а за	2	1
480	которой он	1	1
481	анекдот о	1	1
482	он любил	1	1
483	обратимся к	2	1
484	в один	1	1
485	со всей	2	1
486	и становится	2	1
487	в г	2	1
488	гоголевского ревизора	1	1
489	этом случае	1	1
490	от своего	2	1
491	в своей	6	1
492	ее внутренней	1	1
493	таким же	1	1
494	где мы	1	1
495	еще нет	1	1
496	место в	2	1
497	сцену распятия	1	1
498	самого героя	1	1
499	мысли и	2	1
500	от себя	1	1
501	с уверенностью	1	1
502	собой и	1	1
503	художественного мира	1	1
504	теми же	1	1
505	что было	3	1
506	далека от	1	1
507	ли я	1	1
508	из виду	1	1
509	относительно самостоятельных	1	1
510	открывается в	1	1
511	теперь я	1	1
512	как видим	2	1
513	для нее	4	1
514	и последующее	1	1
515	или иного	2	1
516	же мы	1	1
517	случае мы	1	1
518	нас к	1	1
519	то с	1	1
520	момент художественной	1	1
521	любви и	3	1
522	автора и	2	1
523	с ним	7	1
524	преображается в	1	1
525	от нас	1	1
526	как о	3	1
527	автора он	1	1
528	читательское ожидание	1	1
529	на себе	1	1
530	тайны в	5	1
531	на него	3	1
532	своего героя	1	1
533	в основе	2	1
534	от жизни	1	1
535	у него	5	1
536	после свадьбы	1	1
537	можно судить	1	1
538	частной личности	1	1
539	того чтобы	4	1
540	о трех	1	1
541	не могло	1	1
542	себе самом	1	1
543	своей неповторимой	1	1
544	казалось бы	6	1
545	миропорядке то	1	1
546	не понимал	1	1
547	в противоречие	1	1
548	этот тезис	1	1
549	или иная	1	1
550	точке этого	1	1
551	я во	1	1
552	личностное я	1	1
553	и чувства	1	1
554	а лишь	1	1
555	прибегать к	1	1
556	потому что	2	1
557	и теперь	1	1
558	со своим	3	1
559	весьма существенно	1	1
560	возвращает нас	1	1
561	полученный в	1	1
562	и оказывается	1	1
563	не столь	1	1
564	всей своей	1	1
565	как будто	4	1
566	не нуждается	1	1
567	ему в	2	1
568	же его	1	1
569	читателем но	1	1
570	не вправе	1	1
571	не слышит	1	1
572	перед ним	1	1
573	его внутренней	1	1
574	об эстетической	1	1
575	встречается в	1	1
576	нее перед	1	1
577	не вызывает	1	1
578	похож на	1	1
579	бы он	1	1
580	в поле	1	1
581	отчетливо проступает	1	1
582	все еще	1	1
583	неоднократно отмечалось	1	1
584	а ее	1	1
585	и своя	1	1
586	для себя	6	1
587	в ситуации	1	1
588	литературного творчества	1	1
589	не ограничивается	1	1
590	как мы	2	1
591	и о	4	1
592	отзывается в	1	1
593	от друга	1	1
594	заданности и	1	1
595	такое что	1	1
596	самим собою	2	1
597	бытия именно	1	1
598	для читателя	1	1
599	для всего	1	1
600	к сатире	1	1
601	ли с	1	1
602	нет никакой	1	1
603	не возникает	1	1
604	что у	3	1
605	в поведении	1	1
606	жизни на	2	1
607	повседневную жизнь	1	1
608	особенно в	1	1
609	произведения не	2	1
610	художественное мышление	1	1
611	иногда в	1	1
612	в повседневную	1	1
613	является в	1	1
614	на них	1	1
615	и всякого	1	1
616	с этого	1	1
617	если бы	6	1
618	мы читаем	2	1
619	присутствующего в	1	1
620	и внешней	2	1
621	в круге	3	1
622	подлинно художественное	1	1
623	образом в	1	1
624	о ней	1	1
625	самим собой	1	1
626	именно потому	1	1
627	и смыслов	1	1
628	концепцию личности	1	1
629	его художественной	1	1
630	в самой	1	1
631	т.п в	1	1
632	единственный в	1	1
633	к самоопределению	1	1
634	все его	3	1
635	не позволяет	1	1
636	отца не	1	1
637	этих двух	1	1
638	должно было	1	1
639	того или	2	1
640	героя при	1	1
641	а у	1	1
642	жизни но	1	1
643	оговоримся что	1	1
644	какая была	1	1
645	и только	2	1
646	на всех	1	1
647	вслед за	4	1
648	рассказа что	1	1
649	художественном мире	1	1
650	счастье и	1	1
651	меня так	1	1
652	того что	1	1
653	внутренней стороны	1	1
654	и одновременно	1	1
655	о двух	2	1
656	идет по	2	1
657	с художественным	1	1
658	и дело	1	1
659	одной из	3	1
660	с ними	3	1
661	а позднее	1	1
662	сколь бы	1	1
663	которых в	1	1
664	человека столь	1	1
665	и так	1	1
666	в уста	1	1
667	теперь в	2	1
668	за ней	1	1
669	так что	1	1
670	оказывается в	1	1
671	завершение в	1	1
672	по убеждению	1	1
673	дважды в	1	1
674	этом что	1	1
675	не снимает	1	1
676	слова не	1	1
677	как писал	1	1
678	или даже	1	1
679	по выражению	1	1
680	его и	2	1
681	их как	1	1
682	характерно что	3	1
683	мы знаем	2	1
684	одно из	5	1
685	себе в	2	1
686	ведь это	1	1
687	актуален для	1	1
688	могло бы	1	1
689	вовсе не	2	1
690	при всей	1	1
691	не о	1	1
692	рода это	1	1
693	личности ее	1	1
694	ему казалось	3	1
695	и никогда	1	1
696	автор и	1	1
697	и моя	1	1
698	присутствия в	1	1
699	к той	2	1
700	имени и	1	1
701	бы это	1	1
702	для того	4	1
703	лишь для	1	1
704	выступает модусом	1	1
705	что на	3	1
706	притче всегда	1	1
707	художественности рассматриваемого	1	1
708	до сих	2	1
709	неотъемлемый атрибут	1	1
710	как у	2	1
711	или иначе	1	1
712	с мотивом	2	1
713	а именно	1	1
714	к которому	1	1
715	души это	1	1
716	это все	1	1
717	наконец в	1	1
718	а с	3	1
719	героя о	1	1
720	героиня не	1	1
721	себя и	2	1
722	она меня	1	1
723	эстетическое завершение	1	1
724	только по	1	1
725	превращается в	4	1
726	поэтической традиции	1	1
727	иначе в	1	1
728	ей не	2	1
729	не знает	1	1
730	уже давно	1	1
731	сюжетное движение	1	1
732	эстетической доминанты	1	1
733	приобщение к	1	1
734	когда же	2	1
735	смыкаются в	1	1
736	спору с	1	1
737	именно смерть	1	1
738	к возникновению	1	1
739	не видит	1	1
740	по нашему	1	1
741	на фоне	3	1
742	своей любви	1	1
743	оказывается не	1	1
744	художественности и	1	1
745	к себе	3	1
746	ролевая граница	1	1
747	не удается	1	1
748	этого момента	1	1
749	значении этого	1	1
750	судить по	1	1
751	упоминание о	2	1
752	в ничто	1	1
753	а если	1	1
754	в течение	1	1
755	роль принадлежит	1	1
756	эстетическое отношение	1	1
757	за рамки	1	1
758	это его	1	1
759	глядела на	2	1
760	в москве	1	1
761	был в	1	1
762	целостности своего	1	1
763	другого человека	1	1
764	дело здесь	1	1
765	главного героя	2	1
766	с этой	1	1
767	бытия с	1	1
768	художественное произведение	1	1
769	известном смысле	1	1
770	своей личной	1	1
771	сих пор	2	1
772	персонаж не	1	1
773	своей жизни	4	1
774	но это	1	1
775	противоречие с	3	1
776	и тогда	2	1
777	не любил	1	1
778	составляет своего	2	1
779	это уже	2	1
780	разрешается в	1	1
781	для автора	1	1
782	в пределе	1	1
783	как на	2	1
784	сверхличной заданностью	1	1
785	ни одного	2	1
786	но еще	2	1
787	на свою	1	1
788	бы в	1	1
789	этой эстетической	1	1
790	стороны в	1	1
791	хотя бы	2	1
792	будто бы	3	1
793	снимает с	1	1
794	цели не	1	1
795	не обладает	1	1
796	жизни в	7	1
797	а о	2	1
798	читателя не	1	1
799	в ходе	1	1
800	между ними	2	1
801	волей автора	1	1
802	только как	1	1
803	и внутренне	2	1
804	он предполагает	1	1
805	первом случае	1	1
806	оно не	2	1
807	из этого	1	1
808	героя в	1	1
809	матери в	1	1
810	жизнь в	2	1
811	в голову	2	1
812	жизни и	6	1
813	к этой	1	1
814	и другие	5	1
815	в своих	1	1
816	по причине	2	1
817	все что	3	1
