N	2gram	Vygotskiy__1	Vvedenie
216	в области	3	3
217	в каком	3	3
218	но все	2	3
219	себе что	1	3
220	должен быть	4	3
221	в ней	1	3
222	в собственном	5	3
223	что может	5	3
224	во второй	1	3
225	вот почему	2	3
226	можно сказать	5	3
227	а также	1	3
228	от другой	1	3
229	в конечном	1	3
230	что с	2	3
231	раньше чем	1	3
232	известном смысле	2	3
233	одной из	1	3
234	что даже	1	3
235	и других	3	3
236	из них	1	3
237	в известной	2	3
238	в одном	4	3
239	в конце	2	3
240	что и	1	3
241	может служить	1	3
242	но что	1	3
243	свое выражение	1	3
244	именно как	1	3
245	или меньшей	1	3
246	до конца	1	3
247	на основании	5	3
248	зависит от	1	3
249	так же	16	3
250	в строгом	1	3
251	такого рода	1	3
252	что же	1	3
253	большей или	1	3
254	в изучении	2	3
255	действительность в	2	3
256	этой науки	1	3
257	в своем	3	3
258	но с	1	3
259	к тому	4	3
260	об отношении	12	3
261	том виде	1	3
262	в результате	4	3
263	к этому	4	3
264	в частности	2	3
265	гораздо более	1	3
266	не иначе	1	2
267	же как	6	2
268	наших дней	1	2
269	служить предметом	1	2
270	и до	2	2
271	что мы	5	2
272	мы уже	1	2
273	есть не	2	2
274	мы не	7	2
275	что если	2	2
276	изложения и	1	2
277	жизни как	1	2
278	в основу	2	2
279	и со	1	2
280	что можно	1	2
281	целое и	2	2
282	своего материала	1	2
283	себе и	2	2
284	чем же	1	2
285	но пока	1	2
286	что нет	1	2
287	его к	1	2
288	бы с	1	2
289	применительно к	1	2
290	выражение в	1	2
291	от действительности	1	2
292	учение о	3	2
293	что к	1	2
294	науке но	1	2
295	и те	2	2
296	движение от	2	2
297	о которой	1	2
298	в принципе	1	2
299	не к	2	2
300	в силу	6	2
301	но вместе	4	2
302	какой бы	1	2
303	одной и	2	2
304	проблемы и	4	2
305	объяснить его	1	2
306	в другом	7	2
307	и с	9	2
308	на протяжении	1	2
309	в соответствии	1	2
310	действительности в	1	2
311	уже знаем	1	2
312	который по	2	2
313	для них	1	2
314	о которых	1	2
315	и представить	2	2
316	соответствии с	1	2
317	несмотря на	2	2
318	как сказано	1	2
319	должно быть	2	2
320	не мог	1	2
321	из того	5	2
322	и при	2	2
323	и сейчас	1	2
324	с точки	18	2
325	состоит в	1	2
326	мы называем	3	2
327	не столько	4	2
328	стоит в	1	2
329	мысли и	6	2
330	для объяснения	1	2
331	и той	2	2
332	не могли	2	2
333	тем именно	1	2
334	том же	2	2
335	тому что	5	2
336	в отношении	10	2
337	на котором	1	2
338	того как	2	2
339	никогда не	2	2
340	ничего не	3	2
341	находятся в	1	2
342	работы как	1	2
343	его можно	1	2
344	явлениями в	1	2
345	от того	6	2
346	именно оно	1	2
347	когда мы	1	2
348	лежит в	2	2
349	в совокупности	1	2
350	как только	1	2
351	этой книги	1	2
352	по возможности	1	2
353	той или	1	2
354	в работах	1	2
355	в дальнейшем	1	2
356	значение в	3	2
357	так и	5	2
358	не с	2	2
359	собой в	1	2
360	к самой	1	2
361	две части	2	2
362	известной мере	1	2
363	для этого	5	2
364	же самое	3	2
365	только так	1	2
366	и здесь	1	2
367	другом месте	6	2
368	исследования и	6	2
369	к действительности	5	2
370	в значительной	2	2
371	вопросу о	1	2
372	связь между	6	2
373	во всех	3	2
374	нуждается в	2	2
375	говорит он	15	2
376	в форме	1	2
377	вообще и	1	2
378	тем более	5	2
379	все время	6	2
380	если это	2	2
381	оказалось что	1	2
382	по этому	1	2
383	именно на	1	2
384	до наших	1	2
385	по самой	2	2
386	к какому	1	2
387	сомнений в	1	2
388	чтобы он	1	2
389	от других	1	2
390	мы можем	6	2
391	могло бы	1	2
392	само собой	1	2
393	или иной	1	2
394	по его	1	2
395	и др	1	2
396	те кто	2	2
397	них и	1	2
398	не было	1	2
399	более общего	1	2
400	ближе к	2	2
401	должна была	1	2
402	виде в	2	2
403	с помощью	13	2
404	все более	3	2
405	мы говорим	1	2
406	из которых	3	2
407	направление в	1	2
408	с этим	6	2
409	целом ряде	2	2
410	этого слова	4	2
411	тому как	1	2
412	по существу	4	2
413	критики и	1	2
414	влечет за	2	2
415	этой стороны	1	2
416	и развития	1	2
417	в более	1	2
418	и сама	1	2
419	не существует	1	2
420	между ними	2	2
421	обе эти	3	2
422	у них	1	2
423	бы в	5	2
424	конце концов	1	2
425	мы должны	5	2
426	ни к	1	2
427	хотя в	1	2
428	с ней	2	2
429	природе и	2	2
430	время не	1	2
431	другого рода	1	2
432	жизни и	2	2
433	точно так	1	2
434	и другие	1	2
435	это в	1	2
436	к целой	1	1
437	например в	1	1
438	словом как	1	1
439	не остается	3	1
440	его учениками	1	1
441	сам по	3	1
442	этом пункте	1	1
443	на самом	1	1
444	значении этого	1	1
445	человека к	2	1
446	в стороне	2	1
447	как такового	2	1
448	оттолкнуться от	1	1
449	известной части	1	1
450	на две	3	1
451	речь идет	2	1
452	что эти	2	1
453	характера мы	1	1
454	в зависимости	2	1
455	отношения к	3	1
456	своих исследованиях	1	1
457	действительно представляют	1	1
458	не обязанность	1	1
459	та же	1	1
460	и новые	1	1
461	самой себе	1	1
462	двух разнородных	2	1
463	приводят к	1	1
464	исследования в	4	1
465	в учении	1	1
466	свою особую	1	1
467	для нашей	1	1
468	к общему	1	1
469	и говорить	1	1
470	большей частью	1	1
471	разумеется не	1	1
472	которую можно	1	1
473	на них	1	1
474	всей решительностью	1	1
475	качестве примера	1	1
476	к целому	1	1
477	нам представляется	1	1
478	что его	2	1
479	смотрят на	1	1
480	только после	1	1
481	более того	1	1
482	то очевидно	1	1
483	как если	2	1
484	и вопрос	1	1
485	в область	1	1
486	в сторону	1	1
487	одном и	1	1
488	только тогда	2	1
489	к слову	6	1
490	очевидно что	1	1
491	как в	4	1
492	в новом	3	1
493	на которое	1	1
494	отличие от	1	1
495	и будет	1	1
496	и речи	38	1
497	что они	3	1
498	в поисках	2	1
499	и я	2	1
500	как к	1	1
501	для научной	1	1
502	кроме того	1	1
503	просто как	1	1
504	и понимания	2	1
505	в указании	2	1
506	говорит что	4	1
507	с двумя	2	1
508	показывает что	3	1
509	или иную	1	1
510	образом связана	1	1
511	психологии и	1	1
512	то в	1	1
513	еще на	3	1
514	указании на	2	1
515	в которой	3	1
516	с какой	1	1
517	их развитии	1	1
518	проблем в	2	1
519	бы сказать	2	1
520	он в	3	1
521	у каждого	1	1
522	что так	1	1
523	действительности а	1	1
524	то обстоятельство	1	1
525	раз в	1	1
526	остановиться на	1	1
527	оставалась в	1	1
528	на то	5	1
529	но на	1	1
530	не могла	1	1
531	заключается не	1	1
532	на его	1	1
533	выделить в	1	1
534	с чем	1	1
535	направлено на	2	1
536	в свет	1	1
537	перестает быть	1	1
538	он должен	2	1
539	котором мы	1	1
540	этими явлениями	1	1
541	новое и	1	1
542	мысли как	3	1
543	не похожих	1	1
544	их из	1	1
545	из него	1	1
546	его от	1	1
547	заключает в	1	1
548	одно и	2	1
549	примера можно	1	1
550	как они	1	1
551	а затем	5	1
552	факт что	3	1
553	что все	4	1
554	пока мы	1	1
555	фактов не	1	1
556	особенности в	1	1
557	разница между	1	1
558	развития на	1	1
559	лишь в	6	1
560	восприятия в	1	1
561	которого не	1	1
562	тому пути	1	1
563	этого необходимы	1	1
564	уже сказано	6	1
565	какой они	1	1
566	к области	1	1
567	почему к	1	1
568	к образованию	1	1
569	мысли но	2	1
570	нашего исследования	8	1
571	в слове	2	1
572	уже у	1	1
573	действительно не	1	1
574	иначе говоря	2	1
575	мере не	1	1
576	автора и	1	1
577	в научной	2	1
578	они говорят	1	1
579	в эту	1	1
580	не выдерживает	1	1
581	во время	1	1
582	что между	2	1
583	в ходе	8	1
584	что такая	1	1
585	никак не	1	1
586	сторона его	1	1
587	собой нечто	1	1
588	в следующем	1	1
589	в такой	3	1
590	и без	1	1
591	почти не	1	1
592	но которые	1	1
593	если можно	1	1
594	из которой	2	1
595	зрения между	1	1
596	представление о	2	1
597	от времени	1	1
598	в отличие	1	1
599	о языке	1	1
600	от его	1	1
601	должны были	3	1
602	для изучения	1	1
603	точку зрения	2	1
604	иначе как	1	1
605	зависимости от	2	1
606	что было	1	1
607	и эти	2	1
608	надо сказать	1	1
609	речи в	14	1
610	возможно только	1	1
611	что этот	2	1
612	того кто	2	1
613	уже выше	1	1
614	могло не	1	1
615	которые она	2	1
616	мысли в	5	1
617	это дает	1	1
618	мышления и	40	1
619	самого начала	8	1
620	что наука	1	1
621	к новым	1	1
622	к этим	2	1
623	в центр	1	1
624	определенной ступени	2	1
625	в самых	3	1
626	в языкознании	1	1
627	двоякого рода	1	1
628	и восприятия	1	1
629	ступеней в	1	1
630	проблема и	1	1
631	связное целое	2	1
632	не могло	3	1
633	следовательно и	1	1
634	а для	1	1
635	вопрос который	3	1
636	корни этой	1	1
637	и всегда	1	1
638	единого целого	1	1
639	под этим	1	1
640	в самой	1	1
641	слова как	2	1
642	вопросом об	1	1
643	этих двух	3	1
644	показывает как	1	1
645	целое в	1	1
646	связь и	1	1
647	за исключением	1	1
648	и является	1	1
649	во всем	3	1
650	убедиться в	4	1
651	стороне дела	1	1
652	в некотором	1	1
653	ему не	1	1
654	необходимо спросить	1	1
655	в действительности	1	1
656	методе исследования	1	1
657	обстоятельство что	1	1
658	превращается в	3	1
659	прямо говорит	3	1
660	ее отношения	3	1
661	разницей что	1	1
662	отличается от	1	1
663	должны быть	1	1
664	всего в	2	1
665	анализа и	1	1
666	назвать в	1	1
667	что существует	1	1
668	области изучения	1	1
669	оно не	1	1
670	что при	1	1
671	опыта и	2	1
672	для себя	4	1
673	и которая	2	1
674	приходит к	3	1
675	принять его	1	1
676	из всего	1	1
677	значения и	2	1
678	быть путь	1	1
679	как не	1	1
680	свою очередь	3	1
681	и многие	1	1
682	неспособность к	1	1
683	для читателя	1	1
684	чтобы быть	1	1
685	все прочие	2	1
686	только то	1	1
687	с самого	8	1
688	во главе	1	1
689	вопрос что	1	1
690	что именно	3	1
691	как с	1	1
692	то как	1	1
693	что у	2	1
694	которыми мы	1	1
695	самого понятия	1	1
696	о связи	1	1
697	еще в	1	1
698	представить в	1	1
699	и многое	1	1
700	дать ему	1	1
701	в общих	1	1
702	между собой	5	1
703	своей практической	1	1
704	дальнейшего развития	1	1
705	из основных	3	1
706	труда но	1	1
707	с полным	1	1
708	именно потому	1	1
709	остается ничего	3	1
710	к проблемам	1	1
711	и та	1	1
712	говорит об	1	1
713	и из	1	1
714	одного из	3	1
715	социального общения	1	1
716	может не	3	1
717	слов с	2	1
718	образом мы	1	1
719	это изменение	1	1
720	данных которые	1	1
721	на отдельные	3	1
722	этом пути	1	1
723	которых в	1	1
724	как известное	1	1
725	общих чертах	1	1
726	при исследовании	1	1
727	полагали что	1	1
728	когда оно	1	1
729	главе с	1	1
730	но нет	1	1
731	бы обозначить	1	1
732	во всей	4	1
733	которая должна	1	1
734	не существовать	1	1
735	наконец в	2	1
736	которую в	1	1
737	также в	1	1
738	в свете	4	1
739	условия для	1	1
740	за этой	2	1
741	значит что	1	1
742	чтобы выяснить	2	1
743	на которой	2	1
744	отношении она	1	1
745	мы видим	4	1
746	и критика	1	1
747	же заключается	1	1
748	это во-первых	1	1
749	явления в	1	1
750	могло быть	1	1
751	к нашему	1	1
752	между этим	2	1
753	этих теорий	1	1
754	эти отдельные	1	1
755	образованию понятий	1	1
756	всех его	1	1
757	сам собой	1	1
758	на одно	1	1
759	с которыми	1	1
760	не то	1	1
761	без этого	2	1
762	исследованию в	1	1
763	на всем	2	1
764	и у	1	1
765	операций над	1	1
766	вопроса о	2	1
767	своим собственным	1	1
768	в значении	1	1
769	научного знания	1	1
770	целого ряда	1	1
771	а это	1	1
772	слова не	1	1
773	каким образом	1	1
774	или даже	2	1
775	понятий в	1	1
776	ту или	2	1
777	обратиться к	3	1
778	к мысли	2	1
779	для него	2	1
780	слова в	1	1
781	мы находим	3	1
782	к ним	1	1
783	у него	1	1
784	и никогда	1	1
785	общения и	3	1
786	явно не	1	1
787	нет нужды	1	1
788	этот последний	1	1
789	из важнейших	2	1
790	нужно было	1	1
791	с известным	1	1
792	эта работа	1	1
793	мог не	1	1
794	есть язык	1	1
795	бы назвать	1	1
796	с той	2	1
797	мысль которая	1	1
798	в предисловии	1	1
799	а с	4	1
800	факта что	3	1
801	в природе	3	1
802	слово но	1	1
803	к человеку	1	1
804	связано с	2	1
805	не на	1	1
806	целой группе	1	1
807	чтобы убедиться	2	1
808	остается еще	2	1
809	которые не	3	1
810	и составляет	1	1
811	что находится	1	1
812	тот факт	1	1
813	однако и	1	1
814	одну из	4	1
815	в ряду	1	1
816	и том	1	1
817	говорим об	1	1
818	всегда и	3	1
819	в одно	1	1
820	мы знаем	1	1
821	если не	3	1
822	связей и	2	1
823	как именно	1	1
824	входить в	1	1
825	все то	1	1
826	по многим	1	1
827	полным основанием	1	1
828	с первого	1	1
829	и потому	2	1
830	речь не	3	1
831	к своему	1	1
832	стороны как	1	1
833	наряду с	1	1
834	чем к	2	1
835	но который	1	1
836	и основной	3	1
837	в тех	1	1
838	в первой	1	1
839	чтобы определить	1	1
840	это значит	1	1
841	чтобы сделать	1	1
842	всего остального	1	1
843	как известная	1	1
844	или с	1	1
845	слова и	5	1
846	что из	1	1
847	мысли по	2	1
848	этого метода	1	1
849	относительно поздно	1	1
850	заключенного в	1	1
851	короче говоря	2	1
852	становится возможным	1	1
853	но для	1	1
854	или по	1	1
855	самое существенное	1	1
856	к вопросу	2	1
857	и более	5	1
858	слова но	1	1
859	их исторического	1	1
860	от той	1	1
861	и от	3	1
862	по поводу	1	1
863	что оно	3	1
864	он по	1	1
865	это как	1	1
866	которая в	2	1
867	а к	1	1
868	как эта	1	1
869	и все	5	1
870	для современной	3	1
871	находит свое	1	1
872	на других	1	1
873	как явление	2	1
874	потребностей в	1	1
875	с неизбежностью	1	1
876	рассуждения с	2	1
877	не дает	1	1
878	потребность в	1	1
879	на части	1	1
880	отношении к	1	1
881	в свою	4	1
882	работы и	2	1
883	от своего	1	1
884	не быть	1	1
885	для исследования	1	1
886	впервые в	1	1
887	мышления так	1	1
888	совершенно не	1	1
889	говорят по	1	1
890	внутреннее единство	1	1
891	типа и	1	1
892	удалось показать	1	1
893	в заключение	1	1
894	включает в	1	1
895	также не	2	1
896	ее в	2	1
897	в своих	5	1
898	это понятие	2	1
899	спросить себя	1	1
900	относящееся ко	1	1
901	можно назвать	2	1
902	в таком	1	1
903	все что	1	1
904	этой точки	1	1
905	которая не	1	1
