N	2gram	Voloshinov_1	Problemy
140	в ее	3	3
141	сводится к	1	3
142	слов и	4	3
143	но так	2	3
144	нуждается в	2	3
145	со всеми	1	3
146	уже в	2	3
147	его и	1	3
148	даже и	1	3
149	он только	2	3
150	эти слова	1	3
151	должно быть	1	3
152	в начале	1	3
153	которой он	1	3
154	не мог	2	3
155	мы должны	6	3
156	только что	1	3
157	том что	2	3
158	сказать что	1	3
159	другой стороны	2	3
160	каждое слово	2	3
161	этого необходимо	1	2
162	например в	1	2
163	и отчасти	2	2
164	зависимость от	1	2
165	и этот	2	2
166	а как	2	2
167	стиля в	1	2
168	в каждой	1	2
169	слово не	1	2
170	в ней	2	2
171	в которых	1	2
172	столь же	1	2
173	эта особенность	1	2
174	отличие от	1	2
175	материалом для	2	2
176	в своем	1	2
177	мы можем	4	2
178	и как	1	2
179	в этот	2	2
180	в которой	3	2
181	но ведь	5	2
182	можно лишь	1	2
183	при этом	2	2
184	их в	1	2
185	на этом	1	2
186	он все	1	2
187	кажется что	2	2
188	стилистических явлений	1	2
189	все равно	1	2
190	как все	1	2
191	с точки	5	2
192	в отличие	1	2
193	своего рода	2	2
194	речи в	1	2
195	на всю	1	2
196	тому что	1	2
197	вопрос о	1	2
198	не менее	2	2
199	мысли в	1	2
200	каждом слове	1	2
201	но что	1	2
202	к другим	1	2
203	подобно тому	1	2
204	по своей	1	2
205	же слова	1	2
206	лежит в	1	2
207	про себя	1	2
208	этого и	1	2
209	и он	1	2
210	всей своей	2	2
211	так в	1	2
212	в дальнейшем	1	2
213	можно было	1	2
214	здесь он	1	2
215	конечно в	2	2
216	те же	2	2
217	особенно в	1	2
218	мог бы	2	2
219	понятно что	3	2
220	для этого	1	2
221	почему же	1	2
222	переходит в	1	2
223	быть и	1	2
224	за исключением	1	2
225	одной из	1	2
226	иной характер	1	2
227	в произведении	2	2
228	конечно не	1	2
229	к слову	1	2
230	каждый из	1	2
231	вступает в	1	2
232	вместе с	1	2
233	может овладеть	1	2
234	правда он	1	2
235	тому как	1	2
236	с этой	2	2
237	него прежде	1	2
238	но для	3	2
239	или в	1	2
240	я хочу	3	2
241	хотя бы	5	2
242	слово в	3	2
243	в последнем	1	2
244	вполне понятно	4	2
245	ну что	1	1
246	ту же	1	1
247	одним из	1	1
248	функции в	1	1
249	и через	1	1
250	мы здесь	1	1
251	в напряженном	1	1
252	но тем	1	1
253	преломления в	1	1
254	нам кажется	1	1
255	здесь и	1	1
256	делая его	1	1
257	и до	1	1
258	в нашу	1	1
259	речи которая	1	1
260	входящих в	1	1
261	в их	3	1
262	есть не	2	1
263	ним мы	1	1
264	мы не	4	1
265	которую мы	1	1
266	событий и	1	1
267	но даже	1	1
268	ему в	1	1
269	то это	1	1
270	или нет?	1	1
271	зависимости от	2	1
272	себе что	2	1
273	того же	1	1
274	с большим	1	1
275	собою и	1	1
276	и сводится	1	1
277	эта интонация	2	1
278	ни одно	2	1
279	мысль что	1	1
280	то он	1	1
281	него все	1	1
282	менее всего	1	1
283	тут же	1	1
284	и место	1	1
285	он жалуется	1	1
286	жили и	1	1
287	отнюдь не	1	1
288	чем же	2	1
289	тем более	1	1
290	очень трудно	1	1
291	и пр	7	1
292	что касается	1	1
293	двух разных	2	1
294	поэмы двойник	1	1
295	являются проявлением	1	1
296	что слово	1	1
297	не дано	1	1
298	мы это	1	1
299	ни один	3	1
300	же слово	2	1
301	является лишь	1	1
302	в этой	1	1
303	о слове	1	1
304	слушателя и	1	1
305	роль в	2	1
306	мы чувствуем	1	1
307	нему те	1	1
308	жизнь как	1	1
309	вследствие этого	1	1
310	в статье	1	1
311	а вовсе	1	1
312	и если	1	1
313	высказываниях героев	1	1
314	из него	1	1
315	его можно	1	1
316	здесь мы	3	1
317	и характер	1	1
318	об этом	1	1
319	и внутренняя	2	1
320	на все	1	1
321	косвенной речи	1	1
322	входит в	2	1
323	может стать	2	1
324	интонация в	4	1
325	только одно	1	1
326	не чем	2	1
327	само собою	1	1
328	она и	1	1
329	далеко не	1	1
330	понята и	1	1
331	фигурирует в	1	1
332	это стиль	1	1
333	слова есть	1	1
334	этого произведения	1	1
335	все произведение	1	1
336	элемента в	2	1
337	т.д и	1	1
338	которую он	1	1
339	в г	2	1
340	что такое	1	1
341	и ее	2	1
342	но у	1	1
343	призыв к	1	1
344	мысли и	1	1
345	что имеет	1	1
346	иным как	2	1
347	тем не	1	1
348	говорит как	1	1
349	и более	1	1
350	бы быть	1	1
351	же такое	1	1
352	почти никогда	1	1
353	которых он	1	1
354	одна из	1	1
355	в процессе	5	1
356	в основе	1	1
357	материала в	4	1
358	и именно	1	1
359	того чтобы	1	1
360	в самой	1	1
361	именно с	1	1
362	а лишь	1	1
363	связи с	1	1
364	можно подойти	1	1
365	своей статье	1	1
366	эти три	1	1
367	и при	2	1
368	этом отношении	1	1
369	среди них	1	1
370	между словами	1	1
371	но там	1	1
372	когда мы	1	1
373	случаях когда	1	1
374	это конечно	1	1
375	же самое	1	1
376	всего в	1	1
377	как для	1	1
378	к речи	1	1
379	для того	1	1
380	из нее	1	1
381	оно может	1	1
382	не совсем	1	1
383	на нем	1	1
384	в некоторых	1	1
385	данном случае	2	1
386	мышкин и	1	1
387	своей полноте	1	1
388	на последней	1	1
389	вовлекаются в	1	1
390	в особенности	1	1
391	не объективно	1	1
392	в себя	1	1
393	но мы	4	1
394	и может	2	1
395	в нескольких	1	1
396	найти в	1	1
397	даже у	1	1
398	если бы	2	1
399	форме в	1	1
400	ними и	1	1
401	приближается к	1	1
402	и должно	2	1
403	всем протяжении	1	1
404	или на	1	1
405	что такой	1	1
406	в значительной	1	1
407	должно было	1	1
408	а у	1	1
409	голосом в	1	1
410	вся эта	1	1
411	лишь путем	2	1
412	на одном	1	1
413	во всей	2	1
414	мыслей и	1	1
415	даже для	1	1
416	один из	1	1
417	этот вопрос	1	1
418	другим но	1	1
419	и часто	1	1
420	еще и	4	1
421	я находил	1	1
422	с одной	2	1
423	стиле как	1	1
424	для всех	1	1
425	не входит	1	1
426	на всем	1	1
427	точно и	1	1
428	этот момент	1	1
429	этого процесса	1	1
430	или даже	1	1
431	и других	1	1
432	о стиле	1	1
433	превращаются в	1	1
434	больше и	1	1
435	себе в	1	1
436	говорил не	1	1
437	и столь	1	1
438	отметить что	1	1
439	и вместе	1	1
440	ее на	1	1
441	предмету но	1	1
442	стилистики в	1	1
443	неподвижной и	1	1
444	главное и	1	1
445	и сложнее	1	1
446	к которому	1	1
447	слово но	1	1
448	голоса его	1	1
449	обратиться к	1	1
450	же есть	1	1
451	и их	7	1
452	превращается в	3	1
453	у других	1	1
454	не на	2	1
455	слове в	1	1
456	же точно	1	1
457	устойчивое и	1	1
458	него не	1	1
459	они-то и	1	1
460	если не	1	1
461	нет ничего	2	1
462	чувствуем что	1	1
463	на который	1	1
464	и особенно	1	1
465	ко всем	1	1
466	же самый	1	1
467	он говорит	1	1
468	в данном	2	1
469	это произведение	1	1
470	этому не	1	1
471	находятся в	1	1
472	вне этой	1	1
473	общения с	1	1
474	в высказываниях	2	1
475	как средство	1	1
476	художественное произведение	2	1
477	петербургской поэмы	1	1
478	не является	4	1
479	определяя стиль	1	1
480	в другой	1	1
481	в двух	4	1
482	который является	1	1
483	лишь как	1	1
484	на фоне	4	1
485	привлекла внимание	1	1
486	может и	1	1
487	это все	1	1
488	может лишь	1	1
489	человеческого голоса	4	1
490	чем иным	2	1
491	подойти и	2	1
492	правда все	1	1
493	того или	2	1
494	в своих	2	1
495	и эта	5	1
496	к этому	1	1
497	его структура	1	1
