N	2gram	Losev_Prob_1	Stilisti
286	ни слова	1	2
287	в пределах	1	2
288	в дальнейшем	4	2
289	с собой	2	2
290	не с	1	2
291	и вообще	4	2
292	с ним	3	2
293	по своей	1	2
294	почему же	1	2
295	как нет	1	2
296	к нему	3	2
297	в языке	1	2
298	в него	2	2
299	в том	9	2
300	тот же	1	2
301	что он	7	2
302	как нечто	8	2
303	это же	1	2
304	тот или	1	2
305	и все-таки	2	2
306	человека с	1	2
307	для всех	1	2
308	события и	1	2
309	ведь если	2	2
310	в душе	1	2
311	для него	2	2
312	для них	2	2
313	тем что	7	2
314	даже и	8	2
315	перейти к	4	2
316	этом конечно	1	2
317	и эту	2	2
318	говорить и	1	2
319	собой разумеется	1	2
320	еще и	5	2
321	больше и	1	2
322	не было	4	2
323	на возможность	2	2
324	в связи	4	2
325	нет ничего	10	2
326	конечно мы	1	2
327	и потому	2	2
328	из трех	1	2
329	у человека	1	2
330	в разговоре	1	2
331	из которых	1	2
332	которые являются	2	2
333	которое не	1	2
334	серп и	4	2
335	должно быть	2	2
336	сих пор	3	2
337	но это	8	2
338	это выражение	1	2
339	при всем	1	2
340	тем и	2	2
341	войти в	1	2
342	или в	4	2
343	на первый	2	2
344	и ни	4	2
345	ни к	1	2
346	между внутренней	1	2
347	что другое	1	2
348	несмотря на	3	2
349	этот вопрос	1	2
350	не говоря	4	2
351	к этому	1	2
352	что то	1	2
353	гораздо более	2	2
354	не слово	1	1
355	равным образом	1	1
356	смысле слова	7	1
357	ту же	1	1
358	одним из	1	1
359	для построения	2	1
360	же как	2	1
361	конструкцию и	1	1
362	чтобы не	1	1
363	от самой	1	1
364	нужно помнить	1	1
365	художественного произведения	1	1
366	определенный момент	1	1
367	увидим ниже	2	1
368	состояния человека	1	1
369	переход от	1	1
370	решительно все	1	1
371	что смысл	1	1
372	мысли а	1	1
373	в определенный	2	1
374	и до	2	1
375	и самое	1	1
376	не имеют	5	1
377	от которых	1	1
378	том какое	1	1
379	предложение которое	1	1
380	входящих в	1	1
381	в их	4	1
382	из всех	1	1
383	например в	2	1
384	важно для	1	1
385	в историю	1	1
386	знаком но	1	1
387	для своего	2	1
388	не сможем	2	1
389	которую мы	1	1
390	бы что	1	1
391	мы сразу	1	1
392	именно к	1	1
393	предмет был	1	1
394	этом не	1	1
395	еще до	1	1
396	в сущности	2	1
397	это всегда	1	1
398	говорить о	6	1
399	я не	1	1
400	х годов	1	1
401	но то	1	1
402	себе что	2	1
403	того же	3	1
404	или выражений	1	1
405	быть в	1	1
406	мы начинаем	1	1
407	в чем	3	1
408	именно этот	1	1
409	но как	6	1
410	и переживаниями	1	1
411	внимание именно	1	1
412	не то	2	1
413	и всякий	1	1
414	если в	1	1
415	в общем	1	1
416	а уже	3	1
417	ее выражения	1	1
418	и никак	1	1
419	и будет	1	1
420	мы сейчас	1	1
421	дело со	1	1
422	смысловой и	1	1
423	которые существуют	1	1
424	к сожалению	1	1
425	относится к	1	1
426	нами только	2	1
427	в истории	4	1
428	в одной	1	1
429	посмотреть на	1	1
430	дает нам	1	1
431	только ее	2	1
432	говоря ни	1	1
433	не хватает	2	1
434	в своем	5	1
435	также при	1	1
436	внутренняя жизнь	2	1
437	однако не	3	1
438	кроме того	2	1
439	и есть	6	1
440	вопросом о	1	1
441	не являются	5	1
442	уже содержит	1	1
443	более или	3	1
444	себе не	3	1
445	ясно и	2	1
446	от этого	1	1
447	именно эта	1	1
448	то в	5	1
449	сливается с	1	1
450	однако мы	1	1
451	молот являются	1	1
452	указания на	1	1
453	историческая и	1	1
454	самым существенным	1	1
455	чем больше	4	1
456	он в	2	1
457	из этих	2	1
458	от действительности	1	1
459	думать что	1	1
460	еще один	1	1
461	для возникновения	1	1
462	в наших	1	1
463	в конкретном	2	1
464	все они	1	1
465	и если	6	1
466	есть такие	1	1
467	вообще не	2	1
468	тем не	18	1
469	а скорее	1	1
470	он не	3	1
471	о которой	1	1
472	у древних	3	1
473	ориентации в	1	1
474	на новые	1	1
475	всех этих	7	1
476	или иному	1	1
477	он должен	2	1
478	в художественном	1	1
479	этого вопроса	1	1
480	не как	2	1
481	в силу	1	1
482	действительности к	2	1
483	в обозначение	1	1
484	можно даже	1	1
485	что может	2	1
486	на этом	1	1
487	прежде чем	3	1
488	обозначения в	1	1
489	так например	1	1
490	нам удалось	1	1
491	на то	8	1
492	факт что	1	1
493	в другом	1	1
494	конечно в	2	1
495	на протяжении	1	1
496	знаем как	1	1
497	понять его	2	1
498	то все	1	1
499	том насколько	1	1
500	солнце и	1	1
501	за ним	1	1
502	но уже	5	1
503	он является	1	1
504	нет в	1	1
505	с некоторым	1	1
506	с этой	1	1
507	во внимание	2	1
508	знак не	1	1
509	это нечто	1	1
510	человека мы	1	1
511	и тогда	1	1
512	и того	2	1
513	себе все	2	1
514	одного и	2	1
515	форме или	1	1
516	или менее	3	1
517	как такое	1	1
518	с областью	1	1
519	наших дней	1	1
520	это только	2	1
521	одним и	1	1
522	на свою	1	1
523	оказывается что	2	1
524	не путем	1	1
525	свое существование	1	1
526	природы но	1	1
527	и уж	2	1
528	является только	1	1
529	поэтому в	1	1
530	акт сознания	2	1
531	его мы	1	1
532	вот уже	1	1
533	по крайней	2	1
534	этот предмет	3	1
535	том же	1	1
536	что этот	2	1
537	из одного	1	1
538	вместе со	1	1
539	по себе	15	1
540	даже в	1	1
541	мы встречаемся	2	1
542	и вся	1	1
543	в одно	4	1
544	для определения	1	1
545	раз и	9	1
546	без него	1	1
547	содержит в	7	1
548	на один	2	1
549	если и	1	1
550	или события	3	1
551	не менее	19	1
552	в таких	2	1
553	является чем-то	1	1
554	что эта	1	1
555	она не	2	1
556	элементов но	1	1
557	возник бы	1	1
558	тогда когда	1	1
559	того как	3	1
560	одна из	1	1
561	так чтобы	1	1
562	и искусство	1	1
563	сознания как	1	1
564	разговоре с	1	1
565	эта внутренняя	1	1
566	чтобы стать	1	1
567	иметь в	4	1
568	та или	1	1
569	только не	3	1
570	это мы	2	1
571	следовательно и	2	1
572	и всегда	2	1
573	в самой	3	1
574	именно с	1	1
575	находятся в	1	1
576	и весь	4	1
577	выражение то	1	1
578	с одним	1	1
579	они являются	1	1
580	другой тип	1	1
581	и искусства	4	1
582	и делает	3	1
583	которому мы	1	1
584	в стиле	1	1
585	обозначения не	1	1
586	имеют место	1	1
587	нам ни	1	1
588	не могут	2	1
589	языке и	1	1
590	окружающей нас	1	1
591	должны быть	1	1
592	содержанием и	1	1
593	понять что	1	1
594	например на	2	1
595	все еще	1	1
596	утверждать что	1	1
597	если же	1	1
598	речь не	1	1
599	дальнейшем мы	1	1
600	должен быть	1	1
601	на нечто	8	1
602	что для	2	1
603	и о	8	1
604	говоря уже	2	1
605	без всякого	2	1
606	указывать на	2	1
607	быть достаточно	1	1
608	мысль о	1	1
609	действительности которая	1	1
610	смысл но	2	1
611	уже с	2	1
612	лучше сказать	2	1
613	говорили что	2	1
614	всей своей	1	1
615	мы наблюдаем	2	1
616	сколько бы	2	1
617	но зато	1	1
618	нас действительности	1	1
619	сознании не	1	1
620	уже первый	1	1
621	вещи и	12	1
622	которыми мы	1	1
623	здесь как	1	1
624	с самим	1	1
625	усвоить себе	1	1
626	здесь нет	2	1
627	или на	3	1
628	человека при	1	1
629	помощи слова	1	1
630	в которые	1	1
631	в скрытой	1	1
632	является в	2	1
633	к окружающей	1	1
634	хоть сколько-нибудь	1	1
635	для этого	3	1
636	и знак	1	1
637	по мере	1	1
638	в определенной	1	1
639	даже не	1	1
640	образом в	1	1
641	же действительности	2	1
642	каждый раз	1	1
643	и молот	4	1
644	слова из	1	1
645	это происходит	1	1
646	и та	1	1
647	определенным образом	3	1
648	и внутреннее	2	1
649	никак не	4	1
650	и что	9	1
651	как ее	1	1
652	ясным что	2	1
653	мог бы	1	1
654	у достоевского	1	1
655	что его	3	1
656	внешняя сторона	5	1
657	и во	3	1
658	за свое	1	1
659	моментов из	1	1
660	между тем	2	1
661	решающую роль	1	1
662	которое уже	1	1
663	при исследовании	1	1
664	и хорошо	1	1
665	выражения необходимо	1	1
666	внешним образом	1	1
667	и выраженным	1	1
668	крайней мере	2	1
669	символа не	4	1
670	них в	1	1
671	от этих	1	1
672	тот момент	1	1
673	что бы	1	1
674	происходит только	1	1
675	нем и	1	1
676	представления о	1	1
677	действительности в	3	1
678	слова для	1	1
679	вещи как	3	1
680	скрытой форме	1	1
681	в литературе	4	1
682	сознание которое	2	1
683	чтобы предмет	1	1
684	окончательное определение	1	1
685	знак но	3	1
686	говорили выше	2	1
687	исследования мы	2	1
688	к нашему	2	1
689	даже если	4	1
690	он уже	1	1
691	или его	2	1
692	не мешает	2	1
693	нам возможность	1	1
694	эту действительность	1	1
695	действительность но	1	1
696	же он	1	1
697	до наших	1	1
698	история и	1	1
699	так что	6	1
700	же и	3	1
701	есть в	5	1
702	с предыдущим	1	1
703	не можем	2	1
704	этого я	1	1
705	и типов	1	1
706	смысл однако	1	1
707	чтобы он	1	1
708	в нашей	1	1
709	в виде	15	1
710	его с	1	1
711	свидетельствует о	3	1
712	не обладают	1	1
713	является не	2	1
714	не из	1	1
715	при помощи	13	1
716	не стал	1	1
717	круги и	1	1
718	является ее	1	1
719	совсем другое	1	1
720	понимает что	1	1
721	ни в	7	1
722	могло бы	1	1
723	вовсе не	35	1
724	остановимся только	1	1
725	ее не	1	1
726	не о	2	1
727	друг друга	1	1
728	никакого отношения	1	1
729	образом не	1	1
730	к той	1	1
731	мало для	1	1
732	мы возьмем	2	1
733	и строго	1	1
734	предметов и	6	1
735	без такого	1	1
736	это будет	1	1
737	связан с	1	1
738	со стороны	1	1
739	мы это	1	1
740	до сих	3	1
741	имеет и	1	1
742	с другой	3	1
743	за пределы	6	1
744	этим путем	1	1
745	что человек	1	1
746	здесь в	3	1
747	и нельзя	2	1
748	все равно	5	1
749	такого понимания	1	1
750	действующих лиц	2	1
751	как же	3	1
752	чтобы этот	1	1
753	что выражение	1	1
754	на этот	3	1
755	она является	2	1
756	и осуществляется	1	1
757	понимать как	2	1
758	его как	2	1
759	о чем	6	1
760	со своими	1	1
761	здесь только	2	1
762	ближе к	1	1
763	может иметь	2	1
764	то далеко	2	1
765	форме мы	1	1
766	но оно	1	1
767	утверждению что	1	1
768	в самый	1	1
769	бы ее	1	1
770	слова то	1	1
771	смысл который	1	1
772	здесь является	2	1
773	только его	1	1
774	этих предметов	1	1
775	на каком-нибудь	1	1
776	он говорит	1	1
777	пройти через	1	1
778	он будет	2	1
779	в течение	1	1
780	тому как	2	1
781	что хочет	1	1
782	уже об	1	1
783	в человеческом	1	1
784	многих других	1	1
785	и менее	3	1
786	только то	4	1
787	в основном	1	1
788	именно в	4	1
789	не будем	2	1
790	в смысловом	1	1
791	элементарное выражение	1	1
792	мешает нам	1	1
793	является как	1	1
794	и различие	1	1
795	как раз	13	1
796	говорить что	2	1
797	даже больше	1	1
798	сознании и	4	1
799	действительность не	1	1
800	тому или	1	1
801	и выражение	1	1
802	она должна	1	1
803	ее знак	6	1
804	без дальнейших	1	1
805	и часто	2	1
806	указать на	1	1
807	для выражения	1	1
808	бы говорить	1	1
809	его форме	1	1
810	в мысли	1	1
811	не имея	1	1
812	всегда будет	1	1
813	мы попробуем	1	1
814	такое сознание	1	1
815	что я	1	1
816	на одном	2	1
817	сознания и	2	1
818	в результате	2	1
819	о котором	1	1
820	бы даже	1	1
821	что в	12	1
822	который является	2	1
823	этой действительности	2	1
824	собственно говоря	2	1
825	составляющих его	4	1
826	всякого рода	1	1
827	и критиков	1	1
828	тем более	5	1
829	чтобы его	2	1
830	от всего	3	1
831	знак в	2	1
832	будто бы	1	1
833	структуру в	1	1
834	в ресторане	1	1
835	вполне достаточно	1	1
836	с другими	2	1
837	ее в	2	1
838	или не	3	1
839	постоянного и	1	1
840	к лицу	1	1
841	нами не	1	1
842	может и	3	1
843	но если	2	1
844	в романе	1	1
845	или других	1	1
846	из тех	1	1
847	только как	1	1
848	другой стороны	3	1
849	была бы	1	1
850	от всех	2	1
851	совершенно не	6	1
852	нет но	1	1
853	получало бы	1	1
854	значение не	2	1
855	самое и	1	1
856	в действительности	3	1
857	наряду с	1	1
858	просто не	1	1
859	словом если	1	1
860	но еще	2	1
861	указывают на	2	1
862	человека к	1	1
863	в таком	9	1
