N	2gram	Vygotskiy__1	VerxiiNi
220	а также	1	2
221	в пользу	4	2
222	между тем	9	2
223	вслед за	2	2
224	наконец в	2	2
225	еще только	1	2
226	по своей	5	2
227	один из	2	2
228	положение в	1	2
229	и действительно	1	2
230	между этими	6	2
231	от них	2	2
232	со всеми	2	2
233	для всех	4	2
234	уже в	3	2
235	эти черты	2	2
236	одно из	2	2
237	мы можем	6	2
238	он один	1	2
239	но вместе	4	2
240	или иной	1	2
241	и из	1	2
242	именно в	6	2
243	прежде всего	10	2
244	связано с	2	2
245	превращается в	3	2
246	не было	1	2
247	и все	5	2
248	в одно	1	2
249	если не	3	2
250	должна была	1	2
251	виде в	2	2
252	связь с	1	2
253	самых древних	1	2
254	по своему	1	2
255	сравнению с	5	2
256	по существу	4	2
257	что мы	5	2
258	только для	3	2
259	влечет за	2	2
260	поэтому что	1	2
261	же самое	3	2
262	или по	1	2
263	сознании и	1	2
264	тем и	3	2
265	том виде	1	2
266	о котором	2	2
267	в эту	1	2
268	только что	4	2
269	в свою	4	2
270	в процессе	8	2
271	сказать что	11	2
272	к его	2	2
273	из этого	5	2
274	ли они	1	2
275	жизни и	2	2
276	можно назвать	2	2
277	все что	1	2
278	этой точки	1	2
279	себе связь	2	1
280	эта новая	1	1
281	как известно	3	1
282	речь идет	2	1
283	в сфере	3	1
284	рассматривается как	2	1
285	смысле слова	3	1
286	самом деле	3	1
287	он может	2	1
288	мы получили	2	1
289	показаться что	1	1
290	или к	1	1
291	другому человеку	2	1
292	сила и	1	1
293	но тем	2	1
294	которое мы	3	1
295	недоступной для	1	1
296	в первом	2	1
297	и до	2	1
298	и развитие	1	1
299	чем именно	1	1
300	мы уже	1	1
301	той же	2	1
302	мы не	7	1
303	что самый	1	1
304	именно к	1	1
305	бы и	2	1
306	он как	2	1
307	в сущности	6	1
308	время как	4	1
309	совпадает с	1	1
310	оно есть	2	1
311	существо которое	1	1
312	к началу	1	1
313	мы и	3	1
314	самый термин	1	1
315	же что	1	1
316	первого взгляда	1	1
317	к общему	1	1
318	в ней	1	1
319	течение приблизительно	1	1
320	от всей	1	1
321	связи со	1	1
322	на них	1	1
323	быть в	1	1
324	что его	2	1
325	в чем	4	1
326	общих чертах	1	1
327	привели к	1	1
328	а следовательно	1	1
329	друг к	1	1
330	видели что	1	1
331	к нам	1	1
332	в сторону	1	1
333	одном и	1	1
334	к известной	2	1
335	по отношению	7	1
336	с психологической	2	1
337	что так	1	1
338	отличие от	1	1
339	что они	3	1
340	взглядом всю	1	1
341	один и	1	1
342	к связи	1	1
343	две основные	1	1
344	которые могли	1	1
345	идет о	2	1
346	работа в	2	1
347	в одной	3	1
348	но пока	1	1
349	как в	4	1
350	от до	4	1
351	как к	1	1
352	с их	1	1
353	учений и	1	1
354	более и	2	1
355	что касается	1	1
356	всей этой	2	1
357	анализа к	2	1
358	могли бы	6	1
359	психологии но	1	1
360	его к	1	1
361	от этого	2	1
362	взаимодействия между	1	1
363	то в	1	1
364	та же	1	1
365	бы с	1	1
366	то время	5	1
367	в нашем	2	1
368	тоже не	1	1
369	отчасти и	1	1
370	что к	1	1
371	и заставить	1	1
372	имеет для	1	1
373	внешнее сходство	1	1
374	на его	1	1
375	всех этих	2	1
376	в первую	3	1
377	он должен	2	1
378	к одному	1	1
379	что еще	1	1
380	дела не	1	1
381	и более	5	1
382	новое и	1	1
383	которые только	1	1
384	постольку поскольку	1	1
385	на этом	2	1
386	что она	4	1
387	том же	2	1
388	факт что	3	1
389	то станет	1	1
390	на этой	1	1
391	что перед	2	1
392	изменить в	1	1
393	заключается в	8	1
394	первую очередь	3	1
395	есть не	2	1
396	это не	1	1
397	было бы	4	1
398	между отдельными	3	1
399	в жизни	1	1
400	из первых	1	1
401	к области	1	1
402	ни в	4	1
403	о которых	1	1
404	соответствии с	1	1
405	в слове	2	1
406	как и	14	1
407	которой не	1	1
408	исследований в	2	1
409	должно быть	2	1
410	себе две	1	1
411	сообразно с	2	1
412	не указывает	1	1
413	от своего	1	1
414	в своей	4	1
415	таким же	1	1
416	в такой	3	1
417	значительно превышает	2	1
418	в их	3	1
419	однако этот	1	1
420	на каждом	1	1
421	в отличие	1	1
422	должны были	3	1
423	отдельных сторон	1	1
424	одном из	2	1
425	но эта	1	1
426	к новой	1	1
427	борьбу с	1	1
428	их в	4	1
429	не могли	2	1
430	более широкую	1	1
431	по себе	5	1
432	даже в	2	1
433	заставляет его	1	1
434	эти разнообразные	1	1
435	сознании в	1	1
436	этой области	1	1
437	с развитием	2	1
438	чистом виде	1	1
439	эта мысль	2	1
440	что с	2	1
441	и ясно	1	1
442	того как	2	1
443	всех тех	5	1
444	в учении	1	1
445	чтобы стать	1	1
446	следовательно и	1	1
447	в общих	1	1
448	ничего не	3	1
449	и вниз	1	1
450	под этим	1	1
451	этом процессе	1	1
452	пути и	1	1
453	этих последних	1	1
454	сущности идея	1	1
455	за исключением	1	1
456	и остается	3	1
457	другой стороны	9	1
458	всегда свидетельствует	1	1
459	к этим	2	1
460	в сознании	1	1
461	только с	1	1
462	и делает	1	1
463	но даже	1	1
464	явлениями в	1	1
465	в каком	3	1
466	однако это	1	1
467	может показаться	1	1
468	когда мы	1	1
469	могут быть	3	1
470	лежит в	2	1
471	как только	1	1
472	должны быть	1	1
473	и другим	2	1
474	по возможности	1	1
475	о происхождении	1	1
476	тех проблем	1	1
477	а вместе	1	1
478	целое к	1	1
479	в строгом	1	1
480	на это	1	1
481	эти явления	1	1
482	для себя	4	1
483	значения и	2	1
484	с ее	1	1
485	как не	1	1
486	свою очередь	3	1
487	однако несмотря	2	1
488	в ее	2	1
489	данном случае	2	1
490	представляющее собой	1	1
491	речь есть	1	1
492	только то	1	1
493	во главе	1	1
494	и взаимодействие	1	1
495	этой идее	1	1
496	как с	1	1
497	до самого	1	1
498	именно заключается	1	1
499	единое целое	4	1
500	невозможно и	1	1
501	с собой	2	1
502	живет в	1	1
503	нужно было	1	1
504	когда его	1	1
505	над проблемой	1	1
506	чем у	1	1
507	всей вероятности	1	1
508	что от	1	1
509	между собой	5	1
510	по мере	4	1
511	ли эти	1	1
512	против этого	1	1
513	и ввести	1	1
514	именно потому	1	1
515	психологии мы	1	1
516	и других	3	1
517	грамматики и	1	1
518	все прочие	2	1
519	одного из	3	1
520	может не	3	1
521	учения о	6	1
522	они сейчас	1	1
523	развития не	1	1
524	под именем	2	1
525	это изменение	1	1
526	связь между	6	1
527	может явиться	3	1
528	раскрытой в	1	1
529	к установлению	3	1
530	эти два	1	1
531	стоит и	1	1
532	на одном	1	1
533	что человек	1	1
534	во всей	4	1
535	весь вопрос	1	1
536	в ту	2	1
537	и следовательно	3	1
538	не удалось	1	1
539	обе эти	3	1
540	у многих	1	1
541	что учение	1	1
542	мы видим	4	1
543	этот вопрос	3	1
544	что даже	1	1
545	каждом шагу	1	1
546	между этим	2	1
547	надеяться на	1	1
548	всех его	1	1
549	и ее	7	1
550	общаться с	1	1
551	и его	6	1
552	по всей	2	1
553	не можем	1	1
554	чтобы он	1	1
555	только тогда	2	1
556	силу этого	3	1
557	лишь постольку	1	1
558	нам все	1	1
559	что сама	1	1
560	не связанных	1	1
561	мы знаем	1	1
562	к мысли	2	1
563	себе в	1	1
564	представить себе	5	1
565	краски и	1	1
566	могло бы	1	1
567	иначе как	1	1
568	у него	1	1
569	и никогда	1	1
570	заметить что	2	1
571	как раз	4	1
572	тем что	6	1
573	быть по	1	1
574	параллельно с	1	1
575	представляют собой	2	1
576	не были	1	1
577	со всем	2	1
578	ней и	1	1
579	к рассмотрению	1	1
580	нельзя сказать	1	1
581	а именно	1	1
582	что тот	1	1
583	болезненное сознание	1	1
584	в самую	1	1
585	социальной жизни	1	1
586	в соответствии	1	1
587	и пр	2	1
588	она является	1	1
589	целым рядом	1	1
590	зависит от	1	1
591	сдвиг в	1	1
592	или действительно	1	1
593	всей своей	1	1
594	одну из	4	1
595	о чем	2	1
596	только от	1	1
597	и том	1	1
598	взгляда может	1	1
599	с помощью	13	1
600	эти особенности	1	1
601	все более	3	1
602	тот факт	1	1
603	с этим	6	1
604	в данном	2	1
605	работы к	1	1
606	смысле этого	3	1
607	этим именем	1	1
608	которая у	1	1
609	отношения к	3	1
610	рисуется в	1	1
611	там где	2	1
612	человека и	3	1
613	упрощенном виде	1	1
614	и менее	1	1
615	стороны с	1	1
616	ли не	1	1
617	этого слова	4	1
618	сейчас же	1	1
619	как из	1	1
620	является для	2	1
621	такой же	3	1
622	на которой	2	1
623	о его	1	1
624	ничего кроме	2	1
625	но для	1	1
626	кроме того	1	1
627	мы начали	1	1
628	нечто подобное	2	1
629	важно то	1	1
630	не является	9	1
631	живет и	1	1
632	совершается в	1	1
633	не существует	1	1
634	лишь о	1	1
635	это как	1	1
636	не представляет	1	1
637	эти проблемы	1	1
638	находит свое	1	1
639	бы в	5	1
640	тем более	5	1
641	всех прочих	2	1
642	ни к	1	1
643	и источником	1	1
644	указывает на	2	1
645	как показывает	1	1
646	в связь	2	1
647	психологической точки	1	1
648	этих элементов	1	1
649	к ее	1	1
650	поставить эту	1	1
651	только как	1	1
652	а ведь	1	1
653	впервые в	1	1
654	совершенно не	1	1
655	эти элементы	1	1
656	от слова	1	1
657	к этой	1	1
658	в своих	5	1
659	и заменить	1	1
660	с первого	1	1
661	значение в	3	1
662	как результат	1	1
