N	2gram	Vinokur_St_3	FransuaR
336	мы снова	1	1
337	и я	1	1
338	других произведениях	1	1
339	чем же	1	1
340	как говорит	1	1
341	только ее	1	1
342	и нет	1	1
343	что нет	1	1
344	что когда	1	1
345	что по	3	1
346	и к	4	1
347	более или	1	1
348	в которой	4	1
349	точку зрения	2	1
350	в целом	4	1
351	во многих	2	1
352	думать что	1	1
353	еще один	1	1
354	имеются две	1	1
355	им в	2	1
356	он делает	2	1
357	между этими	1	1
358	и если	3	1
359	это связано	3	1
360	связанные с	1	1
361	в плен	1	1
362	являются лишь	1	1
363	они в	1	1
364	именно то	1	1
365	него были	1	1
366	он должен	1	1
367	в подлиннике	6	1
368	не как	2	1
369	что еще	1	1
370	разный характер	1	1
371	александрийским стихом	4	1
372	работе о	1	1
373	источник и	1	1
374	чтобы в	2	1
375	очевидным что	1	1
376	этой темы	2	1
377	и по	2	1
378	это один	1	1
379	но все	2	1
380	форме а	1	1
381	на нее	2	1
382	в каждом	4	1
383	находилась в	1	1
384	для всех	1	1
385	же касается	1	1
386	была в	1	1
387	зрения на	1	1
388	первая глава	1	1
389	его в	1	1
390	и других	2	1
391	на протяжении	4	1
392	связываются с	1	1
393	с начала	1	1
394	должен был	2	1
395	и тем	4	1
396	между отдельными	1	1
397	таково содержание	1	1
398	здесь нет	2	1
399	в жизни	4	1
400	он начал	1	1
401	эти годы	2	1
402	с тем	4	1
403	но каждый	1	1
404	он и	2	1
405	несмотря на	3	1
406	драме которая	1	1
407	чем в	1	1
408	и тогда	2	1
409	и того	1	1
410	тут нет	1	1
411	или менее	1	1
412	них все	1	1
413	представляла собой	1	1
414	место в	6	1
415	не столько	2	1
416	в которых	2	1
417	могло бы	1	1
418	своего рода	3	1
419	одном из	1	1
420	поэтому в	1	1
421	не понимает	1	1
422	место занимает	1	1
423	был не	1	1
424	через посредство	1	1
425	и эти	1	1
426	смертной казни	2	1
427	не могли	1	1
428	того кто	1	1
429	в устах	4	1
430	слов о	1	1
431	по себе	1	1
432	этой области	2	1
433	этих трех	2	1
434	в отношении	2	1
435	не менее	2	1
436	не раз	1	1
437	это чувство	1	1
438	в смысле	4	1
439	и прочие	2	1
440	дело в	1	1
441	того как	1	1
442	на него	1	1
443	родился в	1	1
444	которого он	1	1
445	и именно	1	1
446	можно судить	1	1
447	значение этого	1	1
448	он с	1	1
449	не имеет	2	1
450	того из	1	1
451	так много	1	1
452	казалось бы	1	1
453	ничего не	4	1
454	бы неправильно	1	1
455	одна из	2	1
456	он успел	1	1
457	с одним	1	1
458	и многочисленные	1	1
459	же года	1	1
460	свидетельствуют о	1	1
461	ничто не	1	1
462	нужно отметить	2	1
463	от их	1	1
464	такие выражения	3	1
465	очень часто	1	1
466	могут быть	2	1
467	делают их	1	1
468	к другу	1	1
469	является одним	1	1
470	его с	1	1
471	смерти и	1	1
472	той или	1	1
473	как человек	1	1
474	на это	2	1
475	была единственной	1	1
476	и это	5	1
477	приходит к	1	1
478	и о	1	1
479	но вообще	1	1
480	эта борьба	1	1
481	здесь не	1	1
482	всего этого	1	1
483	говорит и	2	1
484	формы и	1	1
485	совершенно ясно	1	1
486	не лишено	1	1
487	более поздним	1	1
488	нет никакой	1	1
489	то время	4	1
490	в пределах	1	1
491	с традиционным	1	1
492	формы на	1	1
493	можно было	1	1
494	не за	1	1
495	ясно что	1	1
496	связан с	3	1
497	особенно в	1	1
498	отчасти в	1	1
499	часто в	1	1
500	мировой литературе	4	1
501	основана на	1	1
502	стремление к	1	1
503	об этом	5	1
504	связанная с	1	1
505	каждый раз	2	1
506	и здесь	3	1
507	известной степени	1	1
508	тех кто	1	1
509	из рук	1	1
510	и т.д	1	1
511	то они	1	1
512	язык и	1	1
513	одного из	2	1
514	на что	2	1
515	можно сказать	4	1
516	времени в	1	1
517	чудесах на	1	1
518	это была	1	1
519	образ был	1	1
520	от них	2	1
521	и события	1	1
522	в языке	8	1
523	что и	1	1
524	это не	7	1
525	есть с	1	1
526	иной мере	1	1
527	того в	1	1
528	века и	1	1
529	в лучшем	1	1
530	находим и	1	1
531	еще подчеркнуть	1	1
532	указывает что	1	1
533	что здесь	4	1
534	из всех	1	1
535	том как	1	1
536	это особенно	2	1
537	тема как	1	1
538	как нечто	1	1
539	и так	1	1
540	это очень	1	1
541	акцент на	2	1
542	значительной мере	1	1
543	по этому	3	1
544	в уста	2	1
545	до наших	1	1
546	характерной для	1	1
547	с двумя	1	1
548	литературы в	1	1
549	уже не	3	1
550	и они	1	1
551	поэтому его	2	1
552	является не	1	1
553	а то	2	1
554	не дает	1	1
555	значение принадлежит	1	1
556	одно из	2	1
557	для него	3	1
558	с различными	1	1
559	тогда он	1	1
560	ни в	5	1
561	говорить об	1	1
562	в системе	3	1
563	сцена из	3	1
564	в других	1	1
565	для того	2	1
566	всегда строится	1	1
567	а потому	2	1
568	в последние	1	1
569	или иной	2	1
570	материал в	1	1
571	и из	1	1
572	влияние на	1	1
573	этой комедии	2	1
574	по своим	1	1
575	лица в	1	1
576	к которому	3	1
577	он это	1	1
578	эры в	1	1
579	характерно для	1	1
580	действующих лиц	4	1
581	в предисловии	2	1
582	еще и	1	1
583	такое же	2	1
584	а с	2	1
585	движения в	2	1
586	себя и	2	1
587	и прямо	1	1
588	что для	3	1
589	говорит о	1	1
590	в некоторых	3	1
591	к сожалению	2	1
592	не было	4	1
593	не знает	1	1
594	его как	3	1
595	о чем	1	1
596	когда она	1	1
597	грубого выражения	1	1
598	что из	2	1
599	более глубокое	1	1
600	в связи	3	1
601	для этой	1	1
602	на фоне	1	1
603	связь с	4	1
604	люди и	1	1
605	xviii в	3	1
606	подхода к	1	1
607	которого мы	1	1
608	но этот	1	1
609	не из	1	1
610	xix века	4	1
611	предисловии к	2	1
612	он говорит	4	1
613	видит в	1	1
614	что за	1	1
615	ли ты	1	1
616	наряду с	1	1
617	несколько раз	2	1
618	смысле этого	1	1
619	не больше	1	1
620	это есть	4	1
621	что же	1	1
622	по существу	1	1
623	в числе	1	1
624	два раза	1	1
625	которым он	1	1
626	общества в	2	1
627	ней на	1	1
628	этого слова	2	1
629	не является	3	1
630	и силы	1	1
631	были и	2	1
632	первый из	1	1
633	лучшем случае	1	1
634	этими тремя	1	1
635	между прочим	3	1
636	это был	2	1
637	очень большой	2	1
638	что касается	7	1
639	здесь есть	2	1
640	были ему	1	1
641	также нет	1	1
642	в мировой	3	1
643	и времени	1	1
644	всего с	1	1
645	этом же	1	1
646	тем и	1	1
647	потому не	1	1
648	эту эпоху	2	1
649	это как	1	1
650	а к	1	1
651	по размерам	1	1
652	у них	1	1
653	что значит	1	1
654	конце концов	3	1
655	года в	2	1
656	находим в	1	1
657	важно подчеркнуть	1	1
658	как вы	1	1
659	г и	12	1
660	нисколько не	1	1
661	к смертной	2	1
662	они как	1	1
663	и другой	1	1
664	в трех	1	1
665	пути к	1	1
666	но эти	1	1
667	к этой	2	1
668	это в	4	1
669	мы встретились	1	1
670	как на	6	1
